model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
distilbert-base-multilingual-cased,ar,6,QMT,remove_triple_plus_position_plus_sign,11,0.5935411629713564,0.6557519053795902,0.5789473684210527
distilbert-base-multilingual-cased,ar,7,NQM,raw,0,0.49863168597221375,0.6360228328978862,0.2631578947368421
distilbert-base-multilingual-cased,ar,7,NQM,remove_sign,1,0.49924337863233825,0.6366551211714643,0.2631578947368421
distilbert-base-multilingual-cased,ar,7,NQM,remove_triple_label,4,0.5606299032313904,0.6298979843389606,0.3684210526315789
distilbert-base-multilingual-cased,ar,7,NQM,remove_endpoint_position,6,0.5217124173940123,0.6540399910757229,0.2631578947368421
distilbert-base-multilingual-cased,ar,7,NQM,remove_triple_plus_position_plus_sign,11,0.5720279362944319,0.6421314069597229,0.3684210526315789
distilbert-base-multilingual-cased,ar,7,NQT,raw,0,0.5442469716072083,0.6991377567608956,0.5789473684210527
distilbert-base-multilingual-cased,ar,7,NQT,remove_sign,1,0.5373943680314538,0.6938125835183285,0.5789473684210527
distilbert-base-multilingual-cased,ar,7,NQT,remove_triple_label,4,0.5912689801033891,0.7036204199592476,0.5789473684210527
distilbert-base-multilingual-cased,ar,7,NQT,remove_endpoint_position,6,0.5463960594554215,0.7165268574712963,0.5789473684210527
distilbert-base-multilingual-cased,ar,7,NQT,remove_triple_plus_position_plus_sign,11,0.5697913819719348,0.70873813538879,0.5789473684210527
distilbert-base-multilingual-cased,ar,7,NMT,raw,0,0.46707525849342346,0.7928284595513134,0.3684210526315789
distilbert-base-multilingual-cased,ar,7,NMT,remove_sign,1,0.46735870461429624,0.792784715288178,0.3684210526315789
distilbert-base-multilingual-cased,ar,7,NMT,remove_triple_label,4,0.47697373138257154,0.7975553556265451,0.3684210526315789
distilbert-base-multilingual-cased,ar,7,NMT,remove_endpoint_position,6,0.45220866694481743,0.7911130719475352,0.05263157894736842
distilbert-base-multilingual-cased,ar,7,NMT,remove_triple_plus_position_plus_sign,11,0.45844650903491696,0.7979405702709778,0.3684210526315789
distilbert-base-multilingual-cased,ar,7,QMT,raw,0,0.4674599766731262,0.5496576064515518,0.5789473684210527
distilbert-base-multilingual-cased,ar,7,QMT,remove_sign,1,0.46043518681815027,0.5457960521431025,0.5789473684210527
distilbert-base-multilingual-cased,ar,7,QMT,remove_triple_label,4,0.5035542638974838,0.555623729490516,0.15789473684210525
distilbert-base-multilingual-cased,ar,7,QMT,remove_endpoint_position,6,0.4612174886551046,0.5506355347541895,0.5789473684210527
distilbert-base-multilingual-cased,ar,7,QMT,remove_triple_plus_position_plus_sign,11,0.47776711692532614,0.5448357969475084,0.3684210526315789
distilbert-base-multilingual-cased,ar,8,NQM,raw,0,0.5157873630523682,0.5888952831007366,0.5789473684210527
distilbert-base-multilingual-cased,ar,8,NQM,remove_sign,1,0.5143218378889618,0.5880835138033855,0.5789473684210527
