model,language,triple,residualization,mean_ratio_to_exact_null,frac_below_null,mean_subspace_rank,n
distilbert-base-multilingual-cased,en,QMT,remove_endpoint_position,0.5985883127478834,1.0,6.0,96
distilbert-base-multilingual-cased,en,QMT,remove_sign,0.5830789873138742,1.0,1.0,96
distilbert-base-multilingual-cased,en,QMT,remove_triple_label,0.5827184752964552,1.0,4.0,96
distilbert-base-multilingual-cased,en,QMT,remove_triple_plus_position_plus_sign,0.6054491494982112,1.0,11.0,96
distilbert-base-multilingual-cased,es,NMT,raw,0.7589480669691452,1.0,0.0,96
distilbert-base-multilingual-cased,es,NMT,remove_endpoint_position,0.7626900835565285,1.0,6.0,96
distilbert-base-multilingual-cased,es,NMT,remove_sign,0.7597498268113488,1.0,1.0,96
distilbert-base-multilingual-cased,es,NMT,remove_triple_label,0.7512552574778172,1.0,4.0,96
distilbert-base-multilingual-cased,es,NMT,remove_triple_plus_position_plus_sign,0.7559503224164907,1.0,11.0,96
distilbert-base-multilingual-cased,es,NQM,raw,0.5430751597361374,1.0,0.0,96
distilbert-base-multilingual-cased,es,NQM,remove_endpoint_position,0.5554809633101171,1.0,6.0,96
distilbert-base-multilingual-cased,es,NQM,remove_sign,0.548166381244455,1.0,1.0,96
distilbert-base-multilingual-cased,es,NQM,remove_triple_label,0.5539261035224818,1.0,4.0,96
distilbert-base-multilingual-cased,es,NQM,remove_triple_plus_position_plus_sign,0.5651928843737283,1.0,11.0,96
distilbert-base-multilingual-cased,es,NQT,raw,0.6398018926498488,1.0,0.0,96
distilbert-base-multilingual-cased,es,NQT,remove_endpoint_position,0.668549311241026,1.0,6.0,96
distilbert-base-multilingual-cased,es,NQT,remove_sign,0.6409545790348123,1.0,1.0,96
distilbert-base-multilingual-cased,es,NQT,remove_triple_label,0.6435884462210274,1.0,4.0,96
distilbert-base-multilingual-cased,es,NQT,remove_triple_plus_position_plus_sign,0.668314320676711,1.0,11.0,96
distilbert-base-multilingual-cased,es,QMT,raw,0.5941281911601884,1.0,0.0,96
distilbert-base-multilingual-cased,es,QMT,remove_endpoint_position,0.6137191718159568,1.0,6.0,96
distilbert-base-multilingual-cased,es,QMT,remove_sign,0.5923699150839014,1.0,1.0,96
distilbert-base-multilingual-cased,es,QMT,remove_triple_label,0.5854812030402012,1.0,4.0,96
distilbert-base-multilingual-cased,es,QMT,remove_triple_plus_position_plus_sign,0.6087935765886313,1.0,11.0,96
distilbert-base-multilingual-cased,fr,NMT,raw,0.7919470257390463,1.0,0.0,96
distilbert-base-multilingual-cased,fr,NMT,remove_endpoint_position,0.7922239504363467,1.0,6.0,96
distilbert-base-multilingual-cased,fr,NMT,remove_sign,0.791701627202301,1.0,1.0,96
distilbert-base-multilingual-cased,fr,NMT,remove_triple_label,0.7924251523136764,1.0,4.0,96
distilbert-base-multilingual-cased,fr,NMT,remove_triple_plus_position_plus_sign,0.792906258596553,1.0,11.0,96
distilbert-base-multilingual-cased,fr,NQM,raw,0.5002221535725505,1.0,0.0,96
distilbert-base-multilingual-cased,fr,NQM,remove_endpoint_position,0.4959029096291622,1.0,6.0,96
distilbert-base-multilingual-cased,fr,NQM,remove_sign,0.4967348955276611,1.0,1.0,96
distilbert-base-multilingual-cased,fr,NQM,remove_triple_label,0.5106269289744053,1.0,4.0,96
distilbert-base-multilingual-cased,fr,NQM,remove_triple_plus_position_plus_sign,0.5086054741136753,1.0,11.0,96
distilbert-base-multilingual-cased,fr,NQT,raw,0.6944394797201386,1.0,0.0,96
distilbert-base-multilingual-cased,fr,NQT,remove_endpoint_position,0.6934826001619488,1.0,6.0,96
distilbert-base-multilingual-cased,fr,NQT,remove_sign,0.6919001582849171,1.0,1.0,96
distilbert-base-multilingual-cased,fr,NQT,remove_triple_label,0.6903076059652062,1.0,4.0,96
distilbert-base-multilingual-cased,fr,NQT,remove_triple_plus_position_plus_sign,0.688495315053759,1.0,11.0,96
distilbert-base-multilingual-cased,fr,QMT,raw,0.6045071693349995,1.0,0.0,96
distilbert-base-multilingual-cased,fr,QMT,remove_endpoint_position,0.6042398083063388,1.0,6.0,96
distilbert-base-multilingual-cased,fr,QMT,remove_sign,0.6045506566608236,1.0,1.0,96
distilbert-base-multilingual-cased,fr,QMT,remove_triple_label,0.5994509302710218,1.0,4.0,96
distilbert-base-multilingual-cased,fr,QMT,remove_triple_plus_position_plus_sign,0.5985300813316367,1.0,11.0,96
distilbert-base-multilingual-cased,ru,NMT,raw,0.8039909974546241,1.0,0.0,96
distilbert-base-multilingual-cased,ru,NMT,remove_endpoint_position,0.8047216484094718,1.0,6.0,96
distilbert-base-multilingual-cased,ru,NMT,remove_sign,0.8038663949224265,1.0,1.0,96
distilbert-base-multilingual-cased,ru,NMT,remove_triple_label,0.8040411199361749,1.0,4.0,96
distilbert-base-multilingual-cased,ru,NMT,remove_triple_plus_position_plus_sign,0.8049554277142654,1.0,11.0,96
distilbert-base-multilingual-cased,ru,NQM,raw,0.42062841470827794,1.0,0.0,96
distilbert-base-multilingual-cased,ru,NQM,remove_endpoint_position,0.42359656450088395,1.0,6.0,96
distilbert-base-multilingual-cased,ru,NQM,remove_sign,0.4213060419650754,1.0,1.0,96
distilbert-base-multilingual-cased,ru,NQM,remove_triple_label,0.41388492296343676,1.0,4.0,96
distilbert-base-multilingual-cased,ru,NQM,remove_triple_plus_position_plus_sign,0.4184720798631321,1.0,11.0,96
distilbert-base-multilingual-cased,ru,NQT,raw,0.6860772476280371,1.0,0.0,96
distilbert-base-multilingual-cased,ru,NQT,remove_endpoint_position,0.6859207464057323,1.0,6.0,96
distilbert-base-multilingual-cased,ru,NQT,remove_sign,0.685120744231554,1.0,1.0,96
distilbert-base-multilingual-cased,ru,NQT,remove_triple_label,0.6959801240838956,1.0,4.0,96
distilbert-base-multilingual-cased,ru,NQT,remove_triple_plus_position_plus_sign,0.6986321043073245,1.0,11.0,96
distilbert-base-multilingual-cased,ru,QMT,raw,0.6988410415801494,1.0,0.0,96
distilbert-base-multilingual-cased,ru,QMT,remove_endpoint_position,0.6955789117676837,1.0,6.0,96
distilbert-base-multilingual-cased,ru,QMT,remove_sign,0.695787526336742,1.0,1.0,96
distilbert-base-multilingual-cased,ru,QMT,remove_triple_label,0.7208636072436282,1.0,4.0,96
distilbert-base-multilingual-cased,ru,QMT,remove_triple_plus_position_plus_sign,0.7196611182270395,1.0,11.0,96
distilbert-base-multilingual-cased,zh,NMT,raw,0.8181818236507676,1.0,0.0,96
distilbert-base-multilingual-cased,zh,NMT,remove_endpoint_position,0.8181818181807703,1.0,6.0,96
distilbert-base-multilingual-cased,zh,NMT,remove_sign,0.8181818181807129,1.0,1.0,96
distilbert-base-multilingual-cased,zh,NMT,remove_triple_label,0.8181818181807081,1.0,4.0,96
distilbert-base-multilingual-cased,zh,NMT,remove_triple_plus_position_plus_sign,0.8181818181807569,1.0,11.0,96
distilbert-base-multilingual-cased,zh,NQM,raw,0.5129736303293965,1.0,0.0,96
distilbert-base-multilingual-cased,zh,NQM,remove_endpoint_position,0.5062696256192922,1.0,6.0,96
distilbert-base-multilingual-cased,zh,NQM,remove_sign,0.5124537839763713,1.0,1.0,96
distilbert-base-multilingual-cased,zh,NQM,remove_triple_label,0.5162859303392328,1.0,4.0,96
