model,language,triple,residualization,mean_ratio_to_exact_null,frac_below_null,mean_subspace_rank,n
bert-base-multilingual-cased,en,QMT,remove_triple_label,0.6518967932247214,1.0,4.0,96
bert-base-multilingual-cased,en,QMT,remove_triple_plus_position_plus_sign,0.6409544406712512,1.0,11.0,96
bert-base-multilingual-cased,es,NMT,raw,0.6837597580940605,1.0,0.0,96
bert-base-multilingual-cased,es,NMT,remove_endpoint_position,0.6808651063199301,1.0,6.0,96
bert-base-multilingual-cased,es,NMT,remove_sign,0.6844590781076204,1.0,1.0,96
bert-base-multilingual-cased,es,NMT,remove_triple_label,0.6822845750766703,1.0,4.0,96
bert-base-multilingual-cased,es,NMT,remove_triple_plus_position_plus_sign,0.6805701622397548,1.0,11.0,96
bert-base-multilingual-cased,es,NQM,raw,0.5789532707847053,1.0,0.0,96
bert-base-multilingual-cased,es,NQM,remove_endpoint_position,0.5925471306925206,1.0,6.0,96
bert-base-multilingual-cased,es,NQM,remove_sign,0.5721658048137761,1.0,1.0,96
bert-base-multilingual-cased,es,NQM,remove_triple_label,0.5892230111329054,1.0,4.0,96
bert-base-multilingual-cased,es,NQM,remove_triple_plus_position_plus_sign,0.6013816058137184,1.0,11.0,96
bert-base-multilingual-cased,es,NQT,raw,0.6410297420962066,1.0,0.0,96
bert-base-multilingual-cased,es,NQT,remove_endpoint_position,0.6618281524042594,1.0,6.0,96
bert-base-multilingual-cased,es,NQT,remove_sign,0.6410811406004339,1.0,1.0,96
bert-base-multilingual-cased,es,NQT,remove_triple_label,0.6471740258159749,1.0,4.0,96
bert-base-multilingual-cased,es,NQT,remove_triple_plus_position_plus_sign,0.6663186817142508,1.0,11.0,96
bert-base-multilingual-cased,es,QMT,raw,0.6237544504144901,1.0,0.0,96
bert-base-multilingual-cased,es,QMT,remove_endpoint_position,0.6324972482004336,1.0,6.0,96
bert-base-multilingual-cased,es,QMT,remove_sign,0.6196824600609799,1.0,1.0,96
bert-base-multilingual-cased,es,QMT,remove_triple_label,0.6249922056230958,1.0,4.0,96
bert-base-multilingual-cased,es,QMT,remove_triple_plus_position_plus_sign,0.6329611247578615,1.0,11.0,96
bert-base-multilingual-cased,fr,NMT,raw,0.7311589192681697,1.0,0.0,96
bert-base-multilingual-cased,fr,NMT,remove_endpoint_position,0.7325704811141759,1.0,6.0,96
bert-base-multilingual-cased,fr,NMT,remove_sign,0.7312949861028103,1.0,1.0,96
bert-base-multilingual-cased,fr,NMT,remove_triple_label,0.7315201109034705,1.0,4.0,96
bert-base-multilingual-cased,fr,NMT,remove_triple_plus_position_plus_sign,0.7343439231806043,1.0,11.0,96
