model,language,triple,mean_relative_signed_permutation_norm,mean_ratio_to_null_mean,mean_null_percentile,max_p_smaller_or_equal_null,n
intfloat/multilingual-e5-large-instruct,ar,NMT,0.4190475447778013,0.6993846692935697,20.84479166666667,0.5897051474262869,48
intfloat/multilingual-e5-large-instruct,ar,NQM,0.4229598831409571,0.5469879004092506,24.949479166666663,0.617191404297851,48
intfloat/multilingual-e5-large-instruct,ar,NQT,0.4343393028742452,0.6461013966837009,30.90625,0.6256871564217891,48
intfloat/multilingual-e5-large-instruct,ar,QMT,0.3681999270212976,0.571043816288687,30.38385416666667,0.6366816591704147,48
intfloat/multilingual-e5-large-instruct,de,NMT,0.6002397662640887,0.7717607001894646,23.418750000000003,0.6936531734132934,48
intfloat/multilingual-e5-large-instruct,de,NQM,0.6369745893813678,0.6935698331171992,20.1953125,0.616191904047976,48
intfloat/multilingual-e5-large-instruct,de,NQT,0.6810372241142378,0.8377991578464957,29.9546875,0.7881059470264867,48
intfloat/multilingual-e5-large-instruct,de,QMT,0.4498368771780723,0.7132955727486925,27.94322916666667,0.623688155922039,48
intfloat/multilingual-e5-large-instruct,en,NMT,0.4797481083776893,0.8177980338603642,41.97239583333334,0.9000499750124937,48
intfloat/multilingual-e5-large-instruct,en,NQM,0.5991568368374487,0.6617291175387644,23.097395833333337,0.6166916541729135,48
intfloat/multilingual-e5-large-instruct,en,NQT,0.629459689263494,0.7623908257219479,27.909895833333337,0.6156921539230384,48
intfloat/multilingual-e5-large-instruct,en,QMT,0.4407676837652307,0.7127478880394046,34.2109375,0.6241879060469765,48
intfloat/multilingual-e5-large-instruct,es,NMT,0.5635138287906752,0.756856161547598,22.85364583333333,0.6816591704147926,48
intfloat/multilingual-e5-large-instruct,es,NQM,0.6138865520872588,0.6547625331601986,19.8671875,0.5697151424287856,48
intfloat/multilingual-e5-large-instruct,es,NQT,0.6288931710390727,0.77073003347029,30.43697916666667,0.6196901549225388,48
intfloat/multilingual-e5-large-instruct,es,QMT,0.4194399735411092,0.656046643567806,28.328125,0.6156921539230384,48
intfloat/multilingual-e5-large-instruct,fr,NMT,0.5415249328007525,0.7970659730961418,26.4046875,0.792103948025987,48
intfloat/multilingual-e5-large-instruct,fr,NQM,0.5949552712211402,0.6572643145427328,22.032291666666666,0.6151924037981009,48
intfloat/multilingual-e5-large-instruct,fr,NQT,0.6129430837577423,0.7938035222281116,29.254166666666663,0.624687656171914,48
intfloat/multilingual-e5-large-instruct,fr,QMT,0.3806375895293351,0.6861316189469591,34.55677083333334,0.6201899050474763,48
intfloat/multilingual-e5-large-instruct,ru,NMT,0.9306753529617904,0.7850628819930222,25.13854166666667,0.7141429285357321,48
intfloat/multilingual-e5-large-instruct,ru,NQM,0.4320807475492443,0.4563380316831119,19.5765625,0.6016991504247876,48
intfloat/multilingual-e5-large-instruct,ru,NQT,0.4780245122287911,0.6518040525527588,30.44270833333333,0.6181909045477262,48
intfloat/multilingual-e5-large-instruct,ru,QMT,0.3640638759900859,0.6158715936386435,27.572916666666668,0.6251874062968515,48
intfloat/multilingual-e5-large-instruct,zh,NMT,0.395051644204913,0.8329232906216096,48.89322916666666,0.9145427286356822,48
intfloat/multilingual-e5-large-instruct,zh,NQM,0.6395371667613533,0.6364054484018208,27.8515625,0.6116941529235382,48
intfloat/multilingual-e5-large-instruct,zh,NQT,0.5964414470632428,0.7084005223117372,31.33125,0.6221889055472264,48
intfloat/multilingual-e5-large-instruct,zh,QMT,0.3783768998136354,0.5871587302973392,27.828125,0.6136931534232883,48
