model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,givens_spectral_matched_null_mean,givens_spectral_matched_null_std,empirical_p_below_givens_spectral_matched_null,coef_N,coef_Q,coef_M,coef_T
bert-base-multilingual-cased,100.0,ru,linear,NM_minus_MN,4,0.8275688183891045,0.9643543934961588,0.999562288477647,0.0002959051693544235,0.0033222591362126247,-0.14303381460457826,0.010992967597190886,0.0735396868797046,0.06377195580446632
bert-base-multilingual-cased,100.0,ru,linear,NT_minus_TN,4,0.8752426004875624,0.9029031357716152,0.9995848812222224,0.00029003940791645156,0.0033222591362126247,-0.23079213162171652,0.005675461110295044,0.025475550519840136,0.20032182398595025
bert-base-multilingual-cased,100.0,ru,linear,QM_minus_MQ,4,1.4633162163743478,0.9057113355406571,0.9995087210031617,0.00033436810613974633,0.0033222591362126247,0.07228604189144792,-0.21946015566353066,0.059644818017307095,0.10123216635424134
bert-base-multilingual-cased,100.0,ru,linear,QT_minus_TQ,4,1.4967272016531719,0.9124983448296595,0.9995353737489097,0.0003586244393615252,0.0033222591362126247,0.06657546298831206,-0.21712293935682264,0.025712654381572404,0.13705941306042713
bert-base-multilingual-cased,100.0,ru,linear,MT_minus_TM,4,0.8340476670658679,0.977559730713878,0.9995945702858284,0.0002777387320337621,0.0033222591362126247,-0.05292336974098708,0.003265993157564699,-0.05930041790057493,0.10401842414252913
bert-base-multilingual-cased,100.0,ru,affine,NQ_minus_QN,4,1.5116209982607203,0.8271495660285183,0.9995637660352179,0.00031034429759370185,0.0033222591362126247,-0.29009225815647166,0.33733747374543666,0.009143931084602035,-0.0666333511735137
bert-base-multilingual-cased,100.0,ru,affine,NM_minus_MN,4,0.7991894284366624,0.9734314566949855,0.999539126614482,0.0003014275576316011,0.0033222591362126247,-0.12717696369088372,0.004326884345550536,0.062337587755442084,0.06532172679716562
bert-base-multilingual-cased,100.0,ru,affine,NT_minus_TN,4,0.8069616437420243,0.9253970935365016,0.9995937072440222,0.0002744493032838005,0.0033222591362126247,-0.20335995684412572,0.005420477188239528,0.02902284164717813,0.1697187338522218
bert-base-multilingual-cased,100.0,ru,affine,QM_minus_MQ,4,1.3929929782214159,0.8521474664450105,0.9995795789704555,0.0002814754138181262,0.0033222591362126247,0.08762445411931843,-0.31095228577487877,0.10803343587811108,0.13105269300144423
bert-base-multilingual-cased,100.0,ru,affine,QT_minus_TQ,4,1.387794763437961,0.8508524631010643,0.9996022479919243,0.000273182470843655,0.0033222591362126247,0.021443463063359206,-0.31127517025566087,0.014747100692082734,0.2837731035144256
bert-base-multilingual-cased,100.0,ru,affine,MT_minus_TM,4,0.8081598446160454,0.9861119179200675,0.9995723458884529,0.00032455628709225306,0.0033222591362126247,-0.048825659295825566,0.005894417518890947,-0.04342884269567545,0.08272375485585313
bert-base-multilingual-cased,100.0,zh,linear,NQ_minus_QN,4,1.5103210055797247,0.9291581253886133,0.9995263401167,0.0003311027380175362,0.0033222591362126247,-0.16912969123259508,0.18875620338445342,-0.015000686444376903,-0.016325157184180736
bert-base-multilingual-cased,100.0,zh,linear,NM_minus_MN,4,0.8159489783201564,0.9747178504664132,0.9995521251008567,0.0003288975527548088,0.0033222591362126247,-0.11994694228644404,0.007607548721666524,0.04414680761677221,0.07405184440624708
bert-base-multilingual-cased,100.0,zh,linear,NT_minus_TN,4,0.8943541168158382,0.8970529884009352,0.9995903833048787,0.0003044912024970005,0.0033222591362126247,-0.23894423558442446,0.007131746501324088,0.013244276476978397,0.2181035057572388
bert-base-multilingual-cased,100.0,zh,linear,QM_minus_MQ,4,1.3559438347619062,0.9274610463690723,0.9995371117152193,0.00040845650449299205,0.0033222591362126247,0.09062453034890201,-0.18088079720814232,0.04483702572755816,0.05969969796286265
bert-base-multilingual-cased,100.0,zh,linear,QT_minus_TQ,4,1.4140238957359987,0.941803663585407,0.9995248369405711,0.00033799554885063975,0.0033222591362126247,0.05788665625735917,-0.17182033439478575,0.019564916639942517,0.10566265759967154
bert-base-multilingual-cased,100.0,zh,linear,MT_minus_TM,4,0.829831390049889,0.9797069850205147,0.9995734013377576,0.00032868463275486287,0.0033222591362126247,-0.07455874040625263,0.006204019448460385,-0.03481587697733,0.09799672194784885
bert-base-multilingual-cased,100.0,zh,affine,NQ_minus_QN,4,1.4337884016892612,0.8462753786467363,0.9995829210438384,0.0002776009995863726,0.0033222591362126247,-0.28735025790557006,0.3050916288303359,0.000240758229290294,-0.030221984855048175
bert-base-multilingual-cased,100.0,zh,affine,NM_minus_MN,4,0.7819172759500629,0.9803779263728523,0.9995829495204691,0.00028703266154600726,0.0033222591362126247,-0.10691255806408476,0.0022100110759518538,0.03602260867183826,0.07450944830943124
bert-base-multilingual-cased,100.0,zh,affine,NT_minus_TN,4,0.8158568052989416,0.9212320594013574,0.9995839863100608,0.00027928770594606134,0.0033222591362126247,-0.20808439512038246,0.005306567724902664,0.016068629127935198,0.1862035368341798
bert-base-multilingual-cased,100.0,zh,affine,QM_minus_MQ,4,1.3005000179781585,0.86996877269926,0.9995990028427949,0.0002834929895489664,0.0033222591362126247,0.10651803354464422,-0.2773950548626267,0.09022298397523276,0.09798019000335662
bert-base-multilingual-cased,100.0,zh,affine,QT_minus_TQ,4,1.3035504687941193,0.8749666231613268,0.9995712580284428,0.000295157022261084,0.0033222591362126247,0.008140491097565108,-0.27182731036618346,0.012206848340357755,0.2606102014523582
bert-base-multilingual-cased,100.0,zh,affine,MT_minus_TM,4,0.8016572702143722,0.9860011710400741,0.9995824981463115,0.0002837365006045555,0.0033222591362126247,-0.07131897308246785,0.010099787570494352,-0.022590940961194485,0.07917835824983453
bert-base-multilingual-cased,100.0,ar,linear,NQ_minus_QN,4,1.582548816964887,0.8752721679138205,0.9995054097933924,0.00033812354159382563,0.0033222591362126247,-0.21175234779975033,0.26689704915634177,-0.021171130687148904,-0.049315586098201004
bert-base-multilingual-cased,100.0,ar,linear,NM_minus_MN,4,0.8123273869778512,0.9540021194482627,0.9995686315594455,0.00030735275605173,0.0033222591362126247,-0.15992756286097268,0.009782605460004576,0.0991080995178713,0.055672304623988866
bert-base-multilingual-cased,100.0,ar,linear,NT_minus_TN,4,0.8633880247267814,0.9109541051186006,0.9995523351292549,0.00030231694921340906,0.0033222591362126247,-0.21472960089873086,0.010166100665050928,0.019606552339747854,0.18489236288667119
bert-base-multilingual-cased,100.0,ar,linear,QM_minus_MQ,4,1.4531526730703797,0.8810052017623463,0.9995264443787987,0.0003544807382979165,0.0033222591362126247,0.0733814961099468,-0.24962074020691422,0.1077833562028231,0.08464606564624537
bert-base-multilingual-cased,100.0,ar,linear,QT_minus_TQ,4,1.4723301588350979,0.8909327139954966,0.9995221291460894,0.0003567774949212739,0.0033222591362126247,0.04412597577764822,-0.24746385421655123,0.04375930173906005,0.175279776055961
bert-base-multilingual-cased,100.0,ar,linear,MT_minus_TM,4,0.7979909950977279,0.9718776111676912,0.9995532070912236,0.0003278279867283023,0.0033222591362126247,-0.037022823252255574,0.010373177339525232,-0.07979416776593731,0.10287420472801226
bert-base-multilingual-cased,100.0,ar,affine,NQ_minus_QN,4,1.488282259028033,0.8306452474137704,0.9995643839683775,0.0003014436470198126,0.0033222591362126247,-0.2841041249145817,0.3210396359200001,0.0001663408569521667,-0.053288604359207806
bert-base-multilingual-cased,100.0,ar,affine,NM_minus_MN,4,0.7854758876287483,0.9620344030278613,0.999560554873743,0.00029414575715862074,0.0033222591362126247,-0.14810968650786638,0.006449377078741644,0.08918831257540351,0.05659892331054992
bert-base-multilingual-cased,100.0,ar,affine,NT_minus_TN,4,0.7963831286488516,0.9265540255003227,0.9995921155001556,0.00028159548886451375,0.0033222591362126247,-0.1927434842536061,0.004685430511827765,0.02354260175029741,0.16513859664169137
bert-base-multilingual-cased,100.0,ar,affine,QM_minus_MQ,4,1.3900728841617913,0.8485125539642323,0.9995715315340529,0.00034922114829800873,0.0033222591362126247,0.07851610749377967,-0.30298652907021106,0.13900059744836332,0.10370008934397246
bert-base-multilingual-cased,100.0,ar,affine,QT_minus_TQ,4,1.361050149171244,0.8574780650341876,0.999529171091709,0.0003439718192517787,0.0033222591362126247,0.011343157200506505,-0.29262284655291304,0.02742409635496723,0.26778682821981326
bert-base-multilingual-cased,100.0,ar,affine,MT_minus_TM,4,0.772312220894279,0.9789535255343217,0.9995440743410753,0.00032887161581147495,0.0033222591362126247,-0.03618513115971492,0.011153497587125763,-0.06771155758267584,0.08946244967175745
