model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
xlm-roberta-base,100.0,en,linear,N,0.49255793200920533,0.016490125269024054,160
xlm-roberta-base,100.0,en,affine,N,0.4169715344905853,0.017847644165158272,160
xlm-roberta-base,100.0,en,linear,Q,0.5645039480473193,0.016967006203420835,160
xlm-roberta-base,100.0,en,affine,Q,0.5185418128967285,0.018085259944200516,160
xlm-roberta-base,100.0,en,linear,M,0.4922043146715572,0.01616799970217081,160
xlm-roberta-base,100.0,en,affine,M,0.33878225088119507,0.01880382001399994,160
xlm-roberta-base,100.0,en,linear,T,0.4650419987510183,0.016977072819797528,160
xlm-roberta-base,100.0,en,affine,T,0.3682508170604706,0.018907373771071434,160
xlm-roberta-base,100.0,es,linear,N,0.43609241029139767,0.01688924544156919,160
xlm-roberta-base,100.0,es,affine,N,0.30247408151626587,0.01898805797100067,160
xlm-roberta-base,100.0,es,linear,Q,0.4935933724744327,0.025627399449276632,160
xlm-roberta-base,100.0,es,affine,Q,0.55568927526474,0.02305750921368599,160
xlm-roberta-base,100.0,es,linear,M,0.45703336703497105,0.015073290786708559,160
xlm-roberta-base,100.0,es,affine,M,0.2696166932582855,0.0178714357316494,160
xlm-roberta-base,100.0,es,linear,T,0.4801278087050476,0.01620149505169182,160
xlm-roberta-base,100.0,es,affine,T,0.31092971563339233,0.019052654504776,160
xlm-roberta-base,100.0,fr,linear,N,0.3554679292222699,0.020458447399160033,160
xlm-roberta-base,100.0,fr,affine,N,0.20302975177764893,0.022340113297104836,160
xlm-roberta-base,100.0,fr,linear,Q,0.3570502765374724,0.01598360313639053,160
xlm-roberta-base,100.0,fr,affine,Q,0.1992938220500946,0.02032189816236496,160
xlm-roberta-base,100.0,fr,linear,M,0.41021409242126233,0.016992132888351077,160
xlm-roberta-base,100.0,fr,affine,M,0.15600010752677917,0.020075082778930664,160
xlm-roberta-base,100.0,fr,linear,T,0.41579018797787964,0.01907091878154992,160
xlm-roberta-base,100.0,fr,affine,T,0.19536516070365906,0.022007185965776443,160
xlm-roberta-base,100.0,de,linear,N,0.5673335562928562,0.025252022820624886,160
xlm-roberta-base,100.0,de,affine,N,0.3267180323600769,0.029238875955343246,160
xlm-roberta-base,100.0,de,linear,Q,0.3230538351752218,0.020356038500868628,160
xlm-roberta-base,100.0,de,affine,Q,0.14373943209648132,0.0240483395755291,160
xlm-roberta-base,100.0,de,linear,M,0.4815931817910336,0.02047533657779974,160
xlm-roberta-base,100.0,de,affine,M,0.19864657521247864,0.025100693106651306,160
xlm-roberta-base,100.0,de,linear,T,0.5039139936026357,0.02095875440326057,160
xlm-roberta-base,100.0,de,affine,T,0.23521769046783447,0.02565862238407135,160
xlm-roberta-base,100.0,ru,linear,N,0.6906462143142151,0.018354994378231897,160
xlm-roberta-base,100.0,ru,affine,N,0.33277052640914917,0.02718326449394226,160
xlm-roberta-base,100.0,ru,linear,Q,0.6708641441585789,0.029339643592294205,160
xlm-roberta-base,100.0,ru,affine,Q,0.5576277375221252,0.029391011223196983,160
xlm-roberta-base,100.0,ru,linear,M,0.5779967110475772,0.021146906766672486,160
xlm-roberta-base,100.0,ru,affine,M,0.35225334763526917,0.026309872046113014,160
xlm-roberta-base,100.0,ru,linear,T,0.6842903201603778,0.01897771787867803,160
xlm-roberta-base,100.0,ru,affine,T,0.44981518387794495,0.024588946253061295,160
xlm-roberta-base,100.0,zh,linear,N,0.585340787407764,0.02801821013905567,160
xlm-roberta-base,100.0,zh,affine,N,0.3695048689842224,0.03472492843866348,160
xlm-roberta-base,100.0,zh,linear,Q,0.5334168623561716,0.028893245509200118,160
xlm-roberta-base,100.0,zh,affine,Q,0.3682512640953064,0.03401448577642441,160
xlm-roberta-base,100.0,zh,linear,M,0.5209586901702944,0.02503933845603733,160
xlm-roberta-base,100.0,zh,affine,M,0.32815343141555786,0.030242543667554855,160
xlm-roberta-base,100.0,zh,linear,T,0.5337824215310272,0.028763179382537106,160
xlm-roberta-base,100.0,zh,affine,T,0.3589574694633484,0.03385995700955391,160
xlm-roberta-base,100.0,ar,linear,N,0.6384424179385764,0.03533660798663444,160
xlm-roberta-base,100.0,ar,affine,N,-0.12567825615406036,0.060836710035800934,160
xlm-roberta-base,100.0,ar,linear,Q,0.5244089369102518,0.03960098804955196,160
xlm-roberta-base,100.0,ar,affine,Q,-0.19215860962867737,0.068221315741539,160
xlm-roberta-base,100.0,ar,linear,M,0.6769397320965214,0.03809881738130784,160
xlm-roberta-base,100.0,ar,affine,M,-0.11845855414867401,0.0645282194018364,160
xlm-roberta-base,100.0,ar,linear,T,0.6778666999030174,0.034319897192338876,160
xlm-roberta-base,100.0,ar,affine,T,-0.18443134427070618,0.06344042718410492,160
