model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
distilbert-base-multilingual-cased,100.0,en,linear,N,0.631191531130251,0.3328789826471858,160
distilbert-base-multilingual-cased,100.0,en,affine,N,0.595029890537262,0.35021287202835083,160
distilbert-base-multilingual-cased,100.0,en,linear,Q,0.5850586528135351,0.30590460526867086,160
distilbert-base-multilingual-cased,100.0,en,affine,Q,0.5533965826034546,0.3198153078556061,160
distilbert-base-multilingual-cased,100.0,en,linear,M,0.7019744663985383,0.2957181804387813,160
distilbert-base-multilingual-cased,100.0,en,affine,M,0.6627388000488281,0.31313660740852356,160
distilbert-base-multilingual-cased,100.0,en,linear,T,0.6371817652253949,0.3122825888016589,160
distilbert-base-multilingual-cased,100.0,en,affine,T,0.6092700958251953,0.32757893204689026,160
distilbert-base-multilingual-cased,100.0,es,linear,N,0.6144574263332755,0.27970948212345237,160
distilbert-base-multilingual-cased,100.0,es,affine,N,0.5222808122634888,0.31634289026260376,160
distilbert-base-multilingual-cased,100.0,es,linear,Q,0.5319669555767791,0.28271035336512396,160
distilbert-base-multilingual-cased,100.0,es,affine,Q,0.43905073404312134,0.31555941700935364,160
distilbert-base-multilingual-cased,100.0,es,linear,M,0.6521744012087737,0.25116301834749655,160
distilbert-base-multilingual-cased,100.0,es,affine,M,0.563433051109314,0.2846302390098572,160
distilbert-base-multilingual-cased,100.0,es,linear,T,0.6365217882009345,0.2715840594502021,160
distilbert-base-multilingual-cased,100.0,es,affine,T,0.5539539456367493,0.3037641942501068,160
distilbert-base-multilingual-cased,100.0,fr,linear,N,0.5917008928683452,0.26945659616225665,160
distilbert-base-multilingual-cased,100.0,fr,affine,N,0.4918546676635742,0.31164225935935974,160
distilbert-base-multilingual-cased,100.0,fr,linear,Q,0.522436879466882,0.28184738773162915,160
distilbert-base-multilingual-cased,100.0,fr,affine,Q,0.45269250869750977,0.30893024802207947,160
distilbert-base-multilingual-cased,100.0,fr,linear,M,0.6454389650877574,0.24364312341233663,160
distilbert-base-multilingual-cased,100.0,fr,affine,M,0.5389264822006226,0.2883918881416321,160
distilbert-base-multilingual-cased,100.0,fr,linear,T,0.6797902395267097,0.23309841981117757,160
distilbert-base-multilingual-cased,100.0,fr,affine,T,0.5858749747276306,0.2679612636566162,160
distilbert-base-multilingual-cased,100.0,de,linear,N,0.5910915396208662,0.27323300264677153,160
distilbert-base-multilingual-cased,100.0,de,affine,N,0.44181814789772034,0.3342304527759552,160
distilbert-base-multilingual-cased,100.0,de,linear,Q,0.442825322665181,0.30360263190283526,160
distilbert-base-multilingual-cased,100.0,de,affine,Q,0.38540035486221313,0.3250190317630768,160
distilbert-base-multilingual-cased,100.0,de,linear,M,0.6439607416228266,0.2585004679532784,160
distilbert-base-multilingual-cased,100.0,de,affine,M,0.5200310349464417,0.3050750195980072,160
distilbert-base-multilingual-cased,100.0,de,linear,T,0.6107324991111909,0.27610980182626255,160
distilbert-base-multilingual-cased,100.0,de,affine,T,0.4898681640625,0.325318843126297,160
distilbert-base-multilingual-cased,100.0,ru,linear,N,0.6126145902445965,0.27184135113276997,160
distilbert-base-multilingual-cased,100.0,ru,affine,N,0.5180744528770447,0.2939460277557373,160
distilbert-base-multilingual-cased,100.0,ru,linear,Q,0.58279390950237,0.23524466395684757,160
distilbert-base-multilingual-cased,100.0,ru,affine,Q,0.4055825173854828,0.28158822655677795,160
distilbert-base-multilingual-cased,100.0,ru,linear,M,0.6486316238617243,0.23331148655418832,160
distilbert-base-multilingual-cased,100.0,ru,affine,M,0.5630963444709778,0.252438485622406,160
distilbert-base-multilingual-cased,100.0,ru,linear,T,0.6509920578886177,0.23903563243561413,160
distilbert-base-multilingual-cased,100.0,ru,affine,T,0.5758181810379028,0.2545626759529114,160
distilbert-base-multilingual-cased,100.0,zh,linear,N,0.6480199399607331,0.38840861965347595,160
distilbert-base-multilingual-cased,100.0,zh,affine,N,0.5344896912574768,0.44686460494995117,160
distilbert-base-multilingual-cased,100.0,zh,linear,Q,0.554488819721642,0.4172642761758099,160
distilbert-base-multilingual-cased,100.0,zh,affine,Q,0.4928377568721771,0.4456721842288971,160
distilbert-base-multilingual-cased,100.0,zh,linear,M,0.6850381886035515,0.37485705137694697,160
distilbert-base-multilingual-cased,100.0,zh,affine,M,0.5660708546638489,0.44148245453834534,160
distilbert-base-multilingual-cased,100.0,zh,linear,T,0.661288243756347,0.37918832777649353,160
distilbert-base-multilingual-cased,100.0,zh,affine,T,0.5671569108963013,0.4270898699760437,160
distilbert-base-multilingual-cased,100.0,ar,linear,N,0.6718744587211601,0.42140480667958186,160
distilbert-base-multilingual-cased,100.0,ar,affine,N,0.1623118668794632,0.7682313919067383,160
distilbert-base-multilingual-cased,100.0,ar,linear,Q,0.47065571770420533,0.602018210073702,160
distilbert-base-multilingual-cased,100.0,ar,affine,Q,0.21247482299804688,0.7622908353805542,160
distilbert-base-multilingual-cased,100.0,ar,linear,M,0.6954459112142579,0.45799432305045923,160
distilbert-base-multilingual-cased,100.0,ar,affine,M,0.17596349120140076,0.8407200574874878,160
distilbert-base-multilingual-cased,100.0,ar,linear,T,0.6481590671613334,0.4175774391700896,160
distilbert-base-multilingual-cased,100.0,ar,affine,T,0.2105943262577057,0.7075414061546326,160
