model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,givens_spectral_matched_null_mean,givens_spectral_matched_null_std,empirical_p_below_givens_spectral_matched_null,coef_N,coef_Q,coef_M,coef_T
xlm-roberta-base,100.0,en,linear,NQ_minus_QN,4,0.47574677457980796,0.996396080613072,0.9997326442562886,0.00023556520376448253,0.0033222591362126247,0.05055183172289106,0.03736670806939196,-0.020949573094615537,-0.06676040598459614
xlm-roberta-base,100.0,en,linear,NM_minus_MN,4,0.2598154684902409,0.7863503040003023,0.9997507404586569,0.00022186241120086012,0.0033222591362126247,-0.256241802362695,-0.012355561252761577,0.2756118719673098,-0.006729025357607939
xlm-roberta-base,100.0,en,linear,NT_minus_TN,4,0.20749490195390358,0.779145300316704,0.999731982504674,0.00026293699696685604,0.0033222591362126247,-0.2617952053056605,-0.030761143090070595,0.007877262533209776,0.28572492028716884
xlm-roberta-base,100.0,en,linear,QM_minus_MQ,4,0.4176740444943067,0.927255660523404,0.9997427579099216,0.00024161746622618102,0.0033222591362126247,-0.15115364023820468,-0.10826477053306194,0.2517233767703459,0.007573785951304428
xlm-roberta-base,100.0,en,linear,QT_minus_TQ,4,0.3918174625951075,0.923368437401268,0.9997304986024104,0.0002684757965416587,0.0033222591362126247,-0.1526892385718782,-0.14828273391345706,0.022499064125261096,0.27899160606097834
xlm-roberta-base,100.0,en,linear,MT_minus_TM,4,0.22913344663610485,0.7466029242266276,0.9997272846438255,0.00025664753294948206,0.0033222591362126247,0.01625769817086661,-0.012282814398761449,-0.30733736044085175,0.3040968562408248
xlm-roberta-base,100.0,en,affine,NQ_minus_QN,4,0.3426887957322578,0.7664602357194182,0.9997418272581584,0.000257443794318783,0.0033222591362126247,-0.3650991261530965,0.29941785268865995,0.0022834844903137762,0.06403222802149693
xlm-roberta-base,100.0,en,affine,NM_minus_MN,4,0.2419831392853831,0.7125615836316644,0.9997358466839777,0.0002157444504155789,0.0033222591362126247,-0.35108871109924317,0.00605563896805586,0.33286346148189316,0.01249820121983143
xlm-roberta-base,100.0,en,affine,NT_minus_TN,4,0.18753478546689986,0.6803969428159217,0.9997498970589401,0.00023060621648284582,0.0033222591362126247,-0.3744614597672172,-0.005912841089956322,0.004606631416419597,0.37653569894278915
xlm-roberta-base,100.0,en,affine,QM_minus_MQ,4,0.32481083297507396,0.7787418503525366,0.9997320230082418,0.00027052213834176186,0.0033222591362126247,0.023719655241541838,-0.29991472311322126,0.3069092757064547,-0.031045387890820272
xlm-roberta-base,100.0,en,affine,QT_minus_TQ,4,0.2972207115815577,0.7767970475484216,0.9997523077259727,0.00020982547460772543,0.0033222591362126247,0.001734626188956003,-0.30817479500941236,0.003994271126420251,0.30254142833775804
xlm-roberta-base,100.0,en,affine,MT_minus_TM,4,0.2066881791228449,0.7239264588265213,0.9997544885060536,0.0002436589304907214,0.0033222591362126247,-0.018973213792032345,-0.00547351625927569,-0.3394853207739852,0.36438203779995026
xlm-roberta-base,100.0,es,linear,NQ_minus_QN,4,0.43435476553128377,0.9758661460607453,0.999752172859542,0.00023982521476042956,0.0033222591362126247,-0.00712091459801091,0.10704383733781335,-0.003100861679065406,-0.09658568644705058
xlm-roberta-base,100.0,es,linear,NM_minus_MN,4,0.2695952609562313,0.7620100225084564,0.9997373812118966,0.0002422579609720468,0.0033222591362126247,-0.26940627529545774,-0.0012875818569433317,0.30160741081842,-0.030539855355929103
xlm-roberta-base,100.0,es,linear,NT_minus_TN,4,0.21793181962268218,0.7442789333671431,0.9997362637172118,0.0002425979831821255,0.0033222591362126247,-0.2855897720847766,-0.02167088791296934,-0.003236361556777771,0.31144820587560945
xlm-roberta-base,100.0,es,linear,QM_minus_MQ,4,0.4082964178868844,0.882286294505223,0.9997292865009392,0.00027385943326799385,0.0033222591362126247,-0.11671834195780784,-0.16698379187024362,0.2718365134264156,0.011911404549307881
xlm-roberta-base,100.0,es,linear,QT_minus_TQ,4,0.381204000587444,0.8462005957617705,0.9997507592726079,0.00019734425664459182,0.0033222591362126247,-0.12669977621758072,-0.22143992833993492,0.008641751316981377,0.34009674852765415
xlm-roberta-base,100.0,es,linear,MT_minus_TM,4,0.24623580811376433,0.7032328470670987,0.9997246754259307,0.0002604763677428426,0.0033222591362126247,0.009678356029127123,-0.01122574971346189,-0.338840249040474,0.3409038788755484
xlm-roberta-base,100.0,es,affine,NQ_minus_QN,4,0.33365286596145616,0.6855217724346048,0.9997479714190324,0.00022513122355291083,0.0033222591362126247,-0.35767706685317097,0.4012960868976463,-0.008641549782115726,-0.03479029558428665
xlm-roberta-base,100.0,es,affine,NM_minus_MN,4,0.2524494788084215,0.6963658508777111,0.9997570111384336,0.00021908719387545781,0.0033222591362126247,-0.3609378292012307,0.004503420823112475,0.35696458421725635,-6.160071106903261e-05
xlm-roberta-base,100.0,es,affine,NT_minus_TN,4,0.19703913474390344,0.6744240647749556,0.9997403386414031,0.0002637644676502902,0.0033222591362126247,-0.3971084530489451,-0.016872760711860918,-0.002005942427226654,0.4166201957584792
xlm-roberta-base,100.0,es,affine,QM_minus_MQ,4,0.33085026708033477,0.7043313454703545,0.9997493043114215,0.00023448279335350092,0.0033222591362126247,0.0052395650457856,-0.3872216862339563,0.3453307174777893,0.03687819931465654
xlm-roberta-base,100.0,es,affine,QT_minus_TQ,4,0.3001325091865442,0.6441260084415561,0.9997439742740531,0.00023431374797745018,0.0033222591362126247,-0.019975767741753647,-0.4242727181188801,0.007946892371936505,0.4367093379949055
xlm-roberta-base,100.0,es,affine,MT_minus_TM,4,0.22402990550185337,0.6786695214724505,0.9997220047575602,0.0002842228822657895,0.0033222591362126247,-0.029105181597919572,-0.016269867979941257,-0.37031076133152974,0.41586487357282687
xlm-roberta-base,100.0,fr,linear,NQ_minus_QN,4,0.4432708171100968,0.9940964314119679,0.9997322959752921,0.00027936935257827524,0.0033222591362126247,0.006430127389760895,0.04640190951003671,0.03974019154995456,-0.09231401006113024
xlm-roberta-base,100.0,fr,linear,NM_minus_MN,4,0.24586250878472754,0.7802221516580212,0.9997147492470647,0.0002480446420262754,0.0033222591362126247,-0.26899167211157293,-0.021905186191266524,0.303249164025588,-0.012412967691874915
xlm-roberta-base,100.0,fr,linear,NT_minus_TN,4,0.19601291279884642,0.7579415895148964,0.9997245162263334,0.00029294763509832424,0.0033222591362126247,-0.2861989112273889,-0.04884234529521582,-0.0004862194125261606,0.3361212924454687
xlm-roberta-base,100.0,fr,linear,QM_minus_MQ,4,0.4101577345227758,0.9434669505419997,0.9997260766990433,0.00023732617973563872,0.0033222591362126247,-0.16399204901313022,-0.11167581989880919,0.23148375775809443,0.0438521930991586
xlm-roberta-base,100.0,fr,linear,QT_minus_TQ,4,0.3734109476025729,0.9058336350956593,0.9997558884438592,0.00022850966904196726,0.0033222591362126247,-0.17718409330336232,-0.15850813227692406,-0.03964473504649633,0.3754398267041879
xlm-roberta-base,100.0,fr,linear,MT_minus_TM,4,0.2377581298116266,0.7195875480077805,0.9997377063393958,0.00022245044468746988,0.0033222591362126247,-0.014616267653220775,-0.02468791806240988,-0.3178661780534693,0.35779244207433536
xlm-roberta-base,100.0,fr,affine,NQ_minus_QN,4,0.31630925765914525,0.736441066304359,0.9997378525789895,0.00026161876373145625,0.0033222591362126247,-0.3601063097632037,0.3316187518038191,-0.02750935510004142,0.056801881332469474
xlm-roberta-base,100.0,fr,affine,NM_minus_MN,4,0.22467120345751296,0.7466750733349108,0.999727896036101,0.000255852157072189,0.0033222591362126247,-0.32791996064942247,-0.007846360529696672,0.332603153984692,0.003236924853636782
xlm-roberta-base,100.0,fr,affine,NT_minus_TN,4,0.1744743894723709,0.6626040637258672,0.9997369324876654,0.0002395525399509147,0.0033222591362126247,-0.38896750040629835,0.0014681324509959737,-0.022905904474806765,0.41084463942206434
xlm-roberta-base,100.0,fr,affine,QM_minus_MQ,4,0.30392586765781743,0.7384159980935889,0.9997406983641317,0.00023707034518442077,0.0033222591362126247,0.015050269710466043,-0.3460507734578143,0.35257669809162945,-0.022315328631569754
xlm-roberta-base,100.0,fr,affine,QT_minus_TQ,4,0.27740665070742815,0.7385585631396615,0.9997282710876008,0.000240709349058578,0.0033222591362126247,-0.03306860808722181,-0.33682296381767185,0.0038211314980585824,0.3657014069369286
xlm-roberta-base,100.0,fr,affine,MT_minus_TM,4,0.2138561623008562,0.7133660823300846,0.9997326891098324,0.00022788445643793872,0.0033222591362126247,-0.057461388113412275,0.000574140023022085,-0.3511531555385984,0.4083865466542082
xlm-roberta-base,100.0,de,linear,NQ_minus_QN,4,0.40561561818125547,0.9380908602423712,0.9997655071571884,0.00022329577239114918,0.0033222591362126247,-0.1162477634859114,0.14001464448102768,0.014399185841927693,-0.03767125178778505
xlm-roberta-base,100.0,de,linear,NM_minus_MN,4,0.25107681205088034,0.745027196370913,0.999739423814242,0.0002371994774338846,0.0033222591362126247,-0.3027049346493148,-0.002152228961352143,0.3045579469528288,0.0003614315110942094
