model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
bert-base-multilingual-cased,100.0,en,linear,N,0.7084615014275405,0.46973533968083087,160
bert-base-multilingual-cased,100.0,en,affine,N,0.6952096819877625,0.4806351661682129,160
bert-base-multilingual-cased,100.0,en,linear,Q,0.5979170296432874,0.5647879749655565,160
bert-base-multilingual-cased,100.0,en,affine,Q,0.5773243308067322,0.5868991017341614,160
bert-base-multilingual-cased,100.0,en,linear,M,0.7610752008084714,0.38450267672162647,160
bert-base-multilingual-cased,100.0,en,affine,M,0.7484485507011414,0.39246267080307007,160
bert-base-multilingual-cased,100.0,en,linear,T,0.6876499400409003,0.38585875123122293,160
bert-base-multilingual-cased,100.0,en,affine,T,0.6767899990081787,0.3971443474292755,160
bert-base-multilingual-cased,100.0,es,linear,N,0.6904505640177179,0.37316899630659806,160
bert-base-multilingual-cased,100.0,es,affine,N,0.6513273119926453,0.3993089199066162,160
bert-base-multilingual-cased,100.0,es,linear,Q,0.547784561541025,0.5025489942794871,160
bert-base-multilingual-cased,100.0,es,affine,Q,0.5213975310325623,0.5267297029495239,160
bert-base-multilingual-cased,100.0,es,linear,M,0.689280272628832,0.351975160521165,160
bert-base-multilingual-cased,100.0,es,affine,M,0.6564940214157104,0.3722461760044098,160
bert-base-multilingual-cased,100.0,es,linear,T,0.6929364577818067,0.3773045094033648,160
bert-base-multilingual-cased,100.0,es,affine,T,0.6582235097885132,0.39898881316185,160
bert-base-multilingual-cased,100.0,fr,linear,N,0.689874431281887,0.37351627195098003,160
bert-base-multilingual-cased,100.0,fr,affine,N,0.650018572807312,0.41036587953567505,160
bert-base-multilingual-cased,100.0,fr,linear,Q,0.5449189934929908,0.6147137975728665,160
bert-base-multilingual-cased,100.0,fr,affine,Q,0.5366495251655579,0.6224551200866699,160
bert-base-multilingual-cased,100.0,fr,linear,M,0.7259460175624789,0.32401928898647736,160
bert-base-multilingual-cased,100.0,fr,affine,M,0.6644460558891296,0.37186676263809204,160
bert-base-multilingual-cased,100.0,fr,linear,T,0.7341936570052777,0.3335555027272938,160
bert-base-multilingual-cased,100.0,fr,affine,T,0.6927980780601501,0.3616487681865692,160
bert-base-multilingual-cased,100.0,de,linear,N,0.6832597673093501,0.3583583863107217,160
bert-base-multilingual-cased,100.0,de,affine,N,0.624431848526001,0.4094332754611969,160
bert-base-multilingual-cased,100.0,de,linear,Q,0.4599519813177585,0.5046786260401264,160
bert-base-multilingual-cased,100.0,de,affine,Q,0.4339904189109802,0.5400322079658508,160
bert-base-multilingual-cased,100.0,de,linear,M,0.6592120244919918,0.3750485278671925,160
bert-base-multilingual-cased,100.0,de,affine,M,0.6072160005569458,0.4170392155647278,160
bert-base-multilingual-cased,100.0,de,linear,T,0.6545448045955933,0.3634815794661589,160
bert-base-multilingual-cased,100.0,de,affine,T,0.6097302436828613,0.4056522846221924,160
bert-base-multilingual-cased,100.0,ru,linear,N,0.6792540592976053,0.3928758410625366,160
bert-base-multilingual-cased,100.0,ru,affine,N,0.6634098291397095,0.3972727656364441,160
bert-base-multilingual-cased,100.0,ru,linear,Q,0.5553779780670862,0.4288515695398365,160
bert-base-multilingual-cased,100.0,ru,affine,Q,0.4985485076904297,0.46750736236572266,160
bert-base-multilingual-cased,100.0,ru,linear,M,0.7102638958301983,0.359857198111129,160
bert-base-multilingual-cased,100.0,ru,affine,M,0.6891382336616516,0.36818116903305054,160
bert-base-multilingual-cased,100.0,ru,linear,T,0.7355575680385155,0.3236659065204991,160
bert-base-multilingual-cased,100.0,ru,affine,T,0.7321451306343079,0.3165466785430908,160
bert-base-multilingual-cased,100.0,zh,linear,N,0.7473640644278233,0.3977676867519811,160
bert-base-multilingual-cased,100.0,zh,affine,N,0.7074292898178101,0.43131476640701294,160
bert-base-multilingual-cased,100.0,zh,linear,Q,0.5546121008161708,0.6132786337156448,160
bert-base-multilingual-cased,100.0,zh,affine,Q,0.5170629620552063,0.6539198756217957,160
bert-base-multilingual-cased,100.0,zh,linear,M,0.7793698295755926,0.37846463617033743,160
bert-base-multilingual-cased,100.0,zh,affine,M,0.7483276128768921,0.4058675169944763,160
bert-base-multilingual-cased,100.0,zh,linear,T,0.7505219669063544,0.3934475039096215,160
bert-base-multilingual-cased,100.0,zh,affine,T,0.7146943807601929,0.4196352958679199,160
bert-base-multilingual-cased,100.0,ar,linear,N,0.6326093164705567,0.836099578301251,160
bert-base-multilingual-cased,100.0,ar,affine,N,0.2992101311683655,1.30055832862854,160
bert-base-multilingual-cased,100.0,ar,linear,Q,0.42239497721607,1.0737967689534127,160
bert-base-multilingual-cased,100.0,ar,affine,Q,0.3121200203895569,1.161928415298462,160
bert-base-multilingual-cased,100.0,ar,linear,M,0.7087605182908087,0.7834702005087746,160
bert-base-multilingual-cased,100.0,ar,affine,M,0.4270339906215668,1.1847188472747803,160
bert-base-multilingual-cased,100.0,ar,linear,T,0.6517690365045278,0.7789943163634323,160
bert-base-multilingual-cased,100.0,ar,affine,T,0.3808070123195648,1.1406490802764893,160
