model,scale,language,template_id,representation,row_cosine,norm_ratio_pos_over_neg
distilbert-base-multilingual-cased,affect,en,12,mean_pool,0.811759889125824,1.0015528202056885
distilbert-base-multilingual-cased,affect,en,13,mean_pool,0.840738832950592,0.9258078336715698
distilbert-base-multilingual-cased,affect,en,14,mean_pool,0.7929834127426147,0.9796027541160583
distilbert-base-multilingual-cased,affect,en,15,mean_pool,0.8193509578704834,1.0507818460464478
distilbert-base-multilingual-cased,affect,en,16,mean_pool,0.781670331954956,0.9716975092887878
distilbert-base-multilingual-cased,affect,en,17,mean_pool,0.8244115114212036,1.0144768953323364
distilbert-base-multilingual-cased,affect,en,18,mean_pool,0.7767962217330933,0.926807701587677
distilbert-base-multilingual-cased,affect,en,19,mean_pool,0.8682719469070435,1.0316147804260254
distilbert-base-multilingual-cased,affect,en,20,mean_pool,0.8273820281028748,0.9934790134429932
distilbert-base-multilingual-cased,affect,en,21,mean_pool,0.8141247630119324,1.0625147819519043
distilbert-base-multilingual-cased,affect,en,22,mean_pool,0.8535617589950562,0.9903364777565002
distilbert-base-multilingual-cased,affect,en,23,mean_pool,0.8264238238334656,0.9695077538490297
distilbert-base-multilingual-cased,affect,en,24,mean_pool,0.8171579837799072,0.924798846244812
distilbert-base-multilingual-cased,affect,en,25,mean_pool,0.8349019885063171,1.012133002281189
distilbert-base-multilingual-cased,affect,en,26,mean_pool,0.8222584128379822,1.0067607164382937
distilbert-base-multilingual-cased,affect,en,27,mean_pool,0.8477296233177185,1.083727240562439
distilbert-base-multilingual-cased,affect,en,28,mean_pool,0.8515256643295288,1.0246540307998655
distilbert-base-multilingual-cased,affect,en,29,mean_pool,0.7998208403587341,0.95710688829422
distilbert-base-multilingual-cased,affect,en,30,mean_pool,0.8254666328430176,0.9932423830032348
distilbert-base-multilingual-cased,affect,en,31,mean_pool,0.8297591209411621,1.0123449563980105
distilbert-base-multilingual-cased,affect,en,32,mean_pool,0.8419343829154968,0.99150288105011
distilbert-base-multilingual-cased,affect,en,33,mean_pool,0.8398298621177673,1.0040501356124878
distilbert-base-multilingual-cased,affect,en,34,mean_pool,0.7736418843269348,1.0009721517562866
distilbert-base-multilingual-cased,affect,en,35,mean_pool,0.8131095767021179,1.0692522525787354
distilbert-base-multilingual-cased,affect,en,36,mean_pool,0.8258058428764343,1.0361230373382568
distilbert-base-multilingual-cased,affect,en,37,mean_pool,0.8259749412536621,0.9289024472236632
distilbert-base-multilingual-cased,affect,en,38,mean_pool,0.8340107798576355,1.0731126070022583
distilbert-base-multilingual-cased,affect,en,39,mean_pool,0.8474581837654114,1.053658962249756
distilbert-base-multilingual-cased,affect,en,40,mean_pool,0.8480031490325928,1.042559027671814
distilbert-base-multilingual-cased,affect,en,41,mean_pool,0.7715951204299927,0.907857060432434
distilbert-base-multilingual-cased,affect,en,42,mean_pool,0.8334841728210449,1.005728006362915
distilbert-base-multilingual-cased,affect,en,43,mean_pool,0.8456149697303772,1.023675799369812
distilbert-base-multilingual-cased,affect,en,44,mean_pool,0.826913595199585,0.9770106077194214
distilbert-base-multilingual-cased,affect,en,45,mean_pool,0.8473619818687439,1.0367108583450315
distilbert-base-multilingual-cased,affect,en,46,mean_pool,0.8315942287445068,1.0413435697555542
distilbert-base-multilingual-cased,affect,en,47,mean_pool,0.77816241979599,0.9171239733695984
distilbert-base-multilingual-cased,affect,en,48,mean_pool,0.8255565166473389,0.9873244166374208
distilbert-base-multilingual-cased,affect,en,49,mean_pool,0.855376124382019,1.022114396095276
distilbert-base-multilingual-cased,affect,en,50,mean_pool,0.8446102142333984,1.0025345087051392
distilbert-base-multilingual-cased,affect,en,51,mean_pool,0.8483900427818298,1.037135362625122
distilbert-base-multilingual-cased,affect,en,52,mean_pool,0.8504689931869507,0.9927095174789428
distilbert-base-multilingual-cased,affect,en,53,mean_pool,0.8298361897468567,1.039512038230896
distilbert-base-multilingual-cased,affect,en,54,mean_pool,0.8236750960350037,1.0632457733154297
distilbert-base-multilingual-cased,affect,en,55,mean_pool,0.8303605914115906,1.0399997234344482
distilbert-base-multilingual-cased,affect,en,56,mean_pool,0.8299998044967651,0.9752813577651978
distilbert-base-multilingual-cased,affect,en,57,mean_pool,0.8100937008857727,1.0057188272476196
distilbert-base-multilingual-cased,affect,en,58,mean_pool,0.8270391821861267,0.996545433998108
distilbert-base-multilingual-cased,affect,en,59,mean_pool,0.8111450672149658,0.9429331421852112
distilbert-base-multilingual-cased,affect,en,60,mean_pool,0.8246510624885559,1.0258578062057495
distilbert-base-multilingual-cased,affect,en,61,mean_pool,0.8486402034759521,1.04423189163208
distilbert-base-multilingual-cased,affect,en,62,mean_pool,0.7854975461959839,0.9772796630859376
distilbert-base-multilingual-cased,affect,en,63,mean_pool,0.8411264419555664,1.0165307521820068
distilbert-base-multilingual-cased,affect,en,64,mean_pool,0.8384709358215332,0.9971222281455994
distilbert-base-multilingual-cased,affect,en,65,mean_pool,0.8322205543518066,1.0263530015945437
distilbert-base-multilingual-cased,affect,en,66,mean_pool,0.8554555177688599,0.984214723110199
distilbert-base-multilingual-cased,affect,en,67,mean_pool,0.8410394191741943,1.0574681758880615
distilbert-base-multilingual-cased,affect,en,68,mean_pool,0.821970522403717,0.9773197770118712
distilbert-base-multilingual-cased,affect,en,69,mean_pool,0.8339415788650513,1.0396732091903689
distilbert-base-multilingual-cased,affect,en,70,mean_pool,0.8147569894790649,0.998176634311676
distilbert-base-multilingual-cased,affect,en,71,mean_pool,0.7466186881065369,1.0097885131835938
distilbert-base-multilingual-cased,affect,en,72,mean_pool,0.8595028519630432,1.0017950534820557
distilbert-base-multilingual-cased,affect,en,73,mean_pool,0.8544294834136963,1.034924030303955
distilbert-base-multilingual-cased,affect,en,74,mean_pool,0.8336548209190369,0.9281682968139648
distilbert-base-multilingual-cased,affect,en,75,mean_pool,0.8108355402946472,0.9665986895561218
distilbert-base-multilingual-cased,affect,en,76,mean_pool,0.8103946447372437,0.9936110973358154
distilbert-base-multilingual-cased,affect,en,77,mean_pool,0.8317508697509766,1.0679584741592407
distilbert-base-multilingual-cased,affect,en,78,mean_pool,0.8304985165596008,1.035002827644348
distilbert-base-multilingual-cased,affect,en,79,mean_pool,0.8321327567100525,1.0147229433059692
distilbert-base-multilingual-cased,affect,en,80,mean_pool,0.8307766318321228,0.9946998953819276
distilbert-base-multilingual-cased,affect,en,81,mean_pool,0.8183122873306274,1.0178033113479614
distilbert-base-multilingual-cased,affect,en,82,mean_pool,0.8399494886398315,0.983771562576294
distilbert-base-multilingual-cased,affect,en,83,mean_pool,0.8450517058372498,0.9942237138748168
distilbert-base-multilingual-cased,affect,en,84,mean_pool,0.8191207051277161,1.014009952545166
distilbert-base-multilingual-cased,affect,en,85,mean_pool,0.7980178594589233,1.0165401697158811
distilbert-base-multilingual-cased,affect,en,86,mean_pool,0.8517937660217285,0.9985768795013428
distilbert-base-multilingual-cased,affect,en,87,mean_pool,0.8073015213012695,1.0821905136108398
distilbert-base-multilingual-cased,affect,en,88,mean_pool,0.8485551476478577,0.9604763984680176
distilbert-base-multilingual-cased,affect,en,89,mean_pool,0.8095691800117493,0.9332451820373536
distilbert-base-multilingual-cased,affect,en,90,mean_pool,0.8307203650474548,1.077033519744873
distilbert-base-multilingual-cased,affect,en,91,mean_pool,0.8482797741889954,1.00337016582489
distilbert-base-multilingual-cased,affect,en,92,mean_pool,0.8598241806030273,1.018256902694702
distilbert-base-multilingual-cased,affect,en,93,mean_pool,0.8379408121109009,1.0668764114379885
distilbert-base-multilingual-cased,affect,en,94,mean_pool,0.8690552711486816,1.028701901435852
distilbert-base-multilingual-cased,affect,en,95,mean_pool,0.8066474199295044,0.974366009235382
distilbert-base-multilingual-cased,affect,en,96,mean_pool,0.8497114777565002,0.9865278005599976
distilbert-base-multilingual-cased,affect,en,97,mean_pool,0.801517128944397,0.9475578665733336
distilbert-base-multilingual-cased,affect,en,98,mean_pool,0.854587733745575,0.9872929453849792
distilbert-base-multilingual-cased,affect,en,99,mean_pool,0.8174868226051331,1.0442419052124023
distilbert-base-multilingual-cased,affect,en,100,mean_pool,0.8172392249107361,0.935420572757721
distilbert-base-multilingual-cased,affect,en,101,mean_pool,0.8301011919975281,0.978051483631134
distilbert-base-multilingual-cased,affect,en,102,mean_pool,0.8462292551994324,1.050182580947876
distilbert-base-multilingual-cased,affect,en,103,mean_pool,0.82867032289505,1.0021294355392456
distilbert-base-multilingual-cased,affect,en,104,mean_pool,0.8586137294769287,1.0370104312896729
distilbert-base-multilingual-cased,affect,en,105,mean_pool,0.8372101783752441,0.9520741105079652
distilbert-base-multilingual-cased,affect,en,106,mean_pool,0.835649847984314,0.9679924845695496
distilbert-base-multilingual-cased,affect,en,107,mean_pool,0.8210085034370422,1.0778298377990725
distilbert-base-multilingual-cased,affect,en,108,mean_pool,0.8349412679672241,1.0259188413619995
distilbert-base-multilingual-cased,affect,en,109,mean_pool,0.8487342596054077,1.0448930263519287
distilbert-base-multilingual-cased,affect,en,110,mean_pool,0.839001476764679,1.0432101488113403
distilbert-base-multilingual-cased,affect,en,111,mean_pool,0.8471294045448303,0.9976263046264648
distilbert-base-multilingual-cased,affect,en,112,mean_pool,0.8201038837432861,1.0756322145462036
distilbert-base-multilingual-cased,affect,en,113,mean_pool,0.7964852452278137,0.9741371273994446
distilbert-base-multilingual-cased,affect,en,114,mean_pool,0.8291900753974915,1.0484812259674072
distilbert-base-multilingual-cased,affect,en,115,mean_pool,0.8399792313575745,0.9502611756324768
distilbert-base-multilingual-cased,affect,en,116,mean_pool,0.8231858611106873,1.025530457496643
distilbert-base-multilingual-cased,affect,en,117,mean_pool,0.8480674624443054,0.9814258813858032
distilbert-base-multilingual-cased,affect,en,118,mean_pool,0.8357830047607422,1.0250316858291626
distilbert-base-multilingual-cased,affect,en,119,mean_pool,0.8080491423606873,1.0880661010742188
distilbert-base-multilingual-cased,affect,ru,0,mean_pool,0.5562209486961365,0.980094075202942
distilbert-base-multilingual-cased,affect,ru,1,mean_pool,0.6094783544540405,1.0275042057037354
distilbert-base-multilingual-cased,affect,ru,2,mean_pool,0.6169815063476562,1.026953101158142
distilbert-base-multilingual-cased,affect,ru,3,mean_pool,0.6137491464614868,0.951566994190216
distilbert-base-multilingual-cased,affect,ru,4,mean_pool,0.5031005144119263,1.0259547233581543
distilbert-base-multilingual-cased,affect,ru,5,mean_pool,0.5296003818511963,0.9382502436637878
distilbert-base-multilingual-cased,affect,ru,6,mean_pool,0.6474424600601196,0.9962505102157592
distilbert-base-multilingual-cased,affect,ru,7,mean_pool,0.6444551944732666,0.94289368391037
distilbert-base-multilingual-cased,affect,ru,8,mean_pool,0.5719883441925049,0.9958805441856384
distilbert-base-multilingual-cased,affect,ru,9,mean_pool,0.4933351576328277,1.0244032144546509
distilbert-base-multilingual-cased,affect,ru,10,mean_pool,0.6247938871383667,0.9898285269737244
distilbert-base-multilingual-cased,affect,ru,11,mean_pool,0.5177347660064697,1.037758469581604
distilbert-base-multilingual-cased,affect,ru,12,mean_pool,0.5655182600021362,0.9870830774307252
distilbert-base-multilingual-cased,affect,ru,13,mean_pool,0.5644494295120239,1.00637686252594
distilbert-base-multilingual-cased,affect,ru,14,mean_pool,0.6384238600730896,0.9952619671821594
distilbert-base-multilingual-cased,affect,ru,15,mean_pool,0.5651003122329712,1.0428926944732666
distilbert-base-multilingual-cased,affect,ru,16,mean_pool,0.6409687399864197,1.062305569648743
distilbert-base-multilingual-cased,affect,ru,17,mean_pool,0.5949820280075073,1.033236742019653
distilbert-base-multilingual-cased,affect,ru,18,mean_pool,0.4949944019317627,0.9687146544456482
distilbert-base-multilingual-cased,affect,ru,19,mean_pool,0.5648089051246643,1.0458011627197266
distilbert-base-multilingual-cased,affect,ru,20,mean_pool,0.5698274374008179,0.9632896780967712
distilbert-base-multilingual-cased,affect,ru,21,mean_pool,0.5463451147079468,0.9749172925949096
distilbert-base-multilingual-cased,affect,ru,22,mean_pool,0.6273266077041626,0.9772695899009703
distilbert-base-multilingual-cased,affect,ru,23,mean_pool,0.6240914463996887,0.9669281244277954
distilbert-base-multilingual-cased,affect,ru,24,mean_pool,0.538748562335968,0.9909558296203612
distilbert-base-multilingual-cased,affect,ru,25,mean_pool,0.4915141761302948,0.9992921352386476
distilbert-base-multilingual-cased,affect,ru,26,mean_pool,0.6719383001327515,1.0039722919464111
distilbert-base-multilingual-cased,affect,ru,27,mean_pool,0.6544912457466125,1.0014103651046753
distilbert-base-multilingual-cased,affect,ru,28,mean_pool,0.5998583436012268,0.9639068841934204
distilbert-base-multilingual-cased,affect,ru,29,mean_pool,0.6129031777381897,0.9589494466781616
distilbert-base-multilingual-cased,affect,ru,30,mean_pool,0.5912349224090576,0.956026256084442
distilbert-base-multilingual-cased,affect,ru,31,mean_pool,0.614577054977417,1.0089704990386963
distilbert-base-multilingual-cased,affect,ru,32,mean_pool,0.5895942449569702,0.915211260318756
distilbert-base-multilingual-cased,affect,ru,33,mean_pool,0.5295851230621338,1.044270157814026
distilbert-base-multilingual-cased,affect,ru,34,mean_pool,0.6029107570648193,0.9374819993972778
distilbert-base-multilingual-cased,affect,ru,35,mean_pool,0.453041136264801,1.024042010307312
distilbert-base-multilingual-cased,affect,ru,36,mean_pool,0.6244122982025146,1.0204744338989258
distilbert-base-multilingual-cased,affect,ru,37,mean_pool,0.5514163374900818,0.981850802898407
distilbert-base-multilingual-cased,affect,ru,38,mean_pool,0.7020144462585449,0.9910224080085754
distilbert-base-multilingual-cased,affect,ru,39,mean_pool,0.6263867020606995,0.9359326958656312
distilbert-base-multilingual-cased,affect,ru,40,mean_pool,0.5773284435272217,0.9498472809791564
distilbert-base-multilingual-cased,affect,ru,41,mean_pool,0.6198148131370544,0.9457791447639464
distilbert-base-multilingual-cased,affect,ru,42,mean_pool,0.616703987121582,0.9964349269866944
distilbert-base-multilingual-cased,affect,ru,43,mean_pool,0.666500449180603,1.0423896312713623
distilbert-base-multilingual-cased,affect,ru,44,mean_pool,0.5429432392120361,0.9729934334754944
distilbert-base-multilingual-cased,affect,ru,45,mean_pool,0.6345288157463074,0.9758020639419556
distilbert-base-multilingual-cased,affect,ru,46,mean_pool,0.6641895174980164,1.003587245941162
distilbert-base-multilingual-cased,affect,ru,47,mean_pool,0.5921352505683899,1.0022130012512207
distilbert-base-multilingual-cased,affect,ru,48,mean_pool,0.6106394529342651,0.9994933009147644
distilbert-base-multilingual-cased,affect,ru,49,mean_pool,0.6440269947052002,1.034639596939087
distilbert-base-multilingual-cased,affect,ru,50,mean_pool,0.6365960240364075,0.9744318723678588
distilbert-base-multilingual-cased,affect,ru,51,mean_pool,0.6144627332687378,1.0430707931518557
distilbert-base-multilingual-cased,affect,ru,52,mean_pool,0.6067258715629578,1.041750192642212
distilbert-base-multilingual-cased,affect,ru,53,mean_pool,0.581538200378418,0.9250988364219666
distilbert-base-multilingual-cased,affect,ru,54,mean_pool,0.5733524560928345,0.9789403080940248
distilbert-base-multilingual-cased,affect,ru,55,mean_pool,0.5938544273376465,1.0010887384414673
distilbert-base-multilingual-cased,affect,ru,56,mean_pool,0.6159976720809937,0.9973679184913636
distilbert-base-multilingual-cased,affect,ru,57,mean_pool,0.6179324984550476,0.936379373073578
distilbert-base-multilingual-cased,affect,ru,58,mean_pool,0.5421655774116516,0.9725934863090516
distilbert-base-multilingual-cased,affect,ru,59,mean_pool,0.6620030999183655,0.9845964312553406
distilbert-base-multilingual-cased,affect,ru,60,mean_pool,0.4739313125610351,0.995373785495758
distilbert-base-multilingual-cased,affect,ru,61,mean_pool,0.6044378876686096,1.0356024503707886
distilbert-base-multilingual-cased,affect,ru,62,mean_pool,0.5427237749099731,0.9706632494926452
distilbert-base-multilingual-cased,affect,ru,63,mean_pool,0.5975063443183899,0.9884696006774902
distilbert-base-multilingual-cased,affect,ru,64,mean_pool,0.5985049605369568,1.05882728099823
distilbert-base-multilingual-cased,affect,ru,65,mean_pool,0.6572911143302917,0.9687190651893616
distilbert-base-multilingual-cased,affect,ru,66,mean_pool,0.6064538359642029,0.9893978238105774
distilbert-base-multilingual-cased,affect,ru,67,mean_pool,0.5908021330833435,1.0217868089675903
distilbert-base-multilingual-cased,affect,ru,68,mean_pool,0.605757474899292,1.0198724269866943
distilbert-base-multilingual-cased,affect,ru,69,mean_pool,0.624305784702301,1.0206336975097656
distilbert-base-multilingual-cased,affect,ru,70,mean_pool,0.6186608076095581,0.9292776584625244
distilbert-base-multilingual-cased,affect,ru,71,mean_pool,0.6169981956481934,1.0371185541152954
distilbert-base-multilingual-cased,affect,ru,72,mean_pool,0.5345184206962585,1.0501090288162231
distilbert-base-multilingual-cased,affect,ru,73,mean_pool,0.6074327826499939,0.9323634505271912
distilbert-base-multilingual-cased,affect,ru,74,mean_pool,0.666206419467926,1.0051358938217163
distilbert-base-multilingual-cased,affect,ru,75,mean_pool,0.6162035465240479,0.996674120426178
distilbert-base-multilingual-cased,affect,ru,76,mean_pool,0.6535423398017883,0.9796279668807985
distilbert-base-multilingual-cased,affect,ru,77,mean_pool,0.6156840920448303,1.066126823425293
distilbert-base-multilingual-cased,affect,ru,78,mean_pool,0.6526208519935608,0.9539236426353456
distilbert-base-multilingual-cased,affect,ru,79,mean_pool,0.613079309463501,1.0169458389282229
distilbert-base-multilingual-cased,affect,ru,80,mean_pool,0.6035858988761902,0.8177196383476257
distilbert-base-multilingual-cased,affect,ru,81,mean_pool,0.4048543870449066,1.0550495386123655
distilbert-base-multilingual-cased,affect,ru,82,mean_pool,0.6353589296340942,1.0361913442611694
distilbert-base-multilingual-cased,affect,ru,83,mean_pool,0.5640494227409363,1.0641506910324097
distilbert-base-multilingual-cased,affect,ru,84,mean_pool,0.4995059370994568,1.011129379272461
distilbert-base-multilingual-cased,affect,ru,85,mean_pool,0.6312964558601379,1.0633385181427002
distilbert-base-multilingual-cased,affect,ru,86,mean_pool,0.6287903189659119,1.0182626247406006
distilbert-base-multilingual-cased,affect,ru,87,mean_pool,0.6244136691093445,0.9771904945373536
distilbert-base-multilingual-cased,affect,ru,88,mean_pool,0.5640046000480652,0.9744575023651124
distilbert-base-multilingual-cased,affect,ru,89,mean_pool,0.6999760866165161,1.0371555089950562
distilbert-base-multilingual-cased,affect,ru,90,mean_pool,0.5376572608947754,1.0786188840866089
distilbert-base-multilingual-cased,affect,ru,91,mean_pool,0.6633526682853699,1.0315797328948977
distilbert-base-multilingual-cased,affect,ru,92,mean_pool,0.6554322838783264,1.0621331930160522
distilbert-base-multilingual-cased,affect,ru,93,mean_pool,0.6196039915084839,1.0750893354415894
distilbert-base-multilingual-cased,affect,ru,94,mean_pool,0.5071069002151489,1.0065315961837769
distilbert-base-multilingual-cased,affect,ru,95,mean_pool,0.567424476146698,0.9678559303283693
distilbert-base-multilingual-cased,affect,ru,96,mean_pool,0.6718125939369202,0.9868472814559937
distilbert-base-multilingual-cased,affect,ru,97,mean_pool,0.6160315275192261,0.960881233215332
distilbert-base-multilingual-cased,affect,ru,98,mean_pool,0.5732705593109131,1.0195598602294922
distilbert-base-multilingual-cased,affect,ru,99,mean_pool,0.5590065717697144,0.945206582546234
distilbert-base-multilingual-cased,affect,ru,100,mean_pool,0.5626444816589355,1.0101280212402344
distilbert-base-multilingual-cased,affect,ru,101,mean_pool,0.5503906011581421,1.0049376487731934
distilbert-base-multilingual-cased,affect,ru,102,mean_pool,0.6778922080993652,1.015754222869873
distilbert-base-multilingual-cased,affect,ru,103,mean_pool,0.5163269639015198,1.0233646631240845
distilbert-base-multilingual-cased,affect,ru,104,mean_pool,0.5846257209777832,0.9941728115081788
distilbert-base-multilingual-cased,affect,ru,105,mean_pool,0.6757298707962036,0.8935514092445374
distilbert-base-multilingual-cased,affect,ru,106,mean_pool,0.651793897151947,0.956321656703949
distilbert-base-multilingual-cased,affect,ru,107,mean_pool,0.6259145140647888,0.9690501689910888
distilbert-base-multilingual-cased,affect,ru,108,mean_pool,0.6658211946487427,0.968978762626648
distilbert-base-multilingual-cased,affect,ru,109,mean_pool,0.5828925371170044,0.9587578177452089
distilbert-base-multilingual-cased,affect,ru,110,mean_pool,0.597303032875061,1.0484964847564695
distilbert-base-multilingual-cased,affect,ru,111,mean_pool,0.6287115812301636,1.055638074874878
distilbert-base-multilingual-cased,affect,ru,112,mean_pool,0.5638522505760193,1.048918604850769
distilbert-base-multilingual-cased,affect,ru,113,mean_pool,0.5575462579727173,0.9914228916168212
distilbert-base-multilingual-cased,affect,ru,114,mean_pool,0.603659987449646,0.9561430215835572
distilbert-base-multilingual-cased,affect,ru,115,mean_pool,0.5784479379653931,0.9615972638130188
distilbert-base-multilingual-cased,affect,ru,116,mean_pool,0.5818279981613159,1.0306161642074585
distilbert-base-multilingual-cased,affect,ru,117,mean_pool,0.523185133934021,0.9822345972061156
distilbert-base-multilingual-cased,affect,ru,118,mean_pool,0.6130287051200867,0.9980646371841432
distilbert-base-multilingual-cased,affect,ru,119,mean_pool,0.6644985675811768,1.0044463872909546
distilbert-base-multilingual-cased,affect,zh,0,mean_pool,0.5927542448043823,1.0568054914474487
distilbert-base-multilingual-cased,affect,zh,1,mean_pool,0.5758486986160278,1.1026651859283447
distilbert-base-multilingual-cased,affect,zh,2,mean_pool,0.6460261344909668,0.9511149525642396
distilbert-base-multilingual-cased,affect,zh,3,mean_pool,0.5918001532554626,1.0333747863769531
distilbert-base-multilingual-cased,affect,zh,4,mean_pool,0.5605398416519165,1.151200532913208
distilbert-base-multilingual-cased,affect,zh,5,mean_pool,0.5843607783317566,1.229413628578186
distilbert-base-multilingual-cased,affect,zh,6,mean_pool,0.5224408507347107,1.1678706407546997
distilbert-base-multilingual-cased,affect,zh,7,mean_pool,0.5591081976890564,1.2754311561584473
distilbert-base-multilingual-cased,affect,zh,8,mean_pool,0.6354429721832275,0.9122059941291808
distilbert-base-multilingual-cased,affect,zh,9,mean_pool,0.5882211327552795,0.9430785179138184
distilbert-base-multilingual-cased,affect,zh,10,mean_pool,0.6176152229309082,1.0785801410675049
distilbert-base-multilingual-cased,affect,zh,11,mean_pool,0.5833053588867188,1.0814778804779053
distilbert-base-multilingual-cased,affect,zh,12,mean_pool,0.552466094493866,1.0564520359039309
distilbert-base-multilingual-cased,affect,zh,13,mean_pool,0.4549406170845032,1.2333749532699585
distilbert-base-multilingual-cased,affect,zh,14,mean_pool,0.5101873278617859,1.1178420782089231
distilbert-base-multilingual-cased,affect,zh,15,mean_pool,0.6046907901763916,1.1053094863891602
distilbert-base-multilingual-cased,affect,zh,16,mean_pool,0.555507481098175,1.1438167095184326
distilbert-base-multilingual-cased,affect,zh,17,mean_pool,0.6261141300201416,0.9952654838562012
distilbert-base-multilingual-cased,affect,zh,18,mean_pool,0.6868247985839844,1.102514147758484
distilbert-base-multilingual-cased,affect,zh,19,mean_pool,0.5889676213264465,1.031826734542847
distilbert-base-multilingual-cased,affect,zh,20,mean_pool,0.6239210963249207,1.1076316833496094
distilbert-base-multilingual-cased,affect,zh,21,mean_pool,0.6240189075469971,1.19786536693573
distilbert-base-multilingual-cased,affect,zh,22,mean_pool,0.520401120185852,1.0589100122451782
distilbert-base-multilingual-cased,affect,zh,23,mean_pool,0.5585119724273682,1.0400580167770386
distilbert-base-multilingual-cased,affect,zh,24,mean_pool,0.625944197177887,0.9213936924934388
distilbert-base-multilingual-cased,affect,zh,25,mean_pool,0.8008294105529785,0.990595281124115
distilbert-base-multilingual-cased,affect,zh,26,mean_pool,0.5594746470451355,1.06227707862854
distilbert-base-multilingual-cased,affect,zh,27,mean_pool,0.575481653213501,1.133364200592041
distilbert-base-multilingual-cased,affect,zh,28,mean_pool,0.6459985375404358,0.965078592300415
distilbert-base-multilingual-cased,affect,zh,29,mean_pool,0.6210764646530151,0.995042324066162
distilbert-base-multilingual-cased,affect,zh,30,mean_pool,0.5497654676437378,1.1389800310134888
distilbert-base-multilingual-cased,affect,zh,31,mean_pool,0.5832342505455017,1.1656124591827393
distilbert-base-multilingual-cased,affect,zh,32,mean_pool,0.5622766017913818,1.077805757522583
distilbert-base-multilingual-cased,affect,zh,33,mean_pool,0.5517523884773254,1.0836050510406494
distilbert-base-multilingual-cased,affect,zh,34,mean_pool,0.6095613837242126,1.1161658763885498
distilbert-base-multilingual-cased,affect,zh,35,mean_pool,0.5354615449905396,1.0159085988998413
distilbert-base-multilingual-cased,affect,zh,36,mean_pool,0.5854957103729248,0.9739388823509216
distilbert-base-multilingual-cased,affect,zh,37,mean_pool,0.6377131938934326,1.0791610479354858
distilbert-base-multilingual-cased,affect,zh,38,mean_pool,0.586767852306366,1.170377254486084
distilbert-base-multilingual-cased,affect,zh,39,mean_pool,0.5894918441772461,1.1245447397232056
distilbert-base-multilingual-cased,affect,zh,40,mean_pool,0.7695142030715942,0.8833886981010437
distilbert-base-multilingual-cased,affect,zh,41,mean_pool,0.589153528213501,1.016165256500244
distilbert-base-multilingual-cased,affect,zh,42,mean_pool,0.5852295160293579,1.045767068862915
distilbert-base-multilingual-cased,affect,zh,43,mean_pool,0.6491856575012207,1.0439990758895874
distilbert-base-multilingual-cased,affect,zh,44,mean_pool,0.6029525399208069,1.096776247024536
distilbert-base-multilingual-cased,affect,zh,45,mean_pool,0.5894951820373535,1.1334151029586792
distilbert-base-multilingual-cased,affect,zh,46,mean_pool,0.6662665605545044,1.1549874544143677
distilbert-base-multilingual-cased,affect,zh,47,mean_pool,0.5785770416259766,1.043534755706787
distilbert-base-multilingual-cased,affect,zh,48,mean_pool,0.5770536065101624,1.1562539339065552
distilbert-base-multilingual-cased,affect,zh,49,mean_pool,0.5924814343452454,1.017322063446045
distilbert-base-multilingual-cased,affect,zh,50,mean_pool,0.5228487253189087,1.066877007484436
distilbert-base-multilingual-cased,affect,zh,51,mean_pool,0.5314099192619324,1.0538710355758667
distilbert-base-multilingual-cased,affect,zh,52,mean_pool,0.627337634563446,1.0097277164459229
distilbert-base-multilingual-cased,affect,zh,53,mean_pool,0.6063376069068909,1.0499036312103271
distilbert-base-multilingual-cased,affect,zh,54,mean_pool,0.5871918797492981,1.0873759984970093
distilbert-base-multilingual-cased,affect,zh,55,mean_pool,0.7126136422157288,0.9814857840538024
distilbert-base-multilingual-cased,affect,zh,56,mean_pool,0.5534265041351318,1.0125715732574463
distilbert-base-multilingual-cased,affect,zh,57,mean_pool,0.574340283870697,1.1318954229354858
distilbert-base-multilingual-cased,affect,zh,58,mean_pool,0.6311914324760437,1.0608668327331543
distilbert-base-multilingual-cased,affect,zh,59,mean_pool,0.5223567485809326,1.0742863416671753
distilbert-base-multilingual-cased,affect,zh,60,mean_pool,0.5926884412765503,1.1410058736801147
distilbert-base-multilingual-cased,affect,zh,61,mean_pool,0.5203888416290283,1.265911340713501
distilbert-base-multilingual-cased,affect,zh,62,mean_pool,0.6549001932144165,1.0415713787078855
distilbert-base-multilingual-cased,affect,zh,63,mean_pool,0.5999767184257507,1.018791913986206
distilbert-base-multilingual-cased,affect,zh,64,mean_pool,0.4948464930057525,1.1307169198989868
distilbert-base-multilingual-cased,affect,zh,65,mean_pool,0.6335777640342712,0.979948341846466
distilbert-base-multilingual-cased,affect,zh,66,mean_pool,0.5945432782173157,1.0812013149261477
distilbert-base-multilingual-cased,affect,zh,67,mean_pool,0.6151818633079529,1.081501841545105
distilbert-base-multilingual-cased,affect,zh,68,mean_pool,0.6749603748321533,0.9615439772605896
distilbert-base-multilingual-cased,affect,zh,69,mean_pool,0.7039594650268555,1.0725592374801636
distilbert-base-multilingual-cased,affect,zh,70,mean_pool,0.6388769149780273,1.0864713191986084
distilbert-base-multilingual-cased,affect,zh,71,mean_pool,0.6436370611190796,1.0605731010437012
distilbert-base-multilingual-cased,affect,zh,72,mean_pool,0.6262080073356628,0.9931271076202391
