model,scale,language,template_id,representation,cv_adjacent_norm,cos_step_12,cos_step_23,cos_step_34
intfloat/multilingual-e5-large,affect,en,28,mean_pool,0.49593064188957214,-0.062428068369627,-0.5614995360374451,0.12924949824810028
intfloat/multilingual-e5-large,affect,en,29,mean_pool,0.5386660099029541,0.1606106162071228,-0.46349138021469116,-0.16167396306991577
intfloat/multilingual-e5-large,affect,en,30,mean_pool,0.5803689956665039,-0.10675034672021866,-0.44061383605003357,-0.04096712917089462
intfloat/multilingual-e5-large,affect,en,31,mean_pool,0.5176842212677002,-0.1038685142993927,-0.4672231674194336,-0.11443766951560974
intfloat/multilingual-e5-large,affect,en,32,mean_pool,0.5771481394767761,-0.018566124141216278,-0.4935673475265503,0.005211551208049059
intfloat/multilingual-e5-large,affect,en,33,mean_pool,0.547663688659668,-0.11556662619113922,-0.4508371949195862,-0.06200016662478447
intfloat/multilingual-e5-large,affect,en,34,mean_pool,0.5280333161354065,0.110000379383564,-0.4561212956905365,-0.15513114631175995
intfloat/multilingual-e5-large,affect,en,35,mean_pool,0.5231102108955383,0.008270996622741222,-0.49467045068740845,-0.012824318371713161
intfloat/multilingual-e5-large,affect,en,36,mean_pool,0.5415383577346802,-0.020437700673937798,-0.4335482716560364,0.07775630056858063
intfloat/multilingual-e5-large,affect,en,37,mean_pool,0.545544445514679,-0.08315113186836243,-0.4662568271160126,-0.03694834187626839
intfloat/multilingual-e5-large,affect,en,38,mean_pool,0.5492000579833984,-0.008486554026603699,-0.43983086943626404,0.007693740073591471
intfloat/multilingual-e5-large,affect,en,39,mean_pool,0.5414832234382629,0.024846257641911507,-0.5354351997375488,0.07283449172973633
intfloat/multilingual-e5-large,affect,en,40,mean_pool,0.5387184023857117,-0.007643852848559618,-0.36262863874435425,0.0135600995272398
intfloat/multilingual-e5-large,affect,en,41,mean_pool,0.5769532322883606,-0.08877358585596085,-0.41884052753448486,-0.021900491788983345
intfloat/multilingual-e5-large,affect,en,42,mean_pool,0.5574002861976624,-0.05566408485174179,-0.435564249753952,0.15032339096069336
intfloat/multilingual-e5-large,affect,en,43,mean_pool,0.5598106980323792,-0.09875655919313431,-0.5117842555046082,-0.014101368375122547
intfloat/multilingual-e5-large,affect,en,44,mean_pool,0.5744940042495728,0.012718357145786285,-0.4452819228172302,-0.03661578148603439
intfloat/multilingual-e5-large,affect,en,45,mean_pool,0.5249205827713013,-0.04631580412387848,-0.42585495114326477,0.03035443089902401
intfloat/multilingual-e5-large,affect,en,46,mean_pool,0.5396243333816528,0.03140212222933769,-0.5485683679580688,0.058714866638183594
intfloat/multilingual-e5-large,affect,en,47,mean_pool,0.5306859016418457,-0.001976273488253355,-0.5080801248550415,-0.03301198408007622
intfloat/multilingual-e5-large,affect,en,48,mean_pool,0.533283531665802,-0.16681037843227386,-0.423886239528656,-0.019409097731113434
intfloat/multilingual-e5-large,affect,en,49,mean_pool,0.5333608984947205,-0.10553838312625885,-0.5125036835670471,0.02593984454870224
intfloat/multilingual-e5-large,affect,en,50,mean_pool,0.4449848532676697,-0.1472238004207611,-0.40880197286605835,0.14431431889533997
intfloat/multilingual-e5-large,affect,en,51,mean_pool,0.48599791526794434,-0.11746826767921448,-0.4183144271373749,0.03791140019893646
intfloat/multilingual-e5-large,affect,en,52,mean_pool,0.5147321820259094,-0.20068742334842682,-0.46399903297424316,0.02920829877257347
intfloat/multilingual-e5-large,affect,en,53,mean_pool,0.4989906847476959,0.04054255411028862,-0.4314574599266052,-0.09354676306247711
intfloat/multilingual-e5-large,affect,en,54,mean_pool,0.5582069158554077,-0.10182696580886841,-0.4525078237056732,0.020071236416697502
intfloat/multilingual-e5-large,affect,en,55,mean_pool,0.5436816215515137,-0.04665873199701309,-0.4597763121128082,-0.04294350743293762
intfloat/multilingual-e5-large,affect,en,56,mean_pool,0.5993431806564331,-0.12348031252622604,-0.39702871441841125,0.03753455728292465
intfloat/multilingual-e5-large,affect,en,57,mean_pool,0.5068055987358093,-0.11092521995306015,-0.4237879514694214,-0.07808919250965118
intfloat/multilingual-e5-large,affect,en,58,mean_pool,0.5413051843643188,-0.08781173080205917,-0.48245036602020264,-0.01706896536052227
intfloat/multilingual-e5-large,affect,en,59,mean_pool,0.5357294678688049,0.026540186256170273,-0.46121835708618164,-0.10719407349824905
intfloat/multilingual-e5-large,affect,en,60,mean_pool,0.5517240762710571,-0.009838457219302654,-0.6318233609199524,0.17341843247413635
intfloat/multilingual-e5-large,affect,en,61,mean_pool,0.519035279750824,0.009421384893357754,-0.5366714596748352,0.16555827856063843
intfloat/multilingual-e5-large,affect,en,62,mean_pool,0.5275920033454895,-0.010998359881341457,-0.49095842242240906,0.005113307386636734
intfloat/multilingual-e5-large,affect,en,63,mean_pool,0.527218759059906,0.02702978625893593,-0.5083844661712646,0.026064813137054443
intfloat/multilingual-e5-large,affect,en,64,mean_pool,0.5536035895347595,-0.14029818773269653,-0.4801482856273651,-0.003970027435570955
intfloat/multilingual-e5-large,affect,en,65,mean_pool,0.5309566259384155,0.05019950121641159,-0.482325941324234,0.09674037247896194
intfloat/multilingual-e5-large,affect,en,66,mean_pool,0.5024276971817017,0.07610515505075455,-0.488616019487381,0.05102987959980965
intfloat/multilingual-e5-large,affect,en,67,mean_pool,0.4630388021469116,-0.039413753896951675,-0.43689247965812683,0.10406048595905304
intfloat/multilingual-e5-large,affect,en,68,mean_pool,0.5588200092315674,-0.1065373420715332,-0.40174463391304016,0.011112763546407223
intfloat/multilingual-e5-large,affect,en,69,mean_pool,0.5559031367301941,-0.015063872560858727,-0.4373731315135956,0.04216552898287773
intfloat/multilingual-e5-large,affect,en,70,mean_pool,0.5461393594741821,-0.058072593063116074,-0.543948769569397,0.18507903814315796
intfloat/multilingual-e5-large,affect,en,71,mean_pool,0.4924393594264984,0.013463354669511318,-0.4779619872570038,-0.10144798457622528
intfloat/multilingual-e5-large,affect,en,72,mean_pool,0.5134217739105225,0.04393286257982254,-0.4432559609413147,0.11334199458360672
intfloat/multilingual-e5-large,affect,en,73,mean_pool,0.5191947221755981,-0.07370366156101227,-0.557451069355011,0.0381716825067997
intfloat/multilingual-e5-large,affect,en,74,mean_pool,0.560742199420929,-0.004124412778764963,-0.47989216446876526,0.07628659158945084
intfloat/multilingual-e5-large,affect,en,75,mean_pool,0.5705587267875671,-0.15929082036018372,-0.3901212215423584,-0.028236547484993935
intfloat/multilingual-e5-large,affect,en,76,mean_pool,0.5250018239021301,-0.24480868875980377,-0.4943424463272095,0.06062178686261177
intfloat/multilingual-e5-large,affect,en,77,mean_pool,0.5259233713150024,-0.12925279140472412,-0.3996514678001404,-0.04776878282427788
intfloat/multilingual-e5-large,affect,en,78,mean_pool,0.5682351589202881,-0.09593691676855087,-0.38088351488113403,0.05602755397558212
intfloat/multilingual-e5-large,affect,en,79,mean_pool,0.5588002800941467,-0.06874430179595947,-0.4954485595226288,0.02304595522582531
intfloat/multilingual-e5-large,affect,en,80,mean_pool,0.572161853313446,-0.021039435639977455,-0.46361714601516724,0.13280487060546875
intfloat/multilingual-e5-large,affect,en,81,mean_pool,0.48759427666664124,-0.07132875919342041,-0.42419472336769104,-0.02619859203696251
intfloat/multilingual-e5-large,affect,en,82,mean_pool,0.545493483543396,-0.05374804884195328,-0.38559576869010925,0.11903425306081772
intfloat/multilingual-e5-large,affect,en,83,mean_pool,0.5622444748878479,-0.12060588598251343,-0.44853562116622925,-0.01452231127768755
intfloat/multilingual-e5-large,affect,en,84,mean_pool,0.5564787983894348,-0.041699010878801346,-0.3724590539932251,0.06740156561136246
intfloat/multilingual-e5-large,affect,en,85,mean_pool,0.5612489581108093,-0.0605095699429512,-0.4540727734565735,0.031057171523571014
intfloat/multilingual-e5-large,affect,en,86,mean_pool,0.4743128716945648,-0.02157571166753769,-0.5244184136390686,-0.001020212541334331
intfloat/multilingual-e5-large,affect,en,87,mean_pool,0.512732207775116,-0.04623187705874443,-0.5307996869087219,0.10970371961593628
intfloat/multilingual-e5-large,affect,en,88,mean_pool,0.566144585609436,-0.11227205395698547,-0.4882334768772125,0.0035498449578881264
intfloat/multilingual-e5-large,affect,en,89,mean_pool,0.49653729796409607,0.001586802420206368,-0.45154789090156555,-0.01166012417525053
intfloat/multilingual-e5-large,affect,en,90,mean_pool,0.540177583694458,-0.03118818998336792,-0.4615413248538971,-0.018055086955428123
intfloat/multilingual-e5-large,affect,en,91,mean_pool,0.5289816856384277,-0.15945112705230713,-0.4260771870613098,-0.1097334697842598
intfloat/multilingual-e5-large,affect,en,92,mean_pool,0.5002589821815491,0.01971951127052307,-0.47474879026412964,-0.09527329355478287
intfloat/multilingual-e5-large,affect,en,93,mean_pool,0.5338256359100342,-0.1582884043455124,-0.38922950625419617,-0.024052804335951805
intfloat/multilingual-e5-large,affect,en,94,mean_pool,0.5105551481246948,-0.019670747220516205,-0.4829743206501007,0.17208945751190186
intfloat/multilingual-e5-large,affect,en,95,mean_pool,0.5358383059501648,-0.041274793446063995,-0.44982215762138367,0.18838143348693848
intfloat/multilingual-e5-large,affect,en,96,mean_pool,0.5634231567382812,-0.11558319628238678,-0.4079042077064514,0.05270257219672203
intfloat/multilingual-e5-large,affect,en,97,mean_pool,0.5185982584953308,0.03338171914219856,-0.47290927171707153,-0.12623943388462067
intfloat/multilingual-e5-large,affect,en,98,mean_pool,0.5509583353996277,-0.1233954057097435,-0.3931486904621124,0.07361454516649246
intfloat/multilingual-e5-large,affect,en,99,mean_pool,0.48445382714271545,-0.05401279404759407,-0.4814145863056183,0.12034968286752701
intfloat/multilingual-e5-large,affect,en,100,mean_pool,0.568327784538269,-0.12270399928092957,-0.37510547041893005,0.016652347519993782
intfloat/multilingual-e5-large,affect,en,101,mean_pool,0.5545912981033325,-0.08468949794769287,-0.3705993890762329,0.048472557216882706
intfloat/multilingual-e5-large,affect,en,102,mean_pool,0.5471935868263245,-0.17271961271762848,-0.4719023108482361,-0.021408189088106155
intfloat/multilingual-e5-large,affect,en,103,mean_pool,0.5382997989654541,-0.2130524069070816,-0.5188010334968567,0.15397705137729645
intfloat/multilingual-e5-large,affect,en,104,mean_pool,0.5365944504737854,-0.06731013208627701,-0.4082571566104889,0.03568379208445549
intfloat/multilingual-e5-large,affect,en,105,mean_pool,0.532799482345581,-0.10837193578481674,-0.4690024256706238,0.2160194367170334
intfloat/multilingual-e5-large,affect,en,106,mean_pool,0.5299991965293884,0.10329881310462952,-0.4169280529022217,-0.06466709822416306
intfloat/multilingual-e5-large,affect,en,107,mean_pool,0.5419980883598328,-0.03920000419020653,-0.4964611530303955,0.055985935032367706
intfloat/multilingual-e5-large,affect,en,108,mean_pool,0.5595165491104126,-0.009919005446135998,-0.5321376919746399,0.017254550009965897
intfloat/multilingual-e5-large,affect,en,109,mean_pool,0.49392685294151306,0.05691808462142944,-0.439199298620224,0.01983897015452385
intfloat/multilingual-e5-large,affect,en,110,mean_pool,0.46264421939849854,0.12445011734962463,-0.5003942251205444,-0.10549959540367126
intfloat/multilingual-e5-large,affect,en,111,mean_pool,0.5156314969062805,-0.20843982696533203,-0.4996640682220459,0.1553983986377716
intfloat/multilingual-e5-large,affect,en,112,mean_pool,0.4935328960418701,-0.0745379626750946,-0.5549017786979675,0.12280759960412979
intfloat/multilingual-e5-large,affect,en,113,mean_pool,0.5733256936073303,-0.023285679519176483,-0.5070983171463013,0.0014526733430102468
intfloat/multilingual-e5-large,affect,en,114,mean_pool,0.5523132085800171,-0.08574095368385315,-0.3870195150375366,0.019154364243149757
intfloat/multilingual-e5-large,affect,en,115,mean_pool,0.5790506601333618,-0.0721580758690834,-0.439046174287796,0.03472835198044777
intfloat/multilingual-e5-large,affect,en,116,mean_pool,0.5167940258979797,-0.08280011266469955,-0.44373443722724915,-0.0194458719342947
intfloat/multilingual-e5-large,affect,en,117,mean_pool,0.551386296749115,-0.019259918481111526,-0.45432963967323303,-0.02090057171881199
intfloat/multilingual-e5-large,affect,en,118,mean_pool,0.5522492527961731,-0.07987993955612183,-0.38042160868644714,-0.038432374596595764
intfloat/multilingual-e5-large,affect,en,119,mean_pool,0.5154772400856018,-0.020794900134205818,-0.4850254952907562,0.019778922200202942
intfloat/multilingual-e5-large,affect,ru,0,mean_pool,0.14255228638648987,0.0022277829702943563,-0.4455859363079071,-0.4325803518295288
intfloat/multilingual-e5-large,affect,ru,1,mean_pool,0.05652377009391785,0.032282646745443344,-0.3659549057483673,-0.5568745732307434
intfloat/multilingual-e5-large,affect,ru,2,mean_pool,0.07651587575674057,-0.0030001045670360327,-0.43279391527175903,-0.4594498574733734
intfloat/multilingual-e5-large,affect,ru,3,mean_pool,0.1687285453081131,0.07767684757709503,-0.5010326504707336,-0.4032379686832428
intfloat/multilingual-e5-large,affect,ru,4,mean_pool,0.058426063507795334,0.09623610973358154,-0.39223799109458923,-0.4744564890861511
intfloat/multilingual-e5-large,affect,ru,5,mean_pool,0.29413309693336487,-0.21739307045936584,-0.45924779772758484,-0.4957675039768219
intfloat/multilingual-e5-large,affect,ru,6,mean_pool,0.15625812113285065,-0.06075495481491089,-0.5575532913208008,-0.543430507183075
intfloat/multilingual-e5-large,affect,ru,7,mean_pool,0.2132531702518463,-0.2461337000131607,-0.5949035882949829,-0.5232868194580078
intfloat/multilingual-e5-large,affect,ru,8,mean_pool,0.10757580399513245,-0.2212298959493637,-0.46405601501464844,-0.36911627650260925
intfloat/multilingual-e5-large,affect,ru,9,mean_pool,0.11959167569875717,-0.07179661840200424,-0.3293774724006653,-0.48741233348846436
intfloat/multilingual-e5-large,affect,ru,10,mean_pool,0.09790018200874329,0.05095899477601051,-0.32590240240097046,-0.48408791422843933
intfloat/multilingual-e5-large,affect,ru,11,mean_pool,0.10082488507032394,-0.07682479918003082,-0.47480255365371704,-0.33819398283958435
intfloat/multilingual-e5-large,affect,ru,12,mean_pool,0.07124841213226318,-0.004027899820357561,-0.3419643044471741,-0.5238152146339417
intfloat/multilingual-e5-large,affect,ru,13,mean_pool,0.14512388408184052,-0.18788503110408783,-0.43323835730552673,-0.5133934020996094
intfloat/multilingual-e5-large,affect,ru,14,mean_pool,0.05713794007897377,-0.04498535767197609,-0.3561954200267792,-0.46378329396247864
intfloat/multilingual-e5-large,affect,ru,15,mean_pool,0.15743987262248993,0.09754810482263565,-0.35800451040267944,-0.4760722219944
intfloat/multilingual-e5-large,affect,ru,16,mean_pool,0.2828231155872345,-0.1704084426164627,-0.4299275875091553,-0.43626031279563904
intfloat/multilingual-e5-large,affect,ru,17,mean_pool,0.11081207543611526,-0.051711246371269226,-0.35442018508911133,-0.6132057309150696
intfloat/multilingual-e5-large,affect,ru,18,mean_pool,0.08927188813686371,-0.003106726100668311,-0.4348307251930237,-0.3007020652294159
intfloat/multilingual-e5-large,affect,ru,19,mean_pool,0.10155725479125977,-0.029167218133807182,-0.426645964384079,-0.49330276250839233
intfloat/multilingual-e5-large,affect,ru,20,mean_pool,0.31256598234176636,-0.3361523747444153,-0.3402242958545685,-0.5502527952194214
intfloat/multilingual-e5-large,affect,ru,21,mean_pool,0.08856982737779617,-0.019957754760980606,-0.5099310874938965,-0.32690009474754333
intfloat/multilingual-e5-large,affect,ru,22,mean_pool,0.11251362413167953,-0.10757265985012054,-0.5489373803138733,-0.4837300479412079
intfloat/multilingual-e5-large,affect,ru,23,mean_pool,0.08967827260494232,0.050972484052181244,-0.49430420994758606,-0.3334273397922516
intfloat/multilingual-e5-large,affect,ru,24,mean_pool,0.0899411216378212,-0.05967297405004501,-0.3639373779296875,-0.5005345940589905
intfloat/multilingual-e5-large,affect,ru,25,mean_pool,0.17345084249973297,0.0669235959649086,-0.4207182824611664,-0.3284628391265869
intfloat/multilingual-e5-large,affect,ru,26,mean_pool,0.09616751968860626,-0.20427414774894714,-0.4838414788246155,-0.36749690771102905
intfloat/multilingual-e5-large,affect,ru,27,mean_pool,0.21778421103954315,-0.26583918929100037,-0.38895562291145325,-0.4076080620288849
intfloat/multilingual-e5-large,affect,ru,28,mean_pool,0.08539294451475143,0.0576603040099144,-0.44607216119766235,-0.4936597943305969
intfloat/multilingual-e5-large,affect,ru,29,mean_pool,0.07473790645599365,-0.031479690223932266,-0.4264580309391022,-0.4138409197330475
intfloat/multilingual-e5-large,affect,ru,30,mean_pool,0.07702672481536865,-0.029515637084841728,-0.37008193135261536,-0.46299079060554504
intfloat/multilingual-e5-large,affect,ru,31,mean_pool,0.13065823912620544,0.0915788933634758,-0.3872365653514862,-0.4065686762332916
intfloat/multilingual-e5-large,affect,ru,32,mean_pool,0.2412077635526657,-0.2155221551656723,-0.5789267420768738,-0.4055618643760681
intfloat/multilingual-e5-large,affect,ru,33,mean_pool,0.08369094878435135,0.1046382486820221,-0.33581072092056274,-0.47688397765159607
intfloat/multilingual-e5-large,affect,ru,34,mean_pool,0.12649352848529816,-0.10053796321153641,-0.44961225986480713,-0.5395488142967224
intfloat/multilingual-e5-large,affect,ru,35,mean_pool,0.060991086065769196,0.05506455898284912,-0.39811137318611145,-0.3484255373477936
intfloat/multilingual-e5-large,affect,ru,36,mean_pool,0.13538238406181335,-0.0022581617813557386,-0.48990410566329956,-0.4339471459388733
intfloat/multilingual-e5-large,affect,ru,37,mean_pool,0.12661637365818024,-0.24147959053516388,-0.4451279044151306,-0.5927441120147705
intfloat/multilingual-e5-large,affect,ru,38,mean_pool,0.43493789434432983,-0.13619349896907806,-0.621018648147583,-0.39540761709213257
intfloat/multilingual-e5-large,affect,ru,39,mean_pool,0.22249065339565277,-0.1604207307100296,-0.5796434283256531,-0.5753380060195923
intfloat/multilingual-e5-large,affect,ru,40,mean_pool,0.07932823151350021,0.13415950536727905,-0.376435250043869,-0.4923337399959564
intfloat/multilingual-e5-large,affect,ru,41,mean_pool,0.19019003212451935,-0.2895011305809021,-0.5825691819190979,-0.5316401124000549
intfloat/multilingual-e5-large,affect,ru,42,mean_pool,0.11219849437475204,0.03660932928323746,-0.35693591833114624,-0.5137597322463989
intfloat/multilingual-e5-large,affect,ru,43,mean_pool,0.24938994646072388,-0.140862375497818,-0.47290802001953125,-0.3860892057418823
intfloat/multilingual-e5-large,affect,ru,44,mean_pool,0.09481394290924072,-0.1507411003112793,-0.40262678265571594,-0.4914061427116394
intfloat/multilingual-e5-large,affect,ru,45,mean_pool,0.08749262988567352,-0.01485593244433403,-0.5074752569198608,-0.30446818470954895
intfloat/multilingual-e5-large,affect,ru,46,mean_pool,0.2792971730232239,-0.2575088441371918,-0.44269663095474243,-0.5035796761512756
intfloat/multilingual-e5-large,affect,ru,47,mean_pool,0.11076477915048599,0.024565696716308594,-0.4433360993862152,-0.4035567045211792
intfloat/multilingual-e5-large,affect,ru,48,mean_pool,0.20699761807918549,0.0573069304227829,-0.44383504986763,-0.486684650182724
intfloat/multilingual-e5-large,affect,ru,49,mean_pool,0.22813603281974792,0.10178730636835098,-0.5388565063476562,-0.48207637667655945
intfloat/multilingual-e5-large,affect,ru,50,mean_pool,0.12279985100030899,-0.1905573159456253,-0.48122066259384155,-0.2725289463996887
intfloat/multilingual-e5-large,affect,ru,51,mean_pool,0.12112788110971451,-0.12163585424423218,-0.4547772705554962,-0.33518561720848083
intfloat/multilingual-e5-large,affect,ru,52,mean_pool,0.11950340867042542,-0.09538281708955765,-0.36400556564331055,-0.44852399826049805
intfloat/multilingual-e5-large,affect,ru,53,mean_pool,0.2235996425151825,-0.24261780083179474,-0.44749829173088074,-0.5404688715934753
intfloat/multilingual-e5-large,affect,ru,54,mean_pool,0.09954871237277985,-0.10862680524587631,-0.52772456407547,-0.5068051815032959
intfloat/multilingual-e5-large,affect,ru,55,mean_pool,0.19752171635627747,-0.143306702375412,-0.38025546073913574,-0.5132644176483154
intfloat/multilingual-e5-large,affect,ru,56,mean_pool,0.07650191336870193,0.08108825981616974,-0.39839884638786316,-0.49780091643333435
intfloat/multilingual-e5-large,affect,ru,57,mean_pool,0.15154704451560974,0.23489263653755188,-0.2974354326725006,-0.4900510311126709
intfloat/multilingual-e5-large,affect,ru,58,mean_pool,0.07621446996927261,0.024015767499804497,-0.3705741763114929,-0.4676993191242218
intfloat/multilingual-e5-large,affect,ru,59,mean_pool,0.13726526498794556,-0.04754015430808067,-0.4000949263572693,-0.532084584236145
intfloat/multilingual-e5-large,affect,ru,60,mean_pool,0.04320956766605377,0.032672859728336334,-0.436787873506546,-0.36571601033210754
intfloat/multilingual-e5-large,affect,ru,61,mean_pool,0.0763227716088295,0.04779677093029022,-0.48820093274116516,-0.44370800256729126
intfloat/multilingual-e5-large,affect,ru,62,mean_pool,0.19476200640201569,-0.007779353763908148,-0.45864516496658325,-0.3214849531650543
intfloat/multilingual-e5-large,affect,ru,63,mean_pool,0.23435252904891968,-0.2976975440979004,-0.46754834055900574,-0.43227195739746094
intfloat/multilingual-e5-large,affect,ru,64,mean_pool,0.06448385864496231,0.03833920508623123,-0.3605133295059204,-0.49373510479927063
intfloat/multilingual-e5-large,affect,ru,65,mean_pool,0.1243528202176094,0.0998457744717598,-0.3343355357646942,-0.4461481273174286
intfloat/multilingual-e5-large,affect,ru,66,mean_pool,0.18373940885066986,-0.23362991213798523,-0.6319661736488342,-0.49185866117477417
intfloat/multilingual-e5-large,affect,ru,67,mean_pool,0.05439084768295288,0.07179690897464752,-0.35644879937171936,-0.4685322940349579
intfloat/multilingual-e5-large,affect,ru,68,mean_pool,0.04309627041220665,-0.006536435801535845,-0.5223269462585449,-0.40765196084976196
intfloat/multilingual-e5-large,affect,ru,69,mean_pool,0.14737550914287567,-0.25212955474853516,-0.551696240901947,-0.5625805854797363
intfloat/multilingual-e5-large,affect,ru,70,mean_pool,0.19175487756729126,-0.23034630715847015,-0.5416737198829651,-0.5944398045539856
intfloat/multilingual-e5-large,affect,ru,71,mean_pool,0.06065287068486214,-0.11281745135784149,-0.36383020877838135,-0.5168223977088928
intfloat/multilingual-e5-large,affect,ru,72,mean_pool,0.11685571074485779,-0.06708315014839172,-0.4031212627887726,-0.35302668809890747
intfloat/multilingual-e5-large,affect,ru,73,mean_pool,0.08521724492311478,0.04538891464471817,-0.3409428000450134,-0.4641445279121399
intfloat/multilingual-e5-large,affect,ru,74,mean_pool,0.21950756013393402,-0.0614187978208065,-0.5138700008392334,-0.5429881811141968
intfloat/multilingual-e5-large,affect,ru,75,mean_pool,0.09986693412065506,-0.14812998473644257,-0.5357251763343811,-0.4212369918823242
intfloat/multilingual-e5-large,affect,ru,76,mean_pool,0.06489463895559311,-0.09006448835134506,-0.4024900197982788,-0.38345059752464294
intfloat/multilingual-e5-large,affect,ru,77,mean_pool,0.16091403365135193,-0.1356130838394165,-0.3974478840827942,-0.5184650421142578
intfloat/multilingual-e5-large,affect,ru,78,mean_pool,0.12123335152864456,0.031134124845266342,-0.49696487188339233,-0.4156178832054138
intfloat/multilingual-e5-large,affect,ru,79,mean_pool,0.07415138185024261,-0.028097616508603096,-0.359536349773407,-0.5394476652145386
intfloat/multilingual-e5-large,affect,ru,80,mean_pool,0.2137593775987625,-0.21762225031852722,-0.6042208075523376,-0.3996739983558655
intfloat/multilingual-e5-large,affect,ru,81,mean_pool,0.13061080873012543,0.07990586757659912,-0.3846908211708069,-0.32336723804473877
intfloat/multilingual-e5-large,affect,ru,82,mean_pool,0.24441221356391907,-0.1985349804162979,-0.4847721755504608,-0.49750614166259766
intfloat/multilingual-e5-large,affect,ru,83,mean_pool,0.08741772174835205,0.045773401856422424,-0.3752613663673401,-0.5333189368247986
intfloat/multilingual-e5-large,affect,ru,84,mean_pool,0.13748840987682343,-0.06059836596250534,-0.36611515283584595,-0.5609243512153625
intfloat/multilingual-e5-large,affect,ru,85,mean_pool,0.07231675088405609,-0.08412862569093704,-0.5073095560073853,-0.42562761902809143
intfloat/multilingual-e5-large,affect,ru,86,mean_pool,0.10638155788183212,-0.07821932435035706,-0.46909576654434204,-0.5762947797775269
intfloat/multilingual-e5-large,affect,ru,87,mean_pool,0.03046180121600628,0.14924602210521698,-0.2987797260284424,-0.5012152791023254
