model,scale,language,template_id,representation,cv_adjacent_norm,cos_step_12,cos_step_23,cos_step_34
xlm-roberta-base,attention,zh,54,mean_pool,0.1318855732679367,-0.5661008954048157,-0.372859388589859,-0.46327319741249084
xlm-roberta-base,attention,zh,55,mean_pool,0.13129936158657074,-0.6717447638511658,-0.5624107718467712,-0.40826404094696045
xlm-roberta-base,attention,zh,56,mean_pool,0.040750760585069656,-0.6470213532447815,-0.503387987613678,-0.5740114450454712
xlm-roberta-base,attention,zh,57,mean_pool,0.15559141337871552,-0.5633026957511902,-0.4198802411556244,-0.5096620917320251
xlm-roberta-base,attention,zh,58,mean_pool,0.12416740506887436,-0.4405907988548279,-0.5381506085395813,-0.49723541736602783
xlm-roberta-base,attention,zh,59,mean_pool,0.08267528563737869,-0.5702006220817566,-0.36703088879585266,-0.3833578824996948
xlm-roberta-base,attention,zh,60,mean_pool,0.19305899739265442,-0.36394408345222473,-0.6330751180648804,-0.4040919840335846
xlm-roberta-base,attention,zh,61,mean_pool,0.1086018979549408,-0.3564634323120117,-0.6298668384552002,-0.5455021262168884
xlm-roberta-base,attention,zh,62,mean_pool,0.20953629910945892,-0.2488858997821808,-0.46151497960090637,-0.5434371829032898
xlm-roberta-base,attention,zh,63,mean_pool,0.21605220437049866,-0.5308660864830017,-0.49258044362068176,-0.575666606426239
xlm-roberta-base,attention,zh,64,mean_pool,0.14076445996761322,-0.42067950963974,-0.5941612124443054,-0.43264997005462646
xlm-roberta-base,attention,zh,65,mean_pool,0.13621897995471954,-0.4777281880378723,-0.33657217025756836,-0.49766936898231506
xlm-roberta-base,attention,zh,66,mean_pool,0.12897472083568573,-0.3642094135284424,-0.40509721636772156,-0.3470813035964966
xlm-roberta-base,attention,zh,67,mean_pool,0.10814854502677917,-0.5918029546737671,-0.5374311208724976,-0.5902739763259888
xlm-roberta-base,attention,zh,68,mean_pool,0.21727603673934937,-0.48645082116127014,-0.22719569504261017,-0.4691830277442932
xlm-roberta-base,attention,zh,69,mean_pool,0.1940731555223465,-0.3331635296344757,-0.6445953249931335,-0.4892939329147339
xlm-roberta-base,attention,zh,70,mean_pool,0.1070113480091095,-0.28531965613365173,-0.40213489532470703,-0.358252614736557
xlm-roberta-base,attention,zh,71,mean_pool,0.12638497352600098,-0.5918204188346863,-0.6891050934791565,-0.4892271161079407
xlm-roberta-base,attention,zh,72,mean_pool,0.23868480324745178,-0.46547627449035645,-0.3917192816734314,-0.5635387301445007
xlm-roberta-base,attention,zh,73,mean_pool,0.051478222012519836,-0.5266721248626709,-0.49876901507377625,-0.6530428528785706
xlm-roberta-base,attention,zh,74,mean_pool,0.04544198513031006,-0.6501106023788452,-0.3160708546638489,-0.6051133275032043
xlm-roberta-base,attention,zh,75,mean_pool,0.18057124316692352,-0.41398701071739197,-0.4829373359680176,-0.5454753637313843
xlm-roberta-base,attention,zh,76,mean_pool,0.11953280866146088,-0.41643109917640686,-0.4898339807987213,-0.4858110249042511
xlm-roberta-base,attention,zh,77,mean_pool,0.22065915167331696,-0.5700351595878601,-0.6623280644416809,-0.40833333134651184
xlm-roberta-base,attention,zh,78,mean_pool,0.11806205660104752,-0.5366604328155518,-0.5302169322967529,-0.49677321314811707
xlm-roberta-base,attention,zh,79,mean_pool,0.1481788456439972,-0.5421905517578125,-0.6242532730102539,-0.4365304410457611
xlm-roberta-base,attention,zh,80,mean_pool,0.1869019865989685,-0.7266996502876282,-0.772015392780304,-0.4456442594528198
xlm-roberta-base,attention,zh,81,mean_pool,0.10931872576475143,-0.6138222813606262,-0.5592199563980103,-0.44606736302375793
xlm-roberta-base,attention,zh,82,mean_pool,0.23292753100395203,-0.468182772397995,-0.49383723735809326,-0.35691770911216736
xlm-roberta-base,attention,zh,83,mean_pool,0.2102130949497223,-0.45446062088012695,-0.7368002533912659,-0.39606499671936035
xlm-roberta-base,attention,zh,84,mean_pool,0.20794017612934113,-0.5899651050567627,-0.5916520953178406,-0.31429049372673035
xlm-roberta-base,attention,zh,85,mean_pool,0.19298720359802246,-0.4872229993343353,-0.3852651119232178,-0.4714020788669586
xlm-roberta-base,attention,zh,86,mean_pool,0.11288978159427643,-0.25083422660827637,-0.5604565739631653,-0.4546390473842621
xlm-roberta-base,attention,zh,87,mean_pool,0.07581526786088943,-0.40741345286369324,-0.4981037378311157,-0.550581157207489
xlm-roberta-base,attention,zh,88,mean_pool,0.15240837633609772,-0.30260568857192993,-0.4860387444496155,-0.43933412432670593
xlm-roberta-base,attention,zh,89,mean_pool,0.10444037616252899,-0.25294002890586853,-0.5394487380981445,-0.44400131702423096
xlm-roberta-base,attention,zh,90,mean_pool,0.194159135222435,-0.4992333650588989,-0.29900774359703064,-0.45660457015037537
xlm-roberta-base,attention,zh,91,mean_pool,0.1621752232313156,-0.5172498822212219,-0.6486863493919373,-0.46138712763786316
xlm-roberta-base,attention,zh,92,mean_pool,0.1381208747625351,-0.39927300810813904,-0.5698897242546082,-0.37344488501548767
xlm-roberta-base,attention,zh,93,mean_pool,0.10863969475030899,-0.20492534339427948,-0.5139870643615723,-0.3851357698440552
xlm-roberta-base,attention,zh,94,mean_pool,0.12611925601959229,-0.4421542286872864,-0.2530488669872284,-0.569526731967926
xlm-roberta-base,attention,zh,95,mean_pool,0.12524500489234924,-0.5678123831748962,-0.5092580318450928,-0.597800612449646
xlm-roberta-base,attention,zh,96,mean_pool,0.12869350612163544,-0.5756438374519348,-0.38621199131011963,-0.45191657543182373
xlm-roberta-base,attention,zh,97,mean_pool,0.2865573465824127,-0.31871068477630615,-0.5172014832496643,-0.38784030079841614
xlm-roberta-base,attention,zh,98,mean_pool,0.06718194484710693,-0.6709976196289062,-0.49382033944129944,-0.6129250526428223
xlm-roberta-base,attention,zh,99,mean_pool,0.0889168307185173,-0.4404609799385071,-0.5072600245475769,-0.40701720118522644
xlm-roberta-base,attention,zh,100,mean_pool,0.14091052114963531,-0.4175646901130676,-0.45452916622161865,-0.3515678644180298
xlm-roberta-base,attention,zh,101,mean_pool,0.1578388810157776,-0.3272697627544403,-0.5396749973297119,-0.39586031436920166
xlm-roberta-base,attention,zh,102,mean_pool,0.08293817937374115,-0.4923173785209656,-0.3282405138015747,-0.6046611666679382
xlm-roberta-base,attention,zh,103,mean_pool,0.07499661296606064,-0.5799106359481812,-0.37686285376548767,-0.44049328565597534
xlm-roberta-base,attention,zh,104,mean_pool,0.10174965113401413,-0.7414026856422424,-0.5905485153198242,-0.5862438678741455
xlm-roberta-base,attention,zh,105,mean_pool,0.07500829547643661,-0.32203707098960876,-0.4911893308162689,-0.4795182943344116
xlm-roberta-base,attention,zh,106,mean_pool,0.15540094673633575,-0.49141743779182434,-0.5227415561676025,-0.49367737770080566
xlm-roberta-base,attention,zh,107,mean_pool,0.11716480553150177,-0.269291490316391,-0.5866343379020691,-0.42466938495635986
xlm-roberta-base,attention,zh,108,mean_pool,0.15909917652606964,-0.4216519892215729,-0.2632090151309967,-0.5574491620063782
xlm-roberta-base,attention,zh,109,mean_pool,0.09827261418104172,-0.31405404210090637,-0.5888090133666992,-0.5686179995536804
xlm-roberta-base,attention,zh,110,mean_pool,0.1292656660079956,-0.44985994696617126,-0.4609993100166321,-0.5372949838638306
xlm-roberta-base,attention,zh,111,mean_pool,0.12907995283603668,-0.44070249795913696,-0.5010901689529419,-0.3926708698272705
xlm-roberta-base,attention,zh,112,mean_pool,0.14748616516590118,-0.384540855884552,-0.5948591828346252,-0.3841158449649811
xlm-roberta-base,attention,zh,113,mean_pool,0.11988445371389389,-0.40568965673446655,-0.5022789239883423,-0.5477954745292664
xlm-roberta-base,attention,zh,114,mean_pool,0.12071731686592102,-0.5239337086677551,-0.5122293829917908,-0.5656877160072327
xlm-roberta-base,attention,zh,115,mean_pool,0.11379288136959076,-0.3575098514556885,-0.6432316303253174,-0.3279789686203003
xlm-roberta-base,attention,zh,116,mean_pool,0.07322972267866135,-0.4590855538845062,-0.3408178985118866,-0.5380561947822571
