model,scale,language,template_id,representation,from_level,to_level,step_size,delta_norm
BAAI/bge-m3,random_label,ru,46,mean_pool,-2,2,4,9.898956298828125
BAAI/bge-m3,random_label,ru,47,mean_pool,-2,-1,1,8.521821022033691
BAAI/bge-m3,random_label,ru,47,mean_pool,-1,0,1,8.964317321777344
BAAI/bge-m3,random_label,ru,47,mean_pool,0,1,1,7.851936340332031
BAAI/bge-m3,random_label,ru,47,mean_pool,1,2,1,8.290057182312012
BAAI/bge-m3,random_label,ru,47,mean_pool,-2,0,2,8.967617988586426
BAAI/bge-m3,random_label,ru,47,mean_pool,-1,1,2,8.37954330444336
BAAI/bge-m3,random_label,ru,47,mean_pool,0,2,2,8.75910758972168
BAAI/bge-m3,random_label,ru,47,mean_pool,-2,2,4,8.768343925476074
BAAI/bge-m3,random_label,ru,48,mean_pool,-2,-1,1,9.88625431060791
BAAI/bge-m3,random_label,ru,48,mean_pool,-1,0,1,8.471966743469238
BAAI/bge-m3,random_label,ru,48,mean_pool,0,1,1,6.382651329040527
BAAI/bge-m3,random_label,ru,48,mean_pool,1,2,1,9.088875770568848
BAAI/bge-m3,random_label,ru,48,mean_pool,-2,0,2,9.618284225463867
BAAI/bge-m3,random_label,ru,48,mean_pool,-1,1,2,8.02507495880127
BAAI/bge-m3,random_label,ru,48,mean_pool,0,2,2,9.077317237854004
BAAI/bge-m3,random_label,ru,48,mean_pool,-2,2,4,11.126477241516113
BAAI/bge-m3,random_label,ru,49,mean_pool,-2,-1,1,9.045960426330566
BAAI/bge-m3,random_label,ru,49,mean_pool,-1,0,1,8.664236068725586
BAAI/bge-m3,random_label,ru,49,mean_pool,0,1,1,8.424407005310059
BAAI/bge-m3,random_label,ru,49,mean_pool,1,2,1,9.322402000427246
BAAI/bge-m3,random_label,ru,49,mean_pool,-2,0,2,9.097138404846191
BAAI/bge-m3,random_label,ru,49,mean_pool,-1,1,2,9.398812294006348
BAAI/bge-m3,random_label,ru,49,mean_pool,0,2,2,8.773269653320312
BAAI/bge-m3,random_label,ru,49,mean_pool,-2,2,4,9.496217727661133
BAAI/bge-m3,random_label,ru,50,mean_pool,-2,-1,1,9.341777801513672
BAAI/bge-m3,random_label,ru,50,mean_pool,-1,0,1,8.270134925842285
BAAI/bge-m3,random_label,ru,50,mean_pool,0,1,1,7.110217571258545
BAAI/bge-m3,random_label,ru,50,mean_pool,1,2,1,8.496235847473145
BAAI/bge-m3,random_label,ru,50,mean_pool,-2,0,2,8.695075988769531
BAAI/bge-m3,random_label,ru,50,mean_pool,-1,1,2,8.598347663879395
BAAI/bge-m3,random_label,ru,50,mean_pool,0,2,2,8.30087947845459
BAAI/bge-m3,random_label,ru,50,mean_pool,-2,2,4,9.600174903869629
BAAI/bge-m3,random_label,ru,51,mean_pool,-2,-1,1,8.473215103149414
BAAI/bge-m3,random_label,ru,51,mean_pool,-1,0,1,8.652519226074219
BAAI/bge-m3,random_label,ru,51,mean_pool,0,1,1,7.32576322555542
BAAI/bge-m3,random_label,ru,51,mean_pool,1,2,1,8.181473731994629
BAAI/bge-m3,random_label,ru,51,mean_pool,-2,0,2,9.022456169128418
BAAI/bge-m3,random_label,ru,51,mean_pool,-1,1,2,8.241161346435547
BAAI/bge-m3,random_label,ru,51,mean_pool,0,2,2,8.939101219177246
BAAI/bge-m3,random_label,ru,51,mean_pool,-2,2,4,8.576642990112305
BAAI/bge-m3,random_label,ru,52,mean_pool,-2,-1,1,9.610751152038574
BAAI/bge-m3,random_label,ru,52,mean_pool,-1,0,1,9.137147903442383
BAAI/bge-m3,random_label,ru,52,mean_pool,0,1,1,6.9082722663879395
BAAI/bge-m3,random_label,ru,52,mean_pool,1,2,1,9.002172470092773
BAAI/bge-m3,random_label,ru,52,mean_pool,-2,0,2,9.110918998718262
BAAI/bge-m3,random_label,ru,52,mean_pool,-1,1,2,8.67447280883789
BAAI/bge-m3,random_label,ru,52,mean_pool,0,2,2,9.081744194030762
BAAI/bge-m3,random_label,ru,52,mean_pool,-2,2,4,10.103475570678711
BAAI/bge-m3,random_label,ru,53,mean_pool,-2,-1,1,8.51738452911377
BAAI/bge-m3,random_label,ru,53,mean_pool,-1,0,1,7.909402847290039
BAAI/bge-m3,random_label,ru,53,mean_pool,0,1,1,8.19128704071045
BAAI/bge-m3,random_label,ru,53,mean_pool,1,2,1,9.024701118469238
BAAI/bge-m3,random_label,ru,53,mean_pool,-2,0,2,8.524333000183105
BAAI/bge-m3,random_label,ru,53,mean_pool,-1,1,2,8.799189567565918
BAAI/bge-m3,random_label,ru,53,mean_pool,0,2,2,8.361807823181152
BAAI/bge-m3,random_label,ru,53,mean_pool,-2,2,4,8.675877571105957
BAAI/bge-m3,random_label,ru,54,mean_pool,-2,-1,1,9.41877269744873
BAAI/bge-m3,random_label,ru,54,mean_pool,-1,0,1,8.856252670288086
BAAI/bge-m3,random_label,ru,54,mean_pool,0,1,1,7.764424800872803
BAAI/bge-m3,random_label,ru,54,mean_pool,1,2,1,8.93841552734375
BAAI/bge-m3,random_label,ru,54,mean_pool,-2,0,2,9.235086441040039
BAAI/bge-m3,random_label,ru,54,mean_pool,-1,1,2,8.785181999206543
BAAI/bge-m3,random_label,ru,54,mean_pool,0,2,2,9.293327331542969
BAAI/bge-m3,random_label,ru,54,mean_pool,-2,2,4,10.192686080932617
BAAI/bge-m3,random_label,ru,55,mean_pool,-2,-1,1,9.692686080932617
BAAI/bge-m3,random_label,ru,55,mean_pool,-1,0,1,9.48453140258789
BAAI/bge-m3,random_label,ru,55,mean_pool,0,1,1,8.241250038146973
BAAI/bge-m3,random_label,ru,55,mean_pool,1,2,1,9.580039978027344
BAAI/bge-m3,random_label,ru,55,mean_pool,-2,0,2,8.654730796813965
BAAI/bge-m3,random_label,ru,55,mean_pool,-1,1,2,9.773005485534668
BAAI/bge-m3,random_label,ru,55,mean_pool,0,2,2,9.391851425170898
BAAI/bge-m3,random_label,ru,55,mean_pool,-2,2,4,10.188997268676758
BAAI/bge-m3,random_label,ru,56,mean_pool,-2,-1,1,7.636169910430908
BAAI/bge-m3,random_label,ru,56,mean_pool,-1,0,1,7.3156819343566895
BAAI/bge-m3,random_label,ru,56,mean_pool,0,1,1,7.4930195808410645
BAAI/bge-m3,random_label,ru,56,mean_pool,1,2,1,7.882101535797119
BAAI/bge-m3,random_label,ru,56,mean_pool,-2,0,2,8.00679874420166
BAAI/bge-m3,random_label,ru,56,mean_pool,-1,1,2,7.721332550048828
BAAI/bge-m3,random_label,ru,56,mean_pool,0,2,2,7.417484283447266
BAAI/bge-m3,random_label,ru,56,mean_pool,-2,2,4,7.853867053985596
BAAI/bge-m3,random_label,ru,57,mean_pool,-2,-1,1,8.360868453979492
BAAI/bge-m3,random_label,ru,57,mean_pool,-1,0,1,7.648591995239258
BAAI/bge-m3,random_label,ru,57,mean_pool,0,1,1,7.059765338897705
BAAI/bge-m3,random_label,ru,57,mean_pool,1,2,1,8.304991722106934
BAAI/bge-m3,random_label,ru,57,mean_pool,-2,0,2,8.257063865661621
BAAI/bge-m3,random_label,ru,57,mean_pool,-1,1,2,7.988518238067627
BAAI/bge-m3,random_label,ru,57,mean_pool,0,2,2,7.769363880157471
BAAI/bge-m3,random_label,ru,57,mean_pool,-2,2,4,9.289562225341797
BAAI/bge-m3,random_label,ru,58,mean_pool,-2,-1,1,9.642608642578125
BAAI/bge-m3,random_label,ru,58,mean_pool,-1,0,1,9.053150177001953
BAAI/bge-m3,random_label,ru,58,mean_pool,0,1,1,7.053088188171387
BAAI/bge-m3,random_label,ru,58,mean_pool,1,2,1,9.182785034179688
BAAI/bge-m3,random_label,ru,58,mean_pool,-2,0,2,8.356893539428711
BAAI/bge-m3,random_label,ru,58,mean_pool,-1,1,2,9.265242576599121
BAAI/bge-m3,random_label,ru,58,mean_pool,0,2,2,8.818143844604492
BAAI/bge-m3,random_label,ru,58,mean_pool,-2,2,4,9.864686012268066
BAAI/bge-m3,random_label,ru,59,mean_pool,-2,-1,1,9.205766677856445
BAAI/bge-m3,random_label,ru,59,mean_pool,-1,0,1,8.411107063293457
BAAI/bge-m3,random_label,ru,59,mean_pool,0,1,1,8.57557201385498
BAAI/bge-m3,random_label,ru,59,mean_pool,1,2,1,9.230669021606445
BAAI/bge-m3,random_label,ru,59,mean_pool,-2,0,2,8.792545318603516
BAAI/bge-m3,random_label,ru,59,mean_pool,-1,1,2,9.346596717834473
BAAI/bge-m3,random_label,ru,59,mean_pool,0,2,2,8.14150619506836
BAAI/bge-m3,random_label,ru,59,mean_pool,-2,2,4,9.688089370727539
BAAI/bge-m3,random_label,ru,60,mean_pool,-2,-1,1,9.381078720092773
BAAI/bge-m3,random_label,ru,60,mean_pool,-1,0,1,8.557427406311035
BAAI/bge-m3,random_label,ru,60,mean_pool,0,1,1,7.820343494415283
BAAI/bge-m3,random_label,ru,60,mean_pool,1,2,1,8.602888107299805
BAAI/bge-m3,random_label,ru,60,mean_pool,-2,0,2,8.715872764587402
BAAI/bge-m3,random_label,ru,60,mean_pool,-1,1,2,8.5927152633667
BAAI/bge-m3,random_label,ru,60,mean_pool,0,2,2,8.860233306884766
BAAI/bge-m3,random_label,ru,60,mean_pool,-2,2,4,9.810802459716797
BAAI/bge-m3,random_label,ru,61,mean_pool,-2,-1,1,8.174939155578613
BAAI/bge-m3,random_label,ru,61,mean_pool,-1,0,1,7.365738868713379
BAAI/bge-m3,random_label,ru,61,mean_pool,0,1,1,8.275424003601074
BAAI/bge-m3,random_label,ru,61,mean_pool,1,2,1,8.759354591369629
BAAI/bge-m3,random_label,ru,61,mean_pool,-2,0,2,8.166600227355957
BAAI/bge-m3,random_label,ru,61,mean_pool,-1,1,2,8.945840835571289
BAAI/bge-m3,random_label,ru,61,mean_pool,0,2,2,7.005190372467041
BAAI/bge-m3,random_label,ru,61,mean_pool,-2,2,4,8.620845794677734
BAAI/bge-m3,random_label,ru,62,mean_pool,-2,-1,1,9.15954875946045
BAAI/bge-m3,random_label,ru,62,mean_pool,-1,0,1,8.051737785339355
BAAI/bge-m3,random_label,ru,62,mean_pool,0,1,1,6.847461223602295
BAAI/bge-m3,random_label,ru,62,mean_pool,1,2,1,8.563979148864746
BAAI/bge-m3,random_label,ru,62,mean_pool,-2,0,2,8.447847366333008
BAAI/bge-m3,random_label,ru,62,mean_pool,-1,1,2,8.57957649230957
BAAI/bge-m3,random_label,ru,62,mean_pool,0,2,2,8.176298141479492
BAAI/bge-m3,random_label,ru,62,mean_pool,-2,2,4,9.515172004699707
BAAI/bge-m3,random_label,ru,63,mean_pool,-2,-1,1,10.33553409576416
BAAI/bge-m3,random_label,ru,63,mean_pool,-1,0,1,9.834311485290527
BAAI/bge-m3,random_label,ru,63,mean_pool,0,1,1,8.296977996826172
BAAI/bge-m3,random_label,ru,63,mean_pool,1,2,1,10.022469520568848
BAAI/bge-m3,random_label,ru,63,mean_pool,-2,0,2,9.250205993652344
BAAI/bge-m3,random_label,ru,63,mean_pool,-1,1,2,10.553681373596191
BAAI/bge-m3,random_label,ru,63,mean_pool,0,2,2,9.846382141113281
BAAI/bge-m3,random_label,ru,63,mean_pool,-2,2,4,10.52632999420166
BAAI/bge-m3,random_label,ru,64,mean_pool,-2,-1,1,9.857673645019531
BAAI/bge-m3,random_label,ru,64,mean_pool,-1,0,1,9.119190216064453
BAAI/bge-m3,random_label,ru,64,mean_pool,0,1,1,7.360524654388428
BAAI/bge-m3,random_label,ru,64,mean_pool,1,2,1,8.80848503112793
BAAI/bge-m3,random_label,ru,64,mean_pool,-2,0,2,9.025781631469727
BAAI/bge-m3,random_label,ru,64,mean_pool,-1,1,2,8.917120933532715
BAAI/bge-m3,random_label,ru,64,mean_pool,0,2,2,8.676294326782227
BAAI/bge-m3,random_label,ru,64,mean_pool,-2,2,4,10.35673713684082
BAAI/bge-m3,random_label,ru,65,mean_pool,-2,-1,1,10.728105545043945
BAAI/bge-m3,random_label,ru,65,mean_pool,-1,0,1,10.000914573669434
BAAI/bge-m3,random_label,ru,65,mean_pool,0,1,1,8.431254386901855
BAAI/bge-m3,random_label,ru,65,mean_pool,1,2,1,9.684845924377441
BAAI/bge-m3,random_label,ru,65,mean_pool,-2,0,2,9.70626449584961
BAAI/bge-m3,random_label,ru,65,mean_pool,-1,1,2,9.932432174682617
BAAI/bge-m3,random_label,ru,65,mean_pool,0,2,2,9.545340538024902
BAAI/bge-m3,random_label,ru,65,mean_pool,-2,2,4,10.79582405090332
BAAI/bge-m3,random_label,ru,66,mean_pool,-2,-1,1,9.681137084960938
BAAI/bge-m3,random_label,ru,66,mean_pool,-1,0,1,9.54401683807373
BAAI/bge-m3,random_label,ru,66,mean_pool,0,1,1,7.851327896118164
BAAI/bge-m3,random_label,ru,66,mean_pool,1,2,1,9.241072654724121
BAAI/bge-m3,random_label,ru,66,mean_pool,-2,0,2,8.786498069763184
BAAI/bge-m3,random_label,ru,66,mean_pool,-1,1,2,9.569902420043945
BAAI/bge-m3,random_label,ru,66,mean_pool,0,2,2,9.00275707244873
BAAI/bge-m3,random_label,ru,66,mean_pool,-2,2,4,9.908679008483887
BAAI/bge-m3,random_label,ru,67,mean_pool,-2,-1,1,10.183249473571777
BAAI/bge-m3,random_label,ru,67,mean_pool,-1,0,1,9.281229019165039
BAAI/bge-m3,random_label,ru,67,mean_pool,0,1,1,7.719058513641357
BAAI/bge-m3,random_label,ru,67,mean_pool,1,2,1,9.267346382141113
BAAI/bge-m3,random_label,ru,67,mean_pool,-2,0,2,9.301590919494629
BAAI/bge-m3,random_label,ru,67,mean_pool,-1,1,2,9.416043281555176
BAAI/bge-m3,random_label,ru,67,mean_pool,0,2,2,9.331454277038574
BAAI/bge-m3,random_label,ru,67,mean_pool,-2,2,4,10.484257698059082
BAAI/bge-m3,random_label,ru,68,mean_pool,-2,-1,1,9.840070724487305
BAAI/bge-m3,random_label,ru,68,mean_pool,-1,0,1,8.696348190307617
BAAI/bge-m3,random_label,ru,68,mean_pool,0,1,1,7.6647772789001465
BAAI/bge-m3,random_label,ru,68,mean_pool,1,2,1,9.888779640197754
BAAI/bge-m3,random_label,ru,68,mean_pool,-2,0,2,9.316791534423828
BAAI/bge-m3,random_label,ru,68,mean_pool,-1,1,2,9.032102584838867
BAAI/bge-m3,random_label,ru,68,mean_pool,0,2,2,9.9166259765625
BAAI/bge-m3,random_label,ru,68,mean_pool,-2,2,4,10.959129333496094
BAAI/bge-m3,random_label,ru,69,mean_pool,-2,-1,1,9.731485366821289
BAAI/bge-m3,random_label,ru,69,mean_pool,-1,0,1,9.342782020568848
BAAI/bge-m3,random_label,ru,69,mean_pool,0,1,1,8.468656539916992
BAAI/bge-m3,random_label,ru,69,mean_pool,1,2,1,9.399215698242188
BAAI/bge-m3,random_label,ru,69,mean_pool,-2,0,2,9.428034782409668
BAAI/bge-m3,random_label,ru,69,mean_pool,-1,1,2,9.258933067321777
BAAI/bge-m3,random_label,ru,69,mean_pool,0,2,2,9.720599174499512
BAAI/bge-m3,random_label,ru,69,mean_pool,-2,2,4,10.626450538635254
BAAI/bge-m3,random_label,ru,70,mean_pool,-2,-1,1,8.099427223205566
BAAI/bge-m3,random_label,ru,70,mean_pool,-1,0,1,8.137455940246582
BAAI/bge-m3,random_label,ru,70,mean_pool,0,1,1,8.214759826660156
BAAI/bge-m3,random_label,ru,70,mean_pool,1,2,1,8.593912124633789
BAAI/bge-m3,random_label,ru,70,mean_pool,-2,0,2,8.652918815612793
BAAI/bge-m3,random_label,ru,70,mean_pool,-1,1,2,8.481499671936035
BAAI/bge-m3,random_label,ru,70,mean_pool,0,2,2,7.861710548400879
BAAI/bge-m3,random_label,ru,70,mean_pool,-2,2,4,8.671300888061523
BAAI/bge-m3,random_label,ru,71,mean_pool,-2,-1,1,10.092805862426758
BAAI/bge-m3,random_label,ru,71,mean_pool,-1,0,1,9.782636642456055
BAAI/bge-m3,random_label,ru,71,mean_pool,0,1,1,7.537324905395508
BAAI/bge-m3,random_label,ru,71,mean_pool,1,2,1,9.772294998168945
BAAI/bge-m3,random_label,ru,71,mean_pool,-2,0,2,8.95792007446289
BAAI/bge-m3,random_label,ru,71,mean_pool,-1,1,2,9.670830726623535
BAAI/bge-m3,random_label,ru,71,mean_pool,0,2,2,9.744277000427246
BAAI/bge-m3,random_label,ru,71,mean_pool,-2,2,4,10.580273628234863
BAAI/bge-m3,random_label,ru,72,mean_pool,-2,-1,1,9.226080894470215
BAAI/bge-m3,random_label,ru,72,mean_pool,-1,0,1,8.247827529907227
BAAI/bge-m3,random_label,ru,72,mean_pool,0,1,1,5.32025671005249
BAAI/bge-m3,random_label,ru,72,mean_pool,1,2,1,7.886898040771484
BAAI/bge-m3,random_label,ru,72,mean_pool,-2,0,2,8.373086929321289
BAAI/bge-m3,random_label,ru,72,mean_pool,-1,1,2,7.7338361740112305
BAAI/bge-m3,random_label,ru,72,mean_pool,0,2,2,7.872525215148926
BAAI/bge-m3,random_label,ru,72,mean_pool,-2,2,4,9.414289474487305
BAAI/bge-m3,random_label,ru,73,mean_pool,-2,-1,1,8.537898063659668
BAAI/bge-m3,random_label,ru,73,mean_pool,-1,0,1,8.118154525756836
BAAI/bge-m3,random_label,ru,73,mean_pool,0,1,1,7.577733993530273
BAAI/bge-m3,random_label,ru,73,mean_pool,1,2,1,8.473580360412598
BAAI/bge-m3,random_label,ru,73,mean_pool,-2,0,2,8.243632316589355
BAAI/bge-m3,random_label,ru,73,mean_pool,-1,1,2,8.849676132202148
BAAI/bge-m3,random_label,ru,73,mean_pool,0,2,2,7.982039451599121
BAAI/bge-m3,random_label,ru,73,mean_pool,-2,2,4,8.11447525024414
BAAI/bge-m3,random_label,ru,74,mean_pool,-2,-1,1,8.535370826721191
BAAI/bge-m3,random_label,ru,74,mean_pool,-1,0,1,8.382028579711914
BAAI/bge-m3,random_label,ru,74,mean_pool,0,1,1,6.266787052154541
BAAI/bge-m3,random_label,ru,74,mean_pool,1,2,1,7.351534843444824
BAAI/bge-m3,random_label,ru,74,mean_pool,-2,0,2,8.27247428894043
BAAI/bge-m3,random_label,ru,74,mean_pool,-1,1,2,7.227554798126221
BAAI/bge-m3,random_label,ru,74,mean_pool,0,2,2,7.577192306518555
BAAI/bge-m3,random_label,ru,74,mean_pool,-2,2,4,8.725861549377441
BAAI/bge-m3,random_label,ru,75,mean_pool,-2,-1,1,9.653383255004883
BAAI/bge-m3,random_label,ru,75,mean_pool,-1,0,1,8.814399719238281
BAAI/bge-m3,random_label,ru,75,mean_pool,0,1,1,8.42788314819336
BAAI/bge-m3,random_label,ru,75,mean_pool,1,2,1,9.69388198852539
BAAI/bge-m3,random_label,ru,75,mean_pool,-2,0,2,9.60517692565918
BAAI/bge-m3,random_label,ru,75,mean_pool,-1,1,2,8.990316390991211
BAAI/bge-m3,random_label,ru,75,mean_pool,0,2,2,9.779735565185547
BAAI/bge-m3,random_label,ru,75,mean_pool,-2,2,4,10.856742858886719
BAAI/bge-m3,random_label,ru,76,mean_pool,-2,-1,1,9.887886047363281
BAAI/bge-m3,random_label,ru,76,mean_pool,-1,0,1,8.933759689331055
BAAI/bge-m3,random_label,ru,76,mean_pool,0,1,1,8.704737663269043
BAAI/bge-m3,random_label,ru,76,mean_pool,1,2,1,9.891371726989746
BAAI/bge-m3,random_label,ru,76,mean_pool,-2,0,2,9.531695365905762
BAAI/bge-m3,random_label,ru,76,mean_pool,-1,1,2,9.556041717529297
BAAI/bge-m3,random_label,ru,76,mean_pool,0,2,2,10.132898330688477
BAAI/bge-m3,random_label,ru,76,mean_pool,-2,2,4,10.891359329223633
BAAI/bge-m3,random_label,ru,77,mean_pool,-2,-1,1,9.941144943237305
BAAI/bge-m3,random_label,ru,77,mean_pool,-1,0,1,8.9349365234375
BAAI/bge-m3,random_label,ru,77,mean_pool,0,1,1,8.965560913085938
BAAI/bge-m3,random_label,ru,77,mean_pool,1,2,1,10.369208335876465
BAAI/bge-m3,random_label,ru,77,mean_pool,-2,0,2,9.691011428833008
BAAI/bge-m3,random_label,ru,77,mean_pool,-1,1,2,9.831879615783691
BAAI/bge-m3,random_label,ru,77,mean_pool,0,2,2,10.160247802734375
BAAI/bge-m3,random_label,ru,77,mean_pool,-2,2,4,11.237998008728027
BAAI/bge-m3,random_label,ru,78,mean_pool,-2,-1,1,10.079230308532715
BAAI/bge-m3,random_label,ru,78,mean_pool,-1,0,1,8.828812599182129
BAAI/bge-m3,random_label,ru,78,mean_pool,0,1,1,7.444124698638916
BAAI/bge-m3,random_label,ru,78,mean_pool,1,2,1,8.712396621704102
BAAI/bge-m3,random_label,ru,78,mean_pool,-2,0,2,8.992612838745117
BAAI/bge-m3,random_label,ru,78,mean_pool,-1,1,2,9.048480987548828
BAAI/bge-m3,random_label,ru,78,mean_pool,0,2,2,8.680996894836426
BAAI/bge-m3,random_label,ru,78,mean_pool,-2,2,4,9.909770965576172
BAAI/bge-m3,random_label,ru,79,mean_pool,-2,-1,1,9.714618682861328
BAAI/bge-m3,random_label,ru,79,mean_pool,-1,0,1,8.981768608093262
BAAI/bge-m3,random_label,ru,79,mean_pool,0,1,1,6.817418098449707
BAAI/bge-m3,random_label,ru,79,mean_pool,1,2,1,9.099447250366211
BAAI/bge-m3,random_label,ru,79,mean_pool,-2,0,2,9.098217964172363
BAAI/bge-m3,random_label,ru,79,mean_pool,-1,1,2,8.832098960876465
BAAI/bge-m3,random_label,ru,79,mean_pool,0,2,2,9.22618293762207
BAAI/bge-m3,random_label,ru,79,mean_pool,-2,2,4,10.341170310974121
BAAI/bge-m3,random_label,ru,80,mean_pool,-2,-1,1,9.03654670715332
BAAI/bge-m3,random_label,ru,80,mean_pool,-1,0,1,8.86251163482666
BAAI/bge-m3,random_label,ru,80,mean_pool,0,1,1,7.860589504241943
BAAI/bge-m3,random_label,ru,80,mean_pool,1,2,1,9.246807098388672
BAAI/bge-m3,random_label,ru,80,mean_pool,-2,0,2,8.973028182983398
BAAI/bge-m3,random_label,ru,80,mean_pool,-1,1,2,9.048659324645996
BAAI/bge-m3,random_label,ru,80,mean_pool,0,2,2,9.220703125
BAAI/bge-m3,random_label,ru,80,mean_pool,-2,2,4,9.61271858215332
BAAI/bge-m3,random_label,ru,81,mean_pool,-2,-1,1,9.109111785888672
BAAI/bge-m3,random_label,ru,81,mean_pool,-1,0,1,8.599533081054688
BAAI/bge-m3,random_label,ru,81,mean_pool,0,1,1,8.512187004089355
BAAI/bge-m3,random_label,ru,81,mean_pool,1,2,1,8.964285850524902
BAAI/bge-m3,random_label,ru,81,mean_pool,-2,0,2,8.58080768585205
BAAI/bge-m3,random_label,ru,81,mean_pool,-1,1,2,9.428332328796387
BAAI/bge-m3,random_label,ru,81,mean_pool,0,2,2,8.974154472351074
BAAI/bge-m3,random_label,ru,81,mean_pool,-2,2,4,9.452466011047363
BAAI/bge-m3,random_label,ru,82,mean_pool,-2,-1,1,8.658425331115723
BAAI/bge-m3,random_label,ru,82,mean_pool,-1,0,1,8.114436149597168
BAAI/bge-m3,random_label,ru,82,mean_pool,0,1,1,6.565549373626709
BAAI/bge-m3,random_label,ru,82,mean_pool,1,2,1,8.071481704711914
BAAI/bge-m3,random_label,ru,82,mean_pool,-2,0,2,8.237552642822266
BAAI/bge-m3,random_label,ru,82,mean_pool,-1,1,2,7.855823516845703
BAAI/bge-m3,random_label,ru,82,mean_pool,0,2,2,8.270573616027832
BAAI/bge-m3,random_label,ru,82,mean_pool,-2,2,4,9.07528018951416
BAAI/bge-m3,random_label,ru,83,mean_pool,-2,-1,1,9.564263343811035
BAAI/bge-m3,random_label,ru,83,mean_pool,-1,0,1,9.166553497314453
BAAI/bge-m3,random_label,ru,83,mean_pool,0,1,1,5.749928951263428
BAAI/bge-m3,random_label,ru,83,mean_pool,1,2,1,7.702564239501953
BAAI/bge-m3,random_label,ru,83,mean_pool,-2,0,2,8.010479927062988
BAAI/bge-m3,random_label,ru,83,mean_pool,-1,1,2,8.541424751281738
BAAI/bge-m3,random_label,ru,83,mean_pool,0,2,2,7.595551490783691
BAAI/bge-m3,random_label,ru,83,mean_pool,-2,2,4,9.081611633300781
BAAI/bge-m3,random_label,ru,84,mean_pool,-2,-1,1,11.196544647216797
BAAI/bge-m3,random_label,ru,84,mean_pool,-1,0,1,10.183272361755371
BAAI/bge-m3,random_label,ru,84,mean_pool,0,1,1,9.174769401550293
BAAI/bge-m3,random_label,ru,84,mean_pool,1,2,1,10.017251014709473
BAAI/bge-m3,random_label,ru,84,mean_pool,-2,0,2,10.347099304199219
BAAI/bge-m3,random_label,ru,84,mean_pool,-1,1,2,10.716017723083496
BAAI/bge-m3,random_label,ru,84,mean_pool,0,2,2,9.84932804107666
BAAI/bge-m3,random_label,ru,84,mean_pool,-2,2,4,11.256216049194336
BAAI/bge-m3,random_label,ru,85,mean_pool,-2,-1,1,9.743532180786133
BAAI/bge-m3,random_label,ru,85,mean_pool,-1,0,1,9.460171699523926
BAAI/bge-m3,random_label,ru,85,mean_pool,0,1,1,7.862669944763184
BAAI/bge-m3,random_label,ru,85,mean_pool,1,2,1,9.722373008728027
BAAI/bge-m3,random_label,ru,85,mean_pool,-2,0,2,8.879804611206055
BAAI/bge-m3,random_label,ru,85,mean_pool,-1,1,2,9.508625984191895
BAAI/bge-m3,random_label,ru,85,mean_pool,0,2,2,9.31649398803711
BAAI/bge-m3,random_label,ru,85,mean_pool,-2,2,4,10.40562915802002
BAAI/bge-m3,random_label,ru,86,mean_pool,-2,-1,1,8.372719764709473
BAAI/bge-m3,random_label,ru,86,mean_pool,-1,0,1,7.489195823669434
BAAI/bge-m3,random_label,ru,86,mean_pool,0,1,1,6.355618000030518
BAAI/bge-m3,random_label,ru,86,mean_pool,1,2,1,8.424028396606445
BAAI/bge-m3,random_label,ru,86,mean_pool,-2,0,2,8.244794845581055
BAAI/bge-m3,random_label,ru,86,mean_pool,-1,1,2,7.093511581420898
BAAI/bge-m3,random_label,ru,86,mean_pool,0,2,2,8.076923370361328
BAAI/bge-m3,random_label,ru,86,mean_pool,-2,2,4,9.794002532958984
BAAI/bge-m3,random_label,ru,87,mean_pool,-2,-1,1,9.992238998413086
BAAI/bge-m3,random_label,ru,87,mean_pool,-1,0,1,9.308695793151855
BAAI/bge-m3,random_label,ru,87,mean_pool,0,1,1,8.044303894042969
BAAI/bge-m3,random_label,ru,87,mean_pool,1,2,1,9.304635047912598
BAAI/bge-m3,random_label,ru,87,mean_pool,-2,0,2,9.020428657531738
BAAI/bge-m3,random_label,ru,87,mean_pool,-1,1,2,9.396368026733398
BAAI/bge-m3,random_label,ru,87,mean_pool,0,2,2,9.437137603759766
BAAI/bge-m3,random_label,ru,87,mean_pool,-2,2,4,10.463533401489258
BAAI/bge-m3,random_label,ru,88,mean_pool,-2,-1,1,9.936308860778809
BAAI/bge-m3,random_label,ru,88,mean_pool,-1,0,1,10.10688304901123
BAAI/bge-m3,random_label,ru,88,mean_pool,0,1,1,9.060765266418457
BAAI/bge-m3,random_label,ru,88,mean_pool,1,2,1,9.884703636169434
BAAI/bge-m3,random_label,ru,88,mean_pool,-2,0,2,9.498244285583496
BAAI/bge-m3,random_label,ru,88,mean_pool,-1,1,2,10.491321563720703
BAAI/bge-m3,random_label,ru,88,mean_pool,0,2,2,9.668774604797363
BAAI/bge-m3,random_label,ru,88,mean_pool,-2,2,4,10.223103523254395
BAAI/bge-m3,random_label,ru,89,mean_pool,-2,-1,1,8.836320877075195
BAAI/bge-m3,random_label,ru,89,mean_pool,-1,0,1,7.684610366821289
BAAI/bge-m3,random_label,ru,89,mean_pool,0,1,1,6.147793292999268
BAAI/bge-m3,random_label,ru,89,mean_pool,1,2,1,7.818530559539795
BAAI/bge-m3,random_label,ru,89,mean_pool,-2,0,2,8.365789413452148
