model,triple,mean_jacobi_norm,mean_relative_jacobi_norm,mean_null_relative_jacobi_norm,mean_jacobi_to_null_mean_ratio,mean_null_percentile_smaller_is_better,n,relative_jacobi_norm_ci95_low,relative_jacobi_norm_ci95_high,jacobi_to_null_mean_ratio_ci95_low,jacobi_to_null_mean_ratio_ci95_high
distilgpt2,NMT,10.368650884628297,0.2276454893499613,0.23872221609778702,0.9506565142924593,0.57807,100,0.21711546543240548,0.2387837601136416,0.9284330099568001,0.9721864399311184
distilgpt2,NQM,9.568381056785583,0.21439059391617776,0.2539778626009822,0.8463661127925848,0.40607,100,0.20558506575226781,0.2239487883411348,0.8248623217017288,0.8691883145951874
distilgpt2,NQT,15.898983640670776,0.33852534979581833,0.2403038636829704,1.4202224686586473,0.8621300000000001,100,0.3240555219389498,0.35373350943997506,1.382026799784659,1.4554654750310625
distilgpt2,QMT,9.826314020156861,0.24915049031376837,0.31791883018247785,0.7707815724458489,0.32069000000000003,100,0.2319656940661371,0.2668307302352041,0.7445692538429114,0.797188814024189
gpt2,NMT,31.11667468070984,0.28936586394906044,0.21369774032957853,1.3348331664240047,0.76703,100,0.2735653918944299,0.30648756438121194,1.2980831275656783,1.3723206938695571
gpt2,NQM,24.94669931411743,0.2798695035278797,0.23153594187349083,1.1946818249468896,0.73019,100,0.264225594189018,0.29551858048141,1.1675005890981704,1.2221236346678892
gpt2,NQT,16.459279289245604,0.15618283309042455,0.1776501257937774,0.8665552306462841,0.43310000000000004,100,0.14658638285659253,0.16577494875155388,0.835598692043794,0.9004280369368155
gpt2,QMT,14.37209867477417,0.1705028147250414,0.316692331321463,0.5393229625916063,0.18515,100,0.16206984215974807,0.17971936381608247,0.5192004137451901,0.5611490476578316
