model,feature,train_languages,test_languages,accuracy,macro_f1,chance,n_train,n_test
Qwen/Qwen3-Embedding-0.6B,ba_endpoint_only,"en,es,fr,de,ru,ar",zh,0.5173611111111112,0.5157765463186751,0.16666666666666666,1728,288
Qwen/Qwen3-Embedding-0.6B,ab_delta_only,"en,es,fr,de,ru,ar",zh,0.8020833333333334,0.7696137182830195,0.16666666666666666,1728,288
Qwen/Qwen3-Embedding-0.6B,ba_delta_only,"en,es,fr,de,ru,ar",zh,0.9305555555555556,0.9305296439925934,0.16666666666666666,1728,288
Qwen/Qwen3-Embedding-0.6B,commutator_delta,"en,es,fr,de,ru,ar",zh,0.6180555555555556,0.5720076106674045,0.16666666666666666,1728,288
Qwen/Qwen3-Embedding-0.6B,source_only,"en,es,fr,de,ru,zh",ar,0.16666666666666666,0.047619047619047616,0.16666666666666666,1728,288
Qwen/Qwen3-Embedding-0.6B,ab_endpoint_only,"en,es,fr,de,ru,zh",ar,0.22916666666666666,0.14122355631789593,0.16666666666666666,1728,288
Qwen/Qwen3-Embedding-0.6B,ba_endpoint_only,"en,es,fr,de,ru,zh",ar,0.2013888888888889,0.09814931320121632,0.16666666666666666,1728,288
Qwen/Qwen3-Embedding-0.6B,ab_delta_only,"en,es,fr,de,ru,zh",ar,0.2569444444444444,0.22726559876208494,0.16666666666666666,1728,288
Qwen/Qwen3-Embedding-0.6B,ba_delta_only,"en,es,fr,de,ru,zh",ar,0.21875,0.12967508261097038,0.16666666666666666,1728,288
Qwen/Qwen3-Embedding-0.6B,commutator_delta,"en,es,fr,de,ru,zh",ar,0.1909722222222222,0.09536016872113741,0.16666666666666666,1728,288
