model,language,template_id,triple,raw_relative_signed_permutation_norm,raw_ratio_to_exact_null_mean,raw_exact_empirical_p,residual_relative_signed_permutation_norm,residual_ratio_to_exact_null_mean,residual_exact_empirical_p,residual_minus_raw_ratio
sentence-transformers/LaBSE,ar,0,NQM,0.5868055820465088,0.5909406496331308,0.3684210526315789,0.5872073173522949,0.5901476604214034,0.2631578947368421,-0.0007929892117273241
sentence-transformers/LaBSE,ar,0,NQT,0.43449321389198303,0.6256781819240763,0.3684210526315789,0.4386363923549652,0.6257438705567305,0.47368421052631576,6.568863265421498e-05
sentence-transformers/LaBSE,ar,0,NMT,0.4754662811756134,0.6835573337131234,0.3684210526315789,0.4880383312702179,0.6840737955996993,0.3684210526315789,0.0005164618865758364
sentence-transformers/LaBSE,ar,0,QMT,0.37635329365730286,0.48828150943139303,0.5789473684210527,0.3717081844806671,0.4829330312608053,0.5789473684210527,-0.005348478170587756
sentence-transformers/LaBSE,ar,1,NQM,0.42623981833457947,0.45370752454316177,0.3684210526315789,0.4249725341796875,0.4552132062872284,0.3684210526315789,0.0015056817440666226
sentence-transformers/LaBSE,ar,1,NQT,0.4729466140270233,0.6325663824433304,0.47368421052631576,0.4730776846408844,0.6320824122818658,0.5789473684210527,-0.0004839701614646197
sentence-transformers/LaBSE,ar,1,NMT,0.43771129846572876,0.5835883912898749,0.3684210526315789,0.4400971233844757,0.5864710932850873,0.3684210526315789,0.0028827019952123445
sentence-transformers/LaBSE,ar,1,QMT,0.38341179490089417,0.5699077898208401,0.15789473684210525,0.3803882300853729,0.5672669093453695,0.5789473684210527,-0.0026408804754706194
sentence-transformers/LaBSE,ar,2,NQM,0.6022496223449707,0.5625279410820827,0.3684210526315789,0.6024746298789978,0.565234095002225,0.2631578947368421,0.0027061539201422846
sentence-transformers/LaBSE,ar,2,NQT,0.5708717703819275,0.6805426830191699,0.5789473684210527,0.5706555843353271,0.6804485423726183,0.5789473684210527,-9.414064655155485e-05
sentence-transformers/LaBSE,ar,2,NMT,0.6168590188026428,0.7297441351984549,0.3684210526315789,0.6148846745491028,0.7298928902378836,0.2631578947368421,0.00014875503942868296
sentence-transformers/LaBSE,ar,2,QMT,0.4270886778831482,0.5440328145562529,0.3684210526315789,0.4274638593196869,0.5439379804215919,0.5789473684210527,-9.483413466093715e-05
sentence-transformers/LaBSE,ar,3,NQM,0.49325090646743774,0.5292298954769727,0.2631578947368421,0.49186971783638,0.5295596243076207,0.05263157894736842,0.00032972883064796843
sentence-transformers/LaBSE,ar,3,NQT,0.45485174655914307,0.5755286182719906,0.5789473684210527,0.45517247915267944,0.5754769393172969,0.5789473684210527,-5.167895469371242e-05
sentence-transformers/LaBSE,ar,3,NMT,0.46786341071128845,0.6173131206450428,0.3684210526315789,0.47369498014450073,0.6177393467521506,0.3684210526315789,0.0004262261071077411
sentence-transformers/LaBSE,ar,3,QMT,0.3890960216522217,0.5240151719434097,0.5789473684210527,0.38805246353149414,0.5224704535678755,0.5789473684210527,-0.0015447183755342708
sentence-transformers/LaBSE,ar,4,NQM,0.48795875906944275,0.49726562911088,0.3684210526315789,0.4849391579627991,0.49739736142081237,0.05263157894736842,0.00013173230993235308
sentence-transformers/LaBSE,ar,4,NQT,0.5255438089370728,0.6284082043399394,0.5789473684210527,0.5281005501747131,0.6282787435963995,0.5789473684210527,-0.00012946074353992199
sentence-transformers/LaBSE,ar,4,NMT,0.49511516094207764,0.6575179101665553,0.2631578947368421,0.5068921446800232,0.6578080765648371,0.3684210526315789,0.00029016639828183255
sentence-transformers/LaBSE,ar,4,QMT,0.498620867729187,0.5651163196011941,0.5789473684210527,0.4932573735713959,0.5615777114970533,0.5789473684210527,-0.0035386081041408612
sentence-transformers/LaBSE,ar,5,NQM,0.5103193521499634,0.6040718832881289,0.3684210526315789,0.5080658197402954,0.6062137370911113,0.3684210526315789,0.002141853802982374
sentence-transformers/LaBSE,ar,5,NQT,0.489279180765152,0.6676047231517884,0.5789473684210527,0.48955509066581726,0.6682476529291058,0.5789473684210527,0.0006429297773173914
sentence-transformers/LaBSE,ar,5,NMT,0.6166284084320068,0.6730111551134721,0.3684210526315789,0.621390163898468,0.6734719533133323,0.15789473684210525,0.00046079819986022397
sentence-transformers/LaBSE,ar,5,QMT,0.4714178740978241,0.5826014422223019,0.47368421052631576,0.46919551491737366,0.5808786940366076,0.5789473684210527,-0.0017227481856942894
sentence-transformers/LaBSE,ar,6,NQM,0.5122098326683044,0.6012450774332232,0.3684210526315789,0.5106524229049683,0.6018681768147085,0.3684210526315789,0.0006230993814853036
sentence-transformers/LaBSE,ar,6,NQT,0.44465258717536926,0.6308407332566529,0.5789473684210527,0.44600585103034973,0.6318322670605455,0.5789473684210527,0.000991533803892608
sentence-transformers/LaBSE,ar,6,NMT,0.44097116589546204,0.5833803202387982,0.3684210526315789,0.4484676420688629,0.5835192108594673,0.05263157894736842,0.00013889062066918534
sentence-transformers/LaBSE,ar,6,QMT,0.28722473978996277,0.45657428131639904,0.5789473684210527,0.28309765458106995,0.4509947689637287,0.5789473684210527,-0.005579512352670346
sentence-transformers/LaBSE,ar,7,NQM,0.3820526897907257,0.39644793644215565,0.3684210526315789,0.38097086548805237,0.3988354721772258,0.3684210526315789,0.0023875357350701676
sentence-transformers/LaBSE,ar,7,NQT,0.43381404876708984,0.5763426150044862,0.47368421052631576,0.43415266275405884,0.576488149296756,0.15789473684210525,0.00014553429226971115
sentence-transformers/LaBSE,ar,7,NMT,0.3675435185432434,0.6011804852854415,0.3684210526315789,0.3687475025653839,0.6049595144703683,0.2631578947368421,0.0037790291849267854
sentence-transformers/LaBSE,ar,7,QMT,0.3560929596424103,0.5624323319376657,0.5789473684210527,0.35401132702827454,0.5606909053512751,0.05263157894736842,-0.0017414265863906486
sentence-transformers/LaBSE,ar,8,NQM,0.5297425985336304,0.5359042342392777,0.3684210526315789,0.5263828635215759,0.53444038846529,0.3684210526315789,-0.0014638457739877264
sentence-transformers/LaBSE,ar,8,NQT,0.457468718290329,0.5993895612959007,0.5789473684210527,0.4592767059803009,0.6004645178865691,0.5789473684210527,0.0010749565906683634
sentence-transformers/LaBSE,ar,8,NMT,0.541896641254425,0.6354264351572666,0.15789473684210525,0.5489986538887024,0.6350579185675871,0.05263157894736842,-0.00036851658967951284
sentence-transformers/LaBSE,ar,8,QMT,0.43213000893592834,0.5499169565670173,0.5789473684210527,0.4292476177215576,0.5473392340749831,0.05263157894736842,-0.002577722492034251
sentence-transformers/LaBSE,ar,9,NQM,0.4680395722389221,0.4367012072439329,0.3684210526315789,0.4682330787181854,0.4392468363030333,0.3684210526315789,0.002545629059100385
sentence-transformers/LaBSE,ar,9,NQT,0.5250795483589172,0.623627641322857,0.2631578947368421,0.5248056650161743,0.6234481712717648,0.5789473684210527,-0.00017947005109220093
sentence-transformers/LaBSE,ar,9,NMT,0.43869149684906006,0.5699841610438101,0.3684210526315789,0.44130319356918335,0.5751125531367806,0.15789473684210525,0.005128392092970446
sentence-transformers/LaBSE,ar,9,QMT,0.4100695252418518,0.5510347736474923,0.47368421052631576,0.4090731739997864,0.5502787421747031,0.05263157894736842,-0.0007560314727892425
sentence-transformers/LaBSE,ar,10,NQM,0.5017993450164795,0.48533336742678285,0.3684210526315789,0.5018272995948792,0.4874682415949783,0.3684210526315789,0.0021348741681954664
sentence-transformers/LaBSE,ar,10,NQT,0.47707802057266235,0.5690776334953581,0.3684210526315789,0.4770602285861969,0.568860772034466,0.2631578947368421,-0.0002168614608921704
sentence-transformers/LaBSE,ar,10,NMT,0.53145432472229,0.6707670203445624,0.3684210526315789,0.5354619026184082,0.6709599161804967,0.3684210526315789,0.0001928958359342925
sentence-transformers/LaBSE,ar,10,QMT,0.47163450717926025,0.5679554186606816,0.5789473684210527,0.4699513018131256,0.5669998703752978,0.47368421052631576,-0.0009555482853838004
sentence-transformers/LaBSE,ar,11,NQM,0.47813549637794495,0.4551856783190927,0.15789473684210525,0.47844022512435913,0.4567578267030691,0.3684210526315789,0.0015721483839764017
sentence-transformers/LaBSE,ar,11,NQT,0.4864841103553772,0.5974565122999606,0.47368421052631576,0.48621901869773865,0.5985234409218487,0.5789473684210527,0.0010669286218881746
sentence-transformers/LaBSE,ar,11,NMT,0.5700955390930176,0.6519305834213722,0.3684210526315789,0.5728608965873718,0.6522300513089581,0.3684210526315789,0.00029946788758583587
sentence-transformers/LaBSE,ar,11,QMT,0.46553704142570496,0.6015511414876922,0.05263157894736842,0.46561378240585327,0.6016339979904821,0.5789473684210527,8.285650278994083e-05
sentence-transformers/LaBSE,ar,12,NQM,0.55428546667099,0.5592518448994024,0.15789473684210525,0.5510729551315308,0.5591438108605586,0.3684210526315789,-0.00010803403884374063
sentence-transformers/LaBSE,ar,12,NQT,0.5434694290161133,0.6541323746467735,0.5789473684210527,0.5442666411399841,0.6543993464591463,0.5789473684210527,0.0002669718123727849
sentence-transformers/LaBSE,ar,12,NMT,0.520592451095581,0.665910881110275,0.3684210526315789,0.52663654088974,0.6661766565316092,0.3684210526315789,0.0002657754213342134
sentence-transformers/LaBSE,ar,12,QMT,0.5391601324081421,0.5974328027784616,0.05263157894736842,0.5367684960365295,0.5959663341008018,0.5789473684210527,-0.0014664686776597602
sentence-transformers/LaBSE,ar,13,NQM,0.4792807698249817,0.44569603714114514,0.3684210526315789,0.47883865237236023,0.4485174574809082,0.3684210526315789,0.00282142033976307
sentence-transformers/LaBSE,ar,13,NQT,0.4723864197731018,0.6095802500805707,0.3684210526315789,0.47233396768569946,0.6097411061433231,0.5789473684210527,0.00016085606275240139
sentence-transformers/LaBSE,ar,13,NMT,0.6245012283325195,0.6864312870441505,0.2631578947368421,0.6222227215766907,0.6877467436631022,0.3684210526315789,0.0013154566189517158
sentence-transformers/LaBSE,ar,13,QMT,0.35587650537490845,0.509550775991078,0.5789473684210527,0.355022668838501,0.5087640475535649,0.5789473684210527,-0.0007867284375131511
sentence-transformers/LaBSE,ar,14,NQM,0.5806495547294617,0.5682272876298983,0.5789473684210527,0.5776146650314331,0.5658611260383084,0.5789473684210527,-0.002366161591589866
sentence-transformers/LaBSE,ar,14,NQT,0.42375698685646057,0.5594810968305516,0.47368421052631576,0.4287654459476471,0.5599089388626047,0.5789473684210527,0.0004278420320531495
sentence-transformers/LaBSE,ar,14,NMT,0.38684844970703125,0.6148727836717129,0.15789473684210525,0.3943697214126587,0.6183701911372513,0.05263157894736842,0.0034974074655383935
sentence-transformers/LaBSE,ar,14,QMT,0.38451266288757324,0.5290514484870238,0.47368421052631576,0.3771825134754181,0.5231749892804279,0.2631578947368421,-0.005876459206595852
sentence-transformers/LaBSE,ar,15,NQM,0.4200264513492584,0.4661266007189957,0.3684210526315789,0.4202882945537567,0.46871099797085525,0.3684210526315789,0.0025843972518595493
sentence-transformers/LaBSE,ar,15,NQT,0.552820086479187,0.6272041456024333,0.5789473684210527,0.5522342920303345,0.6268100540960048,0.05263157894736842,-0.00039409150642855106
sentence-transformers/LaBSE,ar,15,NMT,0.5173471570014954,0.646169839949728,0.15789473684210525,0.5193259716033936,0.6458783468976019,0.3684210526315789,-0.00029149305212605725
sentence-transformers/LaBSE,ar,15,QMT,0.5118305087089539,0.5670010097879536,0.5789473684210527,0.5099772214889526,0.5656604034592252,0.5789473684210527,-0.0013406063287284553
sentence-transformers/LaBSE,ar,16,NQM,0.6071392297744751,0.5500410168502049,0.3684210526315789,0.6058330535888672,0.5520866296850969,0.15789473684210525,0.002045612834892019
sentence-transformers/LaBSE,ar,16,NQT,0.5187230706214905,0.5634559358688299,0.5789473684210527,0.519582986831665,0.563989844352536,0.5789473684210527,0.000533908483706047
sentence-transformers/LaBSE,ar,16,NMT,0.6743915677070618,0.6847448575598746,0.3684210526315789,0.6831007599830627,0.6836035649764741,0.3684210526315789,-0.001141292583400455
sentence-transformers/LaBSE,ar,16,QMT,0.5194889307022095,0.5745568847640596,0.5789473684210527,0.5182196497917175,0.5736971266779798,0.5789473684210527,-0.0008597580860798537
