model,language,template_id,triple,raw_relative_signed_permutation_norm,raw_ratio_to_exact_null_mean,raw_exact_empirical_p,residual_relative_signed_permutation_norm,residual_ratio_to_exact_null_mean,residual_exact_empirical_p,residual_minus_raw_ratio
intfloat/multilingual-e5-large,ar,0,NQM,0.4007627069950104,0.42453022734451734,0.3684210526315789,0.40093886852264404,0.4244764141920649,0.3684210526315789,-5.381315245245322e-05
intfloat/multilingual-e5-large,ar,0,NQT,0.39705169200897217,0.5376640577941604,0.05263157894736842,0.39053037762641907,0.5317927866426773,0.5789473684210527,-0.005871271151483115
intfloat/multilingual-e5-large,ar,0,NMT,0.2461225986480713,0.6071409226508211,0.3684210526315789,0.24645084142684937,0.6102043877492032,0.3684210526315789,0.0030634650983820677
intfloat/multilingual-e5-large,ar,0,QMT,0.29418641328811646,0.4108218520987408,0.2631578947368421,0.2913564443588257,0.40780814239018287,0.05263157894736842,-0.00301370970855791
intfloat/multilingual-e5-large,ar,1,NQM,0.38415518403053284,0.43988466132831144,0.3684210526315789,0.3844156265258789,0.43989159890727064,0.3684210526315789,6.937578959198554e-06
intfloat/multilingual-e5-large,ar,1,NQT,0.38756248354911804,0.5157015524409689,0.5789473684210527,0.38036972284317017,0.5094428204520128,0.3684210526315789,-0.006258731988956101
intfloat/multilingual-e5-large,ar,1,NMT,0.2356351613998413,0.6475233668275651,0.05263157894736842,0.2353975921869278,0.6480335329250332,0.3684210526315789,0.0005101660974681232
intfloat/multilingual-e5-large,ar,1,QMT,0.32870402932167053,0.47784071664591116,0.5789473684210527,0.324180006980896,0.4732151896162347,0.5789473684210527,-0.004625527029676446
intfloat/multilingual-e5-large,ar,2,NQM,0.3974955976009369,0.5023108101021404,0.5789473684210527,0.3950352668762207,0.5000651318503276,0.5789473684210527,-0.002245678251812766
intfloat/multilingual-e5-large,ar,2,NQT,0.47730135917663574,0.6214781353514112,0.2631578947368421,0.47460636496543884,0.619262145238007,0.5789473684210527,-0.0022159901134041204
intfloat/multilingual-e5-large,ar,2,NMT,0.42389529943466187,0.7812321079262228,0.5789473684210527,0.4213048219680786,0.7803077795655161,0.3684210526315789,-0.000924328360706661
intfloat/multilingual-e5-large,ar,2,QMT,0.3918219208717346,0.5217031815616957,0.5789473684210527,0.39220699667930603,0.5218499271976513,0.5789473684210527,0.00014674563595562518
intfloat/multilingual-e5-large,ar,3,NQM,0.31509700417518616,0.398060633379435,0.3684210526315789,0.3151243031024933,0.39820378055971595,0.05263157894736842,0.00014314718028096696
intfloat/multilingual-e5-large,ar,3,NQT,0.32414257526397705,0.4425680011722976,0.5789473684210527,0.32169896364212036,0.440225850611221,0.5789473684210527,-0.002342150561076617
intfloat/multilingual-e5-large,ar,3,NMT,0.2326406091451645,0.5812947506459594,0.05263157894736842,0.23320935666561127,0.5823055877775786,0.2631578947368421,0.0010108371316192022
intfloat/multilingual-e5-large,ar,3,QMT,0.2983032464981079,0.4241050690043586,0.5789473684210527,0.29730135202407837,0.42297308273491857,0.47368421052631576,-0.001131986269440055
intfloat/multilingual-e5-large,ar,4,NQM,0.507430374622345,0.5573077114928983,0.5789473684210527,0.5068851709365845,0.5566691477949054,0.5789473684210527,-0.0006385636979928666
intfloat/multilingual-e5-large,ar,4,NQT,0.4182097613811493,0.5460130082957069,0.5789473684210527,0.4142800271511078,0.5426932122715292,0.5789473684210527,-0.003319796024177646
intfloat/multilingual-e5-large,ar,4,NMT,0.3058215081691742,0.7840068865247819,0.3684210526315789,0.3043748140335083,0.7845091967773242,0.3684210526315789,0.0005023102525423262
intfloat/multilingual-e5-large,ar,4,QMT,0.40150511264801025,0.482970546426091,0.5789473684210527,0.4010612666606903,0.48259925046079183,0.5789473684210527,-0.00037129596529916764
intfloat/multilingual-e5-large,ar,5,NQM,0.4211629331111908,0.5100113615480737,0.3684210526315789,0.42091482877731323,0.5099935704753783,0.3684210526315789,-1.7791072695394483e-05
intfloat/multilingual-e5-large,ar,5,NQT,0.38199612498283386,0.5313788565529265,0.5789473684210527,0.3772663474082947,0.5269061493600395,0.05263157894736842,-0.004472707192886949
