model,language,template_id,triple,raw_relative_signed_permutation_norm,raw_ratio_to_exact_null_mean,raw_exact_empirical_p,residual_relative_signed_permutation_norm,residual_ratio_to_exact_null_mean,residual_exact_empirical_p,residual_minus_raw_ratio
xlm-roberta-base,en,12,NQT,0.41074541211128235,0.5617237178400226,0.5789473684210527,0.410762220621109,0.5617779097558867,0.5789473684210527,5.4191915864088e-05
xlm-roberta-base,en,12,NMT,0.58644700050354,0.7234123243368812,0.3684210526315789,0.5864456295967102,0.724050246824926,0.3684210526315789,0.0006379224880448398
xlm-roberta-base,en,12,QMT,0.35423514246940613,0.44521945172643235,0.5789473684210527,0.35232123732566833,0.4440604541852538,0.5789473684210527,-0.0011589975411785414
xlm-roberta-base,en,13,NQM,0.2793552279472351,0.4051784078882389,0.3684210526315789,0.276684045791626,0.4047870038322937,0.15789473684210525,-0.000391404055945177
xlm-roberta-base,en,13,NQT,0.43716877698898315,0.5576732010969532,0.5789473684210527,0.43625348806381226,0.5572137262787449,0.5789473684210527,-0.00045947481820829417
xlm-roberta-base,en,13,NMT,0.5028842091560364,0.7067344629261603,0.47368421052631576,0.50096595287323,0.7066317019539601,0.47368421052631576,-0.00010276097220018876
xlm-roberta-base,en,13,QMT,0.2803249955177307,0.3728320998138996,0.5789473684210527,0.2803111672401428,0.37282295571231744,0.5789473684210527,-9.144101582148068e-06
xlm-roberta-base,en,14,NQM,0.45865148305892944,0.5103841017219524,0.3684210526315789,0.4583488404750824,0.5110565586367162,0.3684210526315789,0.0006724569147638082
xlm-roberta-base,en,14,NQT,0.5404843688011169,0.6027748748104206,0.5789473684210527,0.5394226908683777,0.602070966376385,0.47368421052631576,-0.0007039084340355606
xlm-roberta-base,en,14,NMT,0.49679768085479736,0.6532367026265844,0.2631578947368421,0.49544262886047363,0.6527438302671269,0.3684210526315789,-0.0004928723594574969
xlm-roberta-base,en,14,QMT,0.4056811034679413,0.43851189372403554,0.5789473684210527,0.4056406021118164,0.4386821812421482,0.5789473684210527,0.00017028751811265508
xlm-roberta-base,en,15,NQM,0.4569055736064911,0.40016355444646035,0.3684210526315789,0.45541560649871826,0.39912771971620264,0.2631578947368421,-0.001035834730257701
xlm-roberta-base,en,15,NQT,0.7273783683776855,0.6306636017789197,0.5789473684210527,0.7286010384559631,0.630707926596004,0.5789473684210527,4.432481708438463e-05
xlm-roberta-base,en,15,NMT,0.825861394405365,0.7738024645778061,0.3684210526315789,0.8263425230979919,0.7738631433138224,0.5789473684210527,6.067873601633966e-05
xlm-roberta-base,en,15,QMT,0.471323698759079,0.46410457924229176,0.5789473684210527,0.46942228078842163,0.46258374523250806,0.2631578947368421,-0.0015208340097837003
xlm-roberta-base,en,16,NQM,0.354250431060791,0.4830491478981821,0.3684210526315789,0.3537207245826721,0.48303336872555025,0.3684210526315789,-1.5779172631846805e-05
xlm-roberta-base,en,16,NQT,0.42850497364997864,0.5723023367339034,0.5789473684210527,0.4280989468097687,0.5721109839839668,0.47368421052631576,-0.0001913527499366463
xlm-roberta-base,en,16,NMT,0.47080516815185547,0.6909771069573514,0.3684210526315789,0.46995407342910767,0.6907691826571571,0.05263157894736842,-0.0002079243001942288
xlm-roberta-base,en,16,QMT,0.3257092237472534,0.43402425225690094,0.5789473684210527,0.3256567418575287,0.4340183461889586,0.5789473684210527,-5.906067942318405e-06
xlm-roberta-base,en,17,NQM,0.39422014355659485,0.3773507422784147,0.3684210526315789,0.39142823219299316,0.37604946573346215,0.3684210526315789,-0.0013012765449525454
xlm-roberta-base,en,17,NQT,0.6353815197944641,0.5656874012169513,0.5789473684210527,0.6355263590812683,0.5655711804804903,0.05263157894736842,-0.0001162207364610035
xlm-roberta-base,en,17,NMT,0.7814741730690002,0.7122974571811964,0.3684210526315789,0.7784026265144348,0.711619409444572,0.3684210526315789,-0.0006780477366243876
xlm-roberta-base,en,17,QMT,0.4703167676925659,0.44557535582873753,0.47368421052631576,0.470320463180542,0.4455713505445845,0.5789473684210527,-4.0052841530080485e-06
xlm-roberta-base,en,18,NQM,0.4078637659549713,0.4871163148368162,0.3684210526315789,0.4066942036151886,0.4886221093400523,0.05263157894736842,0.0015057945032360687
xlm-roberta-base,en,18,NQT,0.5612524151802063,0.6076340037025233,0.05263157894736842,0.5606085062026978,0.6073435133708286,0.5789473684210527,-0.00029049033169470384
xlm-roberta-base,en,18,NMT,0.5637449622154236,0.6775241237505428,0.3684210526315789,0.5628708004951477,0.6762295546632755,0.3684210526315789,-0.0012945690872673277
xlm-roberta-base,en,18,QMT,0.3210371434688568,0.37753043549406934,0.5789473684210527,0.32133498787879944,0.3775424362200314,0.5789473684210527,1.2000725962080239e-05
xlm-roberta-base,en,19,NQM,0.35236451029777527,0.4399314452804793,0.3684210526315789,0.3496910035610199,0.43829492335075965,0.3684210526315789,-0.0016365219297196365
xlm-roberta-base,en,19,NQT,0.6219874024391174,0.662459005579811,0.5789473684210527,0.6186250448226929,0.6610633907735803,0.5789473684210527,-0.0013956148062306273
xlm-roberta-base,en,19,NMT,0.5114939212799072,0.7563158492180508,0.3684210526315789,0.5091947317123413,0.7559268112246016,0.05263157894736842,-0.0003890379934492483
xlm-roberta-base,en,19,QMT,0.39906516671180725,0.5129557832457231,0.2631578947368421,0.3989804685115814,0.5128589298072026,0.5789473684210527,-9.685343852050554e-05
xlm-roberta-base,en,20,NQM,0.37798598408699036,0.43093927664024384,0.3684210526315789,0.3776174485683441,0.43098772812523606,0.15789473684210525,4.8451484992217964e-05
xlm-roberta-base,en,20,NQT,0.5102741122245789,0.6110511281300703,0.5789473684210527,0.5082191824913025,0.6097026093405543,0.5789473684210527,-0.0013485187895160289
xlm-roberta-base,en,20,NMT,0.4613367021083832,0.7502221684531459,0.3684210526315789,0.459877610206604,0.7495302482669322,0.3684210526315789,-0.0006919201862137792
xlm-roberta-base,en,20,QMT,0.42824694514274597,0.5477950547773023,0.5789473684210527,0.42767783999443054,0.5472824971031867,0.5789473684210527,-0.0005125576741156213
xlm-roberta-base,en,21,NQM,0.3353163003921509,0.3595019848518562,0.3684210526315789,0.3351144790649414,0.3596718670910126,0.3684210526315789,0.00016988223915642697
xlm-roberta-base,en,21,NQT,0.6173299551010132,0.5845007175692692,0.5789473684210527,0.6158941388130188,0.5835499615130446,0.5789473684210527,-0.0009507560562246331
xlm-roberta-base,en,21,NMT,0.6153401732444763,0.6728693302752761,0.47368421052631576,0.6138308048248291,0.6721827874284508,0.47368421052631576,-0.0006865428468252333
xlm-roberta-base,en,21,QMT,0.4196516275405884,0.47937058977978164,0.5789473684210527,0.41943350434303284,0.4791594682065554,0.5789473684210527,-0.00021112157322622505
xlm-roberta-base,en,22,NQM,0.35283994674682617,0.4429932175870694,0.3684210526315789,0.35071882605552673,0.4419352698158192,0.3684210526315789,-0.0010579477712501784
xlm-roberta-base,en,22,NQT,0.592063307762146,0.6259837678258248,0.5789473684210527,0.5918837785720825,0.6258571729408333,0.3684210526315789,-0.00012659488499144889
xlm-roberta-base,en,22,NMT,0.4990728199481964,0.811264519756259,0.3684210526315789,0.49592792987823486,0.810665531253516,0.6842105263157895,-0.0005989885027429809
xlm-roberta-base,en,22,QMT,0.29778772592544556,0.4272680368237835,0.5789473684210527,0.2977815866470337,0.4271996645294433,0.5789473684210527,-6.837229434020209e-05
xlm-roberta-base,en,23,NQM,0.30490997433662415,0.28981265637032977,0.3684210526315789,0.3025025427341461,0.2877830902256718,0.3684210526315789,-0.0020295661446579905
xlm-roberta-base,en,23,NQT,0.6207702159881592,0.5850034932380339,0.5789473684210527,0.6201068758964539,0.5850508353687612,0.47368421052631576,4.734213072732363e-05
xlm-roberta-base,en,23,NMT,0.7749938368797302,0.761048615679166,0.2631578947368421,0.7755385637283325,0.7611103913959156,0.47368421052631576,6.177571674959026e-05
xlm-roberta-base,en,23,QMT,0.5083512663841248,0.5720929639765696,0.5789473684210527,0.505891740322113,0.570606653385524,0.5789473684210527,-0.0014863105910456476
xlm-roberta-base,en,24,NQM,0.4306984841823578,0.46381437766325145,0.3684210526315789,0.4304429888725281,0.464326339254663,0.3684210526315789,0.0005119615914115361
xlm-roberta-base,en,24,NQT,0.4951155483722687,0.569363431218975,0.5789473684210527,0.4937051832675934,0.5682477878815487,0.15789473684210525,-0.0011156433374263086
xlm-roberta-base,en,24,NMT,0.4472380578517914,0.6535700023095506,0.3684210526315789,0.4454732835292816,0.6523277012454272,0.3684210526315789,-0.0012423010641234855
xlm-roberta-base,en,24,QMT,0.44362127780914307,0.4547067058766495,0.5789473684210527,0.4430110454559326,0.4540389565262411,0.5789473684210527,-0.0006677493504084198
xlm-roberta-base,en,25,NQM,0.3680969476699829,0.3282129871455833,0.3684210526315789,0.3674505054950714,0.32760718653039395,0.2631578947368421,-0.0006058006151893336
xlm-roberta-base,en,25,NQT,0.6119101643562317,0.5103397196267775,0.5789473684210527,0.6111798882484436,0.5097180540871986,0.5789473684210527,-0.000621665539578875
