model,language,template_id,representation,cv_adjacent_norm,cos_step_12,cos_step_23,cos_step_34
intfloat/multilingual-e5-large,en,86,mean_pool,0.4617955982685089,-0.03807369992136955,-0.5173854827880859,-0.005339972674846649
intfloat/multilingual-e5-large,en,87,mean_pool,0.5004264116287231,-0.08078358322381973,-0.5245782136917114,0.06328747421503067
intfloat/multilingual-e5-large,en,88,mean_pool,0.553536593914032,-0.1161806732416153,-0.48829135298728943,0.0070642102509737015
intfloat/multilingual-e5-large,en,89,mean_pool,0.4838816821575165,0.0038055051118135452,-0.4446846544742584,-0.01287885382771492
intfloat/multilingual-e5-large,en,90,mean_pool,0.5277894139289856,-0.04967505857348442,-0.45555663108825684,-0.041331011801958084
intfloat/multilingual-e5-large,en,91,mean_pool,0.5189578533172607,-0.17985138297080994,-0.4226190149784088,-0.10809307545423508
intfloat/multilingual-e5-large,en,92,mean_pool,0.46728450059890747,-0.028299633413553238,-0.4750814735889435,-0.10741975903511047
intfloat/multilingual-e5-large,en,93,mean_pool,0.5208163261413574,-0.1836327165365219,-0.37938129901885986,-0.03898518905043602
intfloat/multilingual-e5-large,en,94,mean_pool,0.4970746338367462,-0.03587980195879936,-0.4729529321193695,0.15187041461467743
intfloat/multilingual-e5-large,en,95,mean_pool,0.5284623503684998,-0.07091253995895386,-0.44235536456108093,0.14216817915439606
intfloat/multilingual-e5-large,en,96,mean_pool,0.5530231595039368,-0.13182277977466583,-0.4101237952709198,0.04171588271856308
intfloat/multilingual-e5-large,en,97,mean_pool,0.47766414284706116,-0.012808799743652344,-0.4630572497844696,-0.13849109411239624
intfloat/multilingual-e5-large,en,98,mean_pool,0.5390546321868896,-0.14444570243358612,-0.39580756425857544,0.05702634155750275
intfloat/multilingual-e5-large,en,99,mean_pool,0.47384896874427795,-0.07252201437950134,-0.4746360182762146,0.10799580067396164
intfloat/multilingual-e5-large,en,100,mean_pool,0.555917501449585,-0.14205823838710785,-0.3717099726200104,0.01183019857853651
intfloat/multilingual-e5-large,en,101,mean_pool,0.5436724424362183,-0.10746540129184723,-0.3718149960041046,0.04937261715531349
intfloat/multilingual-e5-large,en,102,mean_pool,0.5344788432121277,-0.18832746148109436,-0.4689662754535675,-0.02779160812497139
intfloat/multilingual-e5-large,en,103,mean_pool,0.5225004553794861,-0.2221832573413849,-0.5168799161911011,0.12946957349777222
intfloat/multilingual-e5-large,en,104,mean_pool,0.5230708718299866,-0.10005046427249908,-0.4020334780216217,0.013861606828868389
intfloat/multilingual-e5-large,en,105,mean_pool,0.5224918723106384,-0.12610332667827606,-0.4587627649307251,0.19146199524402618
intfloat/multilingual-e5-large,en,106,mean_pool,0.49129948019981384,0.06366758048534393,-0.42010894417762756,-0.0846409723162651
intfloat/multilingual-e5-large,en,107,mean_pool,0.5310967564582825,-0.064378522336483,-0.49786582589149475,0.04497476667165756
intfloat/multilingual-e5-large,en,108,mean_pool,0.5462616682052612,-0.04462910816073418,-0.5279266238212585,0.006077696569263935
intfloat/multilingual-e5-large,en,109,mean_pool,0.477222204208374,0.021979758515954018,-0.4340983033180237,0.004863059148192406
intfloat/multilingual-e5-large,en,110,mean_pool,0.42667877674102783,0.10581686347723007,-0.49545347690582275,-0.1326894611120224
intfloat/multilingual-e5-large,en,111,mean_pool,0.5074759125709534,-0.2121116667985916,-0.4841770827770233,0.12087982892990112
intfloat/multilingual-e5-large,en,112,mean_pool,0.4831167459487915,-0.10564670711755753,-0.5465970635414124,0.08146469295024872
intfloat/multilingual-e5-large,en,113,mean_pool,0.5612039566040039,-0.042446985840797424,-0.5035488605499268,-0.005644208285957575
intfloat/multilingual-e5-large,en,114,mean_pool,0.5414556264877319,-0.1053268164396286,-0.38358384370803833,0.013555450364947319
intfloat/multilingual-e5-large,en,115,mean_pool,0.568740963935852,-0.0998636856675148,-0.4365496039390564,0.029458649456501007
intfloat/multilingual-e5-large,en,116,mean_pool,0.5081555843353271,-0.09764207899570465,-0.44365978240966797,-0.020523065701127052
intfloat/multilingual-e5-large,en,117,mean_pool,0.5359401702880859,-0.03177798539400101,-0.4480029344558716,-0.022355182096362114
intfloat/multilingual-e5-large,en,118,mean_pool,0.5416640639305115,-0.10157439112663269,-0.3807630240917206,-0.04030294343829155
intfloat/multilingual-e5-large,en,119,mean_pool,0.5054675936698914,-0.03752491623163223,-0.4836702048778534,0.013017813675105572
intfloat/multilingual-e5-large,en,120,mean_pool,0.5540786981582642,-0.048590339720249176,-0.5046851634979248,0.14452771842479706
intfloat/multilingual-e5-large,en,121,mean_pool,0.5499709248542786,-0.028901992365717888,-0.45389655232429504,0.09825729578733444
intfloat/multilingual-e5-large,en,122,mean_pool,0.5112077593803406,-0.07413908839225769,-0.49693357944488525,-0.03336227312684059
intfloat/multilingual-e5-large,en,123,mean_pool,0.4926299452781677,-0.006369443144649267,-0.4937599301338196,-0.016457749530673027
intfloat/multilingual-e5-large,en,124,mean_pool,0.5363892316818237,-0.1110648512840271,-0.42738741636276245,-0.011284152045845985
intfloat/multilingual-e5-large,en,125,mean_pool,0.47883403301239014,0.0591219924390316,-0.4553682208061218,-0.18923518061637878
intfloat/multilingual-e5-large,en,126,mean_pool,0.5014230608940125,-0.13300774991512299,-0.3794335722923279,-0.09267392754554749
intfloat/multilingual-e5-large,en,127,mean_pool,0.4478350579738617,0.10369457304477692,-0.46757495403289795,-0.1925857812166214
intfloat/multilingual-e5-large,en,128,mean_pool,0.45534607768058777,0.059401415288448334,-0.5212931632995605,-0.17037466168403625
intfloat/multilingual-e5-large,en,129,mean_pool,0.5454603433609009,-0.06956957280635834,-0.5337415337562561,0.029980313032865524
intfloat/multilingual-e5-large,en,130,mean_pool,0.5009249448776245,-0.11652606725692749,-0.4760892987251282,0.001882490934804082
intfloat/multilingual-e5-large,en,131,mean_pool,0.5338332653045654,-0.04481882601976395,-0.44205212593078613,0.028433647006750107
intfloat/multilingual-e5-large,en,132,mean_pool,0.46578076481819153,-0.18982529640197754,-0.5151681303977966,0.09745261073112488
intfloat/multilingual-e5-large,en,133,mean_pool,0.5198243856430054,-0.020346522331237793,-0.41062915325164795,0.025783486664295197
intfloat/multilingual-e5-large,en,134,mean_pool,0.4369163513183594,-0.1791907101869583,-0.43990927934646606,0.03316253051161766
intfloat/multilingual-e5-large,en,135,mean_pool,0.5160858631134033,-0.22148746252059937,-0.4558812379837036,0.13261841237545013
intfloat/multilingual-e5-large,en,136,mean_pool,0.5680240988731384,-0.06032339856028557,-0.3669682443141937,0.013427698984742165
intfloat/multilingual-e5-large,en,137,mean_pool,0.47500747442245483,-0.008916773833334446,-0.5100558996200562,-0.1617986410856247
intfloat/multilingual-e5-large,en,138,mean_pool,0.4390017092227936,-0.1211792528629303,-0.46215131878852844,0.05063660815358162
intfloat/multilingual-e5-large,en,139,mean_pool,0.5271124839782715,-0.0961630642414093,-0.527028501033783,0.016977669671177864
intfloat/multilingual-e5-large,en,140,mean_pool,0.43912532925605774,-0.07930836081504822,-0.5556957721710205,0.028463214635849
intfloat/multilingual-e5-large,en,141,mean_pool,0.46601638197898865,-0.07198028266429901,-0.46189582347869873,-0.15306133031845093
intfloat/multilingual-e5-large,en,142,mean_pool,0.4810199439525604,0.043099187314510345,-0.424947589635849,-0.1267348974943161
intfloat/multilingual-e5-large,en,143,mean_pool,0.5545233488082886,0.04660739749670029,-0.5249924063682556,-0.0018402418354526162
intfloat/multilingual-e5-large,en,144,mean_pool,0.5213920474052429,-0.1100296899676323,-0.3793627619743347,-0.009741165675222874
intfloat/multilingual-e5-large,en,145,mean_pool,0.5046988129615784,-0.060030918568372726,-0.4885285198688507,-0.024397311732172966
intfloat/multilingual-e5-large,en,146,mean_pool,0.5555915832519531,-0.12373555451631546,-0.3824653923511505,0.04962892457842827
intfloat/multilingual-e5-large,en,147,mean_pool,0.5045080780982971,-0.06431043148040771,-0.3765774369239807,0.14822140336036682
intfloat/multilingual-e5-large,en,148,mean_pool,0.5208080410957336,-0.12131377309560776,-0.4239148497581482,0.07266013324260712
intfloat/multilingual-e5-large,en,149,mean_pool,0.5366320013999939,-0.14680412411689758,-0.40705692768096924,-0.018487747758626938
intfloat/multilingual-e5-large,en,150,mean_pool,0.5701125264167786,-0.1706416755914688,-0.4124220013618469,-0.05654948577284813
intfloat/multilingual-e5-large,en,151,mean_pool,0.5053333640098572,-0.08634867519140244,-0.4926871359348297,0.20705053210258484
intfloat/multilingual-e5-large,en,152,mean_pool,0.5272321701049805,-0.0460967980325222,-0.4646877348423004,0.03612228110432625
intfloat/multilingual-e5-large,en,153,mean_pool,0.5326201319694519,-0.13107270002365112,-0.5117225050926208,-0.05567767471075058
intfloat/multilingual-e5-large,en,154,mean_pool,0.5075563192367554,-0.1943378746509552,-0.4703707695007324,0.16072669625282288
intfloat/multilingual-e5-large,en,155,mean_pool,0.5508585572242737,0.008043624460697174,-0.431268572807312,0.07329738140106201
intfloat/multilingual-e5-large,en,156,mean_pool,0.5201735496520996,-0.13982033729553223,-0.41516590118408203,0.08472992479801178
intfloat/multilingual-e5-large,en,157,mean_pool,0.4894552528858185,0.08823011815547943,-0.41986823081970215,-0.10037226974964142
