model,language,template_id,representation,row_cosine,norm_ratio_pos_over_neg
BAAI/bge-m3,en,119,mean_pool,0.4746720492839813,1.3663907051086426
BAAI/bge-m3,en,120,mean_pool,0.5090895891189575,1.175207018852234
BAAI/bge-m3,en,121,mean_pool,0.4426677227020263,1.3449634313583374
BAAI/bge-m3,en,122,mean_pool,0.4257560074329376,1.408778429031372
BAAI/bge-m3,en,123,mean_pool,0.5153504610061646,1.1713472604751587
BAAI/bge-m3,en,124,mean_pool,0.44010791182518,1.394276142120361
BAAI/bge-m3,en,125,mean_pool,0.4330747425556183,1.258928656578064
BAAI/bge-m3,en,126,mean_pool,0.3845418393611908,1.3742296695709229
BAAI/bge-m3,en,127,mean_pool,0.4747841656208038,1.2037032842636108
BAAI/bge-m3,en,128,mean_pool,0.4845494925975799,1.228888750076294
BAAI/bge-m3,en,129,mean_pool,0.4092777669429779,1.4643133878707886
BAAI/bge-m3,en,130,mean_pool,0.5063028931617737,1.3043779134750366
BAAI/bge-m3,en,131,mean_pool,0.4473913908004761,1.4231632947921753
BAAI/bge-m3,en,132,mean_pool,0.50755375623703,1.2369089126586914
BAAI/bge-m3,en,133,mean_pool,0.4134429097175598,1.3271331787109375
BAAI/bge-m3,en,134,mean_pool,0.4330325126647949,1.2381889820098877
BAAI/bge-m3,en,135,mean_pool,0.4744538068771362,1.3061373233795166
BAAI/bge-m3,en,136,mean_pool,0.433754563331604,1.4828029870986938
BAAI/bge-m3,en,137,mean_pool,0.4158608615398407,1.295505166053772
BAAI/bge-m3,en,138,mean_pool,0.5149925947189331,1.2343140840530396
BAAI/bge-m3,en,139,mean_pool,0.486518919467926,1.317646026611328
BAAI/bge-m3,en,140,mean_pool,0.5156343579292297,1.1721243858337402
BAAI/bge-m3,en,141,mean_pool,0.4523380100727081,1.1403177976608276
BAAI/bge-m3,en,142,mean_pool,0.3918374478816986,1.2916290760040283
BAAI/bge-m3,en,143,mean_pool,0.4226801693439483,1.4411144256591797
BAAI/bge-m3,en,144,mean_pool,0.4382929503917694,1.3399819135665894
BAAI/bge-m3,en,145,mean_pool,0.4612390697002411,1.338045954704285
BAAI/bge-m3,en,146,mean_pool,0.433388352394104,1.4251011610031128
BAAI/bge-m3,en,147,mean_pool,0.4312109649181366,1.3682016134262085
BAAI/bge-m3,en,148,mean_pool,0.4380458891391754,1.3276002407073977
BAAI/bge-m3,en,149,mean_pool,0.4658771157264709,1.4085972309112549
BAAI/bge-m3,en,150,mean_pool,0.4979021549224853,1.339421033859253
BAAI/bge-m3,en,151,mean_pool,0.4854398071765899,1.192107081413269
BAAI/bge-m3,en,152,mean_pool,0.4497873783111572,1.2547998428344729
BAAI/bge-m3,en,153,mean_pool,0.4616640210151672,1.1885671615600586
BAAI/bge-m3,en,154,mean_pool,0.472417801618576,1.2280839681625366
BAAI/bge-m3,en,155,mean_pool,0.4053579568862915,1.5461454391479492
BAAI/bge-m3,en,156,mean_pool,0.4972821176052093,1.2024704217910769
BAAI/bge-m3,en,157,mean_pool,0.4668775200843811,1.2353503704071045
BAAI/bge-m3,en,158,mean_pool,0.4632646739482879,1.394032597541809
BAAI/bge-m3,en,159,mean_pool,0.4795810580253601,1.2261130809783936
BAAI/bge-m3,ru,0,mean_pool,0.581018328666687,1.0063978433609009
BAAI/bge-m3,ru,1,mean_pool,0.4072098433971405,0.8876358866691589
BAAI/bge-m3,ru,2,mean_pool,0.5542084574699402,1.2378770112991333
BAAI/bge-m3,ru,3,mean_pool,0.3247867822647095,0.6518247127532959
BAAI/bge-m3,ru,4,mean_pool,0.2052268534898758,1.0318766832351685
BAAI/bge-m3,ru,5,mean_pool,0.5207967758178711,0.8000194430351257
BAAI/bge-m3,ru,6,mean_pool,0.5089825987815857,0.9113661646842957
BAAI/bge-m3,ru,7,mean_pool,0.3944709002971649,1.0917361974716189
BAAI/bge-m3,ru,8,mean_pool,0.6157176494598389,0.9858746528625488
BAAI/bge-m3,ru,9,mean_pool,0.2939297556877136,0.6099569797515869
BAAI/bge-m3,ru,10,mean_pool,0.327915221452713,0.9297374486923218
BAAI/bge-m3,ru,11,mean_pool,0.4391990602016449,0.9557605981826782
BAAI/bge-m3,ru,12,mean_pool,0.3019497692584991,0.8698647022247314
BAAI/bge-m3,ru,13,mean_pool,0.4152127504348755,1.1344802379608154
BAAI/bge-m3,ru,14,mean_pool,0.4229022264480591,0.7013169527053833
BAAI/bge-m3,ru,15,mean_pool,0.352130651473999,0.8426614999771118
BAAI/bge-m3,ru,16,mean_pool,0.3394542336463928,1.0829648971557615
BAAI/bge-m3,ru,17,mean_pool,0.5247530341148376,0.8481155037879944
BAAI/bge-m3,ru,18,mean_pool,0.2944207787513733,0.928404986858368
BAAI/bge-m3,ru,19,mean_pool,0.4802851974964142,0.860093355178833
BAAI/bge-m3,ru,20,mean_pool,0.4845583438873291,0.9671412706375122
BAAI/bge-m3,ru,21,mean_pool,0.1909206360578537,0.6877027750015259
BAAI/bge-m3,ru,22,mean_pool,0.4115117788314819,0.8597188591957092
BAAI/bge-m3,ru,23,mean_pool,0.369360089302063,1.0350704193115234
BAAI/bge-m3,ru,24,mean_pool,0.5036430954933167,0.979632556438446
BAAI/bge-m3,ru,25,mean_pool,0.6186720132827759,1.2279874086380005
BAAI/bge-m3,ru,26,mean_pool,0.5157479047775269,0.8245406150817871
BAAI/bge-m3,ru,27,mean_pool,0.449029266834259,0.770516037940979
BAAI/bge-m3,ru,28,mean_pool,0.3547373712062835,1.1600667238235474
BAAI/bge-m3,ru,29,mean_pool,0.23590087890625,1.196486234664917
BAAI/bge-m3,ru,30,mean_pool,0.3425689935684204,0.9472191333770752
BAAI/bge-m3,ru,31,mean_pool,0.4862814843654632,1.0452427864074707
BAAI/bge-m3,ru,32,mean_pool,0.5650181770324707,1.0418174266815186
BAAI/bge-m3,ru,33,mean_pool,0.5340129733085632,1.0004122257232666
BAAI/bge-m3,ru,34,mean_pool,0.5309872031211853,1.3169686794281006
BAAI/bge-m3,ru,35,mean_pool,0.3577803075313568,0.7134575843811035
BAAI/bge-m3,ru,36,mean_pool,0.5186025500297546,0.7686509490013123
BAAI/bge-m3,ru,37,mean_pool,0.4800532162189483,1.0065137147903442
BAAI/bge-m3,ru,38,mean_pool,0.4260441362857818,0.6581629514694214
BAAI/bge-m3,ru,39,mean_pool,0.5429601073265076,1.3212190866470337
BAAI/bge-m3,ru,40,mean_pool,0.5347396731376648,0.9923169016838074
BAAI/bge-m3,ru,41,mean_pool,0.2748247683048248,0.6569468975067139
BAAI/bge-m3,ru,42,mean_pool,0.1872722804546356,0.8067672252655029
BAAI/bge-m3,ru,43,mean_pool,0.3451414108276367,0.7208936810493469
BAAI/bge-m3,ru,44,mean_pool,0.6633242964744568,0.9234621524810792
BAAI/bge-m3,ru,45,mean_pool,0.5454974174499512,0.924034297466278
BAAI/bge-m3,ru,46,mean_pool,0.5097691416740417,0.9145392775535583
BAAI/bge-m3,ru,47,mean_pool,0.5062234997749329,1.0299474000930786
BAAI/bge-m3,ru,48,mean_pool,0.4141847193241119,0.6511654257774353
BAAI/bge-m3,ru,49,mean_pool,0.3809654116630554,0.7506093978881836
BAAI/bge-m3,ru,50,mean_pool,0.4041320979595184,0.9080041646957396
BAAI/bge-m3,ru,51,mean_pool,0.5303137898445129,0.7631776332855225
BAAI/bge-m3,ru,52,mean_pool,0.295087605714798,0.693402886390686
BAAI/bge-m3,ru,53,mean_pool,0.4547332525253296,0.7668417096138
BAAI/bge-m3,ru,54,mean_pool,0.4939757883548736,0.9818828105926514
BAAI/bge-m3,ru,55,mean_pool,0.5148434042930603,0.7186439633369446
BAAI/bge-m3,ru,56,mean_pool,0.2116788774728775,0.807857096195221
BAAI/bge-m3,ru,57,mean_pool,0.4639007449150085,0.8576388359069824
BAAI/bge-m3,ru,58,mean_pool,0.2040576338768005,0.9871023297309875
BAAI/bge-m3,ru,59,mean_pool,0.3037039339542389,0.70240318775177
BAAI/bge-m3,ru,60,mean_pool,0.5191230773925781,0.7473622560501099
BAAI/bge-m3,ru,61,mean_pool,0.2511888444423675,0.8243646621704102
BAAI/bge-m3,ru,62,mean_pool,0.3920686542987823,0.7689300775527954
BAAI/bge-m3,ru,63,mean_pool,0.3604535758495331,0.9126368165016174
BAAI/bge-m3,ru,64,mean_pool,0.3257220685482025,0.8165046572685242
BAAI/bge-m3,ru,65,mean_pool,0.532042384147644,0.8980533480644226
BAAI/bge-m3,ru,66,mean_pool,0.2885898351669311,0.8377368450164795
BAAI/bge-m3,ru,67,mean_pool,0.5134953260421753,0.8403013348579407
BAAI/bge-m3,ru,68,mean_pool,0.4829190671443939,0.8873860836029053
BAAI/bge-m3,ru,69,mean_pool,0.3360073566436767,0.6472848057746887
BAAI/bge-m3,ru,70,mean_pool,0.2865726053714752,0.7562674880027771
BAAI/bge-m3,ru,71,mean_pool,0.409031867980957,0.8864765763282776
BAAI/bge-m3,ru,72,mean_pool,0.5186647176742554,0.944169819355011
BAAI/bge-m3,ru,73,mean_pool,0.3070431351661682,1.1624619960784912
BAAI/bge-m3,ru,74,mean_pool,0.5128295421600342,0.9930951595306396
BAAI/bge-m3,ru,75,mean_pool,0.5176964402198792,1.2820221185684204
BAAI/bge-m3,ru,76,mean_pool,0.5250843167304993,1.0884385108947754
BAAI/bge-m3,ru,77,mean_pool,0.4156548082828522,0.7328406572341919
BAAI/bge-m3,ru,78,mean_pool,0.449065089225769,1.111000657081604
BAAI/bge-m3,ru,79,mean_pool,0.3064510226249695,0.7645012736320496
BAAI/bge-m3,ru,80,mean_pool,0.3109077215194702,0.6749477386474609
BAAI/bge-m3,ru,81,mean_pool,0.2128448337316513,0.9865837097167968
BAAI/bge-m3,ru,82,mean_pool,0.3642011880874634,0.8945994973182678
BAAI/bge-m3,ru,83,mean_pool,0.3813859820365906,1.0165574550628662
BAAI/bge-m3,ru,84,mean_pool,0.5073626637458801,0.6934046745300293
BAAI/bge-m3,ru,85,mean_pool,0.3685047924518585,1.1978070735931396
BAAI/bge-m3,ru,86,mean_pool,0.1699277609586715,1.0249340534210205
BAAI/bge-m3,ru,87,mean_pool,0.124004028737545,0.8724647760391235
BAAI/bge-m3,ru,88,mean_pool,0.4524229764938354,0.9614538550376892
BAAI/bge-m3,ru,89,mean_pool,0.3785459697246551,0.7163361310958862
BAAI/bge-m3,ru,90,mean_pool,0.6036233901977539,0.989984095096588
BAAI/bge-m3,ru,91,mean_pool,0.3979306221008301,1.2975945472717283
BAAI/bge-m3,ru,92,mean_pool,0.3813412487506866,0.7455956935882568
BAAI/bge-m3,ru,93,mean_pool,0.3975938856601715,1.1063605546951294
BAAI/bge-m3,ru,94,mean_pool,0.4761627614498138,0.8623086810112
BAAI/bge-m3,ru,95,mean_pool,0.5017866492271423,0.896218478679657
BAAI/bge-m3,ru,96,mean_pool,0.4043729305267334,0.7179531455039978
BAAI/bge-m3,ru,97,mean_pool,0.3928797841072082,1.0507601499557495
BAAI/bge-m3,ru,98,mean_pool,0.5101323127746582,0.8623462319374084
BAAI/bge-m3,ru,99,mean_pool,0.592444121837616,0.8270675539970398
BAAI/bge-m3,ru,100,mean_pool,0.2231260240077972,0.756234347820282
BAAI/bge-m3,ru,101,mean_pool,0.3710232675075531,0.7183436155319214
BAAI/bge-m3,ru,102,mean_pool,0.343643456697464,0.73095703125
BAAI/bge-m3,ru,103,mean_pool,0.347075343132019,0.892412006855011
BAAI/bge-m3,ru,104,mean_pool,0.3945064544677734,1.250110387802124
BAAI/bge-m3,ru,105,mean_pool,0.2579731941223144,0.8397432565689087
BAAI/bge-m3,ru,106,mean_pool,0.5749414563179016,0.90524023771286
BAAI/bge-m3,ru,107,mean_pool,0.5358887910842896,0.8698027729988098
BAAI/bge-m3,ru,108,mean_pool,0.4947670102119446,0.8654447197914124
BAAI/bge-m3,ru,109,mean_pool,0.2472783327102661,0.6763819456100464
BAAI/bge-m3,ru,110,mean_pool,0.4414644241333008,1.015344262123108
BAAI/bge-m3,ru,111,mean_pool,0.2976757287979126,0.7459478378295898
BAAI/bge-m3,ru,112,mean_pool,0.4056311547756195,0.7865498661994934
BAAI/bge-m3,ru,113,mean_pool,0.2996791899204254,0.7346273064613342
BAAI/bge-m3,ru,114,mean_pool,0.4527560472488403,0.7844621539115906
BAAI/bge-m3,ru,115,mean_pool,0.4678087532520294,0.8088048100471497
BAAI/bge-m3,ru,116,mean_pool,0.5886133313179016,0.8685821294784546
BAAI/bge-m3,ru,117,mean_pool,0.2718890309333801,1.0192270278930664
BAAI/bge-m3,ru,118,mean_pool,0.3708747625350952,0.7176437973976135
BAAI/bge-m3,ru,119,mean_pool,0.5656416416168213,1.1901262998580933
BAAI/bge-m3,ru,120,mean_pool,0.282692402601242,0.836656391620636
BAAI/bge-m3,ru,121,mean_pool,0.3099137246608734,0.7806455492973328
BAAI/bge-m3,ru,122,mean_pool,0.383334070444107,1.048584222793579
BAAI/bge-m3,ru,123,mean_pool,0.5278556942939758,0.8478388786315918
BAAI/bge-m3,ru,124,mean_pool,0.4334482848644256,0.9303363561630248
BAAI/bge-m3,ru,125,mean_pool,0.5644175410270691,0.8801276683807373
BAAI/bge-m3,ru,126,mean_pool,0.3963545560836792,0.5816693902015686
BAAI/bge-m3,ru,127,mean_pool,0.497539758682251,0.8598987460136414
BAAI/bge-m3,ru,128,mean_pool,0.484336644411087,0.9875118732452391
BAAI/bge-m3,ru,129,mean_pool,0.2484804689884185,0.7150893211364746
BAAI/bge-m3,ru,130,mean_pool,0.2218272089958191,1.120423436164856
BAAI/bge-m3,ru,131,mean_pool,0.4253869950771332,0.7755259871482849
BAAI/bge-m3,ru,132,mean_pool,0.5100935101509094,0.9238340258598328
BAAI/bge-m3,ru,133,mean_pool,0.535150945186615,0.9222354888916016
BAAI/bge-m3,ru,134,mean_pool,0.4270148277282715,1.059582233428955
BAAI/bge-m3,ru,135,mean_pool,0.4920872151851654,0.8957456946372986
BAAI/bge-m3,ru,136,mean_pool,0.2321923673152923,0.6720607876777649
BAAI/bge-m3,ru,137,mean_pool,0.2891594469547272,1.0189656019210815
BAAI/bge-m3,ru,138,mean_pool,0.5451754927635193,0.6666486859321594
BAAI/bge-m3,ru,139,mean_pool,0.3261161744594574,0.6155238151550293
BAAI/bge-m3,ru,140,mean_pool,0.5342065691947937,0.9880768060684204
BAAI/bge-m3,ru,141,mean_pool,0.3819033503532409,0.871458888053894
BAAI/bge-m3,ru,142,mean_pool,0.4278985261917114,0.8185441493988037
BAAI/bge-m3,ru,143,mean_pool,0.4779057204723358,1.040655493736267
BAAI/bge-m3,ru,144,mean_pool,0.3312074542045593,1.1710020303726196
BAAI/bge-m3,ru,145,mean_pool,0.3491978645324707,0.95785254240036
BAAI/bge-m3,ru,146,mean_pool,0.3402633666992187,0.8060400485992432
BAAI/bge-m3,ru,147,mean_pool,0.4278644919395447,0.7955355644226074
BAAI/bge-m3,ru,148,mean_pool,0.4900121390819549,0.7922027111053467
BAAI/bge-m3,ru,149,mean_pool,0.3191927969455719,0.7708293199539185
BAAI/bge-m3,ru,150,mean_pool,0.612255334854126,0.892940878868103
BAAI/bge-m3,ru,151,mean_pool,0.3497816920280456,0.8838953971862793
BAAI/bge-m3,ru,152,mean_pool,0.5007268190383911,0.8133326172828674
BAAI/bge-m3,ru,153,mean_pool,0.4738253355026245,1.0132803916931152
BAAI/bge-m3,ru,154,mean_pool,0.4391972720623016,0.8090938329696655
BAAI/bge-m3,ru,155,mean_pool,0.2238297164440155,0.988738179206848
BAAI/bge-m3,ru,156,mean_pool,0.2948266863822937,0.5949652791023254
BAAI/bge-m3,ru,157,mean_pool,0.5428676009178162,1.0187286138534546
BAAI/bge-m3,ru,158,mean_pool,0.4282897710800171,0.7902716994285583
BAAI/bge-m3,ru,159,mean_pool,0.5084329843521118,0.9172651171684264
BAAI/bge-m3,zh,0,mean_pool,0.4374702572822571,1.0404785871505735
BAAI/bge-m3,zh,1,mean_pool,0.6508249044418335,1.002143621444702
BAAI/bge-m3,zh,2,mean_pool,0.6343759298324585,1.0343849658966064
BAAI/bge-m3,zh,3,mean_pool,0.7520216107368469,0.9917426705360411
BAAI/bge-m3,zh,4,mean_pool,0.6440845727920532,1.0301399230957031
BAAI/bge-m3,zh,5,mean_pool,0.5941647887229919,1.0320533514022827
BAAI/bge-m3,zh,6,mean_pool,0.7536545395851135,1.0639649629592896
BAAI/bge-m3,zh,7,mean_pool,0.740287721157074,0.9789653420448304
BAAI/bge-m3,zh,8,mean_pool,0.6057424545288086,0.8899419903755188
BAAI/bge-m3,zh,9,mean_pool,0.5873247385025024,0.9528648853302002
BAAI/bge-m3,zh,10,mean_pool,0.557337760925293,1.1118415594100952
BAAI/bge-m3,zh,11,mean_pool,0.7488494515419006,0.9550713300704956
BAAI/bge-m3,zh,12,mean_pool,0.4532839953899383,0.8748018145561218
BAAI/bge-m3,zh,13,mean_pool,0.5765915513038635,0.9199578762054444
BAAI/bge-m3,zh,14,mean_pool,0.7089022397994995,1.0281535387039185
BAAI/bge-m3,zh,15,mean_pool,0.6688650250434875,0.9829922914505004
BAAI/bge-m3,zh,16,mean_pool,0.6474196314811707,1.016571283340454
BAAI/bge-m3,zh,17,mean_pool,0.5578098893165588,0.9713999032974244
BAAI/bge-m3,zh,18,mean_pool,0.5610068440437317,0.8909550905227661
BAAI/bge-m3,zh,19,mean_pool,0.6289213299751282,0.966233491897583
BAAI/bge-m3,zh,20,mean_pool,0.5482454299926758,1.0053902864456177
BAAI/bge-m3,zh,21,mean_pool,0.6454064846038818,1.1030354499816897
BAAI/bge-m3,zh,22,mean_pool,0.5689065456390381,0.986648976802826
BAAI/bge-m3,zh,23,mean_pool,0.588169276714325,1.045493721961975
BAAI/bge-m3,zh,24,mean_pool,0.5967490673065186,1.0306262969970703
BAAI/bge-m3,zh,25,mean_pool,0.6379590034484863,1.0257909297943115
BAAI/bge-m3,zh,26,mean_pool,0.6743682622909546,0.97966867685318
BAAI/bge-m3,zh,27,mean_pool,0.5929006338119507,1.009055733680725
BAAI/bge-m3,zh,28,mean_pool,0.7291532158851624,1.062579870223999
BAAI/bge-m3,zh,29,mean_pool,0.6340085864067078,0.9880340695381165
BAAI/bge-m3,zh,30,mean_pool,0.5574913620948792,0.9468168020248412
BAAI/bge-m3,zh,31,mean_pool,0.6449332237243652,1.0810223817825315
BAAI/bge-m3,zh,32,mean_pool,0.5179014205932617,0.9395121932029724
BAAI/bge-m3,zh,33,mean_pool,0.6501789689064026,1.0734493732452393
BAAI/bge-m3,zh,34,mean_pool,0.5100257992744446,1.0439664125442505
