model,language,template_id,representation,cv_adjacent_norm,cos_step_12,cos_step_23,cos_step_34
distilbert-base-multilingual-cased,en,0,mean_pool,0.2589653432369232,-0.16699819266796112,-0.8081070184707642,-0.21596311032772064
distilbert-base-multilingual-cased,en,1,mean_pool,0.2287227064371109,-0.12831293046474457,-0.7832277417182922,-0.08791718631982803
distilbert-base-multilingual-cased,en,2,mean_pool,0.29132527112960815,-0.14219065010547638,-0.8212512135505676,-0.35867488384246826
distilbert-base-multilingual-cased,en,3,mean_pool,0.3236040771007538,-0.09645230323076248,-0.8291211724281311,-0.23912839591503143
distilbert-base-multilingual-cased,en,4,mean_pool,0.34160324931144714,-0.07579950243234634,-0.8148666024208069,-0.26902663707733154
distilbert-base-multilingual-cased,en,5,mean_pool,0.28748637437820435,-0.0504339262843132,-0.8082496523857117,-0.3142472207546234
distilbert-base-multilingual-cased,en,6,mean_pool,0.2994233965873718,-0.10938678681850433,-0.8228071928024292,-0.3303539454936981
distilbert-base-multilingual-cased,en,7,mean_pool,0.2709076404571533,-0.1025174930691719,-0.7960189580917358,-0.25684621930122375
distilbert-base-multilingual-cased,en,8,mean_pool,0.3256756663322449,-0.09386666119098663,-0.8375385999679565,-0.25556081533432007
distilbert-base-multilingual-cased,en,9,mean_pool,0.2704823613166809,-0.058983929455280304,-0.8063388466835022,-0.17947402596473694
distilbert-base-multilingual-cased,en,10,mean_pool,0.28166139125823975,-0.14762327075004578,-0.8089979887008667,-0.24640178680419922
distilbert-base-multilingual-cased,en,11,mean_pool,0.35647183656692505,-0.1114111840724945,-0.8366481065750122,-0.20488078892230988
distilbert-base-multilingual-cased,en,12,mean_pool,0.2766817510128021,-0.1461269110441208,-0.8083273768424988,-0.32190611958503723
distilbert-base-multilingual-cased,en,13,mean_pool,0.30180156230926514,-0.08446583151817322,-0.8006289005279541,-0.2511086165904999
distilbert-base-multilingual-cased,en,14,mean_pool,0.24553699791431427,-0.10283049196004868,-0.8104438781738281,-0.2392836958169937
distilbert-base-multilingual-cased,en,15,mean_pool,0.2658509612083435,-0.16594688594341278,-0.7990059852600098,-0.30354103446006775
distilbert-base-multilingual-cased,en,16,mean_pool,0.2738233208656311,-0.17078033089637756,-0.7602167725563049,-0.26104193925857544
distilbert-base-multilingual-cased,en,17,mean_pool,0.2748180329799652,-0.11302570253610611,-0.8174490928649902,-0.15583230555057526
distilbert-base-multilingual-cased,en,18,mean_pool,0.25757935643196106,-0.1676737517118454,-0.7799239158630371,-0.2599541246891022
distilbert-base-multilingual-cased,en,19,mean_pool,0.37022241950035095,-0.1555810123682022,-0.8424957990646362,-0.2823232114315033
distilbert-base-multilingual-cased,en,20,mean_pool,0.2815665006637573,-0.16166917979717255,-0.801702618598938,-0.20905697345733643
distilbert-base-multilingual-cased,en,21,mean_pool,0.2790605425834656,-0.22985883057117462,-0.7924312353134155,-0.15518686175346375
distilbert-base-multilingual-cased,en,22,mean_pool,0.3351244628429413,-0.11661971360445023,-0.8455019593238831,-0.34012314677238464
distilbert-base-multilingual-cased,en,23,mean_pool,0.2890770137310028,-0.07565592229366302,-0.8021938800811768,-0.24716496467590332
distilbert-base-multilingual-cased,en,24,mean_pool,0.25556421279907227,-0.09621329605579376,-0.7671732902526855,-0.37120160460472107
distilbert-base-multilingual-cased,en,25,mean_pool,0.27136561274528503,-0.07580848783254623,-0.7976680994033813,-0.26798784732818604
distilbert-base-multilingual-cased,en,26,mean_pool,0.29187947511672974,-0.08096251636743546,-0.8027006387710571,-0.24064315855503082
distilbert-base-multilingual-cased,en,27,mean_pool,0.3037121295928955,-0.13795258104801178,-0.8146781921386719,-0.18310654163360596
distilbert-base-multilingual-cased,en,28,mean_pool,0.29947829246520996,-0.0931621640920639,-0.8284762501716614,-0.25173377990722656
distilbert-base-multilingual-cased,en,29,mean_pool,0.2469290941953659,-0.11156320571899414,-0.7845696210861206,-0.32613131403923035
distilbert-base-multilingual-cased,en,30,mean_pool,0.29035264253616333,-0.1183701679110527,-0.7965733408927917,-0.23717397451400757
distilbert-base-multilingual-cased,en,31,mean_pool,0.3057734966278076,-0.08268526941537857,-0.8309950828552246,-0.2599330246448517
distilbert-base-multilingual-cased,en,32,mean_pool,0.2942717373371124,-0.01680048182606697,-0.8382116556167603,-0.17120662331581116
distilbert-base-multilingual-cased,en,33,mean_pool,0.3153901994228363,-0.15407203137874603,-0.8091990947723389,-0.23835796117782593
distilbert-base-multilingual-cased,en,34,mean_pool,0.2263677418231964,-0.15341351926326752,-0.8260689377784729,-0.16490186750888824
distilbert-base-multilingual-cased,en,35,mean_pool,0.2184322625398636,-0.18216374516487122,-0.847830057144165,-0.26936015486717224
distilbert-base-multilingual-cased,en,36,mean_pool,0.2575119137763977,-0.050360795110464096,-0.7934198975563049,-0.20564652979373932
distilbert-base-multilingual-cased,en,37,mean_pool,0.25644180178642273,-0.142482191324234,-0.750236988067627,-0.4097272753715515
distilbert-base-multilingual-cased,en,38,mean_pool,0.2529677152633667,-0.07111012935638428,-0.8028594851493835,-0.09389995783567429
distilbert-base-multilingual-cased,en,39,mean_pool,0.2677571475505829,-0.02329443022608757,-0.8240246176719666,-0.12867657840251923
distilbert-base-multilingual-cased,en,40,mean_pool,0.36021435260772705,-0.10723956674337387,-0.8321499228477478,-0.27694812417030334
distilbert-base-multilingual-cased,en,41,mean_pool,0.21977658569812775,-0.20263861119747162,-0.7502610087394714,-0.35331839323043823
distilbert-base-multilingual-cased,en,42,mean_pool,0.2968650758266449,-0.03962642699480057,-0.8362333178520203,-0.23623648285865784
distilbert-base-multilingual-cased,en,43,mean_pool,0.2810819447040558,-0.030520524829626083,-0.8083096742630005,-0.17354342341423035
distilbert-base-multilingual-cased,en,44,mean_pool,0.29881706833839417,-0.0749320536851883,-0.8047031760215759,-0.22205033898353577
distilbert-base-multilingual-cased,en,45,mean_pool,0.3146018981933594,-0.19284489750862122,-0.8293874263763428,-0.28598344326019287
distilbert-base-multilingual-cased,en,46,mean_pool,0.2511192262172699,-0.125961571931839,-0.8062720894813538,-0.16684283316135406
distilbert-base-multilingual-cased,en,47,mean_pool,0.24671770632266998,-0.1190318837761879,-0.79351806640625,-0.2876206934452057
distilbert-base-multilingual-cased,en,48,mean_pool,0.2566251754760742,-0.14096006751060486,-0.8209463357925415,-0.18098440766334534
distilbert-base-multilingual-cased,en,49,mean_pool,0.3183495104312897,-0.0036630502436310053,-0.8301481008529663,-0.12636689841747284
distilbert-base-multilingual-cased,en,50,mean_pool,0.302649587392807,-0.1936141401529312,-0.8304821848869324,-0.35675936937332153
distilbert-base-multilingual-cased,en,51,mean_pool,0.31109023094177246,-0.12117905169725418,-0.8318681716918945,-0.1813879907131195
distilbert-base-multilingual-cased,en,52,mean_pool,0.29367178678512573,-0.09857391566038132,-0.8344992995262146,-0.17568039894104004
distilbert-base-multilingual-cased,en,53,mean_pool,0.21162018179893494,-0.13742053508758545,-0.8281041383743286,-0.18329671025276184
distilbert-base-multilingual-cased,en,54,mean_pool,0.29896003007888794,-0.20329643785953522,-0.7832175493240356,-0.2498805671930313
distilbert-base-multilingual-cased,en,55,mean_pool,0.3172943592071533,-0.13597223162651062,-0.789336621761322,-0.2330199033021927
distilbert-base-multilingual-cased,en,56,mean_pool,0.26801764965057373,-0.21036113798618317,-0.7570945024490356,-0.3993734121322632
distilbert-base-multilingual-cased,en,57,mean_pool,0.30858343839645386,-0.05780743062496185,-0.8237265944480896,-0.2708030641078949
distilbert-base-multilingual-cased,en,58,mean_pool,0.2760452628135681,-0.10749074816703796,-0.810835063457489,-0.2136809527873993
distilbert-base-multilingual-cased,en,59,mean_pool,0.25620752573013306,-0.11325045675039291,-0.7669400572776794,-0.3749271333217621
distilbert-base-multilingual-cased,en,60,mean_pool,0.25066766142845154,-0.12130191922187805,-0.8257068991661072,-0.32567450404167175
distilbert-base-multilingual-cased,en,61,mean_pool,0.34099429845809937,-0.11359249800443649,-0.8720904588699341,-0.24205709993839264
distilbert-base-multilingual-cased,en,62,mean_pool,0.26734262704849243,-0.18120305240154266,-0.8041972517967224,-0.3022296726703644
distilbert-base-multilingual-cased,en,63,mean_pool,0.32679933309555054,-0.14442840218544006,-0.8292620182037354,-0.29606255888938904
distilbert-base-multilingual-cased,en,64,mean_pool,0.27347081899642944,-0.15947003662586212,-0.8306841254234314,-0.22080586850643158
distilbert-base-multilingual-cased,en,65,mean_pool,0.2909663915634155,-0.0810515508055687,-0.834309995174408,-0.30125436186790466
distilbert-base-multilingual-cased,en,66,mean_pool,0.2825181186199188,-0.07494094222784042,-0.8331109881401062,-0.2618110477924347
distilbert-base-multilingual-cased,en,67,mean_pool,0.3455736041069031,-0.1615787297487259,-0.8479977250099182,-0.21551735699176788
distilbert-base-multilingual-cased,en,68,mean_pool,0.27852025628089905,-0.16790898144245148,-0.8280140161514282,-0.20986495912075043
distilbert-base-multilingual-cased,en,69,mean_pool,0.28853246569633484,-0.05525672063231468,-0.8103365302085876,-0.22214066982269287
distilbert-base-multilingual-cased,en,70,mean_pool,0.28423771262168884,-0.1322164237499237,-0.8345133662223816,-0.24732017517089844
distilbert-base-multilingual-cased,en,71,mean_pool,0.23836462199687958,-0.08902329206466675,-0.7909072041511536,-0.319754958152771
distilbert-base-multilingual-cased,en,72,mean_pool,0.3305506110191345,-0.022096211090683937,-0.8400962948799133,-0.27707967162132263
distilbert-base-multilingual-cased,en,73,mean_pool,0.2977280616760254,-0.10966426879167557,-0.8312276601791382,-0.19391773641109467
distilbert-base-multilingual-cased,en,74,mean_pool,0.2993769347667694,-0.03896762803196907,-0.7859545946121216,-0.37840741872787476
distilbert-base-multilingual-cased,en,75,mean_pool,0.2856101393699646,-0.1197393387556076,-0.7940178513526917,-0.29782357811927795
distilbert-base-multilingual-cased,en,76,mean_pool,0.28231263160705566,-0.08929412811994553,-0.7843825221061707,-0.27760034799575806
distilbert-base-multilingual-cased,en,77,mean_pool,0.28144633769989014,-0.17884814739227295,-0.8170325756072998,-0.1418241560459137
distilbert-base-multilingual-cased,en,78,mean_pool,0.3053862750530243,-0.19738371670246124,-0.7879170775413513,-0.25333285331726074
distilbert-base-multilingual-cased,en,79,mean_pool,0.3165197968482971,-0.09331018477678299,-0.7908881306648254,-0.20992575585842133
distilbert-base-multilingual-cased,en,80,mean_pool,0.2994823455810547,-0.07798131555318832,-0.8164930939674377,-0.286460280418396
distilbert-base-multilingual-cased,en,81,mean_pool,0.25592586398124695,-0.1926613599061966,-0.8090680837631226,-0.26427415013313293
