model,language,template_id,representation,from_level,to_level,step_size,delta_norm
BAAI/bge-m3,ru,66,mean_pool,-1,1,2,10.081501960754395
BAAI/bge-m3,ru,66,mean_pool,0,2,2,9.970547676086426
BAAI/bge-m3,ru,66,mean_pool,-2,2,4,13.136651992797852
BAAI/bge-m3,ru,67,mean_pool,-2,-1,1,7.752727031707764
BAAI/bge-m3,ru,67,mean_pool,-1,0,1,10.058854103088379
BAAI/bge-m3,ru,67,mean_pool,0,1,1,9.292738914489746
BAAI/bge-m3,ru,67,mean_pool,1,2,1,9.930870056152344
BAAI/bge-m3,ru,67,mean_pool,-2,0,2,11.144701957702637
BAAI/bge-m3,ru,67,mean_pool,-1,1,2,10.957815170288086
BAAI/bge-m3,ru,67,mean_pool,0,2,2,9.364908218383789
BAAI/bge-m3,ru,67,mean_pool,-2,2,4,10.233267784118652
BAAI/bge-m3,ru,68,mean_pool,-2,-1,1,7.285125255584717
BAAI/bge-m3,ru,68,mean_pool,-1,0,1,9.983941078186035
BAAI/bge-m3,ru,68,mean_pool,0,1,1,8.17866039276123
BAAI/bge-m3,ru,68,mean_pool,1,2,1,7.325202941894531
BAAI/bge-m3,ru,68,mean_pool,-2,0,2,10.302576065063477
BAAI/bge-m3,ru,68,mean_pool,-1,1,2,10.14348030090332
BAAI/bge-m3,ru,68,mean_pool,0,2,2,9.142362594604492
BAAI/bge-m3,ru,68,mean_pool,-2,2,4,9.937488555908203
BAAI/bge-m3,ru,69,mean_pool,-2,-1,1,5.16766357421875
BAAI/bge-m3,ru,69,mean_pool,-1,0,1,8.641901016235352
BAAI/bge-m3,ru,69,mean_pool,0,1,1,5.821625232696533
BAAI/bge-m3,ru,69,mean_pool,1,2,1,6.012416839599609
BAAI/bge-m3,ru,69,mean_pool,-2,0,2,9.214225769042969
BAAI/bge-m3,ru,69,mean_pool,-1,1,2,9.60198974609375
BAAI/bge-m3,ru,69,mean_pool,0,2,2,5.96422815322876
BAAI/bge-m3,ru,69,mean_pool,-2,2,4,9.140180587768555
BAAI/bge-m3,ru,70,mean_pool,-2,-1,1,4.817061424255371
BAAI/bge-m3,ru,70,mean_pool,-1,0,1,9.456390380859375
BAAI/bge-m3,ru,70,mean_pool,0,1,1,5.939250469207764
BAAI/bge-m3,ru,70,mean_pool,1,2,1,7.77189826965332
BAAI/bge-m3,ru,70,mean_pool,-2,0,2,10.49267292022705
BAAI/bge-m3,ru,70,mean_pool,-1,1,2,9.794869422912598
BAAI/bge-m3,ru,70,mean_pool,0,2,2,7.935267448425293
BAAI/bge-m3,ru,70,mean_pool,-2,2,4,11.195683479309082
BAAI/bge-m3,ru,71,mean_pool,-2,-1,1,7.385352611541748
BAAI/bge-m3,ru,71,mean_pool,-1,0,1,10.980507850646973
BAAI/bge-m3,ru,71,mean_pool,0,1,1,7.869697570800781
BAAI/bge-m3,ru,71,mean_pool,1,2,1,10.736287117004395
BAAI/bge-m3,ru,71,mean_pool,-2,0,2,12.226743698120117
BAAI/bge-m3,ru,71,mean_pool,-1,1,2,10.274059295654297
BAAI/bge-m3,ru,71,mean_pool,0,2,2,10.838722229003906
BAAI/bge-m3,ru,71,mean_pool,-2,2,4,12.592040061950684
BAAI/bge-m3,ru,72,mean_pool,-2,-1,1,6.893113136291504
BAAI/bge-m3,ru,72,mean_pool,-1,0,1,9.520838737487793
BAAI/bge-m3,ru,72,mean_pool,0,1,1,9.083532333374023
BAAI/bge-m3,ru,72,mean_pool,1,2,1,8.725090026855469
BAAI/bge-m3,ru,72,mean_pool,-2,0,2,10.235868453979492
BAAI/bge-m3,ru,72,mean_pool,-1,1,2,8.746977806091309
BAAI/bge-m3,ru,72,mean_pool,0,2,2,9.664398193359375
BAAI/bge-m3,ru,72,mean_pool,-2,2,4,9.775341987609863
BAAI/bge-m3,ru,73,mean_pool,-2,-1,1,7.828985214233398
BAAI/bge-m3,ru,73,mean_pool,-1,0,1,11.676774024963379
BAAI/bge-m3,ru,73,mean_pool,0,1,1,9.579442024230957
BAAI/bge-m3,ru,73,mean_pool,1,2,1,12.235154151916504
BAAI/bge-m3,ru,73,mean_pool,-2,0,2,12.356170654296875
BAAI/bge-m3,ru,73,mean_pool,-1,1,2,10.66939640045166
BAAI/bge-m3,ru,73,mean_pool,0,2,2,14.363578796386719
BAAI/bge-m3,ru,73,mean_pool,-2,2,4,15.811389923095703
BAAI/bge-m3,ru,74,mean_pool,-2,-1,1,10.175294876098633
BAAI/bge-m3,ru,74,mean_pool,-1,0,1,9.69388198852539
BAAI/bge-m3,ru,74,mean_pool,0,1,1,11.1417875289917
BAAI/bge-m3,ru,74,mean_pool,1,2,1,11.652198791503906
BAAI/bge-m3,ru,74,mean_pool,-2,0,2,11.92443561553955
BAAI/bge-m3,ru,74,mean_pool,-1,1,2,9.84814739227295
BAAI/bge-m3,ru,74,mean_pool,0,2,2,11.8420991897583
BAAI/bge-m3,ru,74,mean_pool,-2,2,4,11.7300386428833
BAAI/bge-m3,ru,75,mean_pool,-2,-1,1,5.629714488983154
BAAI/bge-m3,ru,75,mean_pool,-1,0,1,7.767248630523682
BAAI/bge-m3,ru,75,mean_pool,0,1,1,8.611371994018555
BAAI/bge-m3,ru,75,mean_pool,1,2,1,10.073537826538086
BAAI/bge-m3,ru,75,mean_pool,-2,0,2,8.210640907287598
BAAI/bge-m3,ru,75,mean_pool,-1,1,2,7.2077107429504395
BAAI/bge-m3,ru,75,mean_pool,0,2,2,10.526223182678223
BAAI/bge-m3,ru,75,mean_pool,-2,2,4,9.419663429260254
BAAI/bge-m3,ru,76,mean_pool,-2,-1,1,7.876834392547607
BAAI/bge-m3,ru,76,mean_pool,-1,0,1,10.212350845336914
BAAI/bge-m3,ru,76,mean_pool,0,1,1,11.102691650390625
BAAI/bge-m3,ru,76,mean_pool,1,2,1,10.658273696899414
BAAI/bge-m3,ru,76,mean_pool,-2,0,2,11.502574920654297
BAAI/bge-m3,ru,76,mean_pool,-1,1,2,8.683771133422852
BAAI/bge-m3,ru,76,mean_pool,0,2,2,12.519845008850098
BAAI/bge-m3,ru,76,mean_pool,-2,2,4,11.739697456359863
BAAI/bge-m3,ru,77,mean_pool,-2,-1,1,5.106636047363281
BAAI/bge-m3,ru,77,mean_pool,-1,0,1,9.545695304870605
BAAI/bge-m3,ru,77,mean_pool,0,1,1,7.444724082946777
BAAI/bge-m3,ru,77,mean_pool,1,2,1,6.152828216552734
BAAI/bge-m3,ru,77,mean_pool,-2,0,2,10.31192398071289
BAAI/bge-m3,ru,77,mean_pool,-1,1,2,10.547625541687012
BAAI/bge-m3,ru,77,mean_pool,0,2,2,7.556997299194336
BAAI/bge-m3,ru,77,mean_pool,-2,2,4,9.932892799377441
BAAI/bge-m3,ru,78,mean_pool,-2,-1,1,8.268853187561035
BAAI/bge-m3,ru,78,mean_pool,-1,0,1,8.863974571228027
BAAI/bge-m3,ru,78,mean_pool,0,1,1,9.477455139160156
BAAI/bge-m3,ru,78,mean_pool,1,2,1,10.681586265563965
BAAI/bge-m3,ru,78,mean_pool,-2,0,2,9.308626174926758
BAAI/bge-m3,ru,78,mean_pool,-1,1,2,8.613224983215332
BAAI/bge-m3,ru,78,mean_pool,0,2,2,10.341889381408691
BAAI/bge-m3,ru,78,mean_pool,-2,2,4,10.351005554199219
BAAI/bge-m3,ru,79,mean_pool,-2,-1,1,5.427124977111816
BAAI/bge-m3,ru,79,mean_pool,-1,0,1,9.64245891571045
BAAI/bge-m3,ru,79,mean_pool,0,1,1,6.817840099334717
BAAI/bge-m3,ru,79,mean_pool,1,2,1,6.197267055511475
BAAI/bge-m3,ru,79,mean_pool,-2,0,2,10.165792465209961
BAAI/bge-m3,ru,79,mean_pool,-1,1,2,9.170602798461914
BAAI/bge-m3,ru,79,mean_pool,0,2,2,7.771761417388916
BAAI/bge-m3,ru,79,mean_pool,-2,2,4,10.73874282836914
BAAI/bge-m3,ru,80,mean_pool,-2,-1,1,6.09234094619751
BAAI/bge-m3,ru,80,mean_pool,-1,0,1,8.867156028747559
BAAI/bge-m3,ru,80,mean_pool,0,1,1,6.628249645233154
BAAI/bge-m3,ru,80,mean_pool,1,2,1,6.511369705200195
BAAI/bge-m3,ru,80,mean_pool,-2,0,2,9.393027305603027
BAAI/bge-m3,ru,80,mean_pool,-1,1,2,9.655765533447266
BAAI/bge-m3,ru,80,mean_pool,0,2,2,6.3398027420043945
BAAI/bge-m3,ru,80,mean_pool,-2,2,4,9.559967994689941
BAAI/bge-m3,ru,81,mean_pool,-2,-1,1,5.807435035705566
BAAI/bge-m3,ru,81,mean_pool,-1,0,1,7.398184299468994
BAAI/bge-m3,ru,81,mean_pool,0,1,1,6.944686412811279
BAAI/bge-m3,ru,81,mean_pool,1,2,1,9.113435745239258
BAAI/bge-m3,ru,81,mean_pool,-2,0,2,9.386828422546387
BAAI/bge-m3,ru,81,mean_pool,-1,1,2,8.226384162902832
BAAI/bge-m3,ru,81,mean_pool,0,2,2,9.260891914367676
BAAI/bge-m3,ru,81,mean_pool,-2,2,4,11.699200630187988
BAAI/bge-m3,ru,82,mean_pool,-2,-1,1,8.626815795898438
BAAI/bge-m3,ru,82,mean_pool,-1,0,1,10.409078598022461
BAAI/bge-m3,ru,82,mean_pool,0,1,1,8.32367992401123
BAAI/bge-m3,ru,82,mean_pool,1,2,1,7.772445201873779
BAAI/bge-m3,ru,82,mean_pool,-2,0,2,11.25820541381836
BAAI/bge-m3,ru,82,mean_pool,-1,1,2,10.074240684509277
BAAI/bge-m3,ru,82,mean_pool,0,2,2,10.071584701538086
BAAI/bge-m3,ru,82,mean_pool,-2,2,4,12.06614875793457
BAAI/bge-m3,ru,83,mean_pool,-2,-1,1,9.898521423339844
BAAI/bge-m3,ru,83,mean_pool,-1,0,1,11.672045707702637
BAAI/bge-m3,ru,83,mean_pool,0,1,1,10.155704498291016
BAAI/bge-m3,ru,83,mean_pool,1,2,1,10.839820861816406
BAAI/bge-m3,ru,83,mean_pool,-2,0,2,12.457504272460938
BAAI/bge-m3,ru,83,mean_pool,-1,1,2,10.208574295043945
BAAI/bge-m3,ru,83,mean_pool,0,2,2,12.663768768310547
BAAI/bge-m3,ru,83,mean_pool,-2,2,4,13.972342491149902
BAAI/bge-m3,ru,84,mean_pool,-2,-1,1,5.262839317321777
BAAI/bge-m3,ru,84,mean_pool,-1,0,1,11.339204788208008
BAAI/bge-m3,ru,84,mean_pool,0,1,1,8.082036018371582
BAAI/bge-m3,ru,84,mean_pool,1,2,1,7.351940631866455
BAAI/bge-m3,ru,84,mean_pool,-2,0,2,12.018107414245605
BAAI/bge-m3,ru,84,mean_pool,-1,1,2,10.458173751831055
BAAI/bge-m3,ru,84,mean_pool,0,2,2,8.333412170410156
BAAI/bge-m3,ru,84,mean_pool,-2,2,4,10.595002174377441
BAAI/bge-m3,ru,85,mean_pool,-2,-1,1,8.231062889099121
BAAI/bge-m3,ru,85,mean_pool,-1,0,1,10.224393844604492
BAAI/bge-m3,ru,85,mean_pool,0,1,1,6.385472774505615
BAAI/bge-m3,ru,85,mean_pool,1,2,1,11.396726608276367
BAAI/bge-m3,ru,85,mean_pool,-2,0,2,10.882863998413086
BAAI/bge-m3,ru,85,mean_pool,-1,1,2,9.092826843261719
BAAI/bge-m3,ru,85,mean_pool,0,2,2,13.035572052001953
BAAI/bge-m3,ru,85,mean_pool,-2,2,4,13.557561874389648
BAAI/bge-m3,ru,86,mean_pool,-2,-1,1,6.399470806121826
BAAI/bge-m3,ru,86,mean_pool,-1,0,1,8.625249862670898
BAAI/bge-m3,ru,86,mean_pool,0,1,1,5.329209327697754
BAAI/bge-m3,ru,86,mean_pool,1,2,1,10.423768997192383
BAAI/bge-m3,ru,86,mean_pool,-2,0,2,9.8634614944458
BAAI/bge-m3,ru,86,mean_pool,-1,1,2,9.383221626281738
BAAI/bge-m3,ru,86,mean_pool,0,2,2,10.109397888183594
BAAI/bge-m3,ru,86,mean_pool,-2,2,4,12.868550300598145
BAAI/bge-m3,ru,87,mean_pool,-2,-1,1,11.1524076461792
BAAI/bge-m3,ru,87,mean_pool,-1,0,1,11.597302436828613
BAAI/bge-m3,ru,87,mean_pool,0,1,1,9.39359188079834
BAAI/bge-m3,ru,87,mean_pool,1,2,1,10.216075897216797
BAAI/bge-m3,ru,87,mean_pool,-2,0,2,12.33638858795166
BAAI/bge-m3,ru,87,mean_pool,-1,1,2,10.583791732788086
BAAI/bge-m3,ru,87,mean_pool,0,2,2,10.76306438446045
BAAI/bge-m3,ru,87,mean_pool,-2,2,4,15.332977294921875
BAAI/bge-m3,ru,88,mean_pool,-2,-1,1,6.791310787200928
BAAI/bge-m3,ru,88,mean_pool,-1,0,1,6.732919692993164
BAAI/bge-m3,ru,88,mean_pool,0,1,1,7.281944274902344
BAAI/bge-m3,ru,88,mean_pool,1,2,1,7.777784824371338
BAAI/bge-m3,ru,88,mean_pool,-2,0,2,7.2860260009765625
BAAI/bge-m3,ru,88,mean_pool,-1,1,2,7.620117664337158
BAAI/bge-m3,ru,88,mean_pool,0,2,2,7.005177974700928
BAAI/bge-m3,ru,88,mean_pool,-2,2,4,7.481673717498779
BAAI/bge-m3,ru,89,mean_pool,-2,-1,1,7.002255439758301
BAAI/bge-m3,ru,89,mean_pool,-1,0,1,10.383464813232422
BAAI/bge-m3,ru,89,mean_pool,0,1,1,6.788704872131348
BAAI/bge-m3,ru,89,mean_pool,1,2,1,5.429681301116943
BAAI/bge-m3,ru,89,mean_pool,-2,0,2,10.532837867736816
BAAI/bge-m3,ru,89,mean_pool,-1,1,2,10.567480087280273
BAAI/bge-m3,ru,89,mean_pool,0,2,2,7.5450520515441895
BAAI/bge-m3,ru,89,mean_pool,-2,2,4,10.377946853637695
BAAI/bge-m3,ru,90,mean_pool,-2,-1,1,6.274928569793701
BAAI/bge-m3,ru,90,mean_pool,-1,0,1,9.137843132019043
BAAI/bge-m3,ru,90,mean_pool,0,1,1,9.300880432128906
BAAI/bge-m3,ru,90,mean_pool,1,2,1,7.878941535949707
BAAI/bge-m3,ru,90,mean_pool,-2,0,2,9.113959312438965
BAAI/bge-m3,ru,90,mean_pool,-1,1,2,7.965301036834717
BAAI/bge-m3,ru,90,mean_pool,0,2,2,9.022674560546875
BAAI/bge-m3,ru,90,mean_pool,-2,2,4,8.074542999267578
BAAI/bge-m3,ru,91,mean_pool,-2,-1,1,10.905035972595215
BAAI/bge-m3,ru,91,mean_pool,-1,0,1,13.827869415283203
BAAI/bge-m3,ru,91,mean_pool,0,1,1,11.313155174255371
BAAI/bge-m3,ru,91,mean_pool,1,2,1,11.190102577209473
BAAI/bge-m3,ru,91,mean_pool,-2,0,2,11.50469970703125
BAAI/bge-m3,ru,91,mean_pool,-1,1,2,11.07564926147461
BAAI/bge-m3,ru,91,mean_pool,0,2,2,14.928436279296875
BAAI/bge-m3,ru,91,mean_pool,-2,2,4,14.782740592956543
BAAI/bge-m3,ru,92,mean_pool,-2,-1,1,5.94908332824707
BAAI/bge-m3,ru,92,mean_pool,-1,0,1,11.352341651916504
BAAI/bge-m3,ru,92,mean_pool,0,1,1,8.541878700256348
BAAI/bge-m3,ru,92,mean_pool,1,2,1,8.200650215148926
BAAI/bge-m3,ru,92,mean_pool,-2,0,2,12.405259132385254
BAAI/bge-m3,ru,92,mean_pool,-1,1,2,11.287232398986816
BAAI/bge-m3,ru,92,mean_pool,0,2,2,9.249307632446289
BAAI/bge-m3,ru,92,mean_pool,-2,2,4,12.3259859085083
BAAI/bge-m3,ru,93,mean_pool,-2,-1,1,9.641915321350098
BAAI/bge-m3,ru,93,mean_pool,-1,0,1,13.74545669555664
BAAI/bge-m3,ru,93,mean_pool,0,1,1,9.354830741882324
BAAI/bge-m3,ru,93,mean_pool,1,2,1,9.31092643737793
BAAI/bge-m3,ru,93,mean_pool,-2,0,2,11.508374214172363
BAAI/bge-m3,ru,93,mean_pool,-1,1,2,11.046889305114746
BAAI/bge-m3,ru,93,mean_pool,0,2,2,12.73241138458252
BAAI/bge-m3,ru,93,mean_pool,-2,2,4,13.343111991882324
BAAI/bge-m3,ru,94,mean_pool,-2,-1,1,6.913420677185059
BAAI/bge-m3,ru,94,mean_pool,-1,0,1,9.220333099365234
BAAI/bge-m3,ru,94,mean_pool,0,1,1,8.098955154418945
BAAI/bge-m3,ru,94,mean_pool,1,2,1,6.992573261260986
BAAI/bge-m3,ru,94,mean_pool,-2,0,2,10.154403686523438
BAAI/bge-m3,ru,94,mean_pool,-1,1,2,9.772156715393066
BAAI/bge-m3,ru,94,mean_pool,0,2,2,8.756230354309082
BAAI/bge-m3,ru,94,mean_pool,-2,2,4,9.752340316772461
BAAI/bge-m3,ru,95,mean_pool,-2,-1,1,7.312652111053467
BAAI/bge-m3,ru,95,mean_pool,-1,0,1,9.86779499053955
BAAI/bge-m3,ru,95,mean_pool,0,1,1,8.828832626342773
BAAI/bge-m3,ru,95,mean_pool,1,2,1,8.1692476272583
BAAI/bge-m3,ru,95,mean_pool,-2,0,2,11.444162368774414
BAAI/bge-m3,ru,95,mean_pool,-1,1,2,9.108150482177734
BAAI/bge-m3,ru,95,mean_pool,0,2,2,10.2564697265625
BAAI/bge-m3,ru,95,mean_pool,-2,2,4,10.879701614379883
BAAI/bge-m3,ru,96,mean_pool,-2,-1,1,5.411635398864746
BAAI/bge-m3,ru,96,mean_pool,-1,0,1,9.509230613708496
BAAI/bge-m3,ru,96,mean_pool,0,1,1,7.882898330688477
BAAI/bge-m3,ru,96,mean_pool,1,2,1,6.513002872467041
BAAI/bge-m3,ru,96,mean_pool,-2,0,2,10.057878494262695
BAAI/bge-m3,ru,96,mean_pool,-1,1,2,9.187703132629395
BAAI/bge-m3,ru,96,mean_pool,0,2,2,7.221085548400879
BAAI/bge-m3,ru,96,mean_pool,-2,2,4,9.724544525146484
BAAI/bge-m3,ru,97,mean_pool,-2,-1,1,6.92673397064209
BAAI/bge-m3,ru,97,mean_pool,-1,0,1,9.660491943359375
BAAI/bge-m3,ru,97,mean_pool,0,1,1,8.565535545349121
BAAI/bge-m3,ru,97,mean_pool,1,2,1,11.081168174743652
BAAI/bge-m3,ru,97,mean_pool,-2,0,2,11.598014831542969
BAAI/bge-m3,ru,97,mean_pool,-1,1,2,8.91872787475586
BAAI/bge-m3,ru,97,mean_pool,0,2,2,12.186732292175293
BAAI/bge-m3,ru,97,mean_pool,-2,2,4,13.11371898651123
BAAI/bge-m3,ru,98,mean_pool,-2,-1,1,7.684818267822266
BAAI/bge-m3,ru,98,mean_pool,-1,0,1,10.171258926391602
BAAI/bge-m3,ru,98,mean_pool,0,1,1,10.359955787658691
BAAI/bge-m3,ru,98,mean_pool,1,2,1,7.053088665008545
BAAI/bge-m3,ru,98,mean_pool,-2,0,2,11.817702293395996
BAAI/bge-m3,ru,98,mean_pool,-1,1,2,11.114161491394043
BAAI/bge-m3,ru,98,mean_pool,0,2,2,10.190951347351074
BAAI/bge-m3,ru,98,mean_pool,-2,2,4,10.983596801757812
BAAI/bge-m3,ru,99,mean_pool,-2,-1,1,5.235594749450684
BAAI/bge-m3,ru,99,mean_pool,-1,0,1,11.054773330688477
BAAI/bge-m3,ru,99,mean_pool,0,1,1,9.734228134155273
BAAI/bge-m3,ru,99,mean_pool,1,2,1,6.471122741699219
BAAI/bge-m3,ru,99,mean_pool,-2,0,2,11.846306800842285
BAAI/bge-m3,ru,99,mean_pool,-1,1,2,9.373893737792969
BAAI/bge-m3,ru,99,mean_pool,0,2,2,9.797696113586426
BAAI/bge-m3,ru,99,mean_pool,-2,2,4,9.940019607543945
BAAI/bge-m3,ru,100,mean_pool,-2,-1,1,4.8453898429870605
BAAI/bge-m3,ru,100,mean_pool,-1,0,1,8.307207107543945
BAAI/bge-m3,ru,100,mean_pool,0,1,1,6.178612232208252
BAAI/bge-m3,ru,100,mean_pool,1,2,1,6.3127570152282715
BAAI/bge-m3,ru,100,mean_pool,-2,0,2,9.073509216308594
BAAI/bge-m3,ru,100,mean_pool,-1,1,2,9.535953521728516
BAAI/bge-m3,ru,100,mean_pool,0,2,2,6.861699104309082
BAAI/bge-m3,ru,100,mean_pool,-2,2,4,10.081069946289062
BAAI/bge-m3,ru,101,mean_pool,-2,-1,1,6.620019912719727
BAAI/bge-m3,ru,101,mean_pool,-1,0,1,10.677011489868164
BAAI/bge-m3,ru,101,mean_pool,0,1,1,7.2063679695129395
BAAI/bge-m3,ru,101,mean_pool,1,2,1,7.381659030914307
BAAI/bge-m3,ru,101,mean_pool,-2,0,2,12.220844268798828
BAAI/bge-m3,ru,101,mean_pool,-1,1,2,10.365987777709961
BAAI/bge-m3,ru,101,mean_pool,0,2,2,8.778765678405762
BAAI/bge-m3,ru,101,mean_pool,-2,2,4,12.116355895996094
BAAI/bge-m3,ru,102,mean_pool,-2,-1,1,7.31334114074707
BAAI/bge-m3,ru,102,mean_pool,-1,0,1,10.752447128295898
BAAI/bge-m3,ru,102,mean_pool,0,1,1,7.248147487640381
BAAI/bge-m3,ru,102,mean_pool,1,2,1,6.702505111694336
BAAI/bge-m3,ru,102,mean_pool,-2,0,2,11.21333122253418
BAAI/bge-m3,ru,102,mean_pool,-1,1,2,10.26507568359375
BAAI/bge-m3,ru,102,mean_pool,0,2,2,8.196463584899902
BAAI/bge-m3,ru,102,mean_pool,-2,2,4,11.39089584350586
BAAI/bge-m3,ru,103,mean_pool,-2,-1,1,8.837220191955566
BAAI/bge-m3,ru,103,mean_pool,-1,0,1,9.88403034210205
BAAI/bge-m3,ru,103,mean_pool,0,1,1,9.048332214355469
BAAI/bge-m3,ru,103,mean_pool,1,2,1,9.899715423583984
BAAI/bge-m3,ru,103,mean_pool,-2,0,2,11.522957801818848
BAAI/bge-m3,ru,103,mean_pool,-1,1,2,10.401590347290039
BAAI/bge-m3,ru,103,mean_pool,0,2,2,10.283226013183594
BAAI/bge-m3,ru,103,mean_pool,-2,2,4,12.500846862792969
BAAI/bge-m3,ru,104,mean_pool,-2,-1,1,10.014229774475098
BAAI/bge-m3,ru,104,mean_pool,-1,0,1,12.219535827636719
BAAI/bge-m3,ru,104,mean_pool,0,1,1,11.294611930847168
BAAI/bge-m3,ru,104,mean_pool,1,2,1,10.231215476989746
BAAI/bge-m3,ru,104,mean_pool,-2,0,2,11.283319473266602
BAAI/bge-m3,ru,104,mean_pool,-1,1,2,9.364996910095215
BAAI/bge-m3,ru,104,mean_pool,0,2,2,14.10539436340332
BAAI/bge-m3,ru,104,mean_pool,-2,2,4,14.166848182678223
BAAI/bge-m3,ru,105,mean_pool,-2,-1,1,8.74460506439209
BAAI/bge-m3,ru,105,mean_pool,-1,0,1,8.765037536621094
BAAI/bge-m3,ru,105,mean_pool,0,1,1,8.019421577453613
BAAI/bge-m3,ru,105,mean_pool,1,2,1,9.479771614074707
BAAI/bge-m3,ru,105,mean_pool,-2,0,2,11.46206283569336
BAAI/bge-m3,ru,105,mean_pool,-1,1,2,8.917572021484375
BAAI/bge-m3,ru,105,mean_pool,0,2,2,9.625189781188965
BAAI/bge-m3,ru,105,mean_pool,-2,2,4,12.926779747009277
BAAI/bge-m3,ru,106,mean_pool,-2,-1,1,8.041777610778809
BAAI/bge-m3,ru,106,mean_pool,-1,0,1,9.892891883850098
BAAI/bge-m3,ru,106,mean_pool,0,1,1,9.447783470153809
BAAI/bge-m3,ru,106,mean_pool,1,2,1,5.965633392333984
BAAI/bge-m3,ru,106,mean_pool,-2,0,2,10.148100852966309
BAAI/bge-m3,ru,106,mean_pool,-1,1,2,11.203190803527832
BAAI/bge-m3,ru,106,mean_pool,0,2,2,9.186469078063965
BAAI/bge-m3,ru,106,mean_pool,-2,2,4,8.9541654586792
BAAI/bge-m3,ru,107,mean_pool,-2,-1,1,9.552953720092773
BAAI/bge-m3,ru,107,mean_pool,-1,0,1,11.477041244506836
BAAI/bge-m3,ru,107,mean_pool,0,1,1,10.908430099487305
BAAI/bge-m3,ru,107,mean_pool,1,2,1,9.701648712158203
BAAI/bge-m3,ru,107,mean_pool,-2,0,2,12.80506420135498
BAAI/bge-m3,ru,107,mean_pool,-1,1,2,12.007186889648438
BAAI/bge-m3,ru,107,mean_pool,0,2,2,11.137880325317383
BAAI/bge-m3,ru,107,mean_pool,-2,2,4,11.625995635986328
BAAI/bge-m3,ru,108,mean_pool,-2,-1,1,5.785303115844727
BAAI/bge-m3,ru,108,mean_pool,-1,0,1,9.8215970993042
BAAI/bge-m3,ru,108,mean_pool,0,1,1,9.162557601928711
BAAI/bge-m3,ru,108,mean_pool,1,2,1,6.103785514831543
BAAI/bge-m3,ru,108,mean_pool,-2,0,2,11.152915000915527
BAAI/bge-m3,ru,108,mean_pool,-1,1,2,9.017316818237305
BAAI/bge-m3,ru,108,mean_pool,0,2,2,9.652231216430664
BAAI/bge-m3,ru,108,mean_pool,-2,2,4,10.537040710449219
BAAI/bge-m3,ru,109,mean_pool,-2,-1,1,8.929327964782715
BAAI/bge-m3,ru,109,mean_pool,-1,0,1,9.283490180969238
BAAI/bge-m3,ru,109,mean_pool,0,1,1,8.409183502197266
BAAI/bge-m3,ru,109,mean_pool,1,2,1,8.922595977783203
BAAI/bge-m3,ru,109,mean_pool,-2,0,2,12.544962882995605
BAAI/bge-m3,ru,109,mean_pool,-1,1,2,9.898463249206543
BAAI/bge-m3,ru,109,mean_pool,0,2,2,8.485186576843262
BAAI/bge-m3,ru,109,mean_pool,-2,2,4,13.294011116027832
BAAI/bge-m3,ru,110,mean_pool,-2,-1,1,6.399578094482422
BAAI/bge-m3,ru,110,mean_pool,-1,0,1,13.293652534484863
BAAI/bge-m3,ru,110,mean_pool,0,1,1,7.550730228424072
BAAI/bge-m3,ru,110,mean_pool,1,2,1,9.681401252746582
BAAI/bge-m3,ru,110,mean_pool,-2,0,2,11.855486869812012
BAAI/bge-m3,ru,110,mean_pool,-1,1,2,11.343926429748535
BAAI/bge-m3,ru,110,mean_pool,0,2,2,12.03740119934082
BAAI/bge-m3,ru,110,mean_pool,-2,2,4,12.627330780029297
BAAI/bge-m3,ru,111,mean_pool,-2,-1,1,6.62859582901001
BAAI/bge-m3,ru,111,mean_pool,-1,0,1,9.496236801147461
BAAI/bge-m3,ru,111,mean_pool,0,1,1,6.5330376625061035
BAAI/bge-m3,ru,111,mean_pool,1,2,1,6.1555376052856445
BAAI/bge-m3,ru,111,mean_pool,-2,0,2,10.254009246826172
BAAI/bge-m3,ru,111,mean_pool,-1,1,2,10.828017234802246
BAAI/bge-m3,ru,111,mean_pool,0,2,2,7.648956298828125
BAAI/bge-m3,ru,111,mean_pool,-2,2,4,10.814637184143066
BAAI/bge-m3,ru,112,mean_pool,-2,-1,1,5.6983184814453125
BAAI/bge-m3,ru,112,mean_pool,-1,0,1,9.282852172851562
BAAI/bge-m3,ru,112,mean_pool,0,1,1,7.425845623016357
BAAI/bge-m3,ru,112,mean_pool,1,2,1,6.36992883682251
BAAI/bge-m3,ru,112,mean_pool,-2,0,2,10.02492618560791
BAAI/bge-m3,ru,112,mean_pool,-1,1,2,9.167099952697754
BAAI/bge-m3,ru,112,mean_pool,0,2,2,7.885104179382324
BAAI/bge-m3,ru,112,mean_pool,-2,2,4,9.927017211914062
BAAI/bge-m3,ru,113,mean_pool,-2,-1,1,5.9400177001953125
BAAI/bge-m3,ru,113,mean_pool,-1,0,1,10.884072303771973
BAAI/bge-m3,ru,113,mean_pool,0,1,1,7.293945789337158
BAAI/bge-m3,ru,113,mean_pool,1,2,1,5.667112827301025
BAAI/bge-m3,ru,113,mean_pool,-2,0,2,11.052692413330078
BAAI/bge-m3,ru,113,mean_pool,-1,1,2,10.584969520568848
BAAI/bge-m3,ru,113,mean_pool,0,2,2,8.119609832763672
BAAI/bge-m3,ru,113,mean_pool,-2,2,4,11.58885383605957
