model,language,template_id,representation,row_cosine,norm_ratio_pos_over_neg
intfloat/multilingual-e5-large,en,0,mean_pool,0.36237862706184387,1.5898559093475342
intfloat/multilingual-e5-large,en,1,mean_pool,0.4464126229286194,1.4008431434631348
intfloat/multilingual-e5-large,en,2,mean_pool,0.40540167689323425,1.3313450813293457
intfloat/multilingual-e5-large,en,3,mean_pool,0.3969901204109192,1.5477710962295532
intfloat/multilingual-e5-large,en,4,mean_pool,0.36668089032173157,1.5577958822250366
intfloat/multilingual-e5-large,en,5,mean_pool,0.3601042330265045,1.5626683235168457
intfloat/multilingual-e5-large,en,6,mean_pool,0.44447699189186096,1.4841467142105103
intfloat/multilingual-e5-large,en,7,mean_pool,0.4130902886390686,1.3284488916397095
intfloat/multilingual-e5-large,en,8,mean_pool,0.36181020736694336,1.5906471014022827
intfloat/multilingual-e5-large,en,9,mean_pool,0.38161414861679077,1.4407740831375122
intfloat/multilingual-e5-large,en,10,mean_pool,0.5395476222038269,1.3882967233657837
intfloat/multilingual-e5-large,en,11,mean_pool,0.3774884343147278,1.4639842510223389
intfloat/multilingual-e5-large,en,12,mean_pool,0.4562819004058838,1.3813728094100952
intfloat/multilingual-e5-large,en,13,mean_pool,0.4434994161128998,1.4776288270950317
intfloat/multilingual-e5-large,en,14,mean_pool,0.4409998953342438,1.46812903881073
intfloat/multilingual-e5-large,en,15,mean_pool,0.4242158532142639,1.4145289659500122
intfloat/multilingual-e5-large,en,16,mean_pool,0.3224809765815735,1.6562390327453613
intfloat/multilingual-e5-large,en,17,mean_pool,0.4166555404663086,1.4659301042556763
intfloat/multilingual-e5-large,en,18,mean_pool,0.3984191119670868,1.5344690084457397
intfloat/multilingual-e5-large,en,19,mean_pool,0.33977916836738586,1.582390546798706
intfloat/multilingual-e5-large,en,20,mean_pool,0.4447244703769684,1.585076093673706
intfloat/multilingual-e5-large,en,21,mean_pool,0.3784126043319702,1.4901069402694702
intfloat/multilingual-e5-large,en,22,mean_pool,0.5012977719306946,1.3107775449752808
intfloat/multilingual-e5-large,en,23,mean_pool,0.29380306601524353,1.6125680208206177
intfloat/multilingual-e5-large,en,24,mean_pool,0.536340057849884,1.3742146492004395
intfloat/multilingual-e5-large,en,25,mean_pool,0.3895176649093628,1.4384381771087646
intfloat/multilingual-e5-large,en,26,mean_pool,0.3678152859210968,1.5997487306594849
intfloat/multilingual-e5-large,en,27,mean_pool,0.3817930519580841,1.5217311382293701
intfloat/multilingual-e5-large,en,28,mean_pool,0.5267742872238159,1.2693780660629272
intfloat/multilingual-e5-large,en,29,mean_pool,0.5056872963905334,1.3479231595993042
intfloat/multilingual-e5-large,en,30,mean_pool,0.3834972381591797,1.5143297910690308
intfloat/multilingual-e5-large,en,31,mean_pool,0.4437393844127655,1.5089068412780762
intfloat/multilingual-e5-large,en,32,mean_pool,0.4301742911338806,1.3384791612625122
intfloat/multilingual-e5-large,en,33,mean_pool,0.39637476205825806,1.5650699138641357
intfloat/multilingual-e5-large,en,34,mean_pool,0.4946245849132538,1.381529450416565
intfloat/multilingual-e5-large,en,35,mean_pool,0.4859027862548828,1.349051833152771
intfloat/multilingual-e5-large,en,36,mean_pool,0.42240238189697266,1.5191500186920166
intfloat/multilingual-e5-large,en,37,mean_pool,0.4306178689002991,1.491896152496338
intfloat/multilingual-e5-large,en,38,mean_pool,0.42399412393569946,1.4171440601348877
intfloat/multilingual-e5-large,en,39,mean_pool,0.4644213616847992,1.35826575756073
