model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,givens_spectral_matched_null_mean,givens_spectral_matched_null_std,empirical_p_below_givens_spectral_matched_null,coef_N,coef_Q,coef_M,coef_T
xlm-roberta-base,100.0,en,linear,NQ_minus_QN,4,0.5025741640856306,0.9930732362333908,0.9999358676705892,6.520575321183181e-05,0.0033222591362126247,0.013581673178079248,0.05869041030426507,-0.019664836111247037,-0.05243826712378905
xlm-roberta-base,100.0,en,linear,NM_minus_MN,4,0.29462224602696746,0.760127009663986,0.999936618855058,5.708786144076927e-05,0.0033222591362126247,-0.2762014939199705,-0.01130409463875498,0.29724835641043185,-0.009317259197794192
xlm-roberta-base,100.0,en,linear,NT_minus_TN,4,0.23736870602763477,0.7498827406654478,0.9999326719224833,6.276284605096683e-05,0.0033222591362126247,-0.285933061240977,-0.03387478481478581,0.0018047204776910426,0.3186488575798594
xlm-roberta-base,100.0,en,linear,QM_minus_MQ,4,0.4543723456336387,0.9068550918861868,0.9999296357855587,6.910599012868893e-05,0.0033222591362126247,-0.14616058172366583,-0.12982639445347327,0.27211196434169405,0.004003436924229368
xlm-roberta-base,100.0,en,linear,QT_minus_TQ,4,0.4225802890013433,0.9027865207870363,0.9999376965783517,5.7138820924408076e-05,0.0033222591362126247,-0.15275343900298194,-0.16886986393249437,0.012250014826134156,0.3096790104911644
xlm-roberta-base,100.0,en,linear,MT_minus_TM,4,0.27300979965736777,0.7127978997233804,0.9999240418915769,7.643422118414726e-05,0.0033222591362126247,0.007901388277798233,-0.016209651462483855,-0.3301026788603669,0.3385922969270343
xlm-roberta-base,100.0,en,affine,NQ_minus_QN,4,0.3759090416573579,0.742279536172073,0.999940649532457,5.7193765058562976e-05,0.0033222591362126247,-0.37443847895303983,0.32155320637611146,0.0004908213093575337,0.05282536564397339
xlm-roberta-base,100.0,en,affine,NM_minus_MN,4,0.2772138259199717,0.6966571303683864,0.9999331205750586,5.838049159814538e-05,0.0033222591362126247,-0.36630543849777225,0.005590789306783639,0.3467346971007616,0.014473447978257468
xlm-roberta-base,100.0,en,affine,NT_minus_TN,4,0.21824465365363618,0.6497203941492554,0.9999377171932182,5.7458854789926413e-05,0.0033222591362126247,-0.39787664138955664,-0.007491678870945706,-0.002615249709633455,0.40851872739144135
xlm-roberta-base,100.0,en,affine,QM_minus_MQ,4,0.36752013740163714,0.751269473211917,0.9999344677184314,6.860239176361877e-05,0.0033222591362126247,0.022488266341273398,-0.32133643316885563,0.3244868422338212,-0.025609797400344737
xlm-roberta-base,100.0,en,affine,QT_minus_TQ,4,0.33396973739311875,0.7476107907523055,0.9999306196236311,6.558123475556402e-05,0.0033222591362126247,-0.010676792793334515,-0.33105974494100227,-0.0009460714828123526,0.34276012073981854
xlm-roberta-base,100.0,en,affine,MT_minus_TM,4,0.25055807478505127,0.6957863856414073,0.999934613346984,6.054705040316403e-05,0.0033222591362126247,-0.028579496750090028,-0.007343188539403722,-0.35732507522848467,0.3932871604986353
xlm-roberta-base,100.0,es,linear,NQ_minus_QN,4,0.46465937533795265,0.9631293481584537,0.9999359234959861,5.843109473003877e-05,0.0033222591362126247,-0.04291255801919286,0.1314605130835682,-0.011384341937811397,-0.07698238596245313
xlm-roberta-base,100.0,es,linear,NM_minus_MN,4,0.3044207139703686,0.7382209428697378,0.9999405322498516,5.514511477675895e-05,0.0033222591362126247,-0.2906024487357567,-0.0018341180978123095,0.32010117749387434,-0.027206382366470515
xlm-roberta-base,100.0,es,linear,NT_minus_TN,4,0.2484561582497493,0.7186729680225461,0.9999343287499121,6.2194379991107e-05,0.0033222591362126247,-0.308311136664063,-0.02517616971516029,-0.00683306833179137,0.34090082684103207
xlm-roberta-base,100.0,es,linear,QM_minus_MQ,4,0.4504769022034788,0.8564707815422387,0.9999337226901027,6.0279620107381897e-05,0.0033222591362126247,-0.11342047268804903,-0.19119129972891502,0.29539151582405765,0.009432231195793813
xlm-roberta-base,100.0,es,linear,QT_minus_TQ,4,0.4153053889362517,0.8233422415413935,0.999933633868648,6.556057144024198e-05,0.0033222591362126247,-0.12511262744502713,-0.2406128535650056,0.00810515068062646,0.35795181720293034
