model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,givens_spectral_matched_null_mean,givens_spectral_matched_null_std,empirical_p_below_givens_spectral_matched_null,coef_N,coef_Q,coef_M,coef_T
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,NQ_minus_QN,4,2.9339439454743412,0.9970640294347254,0.9996530309488065,0.00037852032574679713,0.006644518272425249,0.043534522683746205,-0.035035135867070855,0.0006178761607038369,-0.00848219180257015
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,NM_minus_MN,4,3.324390661751518,0.9967443580829463,0.999590543117132,0.0006697840573660696,0.006644518272425249,-0.013197951861726894,0.036677305840741206,-0.04812332513795663,0.019984185795234685
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,NT_minus_TN,4,3.2029444212314164,0.9951311871646151,0.9996003015320144,0.0003907777960944507,0.0033222591362126247,0.034505671642572046,0.034684029547791144,0.008325432582730876,-0.07589506799883045
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,QM_minus_MQ,4,2.61526755007286,0.9963849806769073,0.9996917824377253,0.0002669785054473332,0.0033222591362126247,-0.00554214983590843,0.037389619478966886,-0.04011534554116839,0.0019851787889340606
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,QT_minus_TQ,4,2.4872902598654787,0.9904939723730743,0.9996910418437972,0.0002764381274235775,0.0033222591362126247,0.021470598415565707,0.05990319331115557,-0.0004592705248189055,-0.08062364980371114
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,MT_minus_TM,4,2.8921928992946913,0.9951321583934087,0.9996713537715535,0.00031490898247130876,0.0033222591362126247,0.0027731358352833806,0.01778490203224724,0.04727427355555906,-0.05579935745511548
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,NQ_minus_QN,4,2.8243682522165146,0.9973860351031636,0.9996592357377804,0.00031964360524097934,0.0033222591362126247,0.0423296736964107,-0.025781047402075406,-0.00039571863090578994,-0.017944395256976765
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,NM_minus_MN,4,3.277903983379705,0.9969941307419742,0.9996652151125947,0.0003195171508502876,0.0033222591362126247,-0.005299577609970251,0.03587965672336533,-0.049225675405860314,0.015038020439352696
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,NT_minus_TN,4,3.1287350008863513,0.9939031749226998,0.9996334915569092,0.0003522919591879409,0.0033222591362126247,0.03635924914123839,0.04289114538404781,0.007332897117962913,-0.08557149487623282
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,QM_minus_MQ,4,2.5677420101912047,0.9951175165822165,0.9996805061698183,0.000292939524352566,0.0033222591362126247,-0.011302387641631039,0.04744944906569108,-0.043521465896454115,0.004017798506886102
