model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,givens_spectral_matched_null_mean,givens_spectral_matched_null_std,empirical_p_below_givens_spectral_matched_null,coef_N,coef_Q,coef_M,coef_T
intfloat/multilingual-e5-large,100.0,en,linear,NQ_minus_QN,4,2.4537929147329893,0.8623350140374793,0.9998380071481692,0.00012334244306595816,0.0033222591362126247,-0.32154797954481923,0.2630391390073229,0.07168826860863212,0.0037392324620638753
intfloat/multilingual-e5-large,100.0,en,linear,NM_minus_MN,4,1.9592334044589288,0.8834105263987099,0.9998307144569306,0.00011643323544998453,0.0033222591362126247,-0.26068115901812017,-0.0002717273328543268,0.21903058084076263,0.053758687200800515
intfloat/multilingual-e5-large,100.0,en,linear,NT_minus_TN,4,1.8540406731982773,0.8565845481643922,0.999830172340946,0.0001270817753681696,0.0033222591362126247,-0.29712819917967603,0.012460286565231321,0.0310952143018173,0.26429475426773275
intfloat/multilingual-e5-large,100.0,en,linear,QM_minus_MQ,4,2.15749684152796,0.8763660178608685,0.9998242772878624,0.0001452716791771173,0.0033222591362126247,-0.0028157282023758886,-0.2602529468974459,0.23240696169016636,0.026837659948392004
intfloat/multilingual-e5-large,100.0,en,linear,QT_minus_TQ,4,2.0418336850331094,0.879440878494823,0.9998412779525855,0.000128523184024168,0.0033222591362126247,0.008893674161167412,-0.2707332056388059,-0.01588499006415465,0.27282637356873657
intfloat/multilingual-e5-large,100.0,en,linear,MT_minus_TM,4,1.4523090946690647,0.9382075837235917,0.9998550261636823,0.0001160926653171915,0.0033222591362126247,-0.001232203580826351,0.009180899761370978,-0.1807025043844866,0.17147362760785684
intfloat/multilingual-e5-large,100.0,en,affine,NQ_minus_QN,4,2.3938338167866493,0.8433217861365504,0.9998394875470796,0.00011860472972839939,0.0033222591362126247,-0.35474353652828866,0.2860818527078366,0.0729499966058112,0.014401840502819372
intfloat/multilingual-e5-large,100.0,en,affine,NM_minus_MN,4,1.9103208147426642,0.8875347914254653,0.9998509400607009,0.00010546080770206691,0.0033222591362126247,-0.2593093656868006,-0.004199115923733315,0.21975607416877532,0.05465634609404876
intfloat/multilingual-e5-large,100.0,en,affine,NT_minus_TN,4,1.8009032878248972,0.8583649420300665,0.9998385127821166,0.0001280487831876736,0.0033222591362126247,-0.30183364696875437,0.004266963251380929,0.030263607042072076,0.277054554948969
intfloat/multilingual-e5-large,100.0,en,affine,QM_minus_MQ,4,2.0799708197054065,0.8757790142906546,0.999843996638074,0.00011164705454280664,0.0033222591362126247,-0.0084114684912782,-0.2672780307465438,0.23497115323539292,0.03592431184855774
