model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,givens_spectral_matched_null_mean,givens_spectral_matched_null_std,empirical_p_below_givens_spectral_matched_null,coef_N,coef_Q,coef_M,coef_T
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,NQ_minus_QN,4,0.5509644082382196,0.9345617632159579,0.9999364818373029,5.610748915559741e-05,0.0033222591362126247,-0.10810122641782849,0.10962078153137102,0.049111632845509345,-0.04937644296927151
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,NM_minus_MN,4,0.8401071649962354,0.7722876590050487,0.9999319836642603,6.27161395443413e-05,0.0033222591362126247,-0.2955932325820501,0.2360453694863035,0.13401552460860444,-0.07045415886770988
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,NT_minus_TN,4,0.7639637233001284,0.783858776808117,0.9999243365347975,6.664517250350676e-05,0.0033222591362126247,-0.24822578229614387,0.22381870737703707,0.20404707794307334,-0.17617078295432498
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,QM_minus_MQ,4,0.5417143901119453,0.7278382082989926,0.9999255286146185,6.29593725276927e-05,0.0033222591362126247,0.09103348555286105,-0.3567666910710385,0.2388331038850441,0.028056247291619808
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,QT_minus_TQ,4,0.45749502270747033,0.755869297775423,0.9999249851814941,6.141919110281215e-05,0.0033222591362126247,0.08275995520410828,-0.3263328624959114,0.07740927048631782,0.16652603435586458
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,linear,MT_minus_TM,4,0.4873532694086305,0.7196950239161618,0.9999255268145979,6.0710463663264345e-05,0.0033222591362126247,-0.012220288208262143,-0.05032706931143436,-0.3370478283223399,0.3989057038962117
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,affine,NQ_minus_QN,4,0.6240449236514126,0.6930128740673864,0.9999302188850699,6.224346984175743e-05,0.0033222591362126247,-0.3419812747079015,0.31868007075062327,0.03685895737145486,-0.010000271068856521
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,affine,NM_minus_MN,4,0.7363184664504661,0.7186315973264019,0.9999328359260516,5.54477140149726e-05,0.0033222591362126247,-0.3383583234976995,0.10146504724758457,0.26771937913885857,-0.025701822179260977
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,affine,NT_minus_TN,4,0.7075263588278843,0.7197087941284557,0.9999361612946639,5.339172528730661e-05,0.0033222591362126247,-0.3406293972482199,0.08217657373068427,0.0697075539099944,0.19319419972414167
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,100.0,en,affine,QM_minus_MQ,4,0.47295723073344403,0.755007353873268,0.9999308691034458,6.0206703592286476e-05,0.0033222591362126247,0.027566663223165627,-0.3343989657201486,0.26196350937470564,0.046662227798028
