model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,givens_spectral_matched_null_mean,givens_spectral_matched_null_std,empirical_p_below_givens_spectral_matched_null,coef_N,coef_Q,coef_M,coef_T
BAAI/bge-m3,100.0,en,linear,NQ_minus_QN,4,2.602206065652943,0.9513285718402493,0.9997993659722784,0.000178421496908112,0.0033222591362126247,-0.21377204914621029,0.13185461934644824,0.055051273594139194,0.03448410365146973
BAAI/bge-m3,100.0,en,linear,NM_minus_MN,4,2.2283969398134427,0.9113947004777608,0.9998067261412433,0.0001471376232950104,0.0033222591362126247,-0.20158047168513374,0.0020363782618585263,0.2178205277419324,-0.006705642030712934
BAAI/bge-m3,100.0,en,linear,NT_minus_TN,4,2.25930205935051,0.9162752198307806,0.9997966055501013,0.00015984436216148857,0.0033222591362126247,-0.2508044393889275,0.0334279307732602,0.03957733768376113,0.18725964051016433
BAAI/bge-m3,100.0,en,linear,QM_minus_MQ,4,2.2540612516548553,0.9354772066696454,0.999817510176861,0.00014349581953955085,0.0033222591362126247,-0.030889856678492953,-0.14917707681794518,0.18975104984295263,-0.007777736733603505
BAAI/bge-m3,100.0,en,linear,QT_minus_TQ,4,2.0201130527739943,0.9635863659029459,0.9998277830574128,0.00013030081036137945,0.0033222591362126247,-0.0007420777490699455,-0.14193363278776477,-0.014169197762874156,0.1561266366142114
BAAI/bge-m3,100.0,en,linear,MT_minus_TM,4,1.7663539303779878,0.9467557754996917,0.999823789829566,0.00013507428992144476,0.0033222591362126247,0.02696859528731389,0.021683937014666994,-0.16487717404247634,0.11390463610041468
BAAI/bge-m3,100.0,en,affine,NQ_minus_QN,4,2.5137643560493927,0.9250605890326372,0.9998158029672576,0.00014793516662846946,0.0033222591362126247,-0.275930813081281,0.15258079303547126,0.07066277701971961,0.062112829401474334
BAAI/bge-m3,100.0,en,affine,NM_minus_MN,4,2.144144886648234,0.9049499509883699,0.999805064057647,0.0001442357537154354,0.0033222591362126247,-0.2116502609017361,-0.015689255123881668,0.22227734163385113,0.01433221557095078
BAAI/bge-m3,100.0,en,affine,NT_minus_TN,4,2.097121075653832,0.9051966900824969,0.9998177258754201,0.00012995465541078798,0.0033222591362126247,-0.2594200425142087,0.006676187124720484,0.02954315586198689,0.230177127765138
BAAI/bge-m3,100.0,en,affine,QM_minus_MQ,4,2.1860948606248964,0.932275435689637,0.9998181107351257,0.00013184808096107644,0.0033222591362126247,-0.0356438548369649,-0.14630557531168675,0.2010759007505838,-0.017314643571861733
BAAI/bge-m3,100.0,en,affine,QT_minus_TQ,4,1.8867218588702073,0.9612365411978242,0.9998219374625588,0.00012653199607640976,0.0033222591362126247,-0.016293028745676657,-0.13482233842065194,-0.028462316240919567,0.17770735045498415
BAAI/bge-m3,100.0,en,affine,MT_minus_TM,4,1.6940501029373054,0.9467661586697865,0.9998320831211382,0.00013146138841350178,0.0033222591362126247,0.026103310204247526,0.02430773626078235,-0.16331422424557138,0.11055757507084961
BAAI/bge-m3,100.0,es,linear,NQ_minus_QN,4,2.835110948636828,0.9309576744796414,0.999782474838607,0.00018591901142573194,0.0033222591362126247,-0.2507720097377375,0.19616538429774813,0.038345745745952196,0.026790643620766313
BAAI/bge-m3,100.0,es,linear,NM_minus_MN,4,2.2668651165850227,0.8977262485849828,0.9998235065976901,0.00013548044877654717,0.0033222591362126247,-0.22133427064542363,-0.009450685779752457,0.23583839137417278,0.006301766767877376
BAAI/bge-m3,100.0,es,linear,NT_minus_TN,4,2.2659335253853774,0.9127071182747751,0.9998110891828016,0.00016751396327846027,0.0033222591362126247,-0.2492000762656963,0.005092004519566928,0.043175234726113426,0.20771902139879422
BAAI/bge-m3,100.0,es,linear,QM_minus_MQ,4,2.3016648011413228,0.923166287608491,0.9998091322420957,0.0001601462706534042,0.0033222591362126247,-0.02197561244495295,-0.16557653018692362,0.2062883867424222,-0.019822791960390298
BAAI/bge-m3,100.0,es,linear,QT_minus_TQ,4,2.365129703486741,0.9353717613417335,0.9997984585480348,0.00015987800140714148,0.0033222591362126247,0.014133141526847233,-0.2111495008738102,-0.009894740623625161,0.19996142434386138
BAAI/bge-m3,100.0,es,linear,MT_minus_TM,4,1.7483081702366237,0.9308075813413456,0.9998287734853235,0.000126867416144259,0.0033222591362126247,0.021724329436062024,0.007933857541354975,-0.18699421412826367,0.15406003637086918
BAAI/bge-m3,100.0,es,affine,NQ_minus_QN,4,2.736228840631861,0.9104169879125735,0.9998135558015058,0.00014748013068778627,0.0033222591362126247,-0.3036563375124451,0.2000818672338629,0.061806369650774226,0.05310043613465844
