model,template_id,triple,a,b,c,jacobi_norm,relative_jacobi_norm,null_mean_relative_jacobi_norm,null_std_relative_jacobi_norm,jacobi_to_null_mean_ratio,null_percentile_smaller_is_better
distilroberta-base,9,NMT,N,M,T,2.738049030303955,0.335979163646698,0.29345285303890706,0.07513349409818448,1.144917011936523,0.668
distilroberta-base,9,QMT,Q,M,T,1.364043116569519,0.17550189793109894,0.2831479921787977,0.07273133439079676,0.6198239181567498,0.107
distilroberta-base,10,NQM,N,Q,M,2.179722309112549,0.2662404477596283,0.2520639000833034,0.05312147944839842,1.0562418802160227,0.81
distilroberta-base,10,NQT,N,Q,T,2.266530990600586,0.2705651819705963,0.2429638438075781,0.05485215218653076,1.113602656795981,0.615
distilroberta-base,10,NMT,N,M,T,2.8182129859924316,0.34198257327079773,0.2952531778216362,0.07468183087212182,1.1582688992300456,0.706
distilroberta-base,10,QMT,Q,M,T,1.4792104959487915,0.1854310780763626,0.2872532593756914,0.06727776956143322,0.6455316763984787,0.082
distilroberta-base,11,NQM,N,Q,M,2.410797357559204,0.3176354169845581,0.27734241722524167,0.0594827436639923,1.1452825000996782,0.8
distilroberta-base,11,NQT,N,Q,T,2.326958179473877,0.30064553022384644,0.26891978447139264,0.06678453642399705,1.1179747552367638,0.61
distilroberta-base,11,NMT,N,M,T,2.884615421295166,0.3824828863143921,0.3251746936738491,0.08506700138993654,1.1762381690650472,0.707
distilroberta-base,11,QMT,Q,M,T,1.4231445789337158,0.19164884090423584,0.29959065598249435,0.06893637526344962,0.6397023307522467,0.098
distilroberta-base,12,NQM,N,Q,M,2.2140297889709473,0.2852975130081177,0.26936082808673384,0.056496665905673316,1.059164820042776,0.813
distilroberta-base,12,NQT,N,Q,T,2.2376081943511963,0.28276363015174866,0.266557511806488,0.05812044030406849,1.0607978302107088,0.591
distilroberta-base,12,NMT,N,M,T,2.799905300140381,0.3629111349582672,0.31817212562263014,0.08251583683183832,1.1406125984384925,0.691
distilroberta-base,12,QMT,Q,M,T,1.3910329341888428,0.18585684895515442,0.30408029203116893,0.07381344056953261,0.6112097818410819,0.106
distilroberta-base,13,NQM,N,Q,M,2.1171698570251465,0.26758283376693726,0.2527044825255871,0.047454252921914714,1.058876483280366,0.801
distilroberta-base,13,NQT,N,Q,T,2.1491990089416504,0.26572585105895996,0.24995282565057278,0.053262371836485016,1.0631040091916157,0.596
distilroberta-base,13,NMT,N,M,T,2.7651968002319336,0.3480125069618225,0.31426343312859534,0.083866247241958,1.107391030181707,0.688
distilroberta-base,13,QMT,Q,M,T,1.3367438316345215,0.17159424722194672,0.28570386561751365,0.06485510482647039,0.6006017694246675,0.09
distilroberta-base,14,NQM,N,Q,M,2.252664804458618,0.309221476316452,0.28334191991388796,0.06329119112999153,1.091336842812874,0.781
distilroberta-base,14,NQT,N,Q,T,2.1590278148651123,0.28917568922042847,0.2679442362785339,0.06505151122284084,1.0792383267343164,0.587
distilroberta-base,14,NMT,N,M,T,2.6630311012268066,0.3597868084907532,0.3039903285056353,0.07975550004557166,1.183546891962716,0.718
distilroberta-base,14,QMT,Q,M,T,1.3589686155319214,0.19612711668014526,0.29557568940520285,0.06830838328998921,0.6635427868717996,0.099
distilroberta-base,15,NQM,N,Q,M,2.400461435317993,0.310821533203125,0.27539934898912904,0.05739365147008137,1.1286211617525124,0.889
distilroberta-base,15,NQT,N,Q,T,2.3535594940185547,0.2956068515777588,0.26287338927388193,0.06497672201407252,1.1245217798316136,0.613
distilroberta-base,15,NMT,N,M,T,2.952305555343628,0.3807280659675598,0.33147108383476737,0.09032135537479588,1.1486011436104564,0.702
distilroberta-base,15,QMT,Q,M,T,1.3563892841339111,0.18123073875904083,0.303420054346323,0.06779734178901559,0.5972932117123253,0.087
distilroberta-base,16,NQM,N,Q,M,2.2529678344726562,0.2859642207622528,0.2681039970070124,0.055644777253077336,1.0666167754063984,0.795
distilroberta-base,16,NQT,N,Q,T,2.2403666973114014,0.28026658296585083,0.25958771535754205,0.05221585792215789,1.079660424526435,0.622
distilroberta-base,16,NMT,N,M,T,2.6826298236846924,0.3356042504310608,0.30954037445783616,0.08116001715957226,1.0842018622539682,0.7
distilroberta-base,16,QMT,Q,M,T,1.3909322023391724,0.18192219734191895,0.2942450211346149,0.06541919642791355,0.618267716611839,0.094
distilroberta-base,17,NQM,N,Q,M,2.4890334606170654,0.31681373715400696,0.26946505868434906,0.05558393135897522,1.175713610883949,0.905
distilroberta-base,17,NQT,N,Q,T,2.3937840461730957,0.29832521080970764,0.2664172069430351,0.06849786169754497,1.1197670534560304,0.675
distilroberta-base,17,NMT,N,M,T,2.9557461738586426,0.37650611996650696,0.32399727414548396,0.08942658087155067,1.1620657024302092,0.728
distilroberta-base,17,QMT,Q,M,T,1.388003945350647,0.18481482565402985,0.29653810350596904,0.06554475962704469,0.623241409681729,0.098
distilroberta-base,18,NQM,N,Q,M,2.2852694988250732,0.2893732190132141,0.26523316763341426,0.05507856037185271,1.0910144519032154,0.79
distilroberta-base,18,NQT,N,Q,T,2.262155055999756,0.2796565890312195,0.2570447425097227,0.05322109863295825,1.0879685236882584,0.696
distilroberta-base,18,NMT,N,M,T,2.669182300567627,0.3261067569255829,0.2998124356865883,0.07989126033749029,1.0877025703676746,0.689
distilroberta-base,18,QMT,Q,M,T,1.3959463834762573,0.18123452365398407,0.2924711241424084,0.0672174782203183,0.6196663830823815,0.104
distilroberta-base,19,NQM,N,Q,M,2.4973373413085938,0.3308999240398407,0.278928124204278,0.05546143499405375,1.186326853853984,0.909
distilroberta-base,19,NQT,N,Q,T,2.3320155143737793,0.30264201760292053,0.27187382340431215,0.06473226562754095,1.1131708592325156,0.698
distilroberta-base,19,NMT,N,M,T,2.9550113677978516,0.39197519421577454,0.3392878138273954,0.09310755165388232,1.155288160199079,0.707
distilroberta-base,19,QMT,Q,M,T,1.3541131019592285,0.18437114357948303,0.3039179612994194,0.0668569154708255,0.6066477374044843,0.095
distilroberta-base,20,NQM,N,Q,M,2.1605563163757324,0.26411765813827515,0.24140007416903972,0.04674463015303036,1.0941076097277145,0.807
distilroberta-base,20,NQT,N,Q,T,2.172508716583252,0.25973817706108093,0.24207390536367893,0.05260820808082823,1.0729705734692518,0.605
distilroberta-base,20,NMT,N,M,T,2.7202789783477783,0.33297309279441833,0.3047656653672457,0.08265575970827663,1.0925544791671,0.692
distilroberta-base,20,QMT,Q,M,T,1.3338807821273804,0.1670762300491333,0.27748964624106887,0.06524816214300422,0.6020989694995103,0.1
distilroberta-base,21,NQM,N,Q,M,2.23099684715271,0.2785271108150482,0.2610510616749525,0.05375276108629726,1.0669449456627342,0.789
distilroberta-base,21,NQT,N,Q,T,2.2573940753936768,0.285185843706131,0.26035783521831035,0.0555314157042962,1.0953610958775524,0.71
distilroberta-base,21,NMT,N,M,T,2.6569387912750244,0.3355409801006317,0.3071144618988037,0.08044934911475403,1.0925600117460512,0.698
distilroberta-base,21,QMT,Q,M,T,1.3906539678573608,0.1802482008934021,0.28833470353484153,0.06604845352830088,0.6251352982593589,0.101
distilroberta-base,22,NQM,N,Q,M,1.9960836172103882,0.2535070478916168,0.2505424252450466,0.04931700792172143,1.0118328169077904,0.609
distilroberta-base,22,NQT,N,Q,T,2.1315369606018066,0.26657816767692566,0.2488937620818615,0.053273563147654523,1.071052024149069,0.601
distilroberta-base,22,NMT,N,M,T,2.6633594036102295,0.34004783630371094,0.30729019294679166,0.07870525063837683,1.1066016557237959,0.684
distilroberta-base,22,QMT,Q,M,T,1.306229829788208,0.1728343367576599,0.29072837412357333,0.07210800850841839,0.5944873364290293,0.104
distilroberta-base,23,NQM,N,Q,M,2.0450971126556396,0.26508891582489014,0.26485776495933533,0.056959614411789025,1.0008727358421583,0.598
distilroberta-base,23,NQT,N,Q,T,2.118112802505493,0.2727055847644806,0.26024774605035783,0.05480597780465223,1.0478691512304754,0.558
distilroberta-base,23,NMT,N,M,T,2.778761863708496,0.3667867183685303,0.31836523532867433,0.08316270227115569,1.15209412858384,0.69
distilroberta-base,23,QMT,Q,M,T,1.4003242254257202,0.1900216042995453,0.30467656508088115,0.07342057225430128,0.6236830333454673,0.09
distilroberta-base,24,NQM,N,Q,M,2.3118863105773926,0.29992783069610596,0.27163614736497405,0.05529537022712026,1.1041528662678854,0.796
distilroberta-base,24,NQT,N,Q,T,2.277783155441284,0.29643672704696655,0.26904335038363936,0.06554822690830413,1.101817705671462,0.61
distilroberta-base,24,NMT,N,M,T,2.956972122192383,0.38234466314315796,0.3250401049554348,0.091591413430988,1.1762999621059185,0.732
distilroberta-base,24,QMT,Q,M,T,1.4068701267242432,0.1915731132030487,0.3088144689798355,0.07177308069393258,0.620350185777524,0.086
distilroberta-base,25,NQM,N,Q,M,1.9887067079544067,0.26959463953971863,0.26112836392223837,0.05489149671604195,1.0324218920123478,0.697
distilroberta-base,25,NQT,N,Q,T,1.9489994049072266,0.26366332173347473,0.2480298466235399,0.05705708424146351,1.0630306203938444,0.617
distilroberta-base,25,NMT,N,M,T,2.8324968814849854,0.3845098614692688,0.3030438201129437,0.07487178023046637,1.2688259451213826,0.818
distilroberta-base,25,QMT,Q,M,T,1.353417992591858,0.19303441047668457,0.2935354304611683,0.064822527362956,0.6576187759438581,0.086
distilroberta-base,26,NQM,N,Q,M,2.108828544616699,0.26507681608200073,0.2515921136289835,0.04892792637322527,1.053597476715225,0.777
distilroberta-base,26,NQT,N,Q,T,2.186842441558838,0.2672116458415985,0.24756615360081197,0.05502374473350493,1.0793545157686804,0.599
distilroberta-base,26,NMT,N,M,T,2.6381821632385254,0.32525551319122314,0.2935367905944586,0.0748119009154468,1.1080570600074393,0.725
distilroberta-base,26,QMT,Q,M,T,1.3188873529434204,0.17079667747020721,0.28414714947342873,0.06928617390453422,0.601085310150464,0.095
distilroberta-base,27,NQM,N,Q,M,2.083207845687866,0.27140671014785767,0.2669158739298582,0.05696094911190848,1.0168249124747177,0.595
distilroberta-base,27,NQT,N,Q,T,2.1568479537963867,0.2722069323062897,0.25362650710344314,0.0569254503900828,1.0732590036190308,0.592
distilroberta-base,27,NMT,N,M,T,2.7027711868286133,0.3467809557914734,0.3120900789052248,0.07701283375635677,1.1111566154452233,0.717
distilroberta-base,27,QMT,Q,M,T,1.3156722784042358,0.17780689895153046,0.2969857332110405,0.0728231606405421,0.5987051870420346,0.109
distilroberta-base,28,NQM,N,Q,M,2.2224836349487305,0.2858908474445343,0.27088206657767294,0.05745180589097845,1.055407067198752,0.806
distilroberta-base,28,NQT,N,Q,T,2.217871904373169,0.28196588158607483,0.2689833269119263,0.058703040172531556,1.0482652765959402,0.577
distilroberta-base,28,NMT,N,M,T,2.6302435398101807,0.33392447233200073,0.30982557219266893,0.08271552774688078,1.0777821532538567,0.698
distilroberta-base,28,QMT,Q,M,T,1.4332334995269775,0.19068005681037903,0.29938369622826577,0.06495367445573692,0.6369086199816228,0.092
distilroberta-base,29,NQM,N,Q,M,2.2789323329925537,0.29103395342826843,0.27231303234398363,0.057194144287939,1.0687477970557353,0.798
distilroberta-base,29,NQT,N,Q,T,2.224168062210083,0.27822569012641907,0.26837943036854267,0.0625851030555127,1.0366878331298293,0.599
distilroberta-base,29,NMT,N,M,T,2.7389094829559326,0.3369438946247101,0.29854964841902254,0.07778314656183423,1.1286025503894468,0.7
distilroberta-base,29,QMT,Q,M,T,1.40298330783844,0.18373426795005798,0.2975675992518663,0.07021844263366643,0.6174538774092965,0.111
distilroberta-base,30,NQM,N,Q,M,2.3108620643615723,0.28996169567108154,0.26714424988627433,0.05482416769374179,1.0854124533596938,0.773
distilroberta-base,30,NQT,N,Q,T,2.1994829177856445,0.2782869338989258,0.25961693331599234,0.05542590280513824,1.071913647324142,0.694
distilroberta-base,30,NMT,N,M,T,2.750774621963501,0.3425351679325104,0.3085079068541527,0.07615287062666239,1.1102962365672326,0.696
distilroberta-base,30,QMT,Q,M,T,1.3908236026763916,0.1847887933254242,0.2999864670187235,0.0713105848114076,0.6159904317059567,0.1
distilroberta-base,31,NQM,N,Q,M,2.03432559967041,0.263468474149704,0.26852892926335337,0.05595913922200572,0.9811548978037015,0.581
distilroberta-base,31,NQT,N,Q,T,2.0586884021759033,0.2651938498020172,0.2544100005030632,0.05524992059277452,1.0423876784583466,0.576
distilroberta-base,31,NMT,N,M,T,2.8852460384368896,0.38206905126571655,0.32246014165878295,0.0825215912218228,1.1848566749958978,0.694
distilroberta-base,31,QMT,Q,M,T,1.368175983428955,0.18974892795085907,0.29915740682184694,0.07092311407030805,0.6342778872368798,0.103
distilroberta-base,32,NQM,N,Q,M,2.416985034942627,0.2997438609600067,0.2658259476721287,0.05627402824915608,1.1275944413394323,0.81
distilroberta-base,32,NQT,N,Q,T,2.3550491333007812,0.28341802954673767,0.25676859959959986,0.06305718007108452,1.1037877294481906,0.695
distilroberta-base,32,NMT,N,M,T,2.8204145431518555,0.34092432260513306,0.30058936758339405,0.07951905984972173,1.1341862333484385,0.708
distilroberta-base,32,QMT,Q,M,T,1.5117509365081787,0.19488175213336945,0.2905138217508793,0.06175255585880245,0.6708174879879318,0.089
distilroberta-base,33,NQM,N,Q,M,2.359036684036255,0.3046607971191406,0.2722017575055361,0.05332244961750874,1.1192462528895506,0.818
distilroberta-base,33,NQT,N,Q,T,2.2608020305633545,0.2992669343948364,0.27584583012759684,0.06390789662265312,1.0849065010528558,0.696
distilroberta-base,33,NMT,N,M,T,2.8128433227539062,0.3686625063419342,0.34006397315859793,0.09402581263643717,1.084097509408662,0.691
distilroberta-base,33,QMT,Q,M,T,1.474078893661499,0.20280702412128448,0.3195661286711693,0.07280434524467484,0.6346324154063789,0.098
distilroberta-base,34,NQM,N,Q,M,2.340418577194214,0.3137672245502472,0.28329158283770084,0.05381920077114875,1.1075769403600617,0.805
distilroberta-base,34,NQT,N,Q,T,2.2456142902374268,0.2987757623195648,0.27298409402370455,0.06394093013211052,1.0944804802162802,0.604
distilroberta-base,34,NMT,N,M,T,2.856764078140259,0.37964993715286255,0.34468453592062,0.09487320755996352,1.101441746255752,0.673
distilroberta-base,34,QMT,Q,M,T,1.457643985748291,0.2023915946483612,0.32130381298065186,0.07306362672704639,0.6299072294542575,0.097
distilroberta-base,35,NQM,N,Q,M,2.3004403114318848,0.2846011221408844,0.26146259881556033,0.05899430833668124,1.088496494064751,0.783
distilroberta-base,35,NQT,N,Q,T,2.3031322956085205,0.28287017345428467,0.2669739042520523,0.059796097928953976,1.0595424082578686,0.6
distilroberta-base,35,NMT,N,M,T,2.7824137210845947,0.33644285798072815,0.30006414633989337,0.08003574684589393,1.1212364492174487,0.717
distilroberta-base,35,QMT,Q,M,T,1.4555834531784058,0.18739216029644012,0.3030102021694183,0.06868715349160631,0.6184351515367376,0.112
distilroberta-base,36,NQM,N,Q,M,2.2656471729278564,0.28634899854660034,0.2648791691660881,0.05448458305293414,1.081055182432896,0.786
distilroberta-base,36,NQT,N,Q,T,2.255898952484131,0.28097182512283325,0.2633527462631464,0.05404716508333426,1.0669029623143351,0.59
distilroberta-base,36,NMT,N,M,T,2.8645431995391846,0.3593473732471466,0.3104001306891441,0.08537622877006408,1.1576907923594397,0.715
distilroberta-base,36,QMT,Q,M,T,1.3804782629013062,0.1796194314956665,0.2983160829991102,0.07104651069117324,0.6021111221670209,0.11
distilroberta-base,37,NQM,N,Q,M,2.0997331142425537,0.26159217953681946,0.2523524692058563,0.05343938298303268,1.036614305217633,0.722
distilroberta-base,37,NQT,N,Q,T,2.1353085041046143,0.26124104857444763,0.2486626708060503,0.05297469718455641,1.0505841014518722,0.592
distilroberta-base,37,NMT,N,M,T,2.859724283218384,0.35628741979599,0.30570529687404635,0.0761126976156844,1.1654604072549601,0.719
distilroberta-base,37,QMT,Q,M,T,1.4652289152145386,0.1926041692495346,0.29239079110324384,0.062275883664869996,0.6587217351208128,0.092
distilroberta-base,38,NQM,N,Q,M,2.0427677631378174,0.2644551992416382,0.26902418561279773,0.05534997055439839,0.9830164475296708,0.576
distilroberta-base,38,NQT,N,Q,T,2.0793604850769043,0.26283061504364014,0.24845772269368172,0.054438365083885325,1.0578484427574852,0.607
distilroberta-base,38,NMT,N,M,T,2.8982291221618652,0.3785784840583801,0.3200227970778942,0.0839391963739975,1.1829734866202373,0.792
distilroberta-base,38,QMT,Q,M,T,1.3764456510543823,0.18838760256767273,0.29552105897665026,0.07053886253192886,0.6374760675919213,0.095
distilroberta-base,39,NQM,N,Q,M,2.3021488189697266,0.29327499866485596,0.2745521314144134,0.0599791104639527,1.068194215622802,0.787
distilroberta-base,39,NQT,N,Q,T,2.297018051147461,0.2853129208087921,0.2624538807272911,0.05990797467331056,1.0870973597992486,0.696
distilroberta-base,39,NMT,N,M,T,2.7816028594970703,0.3518277108669281,0.3050878390073776,0.0835601074810089,1.153201360009853,0.727
distilroberta-base,39,QMT,Q,M,T,1.4931905269622803,0.19722986221313477,0.29621020555496214,0.06667581294875896,0.6658442501768317,0.095
distilroberta-base,40,NQM,N,Q,M,2.0587270259857178,0.26869550347328186,0.2622767578661442,0.05134173860559027,1.0244731773350237,0.599
distilroberta-base,40,NQT,N,Q,T,2.101889133453369,0.2724163830280304,0.25439190116524696,0.05714576445869621,1.0708532063290974,0.587
distilroberta-base,40,NMT,N,M,T,2.705381393432617,0.36193254590034485,0.32267800797522067,0.07283323447858955,1.1216523498775814,0.694
distilroberta-base,40,QMT,Q,M,T,1.315507173538208,0.18185363709926605,0.29564417943358423,0.07667497598275862,0.6151098169666619,0.115
distilroberta-base,41,NQM,N,Q,M,2.057751417160034,0.2625870406627655,0.2617349655181169,0.05445722531392441,1.0032554883981917,0.636
distilroberta-base,41,NQT,N,Q,T,2.063553810119629,0.26158103346824646,0.2493812932372093,0.05828160764726484,1.0489200295323833,0.607
distilroberta-base,41,NMT,N,M,T,2.7693369388580322,0.36323511600494385,0.31768629291653633,0.08408766812010428,1.1433767339128822,0.68
distilroberta-base,41,QMT,Q,M,T,1.3647288084030151,0.18890313804149628,0.29984914022684095,0.06897410011338433,0.6299939292737604,0.1
distilroberta-base,42,NQM,N,Q,M,2.355799436569214,0.3114989697933197,0.27785401974618434,0.05798467489796035,1.1210885848502334,0.8
distilroberta-base,42,NQT,N,Q,T,2.2261085510253906,0.290661096572876,0.2686423544585705,0.06447093683425045,1.0819630328121594,0.623
distilroberta-base,42,NMT,N,M,T,2.793184995651245,0.3665803372859955,0.32366261203587054,0.08615434850715288,1.1326001943166544,0.69
distilroberta-base,42,QMT,Q,M,T,1.4330365657806396,0.19699040055274963,0.3041120209693909,0.07157388139431507,0.6477560470124564,0.108
distilroberta-base,43,NQM,N,Q,M,2.3349456787109375,0.2882559299468994,0.2613132422119379,0.05627489758840305,1.103104946024919,0.824
distilroberta-base,43,NQT,N,Q,T,2.281006336212158,0.2792147696018219,0.25906170637905596,0.05465613934439802,1.0777925209532915,0.599
distilroberta-base,43,NMT,N,M,T,2.8339245319366455,0.34361690282821655,0.30435461121797563,0.08220373704257358,1.1290017964636412,0.695
distilroberta-base,43,QMT,Q,M,T,1.4638671875,0.18551212549209595,0.2926941361427307,0.06939519305386128,0.6338088215098309,0.11
distilroberta-base,44,NQM,N,Q,M,2.1654741764068604,0.2636371850967407,0.25209821715950964,0.05661385263303727,1.045771715747138,0.687
distilroberta-base,44,NQT,N,Q,T,2.224600315093994,0.2701839208602905,0.24589208370447158,0.057364201748535584,1.0987906433942607,0.594
distilroberta-base,44,NMT,N,M,T,2.7935614585876465,0.34042057394981384,0.2932934210151434,0.07445173224313476,1.1606826118717355,0.708
distilroberta-base,44,QMT,Q,M,T,1.4310650825500488,0.1832956075668335,0.2847226124852896,0.06670569771941295,0.6437690563676598,0.087
distilroberta-base,45,NQM,N,Q,M,2.0630366802215576,0.26216834783554077,0.2640172321498394,0.05798787501870208,0.9929971074227371,0.579
distilroberta-base,45,NQT,N,Q,T,2.0959675312042236,0.26409637928009033,0.2513443582057953,0.05263995041263295,1.050735258846762,0.594
distilroberta-base,45,NMT,N,M,T,2.843446731567383,0.3693050146102905,0.3170356575101614,0.08136271489224749,1.1648690166571847,0.783
distilroberta-base,45,QMT,Q,M,T,1.3923557996749878,0.188987135887146,0.2970075236856937,0.0691502437672353,0.6363042038170862,0.093
distilroberta-base,46,NQM,N,Q,M,2.3220229148864746,0.30319294333457947,0.27420341812074184,0.05665170647758159,1.1057226981757273,0.8
distilroberta-base,46,NQT,N,Q,T,2.1960513591766357,0.29294177889823914,0.27431128548085687,0.06140971658084366,1.067917342094241,0.581
distilroberta-base,46,NMT,N,M,T,2.685518264770508,0.3536583185195923,0.3261945403963327,0.09065639283298914,1.0841944751399162,0.71
distilroberta-base,46,QMT,Q,M,T,1.458801031112671,0.1993621289730072,0.30563011357188224,0.07118155768572372,0.6522987104981925,0.103
distilroberta-base,47,NQM,N,Q,M,2.3970651626586914,0.2904904782772064,0.26260503210127356,0.059390330358050906,1.1061877830432156,0.785
distilroberta-base,47,NQT,N,Q,T,2.3289294242858887,0.2742520868778229,0.2504753854125738,0.06091082140428981,1.0949262995443247,0.697
distilroberta-base,47,NMT,N,M,T,2.8163089752197266,0.33945968747138977,0.30066712860763073,0.07821132857798521,1.1290216161715974,0.698
distilroberta-base,47,QMT,Q,M,T,1.534746766090393,0.19392813742160797,0.28110512433946133,0.06159579678250649,0.6898776316390851,0.101
distilroberta-base,48,NQM,N,Q,M,2.319634199142456,0.28458911180496216,0.25719434659183027,0.05227205230391565,1.1065138700560209,0.811
distilroberta-base,48,NQT,N,Q,T,2.2552661895751953,0.2728644013404846,0.2520299653708935,0.05079456980216213,1.0826665033177623,0.712
distilroberta-base,48,NMT,N,M,T,2.742765188217163,0.3333945870399475,0.30071944203972817,0.07799618204675238,1.1086565763007568,0.697
distilroberta-base,48,QMT,Q,M,T,1.4417539834976196,0.18274347484111786,0.28319028240442273,0.06405600599893203,0.6453027741237867,0.092
distilroberta-base,49,NQM,N,Q,M,2.0353071689605713,0.25974181294441223,0.2557995168268681,0.048879185373029106,1.0154116636553188,0.573
distilroberta-base,49,NQT,N,Q,T,2.1857779026031494,0.26844877004623413,0.2492813402414322,0.05668765792998999,1.0768907523730462,0.589
distilroberta-base,49,NMT,N,M,T,2.7224738597869873,0.34573185443878174,0.30721140176057815,0.08240599850725981,1.1253874447898868,0.698
