model,language,triple,mean_relative_signed_permutation_norm,mean_ratio_to_null_mean,mean_null_percentile,max_p_smaller_or_equal_null,n
intfloat/multilingual-e5-large,ar,NMT,0.31144581564391655,0.6987396730976183,21.8315625,0.608878224355129,96
intfloat/multilingual-e5-large,ar,NQM,0.4047241033986211,0.49639402682633205,24.022604166666667,0.6132773445310937,96
intfloat/multilingual-e5-large,ar,NQT,0.4498051091407736,0.6044824708648573,30.624270833333338,0.6222755448910218,96
intfloat/multilingual-e5-large,ar,QMT,0.3802060829475522,0.5409651187381838,30.952395833333338,0.6184763047390522,96
intfloat/multilingual-e5-large,de,NMT,0.7076432512452205,0.7908867396609263,25.3871875,0.7094581083783243,96
intfloat/multilingual-e5-large,de,NQM,0.6996294769148032,0.670895507379094,20.889479166666668,0.6074785042991402,96
intfloat/multilingual-e5-large,de,NQT,0.757857988278071,0.7829736617376799,31.32229166666667,0.8996200759848031,96
intfloat/multilingual-e5-large,de,QMT,0.5160885723307729,0.6696319707247849,28.361875,0.6140771845630874,96
intfloat/multilingual-e5-large,en,NMT,0.39292495014766854,0.7883784471218344,28.3634375,0.7060587882423516,96
intfloat/multilingual-e5-large,en,NQM,0.5883006087193886,0.6745366648477368,21.37625,0.610877824435113,96
intfloat/multilingual-e5-large,en,NQT,0.6729698684066534,0.7591228029638799,30.4665625,0.8996200759848031,96
intfloat/multilingual-e5-large,en,QMT,0.4952009121576945,0.747671997733477,28.56958333333333,0.6152769446110777,96
intfloat/multilingual-e5-large,es,NMT,0.4387254932274421,0.7144600205180381,20.073958333333334,0.4997000599880024,96
intfloat/multilingual-e5-large,es,NQM,0.5930631554995974,0.6108161471231073,19.767500000000002,0.6058788242351529,96
intfloat/multilingual-e5-large,es,NQT,0.660522668932875,0.7408332093271035,33.08291666666667,0.6166766646670666,96
intfloat/multilingual-e5-large,es,QMT,0.5169223059589664,0.6788199522990673,30.19875,0.6196760647870426,96
intfloat/multilingual-e5-large,fr,NMT,0.533701615097622,0.7902518120080678,27.71291666666667,0.7124575084983004,96
intfloat/multilingual-e5-large,fr,NQM,0.6618647935489813,0.6503592566075006,21.921875,0.6038792241551689,96
intfloat/multilingual-e5-large,fr,NQT,0.708517383163174,0.7869137549957204,30.203125,0.619876024795041,96
intfloat/multilingual-e5-large,fr,QMT,0.45586068152139586,0.7080899486979205,29.274583333333336,0.6152769446110777,96
intfloat/multilingual-e5-large,ru,NMT,1.0293736488868792,0.8278589045223099,39.16708333333333,0.8014397120575885,96
intfloat/multilingual-e5-large,ru,NQM,0.4936367832124233,0.49586103058496284,19.412395833333335,0.6048790241951609,96
intfloat/multilingual-e5-large,ru,NQT,0.5233446294441819,0.6876893086393213,29.0603125,0.6144771045790842,96
intfloat/multilingual-e5-large,ru,QMT,0.42648764979094267,0.6359883693714653,30.301145833333333,0.611877624475105,96
intfloat/multilingual-e5-large,zh,NMT,0.4212438683025539,0.8335816375152278,42.76385416666667,0.9098180363927214,96
intfloat/multilingual-e5-large,zh,NQM,0.6770883506784836,0.6415605361938832,31.37375,0.612877424515097,96
intfloat/multilingual-e5-large,zh,NQT,0.6750982248534759,0.7014126088345823,29.547187500000003,0.617876424715057,96
intfloat/multilingual-e5-large,zh,QMT,0.4504631514040132,0.5914662677514911,29.696458333333336,0.6160767846430714,96
