model,feature,train_languages,test_languages,accuracy,macro_f1,chance,n_train,n_test
xlm-roberta-base,source_only,"es,fr,de,ru,zh,ar",en,0.16666666666666666,0.047619047619047616,0.16666666666666666,3456,576
xlm-roberta-base,ab_endpoint_only,"es,fr,de,ru,zh,ar",en,0.875,0.862953811245223,0.16666666666666666,3456,576
xlm-roberta-base,ba_endpoint_only,"es,fr,de,ru,zh,ar",en,0.6875,0.6416674418591445,0.16666666666666666,3456,576
xlm-roberta-base,ab_delta_only,"es,fr,de,ru,zh,ar",en,0.9357638888888888,0.936229887651893,0.16666666666666666,3456,576
xlm-roberta-base,ba_delta_only,"es,fr,de,ru,zh,ar",en,0.9045138888888888,0.9024900963744918,0.16666666666666666,3456,576
xlm-roberta-base,commutator_delta,"es,fr,de,ru,zh,ar",en,0.8923611111111112,0.8838090606622084,0.16666666666666666,3456,576
xlm-roberta-base,source_only,"en,fr,de,ru,zh,ar",es,0.16666666666666666,0.047619047619047616,0.16666666666666666,3456,576
xlm-roberta-base,ab_endpoint_only,"en,fr,de,ru,zh,ar",es,0.6579861111111112,0.6067066131313804,0.16666666666666666,3456,576
xlm-roberta-base,ba_endpoint_only,"en,fr,de,ru,zh,ar",es,0.7829861111111112,0.7694225346982337,0.16666666666666666,3456,576
xlm-roberta-base,ab_delta_only,"en,fr,de,ru,zh,ar",es,0.71875,0.7215876115380796,0.16666666666666666,3456,576
xlm-roberta-base,ba_delta_only,"en,fr,de,ru,zh,ar",es,0.8541666666666666,0.8515806659788807,0.16666666666666666,3456,576
xlm-roberta-base,commutator_delta,"en,fr,de,ru,zh,ar",es,0.9010416666666666,0.9021565692777598,0.16666666666666666,3456,576
xlm-roberta-base,source_only,"en,es,de,ru,zh,ar",fr,0.16666666666666666,0.047619047619047616,0.16666666666666666,3456,576
xlm-roberta-base,ab_endpoint_only,"en,es,de,ru,zh,ar",fr,0.6875,0.6878894818268381,0.16666666666666666,3456,576
xlm-roberta-base,ba_endpoint_only,"en,es,de,ru,zh,ar",fr,0.7274305555555556,0.7095850152251559,0.16666666666666666,3456,576
xlm-roberta-base,ab_delta_only,"en,es,de,ru,zh,ar",fr,0.7552083333333334,0.7251780638772151,0.16666666666666666,3456,576
xlm-roberta-base,ba_delta_only,"en,es,de,ru,zh,ar",fr,0.8229166666666666,0.8152529888532759,0.16666666666666666,3456,576
xlm-roberta-base,commutator_delta,"en,es,de,ru,zh,ar",fr,0.6701388888888888,0.6166484563458735,0.16666666666666666,3456,576
xlm-roberta-base,source_only,"en,es,fr,ru,zh,ar",de,0.16666666666666666,0.047619047619047616,0.16666666666666666,3456,576
xlm-roberta-base,ab_endpoint_only,"en,es,fr,ru,zh,ar",de,0.5954861111111112,0.5241000128803538,0.16666666666666666,3456,576
xlm-roberta-base,ba_endpoint_only,"en,es,fr,ru,zh,ar",de,0.5677083333333334,0.511974719531105,0.16666666666666666,3456,576
