model,language,template_id,triple,relative_signed_permutation_norm,null_mean,null_std,ratio_to_null_mean,null_percentile_smaller_is_better,p_smaller_or_equal_null
xlm-roberta-base,en,31,QMT,0.37936466932296753,0.9254998930096626,0.6749939943138775,0.4099024453572756,30.19,0.6038792241551689
xlm-roberta-base,en,32,NQM,0.4822872281074524,0.9484017183423042,0.5232046519158916,0.5085263119829916,19.990000000000002,0.39992001599680066
xlm-roberta-base,en,32,NQT,0.5830598473548889,0.9076753986120224,0.399524765381979,0.6423660355297017,29.92,0.5984803039392121
xlm-roberta-base,en,32,NMT,0.6916630864143372,0.9078068368196487,0.40621983377631177,0.7619055710537527,19.900000000000002,0.39812037592481503
xlm-roberta-base,en,32,QMT,0.3831598460674286,0.9595250775277615,0.7031905472613688,0.39932238879493326,29.85,0.5970805838832234
xlm-roberta-base,en,33,NQM,0.3506576120853424,0.7247932991087437,0.41260321481894496,0.4838036065124383,19.22,0.38452309538092383
xlm-roberta-base,en,33,NQT,0.6121159195899963,0.8362616906642913,0.3298072508772166,0.7319669505642726,30.7,0.6140771845630874
xlm-roberta-base,en,33,NMT,0.49664831161499023,0.635517327684164,0.27072124210239423,0.7814866565857514,36.08,0.5108978204359128
xlm-roberta-base,en,33,QMT,0.37794968485832214,0.6125306248605251,0.3023287995615563,0.6170298586193389,5.55,0.11117776444711058
xlm-roberta-base,en,34,NQM,0.4325595796108246,0.7227093118548393,0.3281183797959116,0.5985249844090959,34.82,0.40091981603679266
xlm-roberta-base,en,34,NQT,0.42483583092689514,0.5951877381742,0.22947340445451408,0.7137845820369372,30.07,0.6014797040591882
xlm-roberta-base,en,34,NMT,0.48492586612701416,0.646397986459732,0.28503018148703513,0.7501970555047094,20.43,0.40871825634873027
xlm-roberta-base,en,34,QMT,0.4754190742969513,0.9080998336970806,0.5490761998145808,0.5235317270799278,54.56,0.5970805838832234
xlm-roberta-base,en,35,NQM,0.37181785702705383,0.7143787539839744,0.38982536457180406,0.5204772047782293,34.89,0.3997200559888022
xlm-roberta-base,en,35,NQT,0.4766857624053955,0.8289325194776058,0.4365464888497833,0.5750597922074867,39.08,0.5870825834833033
xlm-roberta-base,en,35,NMT,0.6435191631317139,0.8509246644735337,0.3764887864867859,0.7562586795261157,34.300000000000004,0.3945210957808438
xlm-roberta-base,en,35,QMT,0.4861074388027191,0.9501536769926548,0.6021570328036189,0.5116092802385328,30.11,0.6022795440911818
xlm-roberta-base,en,36,NQM,0.4540261924266815,0.7473566635251045,0.31780329968878207,0.6075093922151439,30.17,0.4023195360927814
xlm-roberta-base,en,36,NQT,0.4747866690158844,0.6519098886430263,0.24591471733500192,0.7283010693447854,29.57,0.5914817036592681
xlm-roberta-base,en,36,NMT,0.49677249789237976,0.6660027510404587,0.2820989305235373,0.745901570399753,30.18,0.504499100179964
xlm-roberta-base,en,36,QMT,0.46535390615463257,0.9084742193341255,0.5509226389001675,0.5122367770603394,29.61,0.5922815436912617
xlm-roberta-base,en,37,NQM,0.3160307705402374,0.7773586071610451,0.4949204348018037,0.40654437685329303,4.8,0.09618076384723055
xlm-roberta-base,en,37,NQT,0.5725701451301575,0.8686009730219841,0.36984078023529215,0.6591866264407312,29.95,0.5990801839632074
xlm-roberta-base,en,37,NMT,0.5170562267303467,0.6780948474407196,0.29005657675873825,0.7625131332011578,19.85,0.397120575884823
xlm-roberta-base,en,37,QMT,0.3605940043926239,0.63812621768713,0.35093868237198345,0.5650825720639114,4.9,0.09818036392721456
xlm-roberta-base,en,38,NQM,0.44552773237228394,0.9446584996581078,0.5463035355282916,0.471628353032401,19.54,0.3909218156368726
xlm-roberta-base,en,38,NQT,0.6833999752998352,1.0841374986410142,0.5048167436243968,0.6303628240475576,29.66,0.5932813437312537
xlm-roberta-base,en,38,NMT,0.8162949681282043,1.032714493048191,0.4656034090229115,0.7904362470192638,20.03,0.40071985602879423
xlm-roberta-base,en,38,QMT,0.5493773818016052,1.1492095267653466,0.7318406254014695,0.4780480573872781,29.57,0.5914817036592681
xlm-roberta-base,en,39,NQM,0.4735977053642273,0.7787660681843758,0.3185476320163598,0.608138598626633,14.94,0.2989402119576085
xlm-roberta-base,en,39,NQT,0.45309823751449585,0.7052634635210038,0.3313634189290776,0.6424524464258732,25.26,0.5052989402119576
xlm-roberta-base,en,39,NMT,0.6025979518890381,0.8001789241909981,0.35405441060009807,0.7530790097946248,29.95,0.39852029594081184
