model,language,pair,mean_relative_commutator_norm,std_relative_commutator_norm,mean_noncommutativity,n
xlm-roberta-base,ar,MT_vs_TM,0.16329034798157713,0.04316815885674877,0.01392502523958683,96
xlm-roberta-base,ar,NM_vs_MN,0.16538219472082952,0.05029975314881029,0.01433828535179297,96
xlm-roberta-base,ar,NQ_vs_QN,1.0453163981437683,0.1369202180302598,0.5278223875599602,96
xlm-roberta-base,ar,NT_vs_TN,0.6651140699783961,0.14202180157219968,0.2222691442196568,96
xlm-roberta-base,ar,QM_vs_MQ,0.7898834825803837,0.16769170584279178,0.3114417251199484,96
xlm-roberta-base,ar,QT_vs_TQ,0.8340319407482942,0.06932896585042916,0.3038247674703598,96
xlm-roberta-base,de,MT_vs_TM,0.35280220303684473,0.09012709349967664,0.06403643762071927,96
xlm-roberta-base,de,NM_vs_MN,0.2853154023177922,0.0860849733159008,0.04242880828678608,96
xlm-roberta-base,de,NQ_vs_QN,0.8910190717627605,0.07700684902991256,0.3867947906255722,96
xlm-roberta-base,de,NT_vs_TN,0.6958722357327739,0.10125256714697127,0.23692911056180796,96
xlm-roberta-base,de,QM_vs_MQ,1.1183763816952705,0.1239673412795643,0.6236268312204629,96
xlm-roberta-base,de,QT_vs_TQ,1.2659593913704157,0.09315583134809963,0.794089553800101,96
xlm-roberta-base,en,MT_vs_TM,0.2787901218980551,0.09500473564611694,0.04151558689773083,96
xlm-roberta-base,en,NM_vs_MN,0.28346701928724843,0.09560174278662507,0.04262768911818663,96
xlm-roberta-base,en,NQ_vs_QN,0.7319831841935714,0.10928266079962402,0.2702034891893466,96
xlm-roberta-base,en,NT_vs_TN,0.9866176191717386,0.18907081777305781,0.4241503694405158,96
xlm-roberta-base,en,QM_vs_MQ,0.7065680346762141,0.16286991002849588,0.2434503979360064,96
xlm-roberta-base,en,QT_vs_TQ,1.0131897286822398,0.10517503019084545,0.45058250582466525,96
xlm-roberta-base,es,MT_vs_TM,0.2248499361642947,0.06328901118873338,0.025741980721553166,96
xlm-roberta-base,es,NM_vs_MN,0.22112012996027866,0.07202968534877333,0.02495798096060753,96
xlm-roberta-base,es,NQ_vs_QN,0.8692295911411444,0.14372398526207558,0.37740260517845553,96
xlm-roberta-base,es,NT_vs_TN,0.7768839026490847,0.22037588599419683,0.31463031998525065,96
xlm-roberta-base,es,QM_vs_MQ,0.9380200058221817,0.17933978709822385,0.4309004214592278,96
xlm-roberta-base,es,QT_vs_TQ,1.0328220166265965,0.1568985229122247,0.5261472586814003,96
xlm-roberta-base,fr,MT_vs_TM,0.23093285062350333,0.08411395268433748,0.027816167722145718,96
xlm-roberta-base,fr,NM_vs_MN,0.18462330661714077,0.07196675328670123,0.018260305747389793,96
xlm-roberta-base,fr,NQ_vs_QN,0.9489689705272516,0.07543136439266979,0.37666333249459666,96
xlm-roberta-base,fr,NT_vs_TN,0.8252703417092562,0.16282745123448625,0.3314935468758146,96
xlm-roberta-base,fr,QM_vs_MQ,0.6128028950964411,0.0879445487358912,0.18920335111518702,96
xlm-roberta-base,fr,QT_vs_TQ,0.708276184896628,0.132490279193481,0.23923234269022942,96
xlm-roberta-base,ru,MT_vs_TM,0.15147173373649517,0.043096079298722015,0.01086901935438315,96
xlm-roberta-base,ru,NM_vs_MN,0.1544214691966772,0.04249106270759584,0.011536157379547754,96
xlm-roberta-base,ru,NQ_vs_QN,1.1051877724627654,0.1613668769620416,0.597077822817179,96
xlm-roberta-base,ru,NT_vs_TN,0.992230374366045,0.15061050237691231,0.46940971724689007,96
xlm-roberta-base,ru,QM_vs_MQ,0.7372130574658513,0.1540307229036937,0.26730936113744974,96
xlm-roberta-base,ru,QT_vs_TQ,0.9380413132409254,0.14191378759424442,0.40863894453893107,96
xlm-roberta-base,zh,MT_vs_TM,0.0,0.0,1.862645149230957e-09,96
xlm-roberta-base,zh,NM_vs_MN,0.0,0.0,1.241763432820638e-08,96
xlm-roberta-base,zh,NQ_vs_QN,0.9234828526775042,0.07975755843474461,0.40694080231090385,96
xlm-roberta-base,zh,NT_vs_TN,0.9591248395542303,0.10046405050887156,0.39393802049259347,96
xlm-roberta-base,zh,QM_vs_MQ,0.6170691878845295,0.09783605537762274,0.19185970661540827,96
xlm-roberta-base,zh,QT_vs_TQ,0.6655316293860475,0.0760699615031838,0.21704836189746857,96
