model,language,pair,mean_relative_commutator_norm,std_relative_commutator_norm,mean_noncommutativity,n
sentence-transformers/LaBSE,ar,MT_vs_TM,0.21806946257129312,0.06880745683798607,0.02524188905954361,48
sentence-transformers/LaBSE,ar,NM_vs_MN,0.23830366414040327,0.07226554218045024,0.03001248836517334,48
sentence-transformers/LaBSE,ar,NQ_vs_QN,0.7721913978457451,0.07218040739783695,0.2984631011883418,48
sentence-transformers/LaBSE,ar,NT_vs_TN,0.8271191741029421,0.08900767463449057,0.3397582372029622,48
sentence-transformers/LaBSE,ar,QM_vs_MQ,0.6534583643078804,0.06391036686383504,0.19694531336426735,48
sentence-transformers/LaBSE,ar,QT_vs_TQ,0.5782060666630665,0.0846425569003876,0.15835432211558023,48
sentence-transformers/LaBSE,de,MT_vs_TM,0.2508672101733585,0.09022552122789472,0.03487310434381167,48
sentence-transformers/LaBSE,de,NM_vs_MN,0.3243930588165919,0.05500124567477288,0.05310210958123207,48
sentence-transformers/LaBSE,de,NQ_vs_QN,0.8098669474323591,0.030241407099750147,0.3233657628297806,48
sentence-transformers/LaBSE,de,NT_vs_TN,1.020536123464505,0.05362030880077104,0.515538826584816,48
sentence-transformers/LaBSE,de,QM_vs_MQ,0.6927671221395334,0.036554009355330985,0.1842590793967247,48
sentence-transformers/LaBSE,de,QT_vs_TQ,0.8506026491522789,0.029370196472815777,0.29328739767273265,48
sentence-transformers/LaBSE,en,MT_vs_TM,0.31305463922520477,0.05176758428176278,0.0466852697233359,48
sentence-transformers/LaBSE,en,NM_vs_MN,0.29905124194920063,0.05603914691382267,0.0439667155345281,48
sentence-transformers/LaBSE,en,NQ_vs_QN,0.7498962705334028,0.03295697346039048,0.2730243888994058,48
sentence-transformers/LaBSE,en,NT_vs_TN,1.0026307267447312,0.05531510705948823,0.4646979918082555,48
sentence-transformers/LaBSE,en,QM_vs_MQ,0.6374563612043858,0.033648435478417886,0.1561212254067262,48
sentence-transformers/LaBSE,en,QT_vs_TQ,0.7934536126752695,0.028115516920710435,0.2860083356499672,48
sentence-transformers/LaBSE,es,MT_vs_TM,0.32940275222063065,0.13776192871089404,0.05780517434080442,48
sentence-transformers/LaBSE,es,NM_vs_MN,0.35102123984446126,0.142104556492385,0.06848859414458275,48
sentence-transformers/LaBSE,es,NQ_vs_QN,0.9132736325263977,0.05002105179918072,0.41666310528914136,48
sentence-transformers/LaBSE,es,NT_vs_TN,0.792980478455623,0.09264185316756515,0.30919977587958175,48
sentence-transformers/LaBSE,es,QM_vs_MQ,0.7068025755385557,0.08028927371279973,0.21166720986366272,48
sentence-transformers/LaBSE,es,QT_vs_TQ,0.7964199210206667,0.039566481708887005,0.27617794399460155,48
sentence-transformers/LaBSE,fr,MT_vs_TM,0.31138223595917225,0.08916525159852356,0.050973897178967796,48
sentence-transformers/LaBSE,fr,NM_vs_MN,0.2950590526064237,0.04657580869194717,0.04311224197347959,48
sentence-transformers/LaBSE,fr,NQ_vs_QN,0.918467735250791,0.05241664670244437,0.4148931857198477,48
sentence-transformers/LaBSE,fr,NT_vs_TN,0.8092973555127779,0.05958355582639545,0.3256156345208486,48
sentence-transformers/LaBSE,fr,QM_vs_MQ,0.7074390289684137,0.06998602466169959,0.2133627844353517,48
sentence-transformers/LaBSE,fr,QT_vs_TQ,0.8551839763919512,0.027778515358532978,0.3219442404806614,48
sentence-transformers/LaBSE,ru,MT_vs_TM,0.2921561685701211,0.10717832921499432,0.04570974285403887,48
sentence-transformers/LaBSE,ru,NM_vs_MN,0.28493097455551225,0.07959822835796178,0.04190027589599291,48
sentence-transformers/LaBSE,ru,NQ_vs_QN,0.8736674673855305,0.05642719389213498,0.3582056723535061,48
sentence-transformers/LaBSE,ru,NT_vs_TN,1.0643096243341763,0.14473135564804318,0.5465514823639145,48
sentence-transformers/LaBSE,ru,QM_vs_MQ,0.8794679765899976,0.04950258598356314,0.33795255919297534,48
sentence-transformers/LaBSE,ru,QT_vs_TQ,0.8139838439722856,0.041758602588239,0.30917757252852124,48
sentence-transformers/LaBSE,zh,MT_vs_TM,0.0,0.0,-7.450580596923828e-09,48
sentence-transformers/LaBSE,zh,NM_vs_MN,0.0,0.0,1.7384688059488933e-08,48
sentence-transformers/LaBSE,zh,NQ_vs_QN,0.755010669430097,0.0579546046110796,0.28305964544415474,48
sentence-transformers/LaBSE,zh,NT_vs_TN,0.7275143501659235,0.11034883189171601,0.2394972232480844,48
sentence-transformers/LaBSE,zh,QM_vs_MQ,0.5024999671926101,0.04279335180748317,0.11885583773255348,48
sentence-transformers/LaBSE,zh,QT_vs_TQ,0.7146186182896296,0.04341580029115942,0.22830873231093088,48
