model,feature,train_languages,test_languages,accuracy,macro_f1,chance,n_train,n_test
bert-base-multilingual-cased,source_only,"es,fr,de,ru,zh,ar",en,0.16666666666666666,0.047619047619047616,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_endpoint_only,"es,fr,de,ru,zh,ar",en,0.8715277777777778,0.8637084349726543,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_endpoint_only,"es,fr,de,ru,zh,ar",en,0.90625,0.9000120255650232,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_delta_only,"es,fr,de,ru,zh,ar",en,0.9201388888888888,0.9189121500993415,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_delta_only,"es,fr,de,ru,zh,ar",en,0.9131944444444444,0.9068792922826213,0.16666666666666666,1728,288
bert-base-multilingual-cased,commutator_delta,"es,fr,de,ru,zh,ar",en,0.7881944444444444,0.752699873654417,0.16666666666666666,1728,288
bert-base-multilingual-cased,source_only,"en,fr,de,ru,zh,ar",es,0.16666666666666666,0.047619047619047616,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_endpoint_only,"en,fr,de,ru,zh,ar",es,0.7395833333333334,0.7005734042120658,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_endpoint_only,"en,fr,de,ru,zh,ar",es,0.7430555555555556,0.708901737326658,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_delta_only,"en,fr,de,ru,zh,ar",es,0.8125,0.802142672554241,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_delta_only,"en,fr,de,ru,zh,ar",es,0.8402777777777778,0.8353274004067655,0.16666666666666666,1728,288
bert-base-multilingual-cased,commutator_delta,"en,fr,de,ru,zh,ar",es,0.9548611111111112,0.955027571762395,0.16666666666666666,1728,288
bert-base-multilingual-cased,source_only,"en,es,de,ru,zh,ar",fr,0.16666666666666666,0.047619047619047616,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_endpoint_only,"en,es,de,ru,zh,ar",fr,0.6180555555555556,0.559429089544987,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_endpoint_only,"en,es,de,ru,zh,ar",fr,0.7118055555555556,0.6591383152029564,0.16666666666666666,1728,288
bert-base-multilingual-cased,ab_delta_only,"en,es,de,ru,zh,ar",fr,0.6388888888888888,0.5951425441971661,0.16666666666666666,1728,288
bert-base-multilingual-cased,ba_delta_only,"en,es,de,ru,zh,ar",fr,0.7881944444444444,0.7262794594676127,0.16666666666666666,1728,288
