model,language,template_id,triple,relative_signed_permutation_norm,null_mean,null_std,ratio_to_null_mean,null_percentile_smaller_is_better,p_smaller_or_equal_null
intfloat/multilingual-e5-large,en,0,NQM,0.5429655313491821,0.8997150375843048,0.47940980970865266,0.6034861135659321,19.875,0.39780109945027486
intfloat/multilingual-e5-large,en,0,NQT,0.6501917243003845,0.8487071038484574,0.39070386787084793,0.7660967150520219,39.025000000000006,0.592703648175912
intfloat/multilingual-e5-large,en,0,NMT,0.3397276699542999,0.401298797339201,0.17169887264779893,0.8465703665348787,42.050000000000004,0.5142428785607196
intfloat/multilingual-e5-large,en,0,QMT,0.4820016324520111,0.6244963762313127,0.23919928259713508,0.7718245466210784,54.85,0.6006996501749126
intfloat/multilingual-e5-large,en,1,NQM,0.5039162635803223,0.8082190630435944,0.4243162908689645,0.6234897030045902,20.225,0.4047976011994003
intfloat/multilingual-e5-large,en,1,NQT,0.6429988145828247,0.8549258847832679,0.40725017461201096,0.7521105934756895,56.575,0.6176911544227887
intfloat/multilingual-e5-large,en,1,NMT,0.4493902027606964,0.5588961985111237,0.25343440542324847,0.804067381308102,26.6,0.424287856071964
intfloat/multilingual-e5-large,en,1,QMT,0.4201146066188812,0.5589860524833202,0.21946084680775627,0.7515654545435472,29.1,0.5822088955522239
intfloat/multilingual-e5-large,en,2,NQM,0.5783429145812988,0.8427921577990055,0.4055878397732048,0.6862224680530778,10.0,0.20039980009995004
intfloat/multilingual-e5-large,en,2,NQT,0.675527036190033,0.8242919770181178,0.3707973377785649,0.819523973329132,35.65,0.6106946526736632
intfloat/multilingual-e5-large,en,2,NMT,0.34258872270584106,0.42558024924993515,0.19084576163435682,0.8049920627398296,30.325000000000003,0.5102448775612194
intfloat/multilingual-e5-large,en,2,QMT,0.5250283479690552,0.6269883465468884,0.24422500831750116,0.8373813498445212,53.650000000000006,0.584207896051974
intfloat/multilingual-e5-large,en,3,NQM,0.5605617761611938,0.8762171584963798,0.4501806537081532,0.6397521102217381,19.825000000000003,0.3968015992003998
intfloat/multilingual-e5-large,en,3,NQT,0.6465667486190796,0.8746550245285034,0.4099101229964193,0.7392248720767166,29.450000000000003,0.5892053973013494
intfloat/multilingual-e5-large,en,3,NMT,0.42047780752182007,0.4967972108274698,0.22833808067098238,0.8463771501869388,49.45,0.6846576711644178
intfloat/multilingual-e5-large,en,3,QMT,0.48093387484550476,0.591200145766139,0.19770852240363881,0.8134874091098995,29.175,0.5837081459270365
intfloat/multilingual-e5-large,en,4,NQM,0.6158703565597534,0.8437954060137272,0.3508813395055178,0.7298811443742376,23.75,0.3843078460769615
intfloat/multilingual-e5-large,en,4,NQT,0.7859688401222229,0.9448718302249909,0.39602221857414793,0.831825878367268,10.05,0.2013993003498251
intfloat/multilingual-e5-large,en,4,NMT,0.4529683589935303,0.5566640403568744,0.2504850655972555,0.8137194540217128,19.875,0.39780109945027486
intfloat/multilingual-e5-large,en,4,QMT,0.6288896203041077,0.837914729654789,0.37070738127169295,0.7505413117184995,56.25,0.6131934032983508
intfloat/multilingual-e5-large,en,5,NQM,0.5498338937759399,0.8680722777545452,0.454422863504457,0.6333964438970101,19.975,0.39980009995002497
intfloat/multilingual-e5-large,en,5,NQT,0.6531873941421509,0.8529012801349163,0.3859537248412959,0.7658417326306047,30.35,0.6071964017991005
intfloat/multilingual-e5-large,en,5,NMT,0.34708932042121887,0.42472667460143565,0.17263198562404122,0.8172063144988738,14.775,0.19790104947526238
intfloat/multilingual-e5-large,en,5,QMT,0.4433644711971283,0.567582397133112,0.1901662700013834,0.7811455630685589,19.650000000000002,0.3933033483258371
intfloat/multilingual-e5-large,en,6,NQM,0.5493686199188232,0.8000941279530526,0.3874646816475672,0.6866299860538061,39.225,0.5982008995502249
intfloat/multilingual-e5-large,en,6,NQT,0.6366115212440491,0.8383442749083042,0.3800805153971331,0.7593676491831718,29.875,0.5977011494252874
intfloat/multilingual-e5-large,en,6,NMT,0.28391483426094055,0.35450790460407733,0.15957222569231222,0.8008702502056263,20.5,0.4102948525737131
intfloat/multilingual-e5-large,en,6,QMT,0.4335730969905853,0.5777881743758917,0.23016118668061403,0.7504014727510938,24.675,0.49375312343828087
intfloat/multilingual-e5-large,en,7,NQM,0.6306309700012207,0.9106761687099933,0.3963073455296609,0.6924865189937279,13.875,0.27786106946526734
intfloat/multilingual-e5-large,en,7,NQT,0.6852428317070007,0.9367153459489346,0.4407789484335083,0.731537958324028,29.05,0.5812093953023488
intfloat/multilingual-e5-large,en,7,NMT,0.3102981746196747,0.41790170270204546,0.18835117952510708,0.7425147411762709,19.85,0.39730134932533734
intfloat/multilingual-e5-large,en,7,QMT,0.47536134719848633,0.5918727776706219,0.18706228662891056,0.8031478471919561,38.550000000000004,0.5947026486756621
intfloat/multilingual-e5-large,en,8,NQM,0.5599835515022278,0.8192799482643605,0.40155507933905255,0.683506965705515,34.15,0.4832583708145927
intfloat/multilingual-e5-large,en,8,NQT,0.6353830099105835,0.8443643759489059,0.39533044955018615,0.7524985989559076,30.75,0.6151924037981009
intfloat/multilingual-e5-large,en,8,NMT,0.2822047472000122,0.36852013620734214,0.16841633607109194,0.765778364524614,20.125,0.4027986006996502
intfloat/multilingual-e5-large,en,8,QMT,0.3849833607673645,0.5101984788924455,0.18941058669334002,0.7545756733778266,45.300000000000004,0.607696151924038
intfloat/multilingual-e5-large,en,9,NQM,0.5582310557365417,0.8348210018575192,0.4162547232172556,0.6686835315520101,4.875,0.09795102448775612
intfloat/multilingual-e5-large,en,9,NQT,0.6765235662460327,0.883245898604393,0.4157901263752347,0.7659515513338179,29.55,0.5912043978010995
intfloat/multilingual-e5-large,en,9,NMT,0.39304888248443604,0.4863176217526197,0.22091759340405234,0.8082143539589115,45.125,0.5952023988005997
intfloat/multilingual-e5-large,en,9,QMT,0.4827382564544678,0.5844400742053986,0.19071440505820042,0.8259841817143871,20.175,0.40379810094952523
intfloat/multilingual-e5-large,en,10,NQM,0.5354555249214172,0.8455407811403275,0.4441813974501286,0.6332698988198404,50.45,0.6101949025487257
intfloat/multilingual-e5-large,en,10,NQT,0.662193775177002,0.917825891494751,0.44767725236958206,0.7214808182168911,30.6,0.6121939030484758
intfloat/multilingual-e5-large,en,10,NMT,0.3995637595653534,0.48100745646655557,0.22798554422586137,0.8306810096036513,20.5,0.29985007496251875
intfloat/multilingual-e5-large,en,10,QMT,0.5484554767608643,0.7591325208246708,0.2952660198040277,0.7224765923139961,29.975,0.5997001499250375
intfloat/multilingual-e5-large,en,11,NQM,0.5730259418487549,0.874254244685173,0.44547025687369357,0.6554454214339576,31.900000000000002,0.4217891054472764
