model,language,pair,mean_relative_commutator_norm,std_relative_commutator_norm,mean_noncommutativity,n
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,MT_vs_TM,0.23860129962364832,0.06991610422225036,0.027154091745615005,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NM_vs_MN,0.29892748532195884,0.09110261227530211,0.03996888920664787,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NQ_vs_QN,0.9294053701062998,0.08779010509382693,0.43173184245824814,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,NT_vs_TN,1.094984112928311,0.14445187507164162,0.5930657613401612,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,QM_vs_MQ,0.5997472039113442,0.08582666527767432,0.17793008933464685,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ar,QT_vs_TQ,0.8179179492096106,0.07809105854941752,0.3308605030179024,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,MT_vs_TM,0.23672104145710668,0.21309989842298002,0.04884791374206543,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NM_vs_MN,0.15400640930359563,0.135155851716495,0.02027170980970065,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NQ_vs_QN,0.5675653188178936,0.09729551250130943,0.15947917103767395,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,NT_vs_TN,0.6118993405252695,0.0996943897434601,0.18408354123433432,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,QM_vs_MQ,0.5442382513235012,0.11489799814869926,0.15066125243902206,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,de,QT_vs_TQ,0.6461908848335346,0.13148602360064854,0.20705987885594368,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,MT_vs_TM,0.1314944103360176,0.047485961108093375,0.00851809854308764,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,NM_vs_MN,0.07843567671564718,0.03169631611975689,0.003507790466149648,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,NQ_vs_QN,0.520787987858057,0.048728845188120325,0.12483603755633037,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,NT_vs_TN,0.3951708481957515,0.05072931035550836,0.07827204093337059,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,QM_vs_MQ,0.3774493932723999,0.05367675876887129,0.07176221658786137,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,en,QT_vs_TQ,0.560332465916872,0.06395348772682184,0.15845979750156403,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,es,MT_vs_TM,0.29054081564148265,0.1599620765429606,0.050688703854878746,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,es,NM_vs_MN,0.16469362719605365,0.07738356539451215,0.015262157966693243,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,es,NQ_vs_QN,0.6573045086115599,0.16533966856811347,0.22472352534532547,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,es,NT_vs_TN,0.6189368820438782,0.174532142170676,0.17302889004349709,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,es,QM_vs_MQ,0.5533945163091024,0.1488508877678065,0.1562300299604734,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,es,QT_vs_TQ,0.6439019820342461,0.13613480085753898,0.2132673648496469,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,fr,MT_vs_TM,0.24944137021278343,0.11156603908403331,0.035236055652300514,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,fr,NM_vs_MN,0.12395461687507729,0.04606291250893253,0.008230067789554596,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,fr,NQ_vs_QN,0.6132707154999176,0.10857033792131682,0.17710588375727335,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,fr,NT_vs_TN,0.5660175656278928,0.10118105834279174,0.149244986474514,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,fr,QM_vs_MQ,0.4954607716451089,0.10361085717020475,0.1271066926419735,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,fr,QT_vs_TQ,0.6941716379175583,0.12833605862408434,0.2479113737742106,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,MT_vs_TM,0.435840199701488,0.17301196296210727,0.10129937032858531,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,NM_vs_MN,0.4252673586209615,0.22428044760315505,0.10088047323127587,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,NQ_vs_QN,1.075203750282526,0.19401693356130564,0.5744780593862137,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,NT_vs_TN,1.2113845112423103,0.21039742005097,0.6439017626689747,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,QM_vs_MQ,0.9400349992016951,0.21153454952401854,0.44226560012126964,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,QT_vs_TQ,0.7224054026106993,0.10763335854818015,0.2556422141691049,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,zh,MT_vs_TM,0.0,0.0,1.3659397761027018e-08,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,zh,NM_vs_MN,0.0,0.0,1.241763432820638e-09,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,zh,NQ_vs_QN,0.5275915414094925,0.06864881819000672,0.140165646870931,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,zh,NT_vs_TN,0.27583055291324854,0.04875406036059495,0.03774937490622202,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,zh,QM_vs_MQ,0.4435807665189107,0.06033671196936256,0.09513544291257858,48
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,zh,QT_vs_TQ,0.5877580071489016,0.09633467533803497,0.17439296593268713,48
