model,language,template_id,pair,relative_commutator_norm,commutator_norm,cosine_ab_ba,noncommutativity
BAAI/bge-m3,en,0,NQ_vs_QN,1.0147382020950315,9.04093074798584,0.5081450939178467,0.4918549060821533
BAAI/bge-m3,en,0,NM_vs_MN,0.1148214861750602,1.258429765701294,0.9934142827987672,0.0065857172012329
BAAI/bge-m3,en,0,NT_vs_TN,0.4048286080360412,4.144098281860352,0.9180901050567628,0.0819098949432373
BAAI/bge-m3,en,0,QM_vs_MQ,0.5399783849716187,4.209134101867676,0.8564987182617188,0.1435012817382812
BAAI/bge-m3,en,0,QT_vs_TQ,0.7216390371322632,5.234374046325684,0.7458125352859497,0.2541874647140503
BAAI/bge-m3,en,0,MT_vs_TM,0.1863457411527633,1.1939269304275513,0.9826462864875792,0.0173537135124206
BAAI/bge-m3,en,1,NQ_vs_QN,0.8281235694885254,9.448795318603516,0.6742356419563293,0.3257643580436706
BAAI/bge-m3,en,1,NM_vs_MN,0.0789828598499298,1.1234095096588137,0.99701589345932,0.0029841065406799
BAAI/bge-m3,en,1,NT_vs_TN,0.6606629490852356,8.108491897583008,0.7935950756072998,0.2064049243927002
BAAI/bge-m3,en,1,QM_vs_MQ,0.4771232604980469,4.195711612701416,0.8880245089530945,0.1119754910469055
BAAI/bge-m3,en,1,QT_vs_TQ,0.6358926892280579,5.391115665435791,0.79813152551651,0.20186847448349
BAAI/bge-m3,en,1,MT_vs_TM,0.1279985159635543,0.9267532825469972,0.9918223023414612,0.0081776976585388
BAAI/bge-m3,en,2,NQ_vs_QN,0.7937116026878357,8.322897911071777,0.7050359845161438,0.2949640154838562
BAAI/bge-m3,en,2,NM_vs_MN,0.1215173527598381,1.653491497039795,0.992846131324768,0.0071538686752319
BAAI/bge-m3,en,2,NT_vs_TN,0.6019232869148254,7.689969062805176,0.8378459215164185,0.1621540784835815
BAAI/bge-m3,en,2,QM_vs_MQ,0.4342094659805298,3.627922534942627,0.905747413635254,0.0942525863647461
BAAI/bge-m3,en,2,QT_vs_TQ,0.717293918132782,5.297536849975586,0.7428324818611145,0.2571675181388855
BAAI/bge-m3,en,2,MT_vs_TM,0.1277623027563095,1.1263206005096436,0.9918713569641112,0.0081286430358886
BAAI/bge-m3,en,3,NQ_vs_QN,0.9740638732910156,8.83572769165039,0.5373204946517944,0.4626795053482055
BAAI/bge-m3,en,3,NM_vs_MN,0.0813115090131759,0.8918418884277344,0.996720552444458,0.0032794475555419
BAAI/bge-m3,en,3,NT_vs_TN,0.5130173563957214,5.955508708953857,0.8875676393508911,0.1124323606491088
BAAI/bge-m3,en,3,QM_vs_MQ,0.5799580812454224,3.925969123840332,0.8580213189125061,0.1419786810874939
BAAI/bge-m3,en,3,QT_vs_TQ,0.7888539433479309,5.839188098907471,0.696900486946106,0.303099513053894
BAAI/bge-m3,en,3,MT_vs_TM,0.148159459233284,1.1894738674163818,0.9907878637313844,0.0092121362686157
BAAI/bge-m3,en,4,NQ_vs_QN,0.8495332598686218,8.40372085571289,0.667216956615448,0.332783043384552
BAAI/bge-m3,en,4,NM_vs_MN,0.0934769734740257,1.1151405572891235,0.9956713914871216,0.0043286085128784
BAAI/bge-m3,en,4,NT_vs_TN,0.4466423392295837,5.286892414093018,0.9079799652099608,0.092020034790039
BAAI/bge-m3,en,4,QM_vs_MQ,0.576244592666626,3.3435206413269043,0.858864963054657,0.141135036945343
BAAI/bge-m3,en,4,QT_vs_TQ,0.6104891300201416,3.820348501205444,0.821162223815918,0.178837776184082
BAAI/bge-m3,en,4,MT_vs_TM,0.2598678469657898,1.564133644104004,0.972927451133728,0.0270725488662719
BAAI/bge-m3,en,5,NQ_vs_QN,0.9477708339691162,8.632076263427734,0.5754379034042358,0.4245620965957641
BAAI/bge-m3,en,5,NM_vs_MN,0.1355468779802322,1.56336772441864,0.9909056425094604,0.0090943574905395
BAAI/bge-m3,en,5,NT_vs_TN,0.3640827238559723,3.992047071456909,0.9342153072357178,0.0657846927642822
BAAI/bge-m3,en,5,QM_vs_MQ,0.4629848897457123,3.610509872436523,0.8949716091156006,0.1050283908843994
BAAI/bge-m3,en,5,QT_vs_TQ,0.7530656456947327,5.570119857788086,0.7168781757354736,0.2831218242645263
BAAI/bge-m3,en,5,MT_vs_TM,0.2103461921215057,1.29928457736969,0.981537103652954,0.0184628963470459
BAAI/bge-m3,en,6,NQ_vs_QN,0.913603127002716,8.871381759643555,0.6112364530563354,0.3887635469436645
BAAI/bge-m3,en,6,NM_vs_MN,0.0703106522560119,0.7620265483856201,0.9975828528404236,0.0024171471595764
BAAI/bge-m3,en,6,NT_vs_TN,0.2645508944988251,2.895413637161255,0.9669137001037598,0.0330862998962402
BAAI/bge-m3,en,6,QM_vs_MQ,0.5594847202301025,3.417611598968506,0.8594537973403931,0.1405462026596069
BAAI/bge-m3,en,6,QT_vs_TQ,0.7686104774475098,5.496021747589111,0.7102410793304443,0.2897589206695556
BAAI/bge-m3,en,6,MT_vs_TM,0.1909011304378509,0.9307085275650024,0.9823927879333496,0.0176072120666503
BAAI/bge-m3,en,7,NQ_vs_QN,0.8735158443450928,8.91193962097168,0.6283787488937378,0.3716212511062622
BAAI/bge-m3,en,7,NM_vs_MN,0.0698331966996193,0.8542614579200745,0.9976410269737244,0.0023589730262756
BAAI/bge-m3,en,7,NT_vs_TN,0.3569389879703522,4.174470901489258,0.9402819275856018,0.0597180724143981
BAAI/bge-m3,en,7,QM_vs_MQ,0.5775735378265381,3.951052188873291,0.856225848197937,0.143774151802063
BAAI/bge-m3,en,7,QT_vs_TQ,0.7654704451560974,5.601386070251465,0.7106949687004089,0.289305031299591
BAAI/bge-m3,en,7,MT_vs_TM,0.1822269111871719,0.9844836592674256,0.9834359884262084,0.0165640115737915
BAAI/bge-m3,en,8,NQ_vs_QN,0.90238219499588,8.922555923461914,0.6239300966262817,0.3760699033737182
BAAI/bge-m3,en,8,NM_vs_MN,0.058724507689476,0.6598718762397766,0.9983116388320924,0.0016883611679077
BAAI/bge-m3,en,8,NT_vs_TN,0.2706767320632934,3.095806121826172,0.9664022922515868,0.033597707748413
BAAI/bge-m3,en,8,QM_vs_MQ,0.6000284552574158,3.619702100753784,0.8430721759796143,0.1569278240203857
BAAI/bge-m3,en,8,QT_vs_TQ,0.7532385587692261,5.570462703704834,0.7249258756637573,0.2750741243362427
BAAI/bge-m3,en,8,MT_vs_TM,0.1612654477357864,0.764732837677002,0.98704731464386,0.0129526853561401
BAAI/bge-m3,en,9,NQ_vs_QN,0.8276754021644592,9.543676376342772,0.6854116916656494,0.3145883083343506
BAAI/bge-m3,en,9,NM_vs_MN,0.0650218427181243,0.936895191669464,0.9978889226913452,0.0021110773086547
BAAI/bge-m3,en,9,NT_vs_TN,0.4231092035770416,6.128901481628418,0.9153493642807008,0.0846506357192993
BAAI/bge-m3,en,9,QM_vs_MQ,0.5300549864768982,3.732052564620972,0.8737177848815918,0.1262822151184082
BAAI/bge-m3,en,9,QT_vs_TQ,0.6604620218276978,5.644078731536865,0.7821544408798218,0.2178455591201782
BAAI/bge-m3,en,9,MT_vs_TM,0.1719977706670761,1.3193010091781616,0.987749457359314,0.012250542640686
BAAI/bge-m3,en,10,NQ_vs_QN,0.8928135633468628,9.177396774291992,0.6089715361595154,0.3910284638404846
BAAI/bge-m3,en,10,NM_vs_MN,0.0902211517095565,0.9453284740447998,0.9959304928779602,0.0040695071220397
BAAI/bge-m3,en,10,NT_vs_TN,0.4989986419677734,5.791750907897949,0.8923988342285156,0.1076011657714843
BAAI/bge-m3,en,10,QM_vs_MQ,0.7000150680541992,4.856016159057617,0.7996785640716553,0.2003214359283447
BAAI/bge-m3,en,10,QT_vs_TQ,0.6943456530570984,5.806488037109375,0.7647557258605957,0.2352442741394043
BAAI/bge-m3,en,10,MT_vs_TM,0.2596054673194885,1.834777355194092,0.9690718650817872,0.0309281349182128
BAAI/bge-m3,en,11,NQ_vs_QN,0.9748340845108032,9.143420219421388,0.5359184145927429,0.4640815854072571
BAAI/bge-m3,en,11,NM_vs_MN,0.101606085896492,1.0412344932556152,0.994893491268158,0.005106508731842
BAAI/bge-m3,en,11,NT_vs_TN,0.4937583208084106,5.354790687561035,0.8834885358810425,0.1165114641189575
BAAI/bge-m3,en,11,QM_vs_MQ,0.6679377555847168,4.215866565704346,0.816856861114502,0.183143138885498
BAAI/bge-m3,en,11,QT_vs_TQ,0.707457959651947,5.541129112243652,0.7510169148445129,0.248983085155487
BAAI/bge-m3,en,11,MT_vs_TM,0.2028929889202118,1.4417966604232788,0.980660915374756,0.0193390846252441
BAAI/bge-m3,en,12,NQ_vs_QN,0.8644109964370728,8.148237228393555,0.6554349660873413,0.3445650339126587
BAAI/bge-m3,en,12,NM_vs_MN,0.1419029831886291,1.6349564790725708,0.9900739192962646,0.0099260807037353
BAAI/bge-m3,en,12,NT_vs_TN,0.4620010256767273,5.098336219787598,0.8957664370536804,0.1042335629463195
BAAI/bge-m3,en,12,QM_vs_MQ,0.4810554981231689,3.6142191886901855,0.8843849897384644,0.1156150102615356
BAAI/bge-m3,en,12,QT_vs_TQ,0.7345759868621826,5.000822067260742,0.7303978204727173,0.2696021795272827
BAAI/bge-m3,en,12,MT_vs_TM,0.1722584515810012,1.0280965566635132,0.985360622406006,0.0146393775939941
BAAI/bge-m3,en,13,NQ_vs_QN,0.8527216911315918,8.446331024169922,0.6798139810562134,0.3201860189437866
BAAI/bge-m3,en,13,NM_vs_MN,0.0934600904583931,1.1966625452041626,0.9958252906799316,0.0041747093200683
BAAI/bge-m3,en,13,NT_vs_TN,0.4770570695400238,5.855704307556152,0.8924723267555237,0.1075276732444763
BAAI/bge-m3,en,13,QM_vs_MQ,0.4918127357959747,3.4951655864715576,0.8800768852233887,0.1199231147766113
BAAI/bge-m3,en,13,QT_vs_TQ,0.6720373630523682,4.636524200439453,0.7741957902908325,0.2258042097091674
BAAI/bge-m3,en,13,MT_vs_TM,0.1349794119596481,0.9838269352912904,0.9912909269332886,0.0087090730667114
BAAI/bge-m3,en,14,NQ_vs_QN,0.8972564339637756,9.28530216217041,0.6165319681167603,0.3834680318832397
BAAI/bge-m3,en,14,NM_vs_MN,0.0649277865886688,0.8023797869682312,0.9978925585746764,0.0021074414253234
BAAI/bge-m3,en,14,NT_vs_TN,0.293577492237091,3.463041067123413,0.9604862332344056,0.0395137667655944
BAAI/bge-m3,en,14,QM_vs_MQ,0.5887860059738159,4.225343227386475,0.846061646938324,0.153938353061676
BAAI/bge-m3,en,14,QT_vs_TQ,0.811466634273529,6.448466300964356,0.671127200126648,0.328872799873352
BAAI/bge-m3,en,14,MT_vs_TM,0.2076452523469925,1.0907881259918213,0.9813798666000366,0.0186201333999633
BAAI/bge-m3,en,15,NQ_vs_QN,0.8828522562980652,8.596004486083984,0.6164875030517578,0.3835124969482422
BAAI/bge-m3,en,15,NM_vs_MN,0.0979520604014396,1.0800358057022097,0.9952062368392944,0.0047937631607055
BAAI/bge-m3,en,15,NT_vs_TN,0.4312095940113067,5.063178539276123,0.9151684045791626,0.0848315954208374
BAAI/bge-m3,en,15,QM_vs_MQ,0.6778918504714966,4.283522605895996,0.7998454570770264,0.2001545429229736
BAAI/bge-m3,en,15,QT_vs_TQ,0.6800868511199951,4.917278289794922,0.7770554423332214,0.2229445576667785
BAAI/bge-m3,en,15,MT_vs_TM,0.1751219779253006,1.2318214178085327,0.9874151945114136,0.0125848054885864
BAAI/bge-m3,en,16,NQ_vs_QN,0.7894994616508484,8.529655456542969,0.7199862003326416,0.2800137996673584
BAAI/bge-m3,en,16,NM_vs_MN,0.0685800835490226,0.9357820749282836,0.9976552724838256,0.0023447275161743
BAAI/bge-m3,en,16,NT_vs_TN,0.3815611898899078,4.905145168304443,0.9290592074394226,0.0709407925605773
BAAI/bge-m3,en,16,QM_vs_MQ,0.4318722486495971,3.477627277374268,0.9067444801330566,0.0932555198669433
BAAI/bge-m3,en,16,QT_vs_TQ,0.6427092552185059,4.626267910003662,0.7934815287590027,0.2065184712409973
BAAI/bge-m3,en,16,MT_vs_TM,0.1649285107851028,1.08060622215271,0.98659348487854,0.0134065151214599
BAAI/bge-m3,en,17,NQ_vs_QN,0.8512915968894958,8.480570793151855,0.669959545135498,0.3300404548645019
BAAI/bge-m3,en,17,NM_vs_MN,0.0763875618577003,0.960598886013031,0.997124195098877,0.002875804901123
BAAI/bge-m3,en,17,NT_vs_TN,0.4025284945964813,4.588531017303467,0.9201549291610718,0.0798450708389282
BAAI/bge-m3,en,17,QM_vs_MQ,0.5036799907684326,3.777424097061157,0.8783372640609741,0.1216627359390258
BAAI/bge-m3,en,17,QT_vs_TQ,0.6559031009674072,4.605213642120361,0.7850475311279297,0.2149524688720703
BAAI/bge-m3,en,17,MT_vs_TM,0.1577543318271637,0.8194608092308044,0.9879172444343568,0.0120827555656433
BAAI/bge-m3,en,18,NQ_vs_QN,0.8334832787513733,8.555096626281738,0.677520751953125,0.322479248046875
BAAI/bge-m3,en,18,NM_vs_MN,0.0986275374889373,1.3596160411834717,0.9951383471488952,0.0048616528511047
BAAI/bge-m3,en,18,NT_vs_TN,0.5022836327552795,5.957915306091309,0.874619722366333,0.125380277633667
BAAI/bge-m3,en,18,QM_vs_MQ,0.4469726681709289,3.53562068939209,0.9001234173774719,0.099876582622528
BAAI/bge-m3,en,18,QT_vs_TQ,0.6888794302940369,5.000120162963867,0.7627226114273071,0.2372773885726928
BAAI/bge-m3,en,18,MT_vs_TM,0.1969633251428604,1.2646894454956057,0.9807627201080322,0.0192372798919677
BAAI/bge-m3,en,19,NQ_vs_QN,1.0333446264266968,9.14015769958496,0.478892058134079,0.521107941865921
BAAI/bge-m3,en,19,NM_vs_MN,0.1007502898573875,1.120189547538757,0.9952021837234496,0.0047978162765502
BAAI/bge-m3,en,19,NT_vs_TN,0.5850396752357483,5.739646434783936,0.8300275206565857,0.1699724793434143
BAAI/bge-m3,en,19,QM_vs_MQ,0.5400910377502441,4.307823181152344,0.8570766448974609,0.142923355102539
BAAI/bge-m3,en,19,QT_vs_TQ,0.7566742300987244,5.552059173583984,0.719599187374115,0.280400812625885
BAAI/bge-m3,en,19,MT_vs_TM,0.1162935271859169,0.7972577214241028,0.9932472109794616,0.0067527890205383
BAAI/bge-m3,en,20,NQ_vs_QN,0.875353991985321,8.340978622436523,0.6478859186172485,0.3521140813827514
BAAI/bge-m3,en,20,NM_vs_MN,0.094178669154644,1.160780429840088,0.9957953691482544,0.0042046308517456
BAAI/bge-m3,en,20,NT_vs_TN,0.511607825756073,5.660778045654297,0.8715512752532959,0.1284487247467041
BAAI/bge-m3,en,20,QM_vs_MQ,0.5137418508529663,3.213179588317871,0.8728736639022827,0.1271263360977172
BAAI/bge-m3,en,20,QT_vs_TQ,0.8204992413520813,5.301324367523193,0.664663553237915,0.3353364467620849
BAAI/bge-m3,en,20,MT_vs_TM,0.2196132689714431,1.1276445388793943,0.9760118126869202,0.0239881873130798
BAAI/bge-m3,en,21,NQ_vs_QN,0.9314983487129213,9.607277870178224,0.5677038431167603,0.4322961568832397
BAAI/bge-m3,en,21,NM_vs_MN,0.0825414136052131,1.0524799823760986,0.9967001676559448,0.0032998323440551
BAAI/bge-m3,en,21,NT_vs_TN,0.5393937230110168,5.660016536712647,0.8563258051872253,0.1436741948127746
BAAI/bge-m3,en,21,QM_vs_MQ,0.7287195920944214,4.929783344268799,0.777245819568634,0.2227541804313659
BAAI/bge-m3,en,21,QT_vs_TQ,0.7492631077766418,6.181035995483398,0.7307708263397217,0.2692291736602783
BAAI/bge-m3,en,21,MT_vs_TM,0.1617439538240432,0.8765194416046143,0.9880916476249696,0.0119083523750305
BAAI/bge-m3,en,22,NQ_vs_QN,0.8241583704948425,8.79481029510498,0.7018557786941528,0.2981442213058471
BAAI/bge-m3,en,22,NM_vs_MN,0.1029966324567794,1.3070533275604248,0.9950733184814452,0.0049266815185546
BAAI/bge-m3,en,22,NT_vs_TN,0.4694187045097351,6.001151084899902,0.8971378803253174,0.1028621196746826
BAAI/bge-m3,en,22,QM_vs_MQ,0.6021087765693665,3.6452691555023193,0.8496429324150085,0.1503570675849914
BAAI/bge-m3,en,22,QT_vs_TQ,0.687224268913269,5.054868221282959,0.7641681432723999,0.2358318567276001
BAAI/bge-m3,en,22,MT_vs_TM,0.2540891170501709,1.628374457359314,0.9740594029426576,0.0259405970573425
BAAI/bge-m3,en,23,NQ_vs_QN,0.8990315198898315,9.008581161499023,0.6101077198982239,0.3898922801017761
BAAI/bge-m3,en,23,NM_vs_MN,0.0701039135456085,0.9312902092933656,0.9976887702941896,0.0023112297058105
BAAI/bge-m3,en,23,NT_vs_TN,0.3345108330249786,3.7661499977111816,0.9511857628822328,0.0488142371177673
BAAI/bge-m3,en,23,QM_vs_MQ,0.569892168045044,3.985799789428711,0.8525192141532898,0.1474807858467102
BAAI/bge-m3,en,23,QT_vs_TQ,0.7984774708747864,6.171564102172852,0.6814777255058289,0.3185222744941711
BAAI/bge-m3,en,23,MT_vs_TM,0.241604134440422,1.2434370517730713,0.9730597734451294,0.0269402265548706
BAAI/bge-m3,en,24,NQ_vs_QN,0.8562097549438477,9.288843154907228,0.6450230479240417,0.3549769520759582
BAAI/bge-m3,en,24,NM_vs_MN,0.0618115290999412,0.9102515578269958,0.9980902671813964,0.0019097328186035
BAAI/bge-m3,en,24,NT_vs_TN,0.7052735090255737,7.6396403312683105,0.7613013982772827,0.2386986017227172
BAAI/bge-m3,en,24,QM_vs_MQ,0.4728271663188934,4.373447418212891,0.8882994055747986,0.1117005944252014
BAAI/bge-m3,en,24,QT_vs_TQ,0.6681039929389954,5.859448432922363,0.7785352468490601,0.2214647531509399
BAAI/bge-m3,en,24,MT_vs_TM,0.1304738968610763,0.8947704434394836,0.9915297627449036,0.0084702372550964
BAAI/bge-m3,en,25,NQ_vs_QN,0.8207224607467651,8.462944030761719,0.6932530403137207,0.3067469596862793
BAAI/bge-m3,en,25,NM_vs_MN,0.0616097003221511,0.750872790813446,0.9981481432914734,0.0018518567085266
BAAI/bge-m3,en,25,NT_vs_TN,0.3699041604995727,4.552248001098633,0.9323341846466064,0.0676658153533935
BAAI/bge-m3,en,25,QM_vs_MQ,0.480007141828537,3.2735390663146973,0.8959642052650452,0.1040357947349548
BAAI/bge-m3,en,25,QT_vs_TQ,0.6255148649215698,4.365747451782227,0.8045321702957153,0.1954678297042846
BAAI/bge-m3,en,25,MT_vs_TM,0.1662738770246505,0.8589544892311096,0.9863818883895874,0.0136181116104125
BAAI/bge-m3,en,26,NQ_vs_QN,0.8745610117912292,9.380462646484377,0.6260074377059937,0.3739925622940063
BAAI/bge-m3,en,26,NM_vs_MN,0.0892605260014534,1.049927830696106,0.9960179328918456,0.0039820671081542
BAAI/bge-m3,en,26,NT_vs_TN,0.3217721581459045,3.985528707504273,0.9497613310813904,0.0502386689186096
