model,ridge_alpha,heldout_language,method,triple,basis_rank,relative_jacobi_operator_norm,jacobi_coeff_norm,jacobi_coef_N,jacobi_coef_Q,jacobi_coef_M,jacobi_coef_T
distilbert-base-multilingual-cased,0.1,en,linear,NQM,4,0.05813161920160335,0.008661042372394947,-0.0072813257540462525,0.0010583490534268594,0.0016044481865381023,0.004278036177699824
distilbert-base-multilingual-cased,0.1,en,linear,NQT,4,0.08151114381957021,0.0115364613031495,0.0084972300906853,-0.007205814893167794,-0.00033869494877997186,0.002974649162857749
distilbert-base-multilingual-cased,0.1,en,linear,NMT,4,0.1081514138495309,0.017316758007747086,0.011317112876760297,-0.006286176740694646,-0.005746504599756978,-0.009962666856984662
distilbert-base-multilingual-cased,0.1,en,linear,QMT,4,0.10960208385209314,0.012488513599329914,0.001766340403888918,0.001169880062194731,-0.006001298289931093,-0.010745176265356801
distilbert-base-multilingual-cased,0.1,en,affine,NQM,4,0.062067878034300306,0.01000377450930269,-0.007764855066479233,0.0037740130056365365,0.004335669115673027,0.002596407013977475
distilbert-base-multilingual-cased,0.1,en,affine,NQT,4,0.07509998423278594,0.010485916962914047,0.007477846792138954,-0.006645893725259939,-0.00029298625631575445,0.003127701640595909
distilbert-base-multilingual-cased,0.1,en,affine,NMT,4,0.11954320202861853,0.019519642368661504,0.012506471799271657,-0.004900547727197826,-0.00841251232007859,-0.011393808396337472
distilbert-base-multilingual-cased,0.1,en,affine,QMT,4,0.10762364977485711,0.013059516249138496,0.0020209875664195824,0.0022769614877871224,-0.006319600144635739,-0.01101565587302654
distilbert-base-multilingual-cased,0.1,es,linear,NQM,4,0.06173474127021411,0.0050015946230610436,-0.004324262974505874,-0.0008444468917470558,0.0022567512777898298,0.0007146199115358148
distilbert-base-multilingual-cased,0.1,es,linear,NQT,4,0.046390863166443454,0.005054529210552828,0.0035234112797545326,-0.0007026042391256268,-0.0006504154399050997,-0.003495303353462483
distilbert-base-multilingual-cased,0.1,es,linear,NMT,4,0.06993506439927198,0.0076480754786383,0.00225580413000572,-8.179923869331253e-05,-0.006147568882304045,-0.003950330616021117
distilbert-base-multilingual-cased,0.1,es,linear,QMT,4,0.09160054891593833,0.006152214390271846,0.00169288032839213,-0.0013598140110052939,-0.0047015032909415375,-0.0033212453625636462
distilbert-base-multilingual-cased,0.1,es,affine,NQM,4,0.06211845254606709,0.006318547377846761,-0.005325911048419956,4.064059729640135e-05,0.0032593129508898455,0.0009664056603857045
distilbert-base-multilingual-cased,0.1,es,affine,NQT,4,0.03666657954430804,0.004236643116428715,0.003054813014345188,-0.00017774414769940834,-0.0011524219292301766,-0.002693992030121486
distilbert-base-multilingual-cased,0.1,es,affine,NMT,4,0.08310836756782436,0.010069075844578473,0.0022351742282106755,0.0017691898713173317,-0.008418644453503096,-0.004731456149870381
distilbert-base-multilingual-cased,0.1,es,affine,QMT,4,0.10170538303992933,0.007379186813411216,0.0018399593749495063,-0.00028759360150189695,-0.005703825174502717,-0.004295418003505785
distilbert-base-multilingual-cased,0.1,fr,linear,NQM,4,0.08617652687760904,0.009195586192661911,-0.008326571884689151,0.0018313708721546156,0.0034231238015492273,0.00039409420659198505
distilbert-base-multilingual-cased,0.1,fr,linear,NQT,4,0.05721139125599094,0.006948442474302626,0.0013138510167085959,0.004865025138083436,-0.002542575561500855,-0.004052343549658818
distilbert-base-multilingual-cased,0.1,fr,linear,NMT,4,0.09629318060423159,0.012654715067386246,0.003487224855115375,0.00788393025578412,-0.007620143716568644,-0.005268598457594694
distilbert-base-multilingual-cased,0.1,fr,linear,QMT,4,0.0859812902691491,0.0072506480172081075,0.0022012133053942087,0.0031177678900028093,-0.0045967806417808055,-0.004108002893014565
distilbert-base-multilingual-cased,0.1,fr,affine,NQM,4,0.1024868302381091,0.011508534305183197,-0.010569876839066588,-0.0004319900771398411,0.004442045646823514,0.0008975970729292633
distilbert-base-multilingual-cased,0.1,fr,affine,NQT,4,0.05066178035486788,0.005907760182895728,0.003267651200326814,0.002777111475991318,-0.001790598444466034,-0.0036476698140325194
distilbert-base-multilingual-cased,0.1,fr,affine,NMT,4,0.11154849159822741,0.015520622962187619,0.004679850136918214,0.008513509153104185,-0.010998900547937705,-0.005053027653492418
distilbert-base-multilingual-cased,0.1,fr,affine,QMT,4,0.10578271100695491,0.009679582627919894,0.0022319112060416937,0.0038588490482289765,-0.0067969780097009835,-0.00525578406878533
distilbert-base-multilingual-cased,0.1,de,linear,NQM,4,0.07982301202732517,0.006740798831911348,-0.005975056272588968,0.002219252155163938,0.0021862655314813465,0.0001795392139601424
distilbert-base-multilingual-cased,0.1,de,linear,NQT,4,0.056001821890406894,0.005743548843642402,0.004881623252965983,-0.002847970297921414,-0.0002712172160540691,0.000986718875506637
distilbert-base-multilingual-cased,0.1,de,linear,NMT,4,0.09925962791642948,0.01127580135877984,0.007814144786611672,-0.0056047084767612155,-0.005607977343621746,0.0017946226735659756
distilbert-base-multilingual-cased,0.1,de,linear,QMT,4,0.07549679892272512,0.005018334946580723,0.0026727648012195475,-0.000587803021844017,-0.00391479319551387,-0.0015391217616889602
distilbert-base-multilingual-cased,0.1,de,affine,NQM,4,0.0829701845250484,0.008291670756696139,-0.007287435356488469,0.0032968430448876832,0.002175313153820857,-0.00020959122749140968
distilbert-base-multilingual-cased,0.1,de,affine,NQT,4,0.05213968090287154,0.006046481792296142,0.003640362470079061,-0.003695895413108519,-0.0009649442318796762,0.002952446930214698
