model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
distilbert-base-multilingual-cased,100.0,en,linear,NQ_minus_QN,4,1.0059542078471906,0.9066636649744793,0.9998817110674167,8.507350087183412e-05,0.0033222591362126247,-0.220786629766269,0.19502769244063373,-0.017828660730534983,0.042501993550549226
distilbert-base-multilingual-cased,100.0,en,linear,NM_minus_MN,4,0.7979791559580427,0.8753156296813861,0.9998765588656521,8.884716894308382e-05,0.0033222591362126247,-0.2859177568598256,0.03781268472615562,0.19895447640014222,0.0510540901108436
distilbert-base-multilingual-cased,100.0,en,linear,NT_minus_TN,4,0.7226574729607648,0.7765677326632061,0.999882576762352,8.284022730235099e-05,0.0033222591362126247,-0.36035312305326334,0.0351807228281687,0.0019261593973466508,0.3264280644475515
distilbert-base-multilingual-cased,100.0,en,linear,QM_minus_MQ,4,1.073214415021627,0.8818142724773801,0.9998804749799097,8.530586372257732e-05,0.0033222591362126247,0.10761508042868764,-0.23615174162780111,0.15637631750554631,-0.02484356364850631
distilbert-base-multilingual-cased,100.0,en,linear,QT_minus_TQ,4,0.9883257880544019,0.912633296561392,0.999874838764269,9.18143229826623e-05,0.0033222591362126247,0.0692530207133992,-0.20387470646649253,0.012600503190351237,0.12507931684893545
distilbert-base-multilingual-cased,100.0,en,linear,MT_minus_TM,4,0.8304516747830181,0.8730344592516899,0.9998817989275828,8.207826025118173e-05,0.0033222591362126247,-0.07764158091613929,-0.004565481397666778,-0.20263350090766802,0.2861955628094902
distilbert-base-multilingual-cased,100.0,en,affine,NQ_minus_QN,4,0.8995260655330256,0.7598425765870229,0.9998804933681923,8.692411879079954e-05,0.0033222591362126247,-0.3789570310106166,0.39562699110690935,-0.018946074978320626,-8.699534352341985e-05
distilbert-base-multilingual-cased,100.0,en,affine,NM_minus_MN,4,0.7411487872401402,0.8987329370904595,0.9998864927111085,8.144995979143895e-05,0.0033222591362126247,-0.2537185259914042,0.027969650650178285,0.18525459729062646,0.042276952788333065
distilbert-base-multilingual-cased,100.0,en,affine,NT_minus_TN,4,0.6403084906745325,0.8182798543584799,0.9998608468193391,9.710430728724468e-05,0.0033222591362126247,-0.32113336540413373,0.024639961648968617,-0.001385900617443235,0.30087386647272596
distilbert-base-multilingual-cased,100.0,en,affine,QM_minus_MQ,4,0.9513644162871744,0.8259382551963513,0.9998809579498102,7.98711228579504e-05,0.0033222591362126247,0.11813280155617349,-0.3609598108806865,0.2086979663491608,0.0383990956355765
distilbert-base-multilingual-cased,100.0,en,affine,QT_minus_TQ,4,0.8154751574567282,0.7867482276818425,0.9998766778985638,8.356534155093744e-05,0.0033222591362126247,0.03735508425643486,-0.3536896407237734,0.01339014908413778,0.30818621753938563
distilbert-base-multilingual-cased,100.0,en,affine,MT_minus_TM,4,0.7704222484934019,0.8946099635742705,0.9998781309338916,8.551046607752937e-05,0.0033222591362126247,-0.06546665307977324,-0.0022850693250144813,-0.1856099204895061,0.25448853223127155
distilbert-base-multilingual-cased,100.0,es,linear,NQ_minus_QN,4,1.0397036055198834,0.9162893346939323,0.9998761882378137,8.352772097371176e-05,0.0033222591362126247,-0.17085695499892592,0.19163467731659556,-0.032639875866433625,0.009749047329032983
distilbert-base-multilingual-cased,100.0,es,linear,NM_minus_MN,4,0.8396404974912953,0.8779026362933499,0.9998758910689456,8.418091957287483e-05,0.0033222591362126247,-0.2793106232739811,0.02703558138849091,0.20245326487253362,0.051913483606121726
distilbert-base-multilingual-cased,100.0,es,linear,NT_minus_TN,4,0.7935612261020264,0.7926521369934202,0.9998813950966157,7.978883819251293e-05,0.0033222591362126247,-0.33586096776116525,0.016539301067154843,-0.005497318463513285,0.32726408968053494
distilbert-base-multilingual-cased,100.0,es,linear,QM_minus_MQ,4,1.1472516629288292,0.8724221059648352,0.9998709954453489,9.206784442017996e-05,0.0033222591362126247,0.07622173382528971,-0.2505488688415776,0.17083921569426072,0.007950639517008551
distilbert-base-multilingual-cased,100.0,es,linear,QT_minus_TQ,4,1.0420521586520048,0.9173778253714185,0.9998780312328787,8.634158382788474e-05,0.0033222591362126247,0.06135745442105376,-0.2022554360807045,0.02395446862784477,0.120519588059728
distilbert-base-multilingual-cased,100.0,es,linear,MT_minus_TM,4,0.9001166282458141,0.8698310516952638,0.9998772331737596,8.518075565513896e-05,0.0033222591362126247,-0.0778215624115235,-0.005069105856475659,-0.20480547385089906,0.28809225579294584
distilbert-base-multilingual-cased,100.0,es,affine,NQ_minus_QN,4,0.9374403608032645,0.7599992527508906,0.99987515684685,9.569874394072096e-05,0.0033222591362126247,-0.3524558304760031,0.39545400345107906,-0.03246782321344725,-0.014543698205394735
distilbert-base-multilingual-cased,100.0,es,affine,NM_minus_MN,4,0.7835943784315872,0.8990482128840565,0.999883637412864,8.053349780639751e-05,0.0033222591362126247,-0.24259439416203338,0.005298674554651717,0.1919400355923301,0.0475403411095675
distilbert-base-multilingual-cased,100.0,es,affine,NT_minus_TN,4,0.7160998327814755,0.8211993127124784,0.9998752599064521,9.143098067290806e-05,0.0033222591362126247,-0.3134563356177177,0.01093718477238953,-0.005739106117784014,0.31061606867233266
distilbert-base-multilingual-cased,100.0,es,affine,QM_minus_MQ,4,1.0422753511883924,0.8101159340404785,0.9998771835944759,8.112067323858428e-05,0.0033222591362126247,0.11268213455861653,-0.3836223549823492,0.22149697383988654,0.05556881532307265
distilbert-base-multilingual-cased,100.0,es,affine,QT_minus_TQ,4,0.8739083217984307,0.7785631597411283,0.9998770673768433,9.157831268882908e-05,0.0033222591362126247,0.029020216829779514,-0.36239400719343196,0.023020310311849732,0.3164881107047119
distilbert-base-multilingual-cased,100.0,es,affine,MT_minus_TM,4,0.836315929426878,0.8905958986937398,0.9998824373700542,9.477204877526695e-05,0.0033222591362126247,-0.0703950042584215,0.008624880508008928,-0.19159258835506288,0.25349951075938926
distilbert-base-multilingual-cased,100.0,fr,linear,NQ_minus_QN,4,0.9993474217976422,0.9018859389978318,0.9998715401233068,8.989812618673074e-05,0.0033222591362126247,-0.18471598714905393,0.20759358362358518,-0.009745382224387247,-0.015272865016116573
distilbert-base-multilingual-cased,100.0,fr,linear,NM_minus_MN,4,0.8494949687084793,0.8861417596038735,0.9998821065886094,8.46609907294655e-05,0.0033222591362126247,-0.27320256398046194,0.028689617281501018,0.19634329017219937,0.05033081967397447
distilbert-base-multilingual-cased,100.0,fr,linear,NT_minus_TN,4,0.7579292543713029,0.7890020006069007,0.9998756742797041,8.14265537739038e-05,0.0033222591362126247,-0.3475565560872248,0.014371906738128215,0.007569876056905094,0.3271357070825981
distilbert-base-multilingual-cased,100.0,fr,linear,QM_minus_MQ,4,1.1318284841480326,0.8803335935401424,0.9998745948455019,9.914264597492651e-05,0.0033222591362126247,0.06987234705034151,-0.24865210406847632,0.15561717414750154,0.027308842217661704
distilbert-base-multilingual-cased,100.0,fr,linear,QT_minus_TQ,4,1.026754715672244,0.9037722373915562,0.9998784381005867,8.656606267228271e-05,0.0033222591362126247,0.06886235033404303,-0.2203899656125305,0.018199477711992415,0.13636654520682576
distilbert-base-multilingual-cased,100.0,fr,linear,MT_minus_TM,4,0.9183224140322012,0.8764883276256015,0.9998714964271855,8.97904299261047e-05,0.0033222591362126247,-0.07701028145637585,-0.016126569857045775,-0.19557248951815093,0.28819647228227385
distilbert-base-multilingual-cased,100.0,fr,affine,NQ_minus_QN,4,0.8932519311311493,0.7770362744678582,0.9998791803009052,8.911623855903076e-05,0.0033222591362126247,-0.3351266977344299,0.3752157499851458,-0.013589905801109317,-0.029639306892428913
