model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
xlm-roberta-base,0.1,en,linear,NQ_minus_QN,4,5.066067026308161,0.9952693809074279,0.999875238283834,8.673049650048388e-05,0.0033222591362126247,-0.02744606596050061,0.061330769715262336,-0.015431747842577883,-0.04752067460562933
xlm-roberta-base,0.1,en,linear,NM_minus_MN,4,4.609824552526975,0.9910029273212302,0.9998742708750433,8.609424400328548e-05,0.0033222591362126247,0.07760433427051146,-0.010650959904202652,-0.08355644604136253,-0.014990566095970409
xlm-roberta-base,0.1,en,linear,NT_minus_TN,4,3.9646744311661553,0.9937387508766768,0.9998749173817487,9.363691557922417e-05,0.0033222591362126247,0.06773623613742276,0.018011891997663006,-0.007338603925460491,-0.07538952982074938
xlm-roberta-base,0.1,en,linear,QM_minus_MQ,4,5.002351883865943,0.9953974015481936,0.9998785564944853,9.141970119172607e-05,0.0033222591362126247,0.0676818066716868,-0.03179345973663703,-0.053329923475638405,-0.0005939360448079499
xlm-roberta-base,0.1,en,linear,QT_minus_TQ,4,4.8694431292164815,0.9942285289344672,0.9998780724518826,8.073428791699239e-05,0.0033222591362126247,0.07750250855881634,-0.04503282379115025,-0.00015723100757666597,-0.0032745528484037817
xlm-roberta-base,0.1,en,linear,MT_minus_TM,4,4.397026856423554,0.9884052456994532,0.9998894014252607,8.792517169358935e-05,0.0033222591362126247,0.00047154469208761027,0.025052889247089778,0.09120236007430513,-0.07877168053730087
xlm-roberta-base,0.1,en,affine,NQ_minus_QN,4,4.905262304841047,0.9964590909667119,0.999869850815284,9.890016907121802e-05,0.0033222591362126247,-0.026612954636486122,0.04950334537912192,-0.015446652034554302,-0.03779244283872026
xlm-roberta-base,0.1,en,affine,NM_minus_MN,4,4.580813674990398,0.9892893744939807,0.9998839301161698,7.825049380122314e-05,0.0033222591362126247,0.09096764659615404,-0.01695614802009142,-0.08678257662717648,-0.019177652057250225
xlm-roberta-base,0.1,en,affine,NT_minus_TN,4,3.981699950874975,0.9917202790669126,0.9998855550851461,8.675742580183422e-05,0.0033222591362126247,0.08555157234709539,0.0055810327751186425,-0.004267702296217499,-0.08370120907320332
xlm-roberta-base,0.1,en,affine,QM_minus_MQ,4,4.905754688093145,0.9967063131571949,0.9998815086082357,8.754685320203403e-05,0.0033222591362126247,0.046300097529948674,-0.017190841594792894,-0.053629415284972635,0.006875496886974983
