model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,additive,N,0.6186734437942505,0.04046184569597244,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,linear,N,0.9058808262761084,0.010035926774429044,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,affine,N,0.9051950573921204,0.010077929124236107,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,additive,Q,0.8364478945732117,0.016183244064450264,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,linear,Q,0.8859291692613185,0.010152563002236537,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,affine,Q,0.8902450799942017,0.009805206209421158,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,additive,M,0.9865452647209167,0.0016490534180775285,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,linear,M,0.9784238036381016,0.002697342643842758,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,affine,M,0.9783344268798828,0.0027237283065915108,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,additive,T,0.9451233148574829,0.006221840623766184,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,linear,T,0.9664337654255182,0.003968855652523464,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,affine,T,0.9661895632743835,0.004027693532407284,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,additive,N,0.7074827551841736,0.022488366812467575,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,linear,N,0.8819341598215555,0.008883111112669245,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,affine,N,0.8901811838150024,0.00826453510671854,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,additive,Q,0.901780903339386,0.0063959755934774876,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,linear,Q,0.9278601379865247,0.004009226305690268,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,affine,Q,0.9316459894180298,0.003802673192694783,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,additive,M,0.9440540075302124,0.004295061342418194,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,linear,M,0.9252099833345,0.005132640062433082,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,affine,M,0.9244415163993835,0.005190499126911163,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,additive,T,0.9086003303527832,0.00684951851144433,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,linear,T,0.9252173350720845,0.0051338919190480016,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,affine,T,0.9246383905410767,0.005175624508410692,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,additive,N,0.7212870717048645,0.020658645778894424,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,linear,N,0.8762620268584346,0.00927100367350396,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,affine,N,0.8781235814094543,0.00912704598158598,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,additive,Q,0.8491693735122681,0.009069601073861122,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,linear,Q,0.8997512056760153,0.0051786001462763975,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,affine,Q,0.9001069068908691,0.005148008000105619,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,additive,M,0.9638970494270325,0.0026525636203587055,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,linear,M,0.9408881005911457,0.003710993197804478,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,affine,M,0.9405935406684875,0.003729612333700061,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,additive,T,0.9602972865104675,0.0027222768403589725,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,linear,T,0.9468345403027383,0.0033764064035362445,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,affine,T,0.9465349316596985,0.003385302145034075,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,additive,N,0.746848464012146,0.020455408841371536,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,linear,N,0.8661624002087539,0.009362902296459565,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,affine,N,0.8744875192642212,0.008827144280076027,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,additive,Q,0.830963134765625,0.00995761901140213,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,linear,Q,0.9116561187260075,0.004812672459505417,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,affine,Q,0.9149409532546997,0.004651702009141445,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,additive,M,0.9653555154800415,0.00211600330658257,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,linear,M,0.9390657966347753,0.0029925308915677794,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,affine,M,0.9339927434921265,0.0031851220410317183,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,additive,T,0.9222833514213562,0.005070194136351347,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,linear,T,0.9270290789853817,0.004286052270474799,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,de,affine,T,0.9265893697738647,0.004307739436626434,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,additive,N,0.5786181688308716,0.026404332369565964,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,linear,N,0.547514974091713,0.015534997100362408,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,affine,N,0.5137344598770142,0.017782213166356087,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,additive,Q,0.7874232530593872,0.008404558524489403,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,linear,Q,0.6841459063323345,0.011138023175527265,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,affine,Q,0.6705087423324585,0.012358853593468666,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,additive,M,0.890198826789856,0.004527121316641569,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,linear,M,0.7717971671478189,0.008866580576517437,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,affine,M,0.7646282911300659,0.009058000519871712,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,additive,T,0.8813605308532715,0.00518251396715641,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,linear,T,0.7882245815989252,0.006933957536217758,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ru,affine,T,0.7905508875846863,0.006954903248697519,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,additive,N,0.7251147627830505,0.022135484963655472,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,linear,N,0.8985833152102867,0.008133578319045242,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,affine,N,0.9007893800735474,0.007973034866154194,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,additive,Q,0.8956106305122375,0.007326431572437286,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,linear,Q,0.9382067857878404,0.0037274776283097817,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,affine,Q,0.9393122792243958,0.003667814191430807,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,additive,M,0.9681708216667175,0.0027756213676184416,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,linear,M,0.9586968969213631,0.0035732788280257513,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,affine,M,0.9585784673690796,0.0035786316730082035,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,additive,T,0.9579187631607056,0.0032966311555355787,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,linear,T,0.9618739409260602,0.0028322270846276925,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,zh,affine,T,0.9618211984634399,0.0028452957049012184,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,additive,N,0.7692688703536987,0.030981313437223434,160
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,ar,linear,N,0.4867844258780398,0.051199580117937106,160
