model,ridge_alpha,heldout_language,method,triple,basis_rank,relative_jacobi_operator_norm,jacobi_coeff_norm,jacobi_coef_N,jacobi_coef_Q,jacobi_coef_M,jacobi_coef_T
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,linear,NQM,4,0.10078902675273128,0.010856686908294208,-0.003316372726324652,0.0026354674238547073,0.007836258454834509,-0.006206181390489013
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,linear,NQT,4,0.06833836195848755,0.011573533703960493,-0.002385958467535195,0.010150828885568352,-0.0045818405785905385,-0.002054578895102077
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,linear,NMT,4,0.1339765128883599,0.018759807925589837,0.008172614206398926,-0.0010682708903025126,-0.015283787712854211,0.007099535258855233
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,linear,QMT,4,0.12132325227916956,0.010049922196496837,-0.0031875951437622782,0.0079760285575863,-0.005182328938367034,0.0006054821039753206
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,affine,NQM,4,0.09610113456871235,0.016359471095200223,-0.000624183548440493,0.0025362987218649847,0.010708399872901269,-0.012088839909936021
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,affine,NQT,4,0.03865353472825707,0.007448018264387065,0.0015778529800377986,0.002079388639528612,-0.006250927921000198,0.0030960295625669723
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,affine,NMT,4,0.1232156018800594,0.021321228817640703,0.004871752289219933,-0.0011620474140726345,-0.01660590093662738,0.012399779345497958
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,en,affine,QMT,4,0.10556557865929422,0.009446122133644383,-0.0003852236524343206,0.005570851267008961,-0.007298977364004715,0.0021843469737985594
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,linear,NQM,4,0.07540049459850315,0.011011645496344027,0.0021871627937841585,-0.00109325253894551,0.007043129357413462,-0.008103812879840563
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,linear,NQT,4,0.08903615737766347,0.01878129123602502,0.00815225972656641,0.0079087264911178,-0.001062598873233552,-0.014919801968065392
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,linear,NMT,4,0.1019325778480094,0.012610705620630672,0.0025581457637872083,0.00392109214861375,-0.011129218794648487,0.003640235141353658
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,linear,QMT,4,0.1368208172610546,0.01711798947305817,-0.0024801535100240713,0.011549277674167528,-0.0122562648943475,0.0018090213406718415
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,affine,NQM,4,0.09323333464548979,0.0184459612833487,0.004662899983186593,-0.0021885128305826045,0.010865480995385356,-0.013987944300106882
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,affine,NQT,4,0.1140440756417783,0.02579248795379389,0.016877871753463933,0.006332017491359181,-0.0060366209528775455,-0.017431426845804347
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,affine,NMT,4,0.11787411761138905,0.01796268392793374,0.003057417940741285,0.005367577218846386,-0.015667300663118673,0.006247800745994141
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,es,affine,QMT,4,0.1476764795128689,0.01946385481483395,-0.0013219416072966573,0.011876870075781474,-0.015068251682120006,0.002996975656745785
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,linear,NQM,4,0.09326083819450022,0.012003385857584365,-0.0003830293766437574,-0.00041517755888968743,0.00944261613072099,-0.007389126385786509
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,linear,NQT,4,0.1445885675463481,0.03137082043341135,0.005491116410895162,0.024202125087835605,-0.017970863808730256,-0.0067291314765104936
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,linear,NMT,4,0.1579809180987112,0.02045947948331435,0.009301439345198064,0.0008535928594451514,-0.01734425709320205,0.00552464043635211
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,linear,QMT,4,0.18922344101257413,0.02476689573600489,-0.004173935650489322,0.019250608754386316,-0.01501269742938103,-0.00010180404271234889
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,affine,NQM,4,0.10969712081356273,0.019733849805585662,0.0005122738090830052,0.0006976672906221833,0.013853697133543334,-0.014026786509303904
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,affine,NQT,4,0.12917541511722208,0.02983424341658418,0.01216879474075045,0.01934266341074085,-0.014669607220839006,-0.012355829027733266
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,1.0,fr,affine,NMT,4,0.14936287428202477,0.02278590133789211,0.007239075476538143,0.004339635506779403,-0.019856872727784067,0.007325657319723768
