model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
distilbert-base-multilingual-cased,1.0,en,linear,NQ_minus_QN,4,3.7826318186972716,0.9868578268961024,0.9998728972642101,9.205753671947181e-05,0.0033222591362126247,0.11476187345940768,-0.07237852868507715,-0.0018515118215526097,-0.046984538271980535
distilbert-base-multilingual-cased,1.0,en,linear,NM_minus_MN,4,3.775819215919914,0.9585625112690948,0.9998747327275324,9.442735220688208e-05,0.0033222591362126247,0.14795472849688476,-0.014363376853409202,-0.15793654468430302,-0.030678335324562298
distilbert-base-multilingual-cased,1.0,en,linear,NT_minus_TN,4,4.188257017420439,0.975327607451943,0.9998793510863898,8.990737517105825e-05,0.0033222591362126247,0.14578658895026814,0.020858248469113605,-0.02146666703760827,-0.15420094575438745
distilbert-base-multilingual-cased,1.0,en,linear,QM_minus_MQ,4,3.4273005641593746,0.9831934430873246,0.9998820642703379,8.265978521169572e-05,0.0033222591362126247,0.02360165017592075,0.028752429571250036,-0.11638686802837377,0.010443554826316016
distilbert-base-multilingual-cased,1.0,en,linear,QT_minus_TQ,4,3.6203585558719826,0.990167938747834,0.9998770448205465,8.450852844766891e-05,0.0033222591362126247,0.05107995976262122,0.05953496284182552,-0.021024134733316966,-0.0844872763225353
distilbert-base-multilingual-cased,1.0,en,linear,MT_minus_TM,4,3.762091055827887,0.9677733820904999,0.9998727863739268,9.068127676339112e-05,0.0033222591362126247,0.03524880062761635,0.029961621241706593,0.12090631866782113,-0.15120034805306182
distilbert-base-multilingual-cased,1.0,en,affine,NQ_minus_QN,4,3.5864987617592363,0.98758507250023,0.9998771508095954,8.681774667854756e-05,0.0033222591362126247,0.11086679031975841,-0.059956436853385545,-0.00830467137172729,-0.04659479360810898
distilbert-base-multilingual-cased,1.0,en,affine,NM_minus_MN,4,3.8159473454651054,0.9578758513696048,0.9998797619454156,8.458918431075902e-05,0.0033222591362126247,0.1494242155074538,-0.01886006589339595,-0.16270454271767112,-0.02456719924582155
distilbert-base-multilingual-cased,1.0,en,affine,NT_minus_TN,4,4.133627998794617,0.974260159658712,0.9998673886696742,9.942035257152412e-05,0.0033222591362126247,0.14918213458145152,0.01739350417911184,-0.017854024613670586,-0.15585059314122499
distilbert-base-multilingual-cased,1.0,en,affine,QM_minus_MQ,4,3.3508894558860827,0.980863719199301,0.9998833302543783,8.859187789490297e-05,0.0033222591362126247,0.018802068706620087,0.038815516141333876,-0.12160841641382901,0.010045851700589987
distilbert-base-multilingual-cased,1.0,en,affine,QT_minus_TQ,4,3.4681063951598334,0.9906227734455102,0.9998822023867353,8.493308650528768e-05,0.0033222591362126247,0.044698577623073894,0.05993651325924617,-0.01631354658980636,-0.08482002067777811
distilbert-base-multilingual-cased,1.0,en,affine,MT_minus_TM,4,3.7964951239520848,0.9675954531004544,0.999880122751717,8.344598007673401e-05,0.0033222591362126247,0.0381871535875224,0.030251558368093328,0.12188880981937346,-0.15438904262801276
distilbert-base-multilingual-cased,1.0,es,linear,NQ_minus_QN,4,3.864800914825257,0.9929866374461256,0.9998807542930866,8.249338757840536e-05,0.0033222591362126247,0.07861312253567311,-0.027482492059939023,-0.007335129207306517,-0.05800895829280816
distilbert-base-multilingual-cased,1.0,es,linear,NM_minus_MN,4,4.003184877102637,0.9661067859186433,0.9998818772752395,7.609378334168367e-05,0.0033222591362126247,0.15248976423423616,-0.031108014486379426,-0.13831739576137528,-0.021465622552164776
distilbert-base-multilingual-cased,1.0,es,linear,NT_minus_TN,4,4.329873357296379,0.9771515494053822,0.9998799669541942,8.815398895013372e-05,0.0033222591362126247,0.14448906834283734,0.01360996127470776,-0.015467088521821305,-0.14567713599907217
distilbert-base-multilingual-cased,1.0,es,linear,QM_minus_MQ,4,3.507929752919549,0.9911434659860614,0.9998699668552975,9.190461770544964e-05,0.0033222591362126247,0.030833821174134746,0.003584535655202104,-0.08287909314511477,0.011492470746170921
distilbert-base-multilingual-cased,1.0,es,linear,QT_minus_TQ,4,3.752239525552275,0.9910384871013898,0.9998835137157588,8.798520733759903e-05,0.0033222591362126247,0.06476263927153808,0.04017524238011269,-0.010884277519750435,-0.07509097623350434
distilbert-base-multilingual-cased,1.0,es,linear,MT_minus_TM,4,4.006082248706464,0.9748210329034557,0.9998770293946907,8.304387815699518e-05,0.0033222591362126247,0.01706145754966862,0.04310780913655915,0.10479922468351276,-0.14195769239789688
