model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
intfloat/multilingual-e5-large-instruct,100.0,en,additive,N,0.8158832788467407,0.40159058570861816,160
intfloat/multilingual-e5-large-instruct,100.0,en,linear,N,0.8260980670040181,0.36763365341406623,160
intfloat/multilingual-e5-large-instruct,100.0,en,affine,N,0.8220217823982239,0.37210002541542053,160
intfloat/multilingual-e5-large-instruct,100.0,en,additive,Q,0.9168328046798706,0.16601762175559998,160
intfloat/multilingual-e5-large-instruct,100.0,en,linear,Q,0.7583567132865554,0.4193285449946195,160
intfloat/multilingual-e5-large-instruct,100.0,en,affine,Q,0.7446096539497375,0.4424417018890381,160
intfloat/multilingual-e5-large-instruct,100.0,en,additive,M,0.9771035313606262,0.05324528366327286,160
intfloat/multilingual-e5-large-instruct,100.0,en,linear,M,0.8720548852698757,0.28822611563428674,160
intfloat/multilingual-e5-large-instruct,100.0,en,affine,M,0.8687101602554321,0.29138851165771484,160
intfloat/multilingual-e5-large-instruct,100.0,en,additive,T,0.9538496136665344,0.10302875190973282,160
intfloat/multilingual-e5-large-instruct,100.0,en,linear,T,0.8776496819860853,0.26519675089342243,160
intfloat/multilingual-e5-large-instruct,100.0,en,affine,T,0.8751862645149231,0.2665986716747284,160
intfloat/multilingual-e5-large-instruct,100.0,es,additive,N,0.8850967288017273,0.21859893202781677,160
intfloat/multilingual-e5-large-instruct,100.0,es,linear,N,0.8002927532836998,0.35029768481925394,160
intfloat/multilingual-e5-large-instruct,100.0,es,affine,N,0.7959467768669128,0.3538065552711487,160
intfloat/multilingual-e5-large-instruct,100.0,es,additive,Q,0.9580382108688354,0.07544706761837006,160
intfloat/multilingual-e5-large-instruct,100.0,es,linear,Q,0.7781609459416851,0.3448439364404556,160
intfloat/multilingual-e5-large-instruct,100.0,es,affine,Q,0.7686147689819336,0.3571094870567322,160
intfloat/multilingual-e5-large-instruct,100.0,es,additive,M,0.9599321484565735,0.07571201026439667,160
intfloat/multilingual-e5-large-instruct,100.0,es,linear,M,0.8134984274736083,0.31446400332508107,160
intfloat/multilingual-e5-large-instruct,100.0,es,affine,M,0.8054521679878235,0.32658156752586365,160
