model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
BAAI/bge-m3,100.0,en,linear,NQ_minus_QN,4,2.602206065652943,0.9513285718402493,0.9998802233864994,8.641580132891374e-05,0.0033222591362126247,-0.21377204914621029,0.13185461934644824,0.055051273594139194,0.03448410365146973
BAAI/bge-m3,100.0,en,linear,NM_minus_MN,4,2.2283969398134427,0.9113947004777608,0.999875752019527,9.523837845184824e-05,0.0033222591362126247,-0.20158047168513374,0.0020363782618585263,0.2178205277419324,-0.006705642030712934
BAAI/bge-m3,100.0,en,linear,NT_minus_TN,4,2.25930205935051,0.9162752198307806,0.9998772849458324,9.734285396869695e-05,0.0033222591362126247,-0.2508044393889275,0.0334279307732602,0.03957733768376113,0.18725964051016433
BAAI/bge-m3,100.0,en,linear,QM_minus_MQ,4,2.2540612516548553,0.9354772066696454,0.9998824098631744,8.192267392622473e-05,0.0033222591362126247,-0.030889856678492953,-0.14917707681794518,0.18975104984295263,-0.007777736733603505
BAAI/bge-m3,100.0,en,linear,QT_minus_TQ,4,2.0201130527739943,0.9635863659029459,0.9998792458304073,7.854267590818575e-05,0.0033222591362126247,-0.0007420777490699455,-0.14193363278776477,-0.014169197762874156,0.1561266366142114
BAAI/bge-m3,100.0,en,linear,MT_minus_TM,4,1.7663539303779878,0.9467557754996917,0.9998810511337879,8.646631725632818e-05,0.0033222591362126247,0.02696859528731389,0.021683937014666994,-0.16487717404247634,0.11390463610041468
BAAI/bge-m3,100.0,en,affine,NQ_minus_QN,4,2.5137643560493927,0.9250605890326372,0.9998718968817621,8.029140755509805e-05,0.0033222591362126247,-0.275930813081281,0.15258079303547126,0.07066277701971961,0.062112829401474334
BAAI/bge-m3,100.0,en,affine,NM_minus_MN,4,2.144144886648234,0.9049499509883699,0.9998853471940424,7.886313482112549e-05,0.0033222591362126247,-0.2116502609017361,-0.015689255123881668,0.22227734163385113,0.01433221557095078
BAAI/bge-m3,100.0,en,affine,NT_minus_TN,4,2.097121075653832,0.9051966900824969,0.9998693347892011,9.378567340639455e-05,0.0033222591362126247,-0.2594200425142087,0.006676187124720484,0.02954315586198689,0.230177127765138
BAAI/bge-m3,100.0,en,affine,QM_minus_MQ,4,2.1860948606248964,0.932275435689637,0.9998737552245271,9.334517607402188e-05,0.0033222591362126247,-0.0356438548369649,-0.14630557531168675,0.2010759007505838,-0.017314643571861733
BAAI/bge-m3,100.0,en,affine,QT_minus_TQ,4,1.8867218588702073,0.9612365411978242,0.9998764837452592,9.094756977090936e-05,0.0033222591362126247,-0.016293028745676657,-0.13482233842065194,-0.028462316240919567,0.17770735045498415
BAAI/bge-m3,100.0,en,affine,MT_minus_TM,4,1.6940501029373054,0.9467661586697865,0.9998759853945028,9.439736124292225e-05,0.0033222591362126247,0.026103310204247526,0.02430773626078235,-0.16331422424557138,0.11055757507084961
BAAI/bge-m3,100.0,es,linear,NQ_minus_QN,4,2.835110948636828,0.9309576744796414,0.9998857303751362,8.019072190572009e-05,0.0033222591362126247,-0.2507720097377375,0.19616538429774813,0.038345745745952196,0.026790643620766313
BAAI/bge-m3,100.0,es,linear,NM_minus_MN,4,2.2668651165850227,0.8977262485849828,0.9998818453816115,7.831971544364906e-05,0.0033222591362126247,-0.22133427064542363,-0.009450685779752457,0.23583839137417278,0.006301766767877376
BAAI/bge-m3,100.0,es,linear,NT_minus_TN,4,2.2659335253853774,0.9127071182747751,0.9998762706310087,8.443269101000595e-05,0.0033222591362126247,-0.2492000762656963,0.005092004519566928,0.043175234726113426,0.20771902139879422
BAAI/bge-m3,100.0,es,linear,QM_minus_MQ,4,2.3016648011413228,0.923166287608491,0.9998820587508673,7.626501843448612e-05,0.0033222591362126247,-0.02197561244495295,-0.16557653018692362,0.2062883867424222,-0.019822791960390298
BAAI/bge-m3,100.0,es,linear,QT_minus_TQ,4,2.365129703486741,0.9353717613417335,0.9998785157304544,8.617915442473483e-05,0.0033222591362126247,0.014133141526847233,-0.2111495008738102,-0.009894740623625161,0.19996142434386138
BAAI/bge-m3,100.0,es,linear,MT_minus_TM,4,1.7483081702366237,0.9308075813413456,0.9998826955560306,8.360775331508508e-05,0.0033222591362126247,0.021724329436062024,0.007933857541354975,-0.18699421412826367,0.15406003637086918
BAAI/bge-m3,100.0,es,affine,NQ_minus_QN,4,2.736228840631861,0.9104169879125735,0.9998784515209688,9.043542246567442e-05,0.0033222591362126247,-0.3036563375124451,0.2000818672338629,0.061806369650774226,0.05310043613465844
BAAI/bge-m3,100.0,es,affine,NM_minus_MN,4,2.1966463981760853,0.8937541751128836,0.9998734070001561,9.142297236401294e-05,0.0033222591362126247,-0.2244378784965019,-0.018623907330018813,0.2450337557273567,0.007626827176456355
BAAI/bge-m3,100.0,es,affine,NT_minus_TN,4,2.181964830813908,0.898792748543278,0.9998807841639903,8.375915238534238e-05,0.0033222591362126247,-0.2680874437895637,-0.008617299572569764,0.03075413108428158,0.2508756523117903
BAAI/bge-m3,100.0,es,affine,QM_minus_MQ,4,2.2482327160505426,0.9200415378575211,0.9998751823216253,8.732961210713451e-05,0.0033222591362126247,-0.030162634392359628,-0.16870687230792308,0.21675146080633273,-0.019064261536583863
BAAI/bge-m3,100.0,es,affine,QT_minus_TQ,4,2.216489711685144,0.9316318577434483,0.9998681682699707,8.912805597606644e-05,0.0033222591362126247,0.0014815847152779185,-0.2056135485005583,-0.030257664920916527,0.22658082881201885
BAAI/bge-m3,100.0,es,affine,MT_minus_TM,4,1.677561374888532,0.9342603590830864,0.9998697387471558,8.893048876660673e-05,0.0033222591362126247,0.02757277536331702,0.011126086744648819,-0.18317808879140918,0.14085240015739223
BAAI/bge-m3,100.0,fr,linear,NQ_minus_QN,4,2.75495614017923,0.9353243808500045,0.9998807172754037,8.355115733519941e-05,0.0033222591362126247,-0.23498836124058728,0.18969064076618705,0.03156966921438484,0.026941426007797864
BAAI/bge-m3,100.0,fr,linear,NM_minus_MN,4,2.24901302823965,0.9106890590095698,0.9998781532401896,9.209018361948033e-05,0.0033222591362126247,-0.20226521131020544,-0.009471506893454926,0.22088129128299977,0.001557512360821515
BAAI/bge-m3,100.0,fr,linear,NT_minus_TN,4,2.304559887234911,0.9152615022249555,0.9998725817209002,9.149984260314375e-05,0.0033222591362126247,-0.2537875096566144,0.025992844387671077,0.038356086614925254,0.19761091418193796
BAAI/bge-m3,100.0,fr,linear,QM_minus_MQ,4,2.236442486752319,0.9290470812999687,0.9998812200613459,8.030651572120885e-05,0.0033222591362126247,-0.020446879936740964,-0.16070354800923303,0.19243954131207866,-0.014481798958048122
BAAI/bge-m3,100.0,fr,linear,QT_minus_TQ,4,2.3035161095112553,0.9492449074104548,0.9998739506260607,8.667256531850186e-05,0.0033222591362126247,0.02177189720727627,-0.18882659343455446,-0.0022606898883712877,0.16048604619900927
BAAI/bge-m3,100.0,fr,linear,MT_minus_TM,4,1.7431021621302527,0.9474754588478899,0.9998682295494143,8.966612451348456e-05,0.0033222591362126247,0.025216928110743556,0.017300397862057854,-0.1642846046422464,0.12035799666252266
BAAI/bge-m3,100.0,fr,affine,NQ_minus_QN,4,2.6484918420541375,0.9137367782949896,0.999873579638206,8.739500701586101e-05,0.0033222591362126247,-0.28893630120466945,0.19653081264237454,0.05586913960399997,0.05030531452316593
