model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
intfloat/multilingual-e5-large,10.0,en,additive,N,0.8136537671089172,0.5353267788887024,160
intfloat/multilingual-e5-large,10.0,en,linear,N,0.855150683716152,0.3929170549277686,160
intfloat/multilingual-e5-large,10.0,en,affine,N,0.8522178530693054,0.39948007464408875,160
intfloat/multilingual-e5-large,10.0,en,additive,Q,0.8599146008491516,0.41545113921165466,160
intfloat/multilingual-e5-large,10.0,en,linear,Q,0.7501846440015415,0.6490714253933083,160
intfloat/multilingual-e5-large,10.0,en,affine,Q,0.7379730343818665,0.6835435628890991,160
intfloat/multilingual-e5-large,10.0,en,additive,M,0.966913104057312,0.1042153611779213,160
intfloat/multilingual-e5-large,10.0,en,linear,M,0.8918729721100993,0.31802390057194013,160
intfloat/multilingual-e5-large,10.0,en,affine,M,0.8925592303276062,0.3157564103603363,160
intfloat/multilingual-e5-large,10.0,en,additive,T,0.9610684514045715,0.1222781389951706,160
intfloat/multilingual-e5-large,10.0,en,linear,T,0.8861427174069181,0.33954598391540236,160
intfloat/multilingual-e5-large,10.0,en,affine,T,0.8856412768363953,0.34073829650878906,160
intfloat/multilingual-e5-large,10.0,es,additive,N,0.8677495121955872,0.26264482736587524,160
intfloat/multilingual-e5-large,10.0,es,linear,N,0.8543007186528321,0.27360964849841585,160
intfloat/multilingual-e5-large,10.0,es,affine,N,0.8542531728744507,0.2740771174430847,160
intfloat/multilingual-e5-large,10.0,es,additive,Q,0.8984473943710327,0.19042816758155823,160
intfloat/multilingual-e5-large,10.0,es,linear,Q,0.8176432910429927,0.31368106160544246,160
intfloat/multilingual-e5-large,10.0,es,affine,Q,0.8101485967636108,0.3311048150062561,160
intfloat/multilingual-e5-large,10.0,es,additive,M,0.9377188682556152,0.13046512007713318,160
intfloat/multilingual-e5-large,10.0,es,linear,M,0.8863547471735949,0.2318274627263177,160
intfloat/multilingual-e5-large,10.0,es,affine,M,0.8860441446304321,0.23169942200183868,160
intfloat/multilingual-e5-large,10.0,es,additive,T,0.9448717832565308,0.12142052501440048,160
intfloat/multilingual-e5-large,10.0,es,linear,T,0.8744549399853799,0.25599276205120525,160
intfloat/multilingual-e5-large,10.0,es,affine,T,0.8740465044975281,0.2582620084285736,160
intfloat/multilingual-e5-large,10.0,fr,additive,N,0.905835747718811,0.19954398274421692,160
intfloat/multilingual-e5-large,10.0,fr,linear,N,0.8322683749869594,0.3286896407373882,160
intfloat/multilingual-e5-large,10.0,fr,affine,N,0.8296827077865601,0.3350140452384949,160
intfloat/multilingual-e5-large,10.0,fr,additive,Q,0.8983505368232727,0.22802579402923584,160
intfloat/multilingual-e5-large,10.0,fr,linear,Q,0.7883683589304258,0.43523363849384716,160
intfloat/multilingual-e5-large,10.0,fr,affine,Q,0.7945092916488647,0.4235336184501648,160
intfloat/multilingual-e5-large,10.0,fr,additive,M,0.9583702087402344,0.09089255332946777,160
intfloat/multilingual-e5-large,10.0,fr,linear,M,0.854625912137218,0.2980208464974707,160
intfloat/multilingual-e5-large,10.0,fr,affine,M,0.8535919189453125,0.29962125420570374,160
