model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
intfloat/multilingual-e5-large,100.0,en,linear,NQ_minus_QN,4,2.4537929147329893,0.8623350140374793,0.9998885695404253,7.736684408403307e-05,0.0033222591362126247,-0.32154797954481923,0.2630391390073229,0.07168826860863212,0.0037392324620638753
intfloat/multilingual-e5-large,100.0,en,linear,NM_minus_MN,4,1.9592334044589288,0.8834105263987099,0.9998834123041462,8.400703590319361e-05,0.0033222591362126247,-0.26068115901812017,-0.0002717273328543268,0.21903058084076263,0.053758687200800515
intfloat/multilingual-e5-large,100.0,en,linear,NT_minus_TN,4,1.8540406731982773,0.8565845481643922,0.9998757115414617,8.681123265966747e-05,0.0033222591362126247,-0.29712819917967603,0.012460286565231321,0.0310952143018173,0.26429475426773275
intfloat/multilingual-e5-large,100.0,en,linear,QM_minus_MQ,4,2.15749684152796,0.8763660178608685,0.9998773561337938,8.500658801697916e-05,0.0033222591362126247,-0.0028157282023758886,-0.2602529468974459,0.23240696169016636,0.026837659948392004
intfloat/multilingual-e5-large,100.0,en,linear,QT_minus_TQ,4,2.0418336850331094,0.879440878494823,0.9998758586949786,8.246407309871587e-05,0.0033222591362126247,0.008893674161167412,-0.2707332056388059,-0.01588499006415465,0.27282637356873657
intfloat/multilingual-e5-large,100.0,en,linear,MT_minus_TM,4,1.4523090946690647,0.9382075837235917,0.9998742331141731,9.436378431550851e-05,0.0033222591362126247,-0.001232203580826351,0.009180899761370978,-0.1807025043844866,0.17147362760785684
intfloat/multilingual-e5-large,100.0,en,affine,NQ_minus_QN,4,2.3938338167866493,0.8433217861365504,0.999876299299043,8.10506434831994e-05,0.0033222591362126247,-0.35474353652828866,0.2860818527078366,0.0729499966058112,0.014401840502819372
intfloat/multilingual-e5-large,100.0,en,affine,NM_minus_MN,4,1.9103208147426642,0.8875347914254653,0.9998758401451138,8.256471291765746e-05,0.0033222591362126247,-0.2593093656868006,-0.004199115923733315,0.21975607416877532,0.05465634609404876
intfloat/multilingual-e5-large,100.0,en,affine,NT_minus_TN,4,1.8009032878248972,0.8583649420300665,0.9998806985048058,7.864197813963981e-05,0.0033222591362126247,-0.30183364696875437,0.004266963251380929,0.030263607042072076,0.277054554948969
intfloat/multilingual-e5-large,100.0,en,affine,QM_minus_MQ,4,2.0799708197054065,0.8757790142906546,0.9998829383931813,8.3968407983241e-05,0.0033222591362126247,-0.0084114684912782,-0.2672780307465438,0.23497115323539292,0.03592431184855774
intfloat/multilingual-e5-large,100.0,en,affine,QT_minus_TQ,4,1.9534585172616172,0.86506401971382,0.9998693452883691,9.479067396483204e-05,0.0033222591362126247,-0.007354443803711265,-0.2857328700668656,-0.03238420996532614,0.31957301834141905
intfloat/multilingual-e5-large,100.0,en,affine,MT_minus_TM,4,1.3748369135125489,0.9475383704048514,0.9998821580821535,8.835712114627593e-05,0.0033222591362126247,0.006597429464320605,0.009857550570303096,-0.16701331671184041,0.14859954432767974
intfloat/multilingual-e5-large,100.0,es,linear,NQ_minus_QN,4,2.5398003176090374,0.8741282492917581,0.9998839530488666,7.59644571343659e-05,0.0033222591362126247,-0.3152376543422096,0.25635558759362254,0.07764143844191067,-0.0015144399133257462
intfloat/multilingual-e5-large,100.0,es,linear,NM_minus_MN,4,1.961830031515455,0.8696243624658299,0.99987471658024,8.871912822883029e-05,0.0033222591362126247,-0.26327217401613223,-0.0005532505162318402,0.25127245746083604,0.02579891396719789
intfloat/multilingual-e5-large,100.0,es,linear,NT_minus_TN,4,1.8258371993199625,0.8688784735887974,0.9998709390475014,9.982299662849381e-05,0.0033222591362126247,-0.27187283422217384,0.0006576733476568453,0.0258983621290018,0.254340311559085
intfloat/multilingual-e5-large,100.0,es,linear,QM_minus_MQ,4,2.1357709204497066,0.8775047211470856,0.9998819655866275,7.911329507507036e-05,0.0033222591362126247,-0.012271551658389716,-0.248260099920768,0.2396398774650261,0.017362551871974614
intfloat/multilingual-e5-large,100.0,es,linear,QT_minus_TQ,4,2.118493602749843,0.8727589437509647,0.9998821779151327,8.236950365934825e-05,0.0033222591362126247,0.006430873977306138,-0.2776146475201547,-0.02566958284871842,0.28957380306115765
intfloat/multilingual-e5-large,100.0,es,linear,MT_minus_TM,4,1.4220576086659302,0.9126033178383001,0.9998825277990647,8.386294767227378e-05,0.0033222591362126247,-0.00485714322382581,0.0016231977840871527,-0.21396251222946022,0.21560393364315197
intfloat/multilingual-e5-large,100.0,es,affine,NQ_minus_QN,4,2.474592294618027,0.8543644642854609,0.9998767259411837,7.940825529318633e-05,0.0033222591362126247,-0.3483426811652755,0.27979585157938364,0.08410157523409013,0.004142559553064049
intfloat/multilingual-e5-large,100.0,es,affine,NM_minus_MN,4,1.9150630894694012,0.8726802486887592,0.9998898299997385,6.940239418219612e-05,0.0033222591362126247,-0.2614329197742176,-0.002730518939402432,0.2559231717092097,0.020368600806195958
