model,ridge_alpha,heldout_language,method,triple,basis_rank,relative_jacobi_operator_norm,jacobi_coeff_norm,jacobi_coef_N,jacobi_coef_Q,jacobi_coef_M,jacobi_coef_T
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,NQM,4,0.1172979343357885,0.03902762487134888,-0.012652183250096219,0.02745917847064422,0.008801384201120307,-0.02305660243761628
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,NQT,4,0.13561209308227165,0.05057786311191563,-0.016235556119826626,0.035453194077329594,0.011542174176395813,-0.03007284820971534
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,NMT,4,0.05402047880352678,0.01413559863542326,-0.0077780339346702615,0.004031063942389609,0.009538042627612334,-0.005665121642040364
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,QMT,4,0.050333869731874745,0.011698928193645628,0.0016873674763162698,0.0027831567329469342,0.005161487247623733,-0.009981522923503024
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,NQM,4,0.06582344782412294,0.031062866755779236,0.003989270186756572,0.011264141914852241,0.01124157609450455,-0.026376760382918196
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,NQT,4,0.04612343831537596,0.024131141304111387,-0.0017760755008531526,0.014275410577548144,0.006025384014379572,-0.01841371599585335
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,NMT,4,0.053250796284523776,0.020607616836044947,-0.004108293296959151,0.0017490662690777918,-0.013156506812093103,0.015219819103298362
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,QMT,4,0.05068832621553441,0.010721003132220236,-0.0005796217127744807,0.0020890630527503826,-0.00825958833339962,0.006482203557090647
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,linear,NQM,4,0.13460792139274502,0.04543794810191805,-0.017010967824856303,0.03342535977036144,0.008463089689309986,-0.024214779340454448
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,linear,NQT,4,0.15728846866799356,0.06139548034376138,-0.017723485661923423,0.03656913601070993,0.022107818932897642,-0.040363668020798056
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,linear,NMT,4,0.09025231865770918,0.03734957654423323,-0.0018554835907512168,0.005786203467707647,0.023754529958972447,-0.028174282680071175
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,linear,QMT,4,0.0637660858832691,0.020402519048894844,0.0036574460364224223,-0.006402711813622244,0.014414654572064999,-0.012414060054265992
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,affine,NQM,4,0.11183202350535078,0.056291675592364775,0.004752700674193311,0.024294317662101713,0.018015378478708988,-0.04723766341489934
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,affine,NQT,4,0.13148979743269268,0.06787790869774177,0.0006638769125931476,0.03733892016529828,0.016020456630537305,-0.05437021028892981
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,affine,NMT,4,0.03942169064796718,0.015154209987167211,-0.003909074498245221,0.008710052762653468,-0.010538358661515486,0.005239007014251989
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,es,affine,QMT,4,0.04771480080152844,0.017758114446797525,-0.0011649940629359975,0.0011964295881298354,-0.012775133636428206,0.012221208383418183
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,linear,NQM,4,0.11267983965907666,0.03780959203142026,-0.007750798484245439,0.02944362449469709,0.001082711439370599,-0.022391763775848172
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,fr,linear,NQT,4,0.14069211764758852,0.056444760513886756,-0.009898969858923579,0.044429892212242486,-0.00047602275093901886,-0.033373334648357435
