model,ridge_alpha,heldout_language,method,triple,basis_rank,relative_jacobi_operator_norm,jacobi_coeff_norm,jacobi_coef_N,jacobi_coef_Q,jacobi_coef_M,jacobi_coef_T
xlm-roberta-base,10.0,en,linear,NQM,4,0.12087219196087787,0.023274111752688006,-0.019141005201898098,0.012164870419140767,0.0025717266422095233,0.00455064253713512
xlm-roberta-base,10.0,en,linear,NQT,4,0.18220309810124907,0.033225014344788785,-0.02677986651066032,0.018128865903070553,0.0012639318150932184,0.007515785076618094
xlm-roberta-base,10.0,en,linear,NMT,4,0.023826968653687747,0.0053753624154845815,-0.001782280605844462,0.0013977428658365123,0.0036568498433951976,-0.003223625450280876
xlm-roberta-base,10.0,en,linear,QMT,4,0.04616322789837734,0.0083124181595074,0.0021825743939253347,-0.004971285736235981,0.005657443059537651,-0.002759043462918956
xlm-roberta-base,10.0,en,affine,NQM,4,0.018828074658537166,0.00576346760654954,0.00402636933158293,0.0011605751438169276,-0.003687039063390094,-0.0014369123626805282
xlm-roberta-base,10.0,en,affine,NQT,4,0.011851728718695668,0.004907931346855726,0.00353653408834205,0.0004529303210913105,-0.0006181384316037222,-0.0033156410769343454
xlm-roberta-base,10.0,en,affine,NMT,4,0.013220304013825793,0.00245705813674076,-0.0004948000147596068,-0.00013591529590771187,0.001995524431568387,-0.0013385503009113453
xlm-roberta-base,10.0,en,affine,QMT,4,0.005784882969889624,0.0012363565520950007,-0.0001781247798136494,0.0006333109544108123,-0.000919189648254673,0.0005008559795882384
xlm-roberta-base,10.0,es,linear,NQM,4,0.09741533615542583,0.02567801804687122,-0.021641739663979802,0.011175699961570414,0.0029787324727475846,0.00756482639303253
xlm-roberta-base,10.0,es,linear,NQT,4,0.1694342223839892,0.04192767070559603,-0.03405821677477261,0.021069739225538234,0.0006414556007910662,0.012394436840757334
xlm-roberta-base,10.0,es,linear,NMT,4,0.017113875996586484,0.004333884588760456,-0.0034056317702613748,0.0010783148501826174,0.002453039418531207,-6.373828590008554e-05
xlm-roberta-base,10.0,es,linear,QMT,4,0.052485779846472,0.010961101822666108,0.004254196739407546,-0.007952155880168659,0.005879481597089408,-0.002059727233459447
