model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
intfloat/multilingual-e5-large-instruct,1.0,en,additive,N,0.8158832788467407,0.40159058570861816,160
intfloat/multilingual-e5-large-instruct,1.0,en,linear,N,0.7703265297076816,0.5224323487143503,160
intfloat/multilingual-e5-large-instruct,1.0,en,affine,N,0.7707916498184204,0.5352987051010132,160
intfloat/multilingual-e5-large-instruct,1.0,en,additive,Q,0.9168328046798706,0.16601762175559998,160
intfloat/multilingual-e5-large-instruct,1.0,en,linear,Q,0.7705080871255124,0.41477368325483255,160
intfloat/multilingual-e5-large-instruct,1.0,en,affine,Q,0.7639709711074829,0.4293622374534607,160
intfloat/multilingual-e5-large-instruct,1.0,en,additive,M,0.9771035313606262,0.05324528366327286,160
intfloat/multilingual-e5-large-instruct,1.0,en,linear,M,0.8402538107017401,0.3667800931658681,160
intfloat/multilingual-e5-large-instruct,1.0,en,affine,M,0.8438637852668762,0.35955795645713806,160
intfloat/multilingual-e5-large-instruct,1.0,en,additive,T,0.9538496136665344,0.10302875190973282,160
intfloat/multilingual-e5-large-instruct,1.0,en,linear,T,0.8607884734195774,0.292882809684808,160
intfloat/multilingual-e5-large-instruct,1.0,en,affine,T,0.8484247326850891,0.3191569447517395,160
intfloat/multilingual-e5-large-instruct,1.0,es,additive,N,0.8850967288017273,0.21859893202781677,160
intfloat/multilingual-e5-large-instruct,1.0,es,linear,N,0.7086370040871699,0.5810269015786177,160
intfloat/multilingual-e5-large-instruct,1.0,es,affine,N,0.7368327975273132,0.5399176478385925,160
intfloat/multilingual-e5-large-instruct,1.0,es,additive,Q,0.9580382108688354,0.07544706761837006,160
intfloat/multilingual-e5-large-instruct,1.0,es,linear,Q,0.8062862082954524,0.3157539338558316,160
intfloat/multilingual-e5-large-instruct,1.0,es,affine,Q,0.8120579719543457,0.3085266947746277,160
intfloat/multilingual-e5-large-instruct,1.0,es,additive,M,0.9599321484565735,0.07571201026439667,160
intfloat/multilingual-e5-large-instruct,1.0,es,linear,M,0.8359021538100386,0.31389651510177974,160
intfloat/multilingual-e5-large-instruct,1.0,es,affine,M,0.833065390586853,0.32790839672088623,160
intfloat/multilingual-e5-large-instruct,1.0,es,additive,T,0.9587401151657104,0.08168260008096695,160
intfloat/multilingual-e5-large-instruct,1.0,es,linear,T,0.7143151322281559,0.6269889964901459,160
intfloat/multilingual-e5-large-instruct,1.0,es,affine,T,0.7136252522468567,0.6252723932266235,160
intfloat/multilingual-e5-large-instruct,1.0,fr,additive,N,0.8746064305305481,0.23407526314258575,160
intfloat/multilingual-e5-large-instruct,1.0,fr,linear,N,0.6898121749916928,0.5487767487228117,160
intfloat/multilingual-e5-large-instruct,1.0,fr,affine,N,0.7085290551185608,0.5253339409828186,160
intfloat/multilingual-e5-large-instruct,1.0,fr,additive,Q,0.9454895257949829,0.09592614322900772,160
intfloat/multilingual-e5-large-instruct,1.0,fr,linear,Q,0.8575272118631574,0.23576742172237322,160
intfloat/multilingual-e5-large-instruct,1.0,fr,affine,Q,0.8566231727600098,0.24136769771575928,160
intfloat/multilingual-e5-large-instruct,1.0,fr,additive,M,0.9562514424324036,0.08479254692792892,160
intfloat/multilingual-e5-large-instruct,1.0,fr,linear,M,0.8052227366842208,0.35569720010617145,160
intfloat/multilingual-e5-large-instruct,1.0,fr,affine,M,0.8080471158027649,0.3538755178451538,160
intfloat/multilingual-e5-large-instruct,1.0,fr,additive,T,0.9695583581924438,0.05965645983815193,160
intfloat/multilingual-e5-large-instruct,1.0,fr,linear,T,0.8067500840366219,0.4102029099398773,160
intfloat/multilingual-e5-large-instruct,1.0,fr,affine,T,0.8241270184516907,0.3646385967731476,160
intfloat/multilingual-e5-large-instruct,1.0,de,additive,N,0.8751103281974792,0.2420763075351715,160
intfloat/multilingual-e5-large-instruct,1.0,de,linear,N,0.5442239935546789,0.9138755532994208,160
intfloat/multilingual-e5-large-instruct,1.0,de,affine,N,0.5747882127761841,0.8576291799545288,160
intfloat/multilingual-e5-large-instruct,1.0,de,additive,Q,0.9138315916061401,0.145305797457695,160
intfloat/multilingual-e5-large-instruct,1.0,de,linear,Q,0.8067505318659876,0.30169839449937735,160
intfloat/multilingual-e5-large-instruct,1.0,de,affine,Q,0.806964099407196,0.30603092908859253,160
intfloat/multilingual-e5-large-instruct,1.0,de,additive,M,0.9624379873275757,0.07120497524738312,160
intfloat/multilingual-e5-large-instruct,1.0,de,linear,M,0.7669038240531509,0.46849368414367676,160
intfloat/multilingual-e5-large-instruct,1.0,de,affine,M,0.771477222442627,0.4702215790748596,160
intfloat/multilingual-e5-large-instruct,1.0,de,additive,T,0.9405975341796875,0.11275605112314224,160
intfloat/multilingual-e5-large-instruct,1.0,de,linear,T,0.7915824713863829,0.4143493498251784,160
intfloat/multilingual-e5-large-instruct,1.0,de,affine,T,0.7910821437835693,0.42266711592674255,160
intfloat/multilingual-e5-large-instruct,1.0,ru,additive,N,0.8083747625350952,0.4101240634918213,160
intfloat/multilingual-e5-large-instruct,1.0,ru,linear,N,0.5554997478298487,0.9728132361249477,160
intfloat/multilingual-e5-large-instruct,1.0,ru,affine,N,0.5506383180618286,1.013421893119812,160
intfloat/multilingual-e5-large-instruct,1.0,ru,additive,Q,0.895860493183136,0.19093631207942963,160
intfloat/multilingual-e5-large-instruct,1.0,ru,linear,Q,0.697941663117871,0.49606240155197556,160
intfloat/multilingual-e5-large-instruct,1.0,ru,affine,Q,0.696485161781311,0.5064152479171753,160
intfloat/multilingual-e5-large-instruct,1.0,ru,additive,M,0.9285001754760742,0.13251417875289917,160
intfloat/multilingual-e5-large-instruct,1.0,ru,linear,M,0.7429904362028339,0.4529862409213422,160
intfloat/multilingual-e5-large-instruct,1.0,ru,affine,M,0.7316457033157349,0.4816203713417053,160
intfloat/multilingual-e5-large-instruct,1.0,ru,additive,T,0.9304141998291016,0.14045436680316925,160
intfloat/multilingual-e5-large-instruct,1.0,ru,linear,T,0.7229457738180622,0.5638061425123986,160
intfloat/multilingual-e5-large-instruct,1.0,ru,affine,T,0.7058688998222351,0.6175780892372131,160
intfloat/multilingual-e5-large-instruct,1.0,zh,additive,N,0.8951042890548706,0.20386826992034912,160
intfloat/multilingual-e5-large-instruct,1.0,zh,linear,N,0.5812163094882604,0.9015366199465493,160
intfloat/multilingual-e5-large-instruct,1.0,zh,affine,N,0.5888409614562988,0.9378092885017395,160
intfloat/multilingual-e5-large-instruct,1.0,zh,additive,Q,0.9500555992126465,0.09186548739671707,160
intfloat/multilingual-e5-large-instruct,1.0,zh,linear,Q,0.7659564104204929,0.3989805947429229,160
intfloat/multilingual-e5-large-instruct,1.0,zh,affine,Q,0.7637751698493958,0.41146978735923767,160
intfloat/multilingual-e5-large-instruct,1.0,zh,additive,M,0.9743164777755737,0.04878469929099083,160
intfloat/multilingual-e5-large-instruct,1.0,zh,linear,M,0.7254030411692355,0.5435450230899481,160
intfloat/multilingual-e5-large-instruct,1.0,zh,affine,M,0.7131331562995911,0.5947994589805603,160
intfloat/multilingual-e5-large-instruct,1.0,zh,additive,T,0.9706875085830688,0.05678199604153633,160
intfloat/multilingual-e5-large-instruct,1.0,zh,linear,T,0.7465419315592199,0.6345755743469427,160
intfloat/multilingual-e5-large-instruct,1.0,zh,affine,T,0.7500118613243103,0.6205130815505981,160
intfloat/multilingual-e5-large-instruct,1.0,ar,additive,N,0.8155525922775269,0.48572173714637756,160
intfloat/multilingual-e5-large-instruct,1.0,ar,linear,N,0.4611009891280413,1.349979459658104,160
intfloat/multilingual-e5-large-instruct,1.0,ar,affine,N,0.44560346007347107,1.389789342880249,160
intfloat/multilingual-e5-large-instruct,1.0,ar,additive,Q,0.8998419642448425,0.2253560572862625,160
intfloat/multilingual-e5-large-instruct,1.0,ar,linear,Q,0.69803219280542,0.5833208773915363,160
intfloat/multilingual-e5-large-instruct,1.0,ar,affine,Q,0.6885032653808594,0.6098434329032898,160
intfloat/multilingual-e5-large-instruct,1.0,ar,additive,M,0.9333833456039429,0.15359027683734894,160
intfloat/multilingual-e5-large-instruct,1.0,ar,linear,M,0.656331691675117,0.8197671302073865,160
intfloat/multilingual-e5-large-instruct,1.0,ar,affine,M,0.6376279592514038,0.8782358169555664,160
intfloat/multilingual-e5-large-instruct,1.0,ar,additive,T,0.9017534255981445,0.2433977872133255,160
intfloat/multilingual-e5-large-instruct,1.0,ar,linear,T,0.6014872557221558,1.0070264862902882,160
intfloat/multilingual-e5-large-instruct,1.0,ar,affine,T,0.5936847925186157,1.0343419313430786,160
