model,ridge_alpha,heldout_language,method,triple,basis_rank,relative_jacobi_operator_norm,jacobi_coeff_norm,jacobi_coef_N,jacobi_coef_Q,jacobi_coef_M,jacobi_coef_T
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,en,linear,NQM,4,0.1384747219741359,0.015242061123221243,-0.007614247274281307,-0.0032528432335160347,0.011747239853021778,0.005075926759110884
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,en,linear,NQT,4,0.1344354299352451,0.019517820706261107,-0.0008785357076386731,0.003356552940357768,-0.0038984093586972037,0.018807165043215744
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,en,linear,NMT,4,0.16958803836272937,0.022596025960318684,0.009045687505353664,0.00047685544219019883,-0.020582702976122053,0.002209269978720246
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,en,linear,QMT,4,0.12860479440683786,0.014986844779763746,-0.0012261216254163178,0.009172682708605157,-0.011783655008540872,-0.0003309211074619986
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,en,affine,NQM,4,0.11900100213891088,0.014968394603367706,-0.007927504428482226,-0.0009034063170285828,0.012042921556666262,0.003919108054756603
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,en,affine,NQT,4,0.11889921139342566,0.020192564239969818,0.0031480282826123144,-0.0025556708785411195,-0.002876836289890214,0.019570946012876546
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,en,affine,NMT,4,0.14779913609372125,0.020334043433835637,0.007547302952754986,-9.183050631294816e-05,-0.018625705952238312,0.0030961565605302915
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,en,affine,QMT,4,0.11547090365843575,0.014012422761654698,0.0002868891356548548,0.007208187900024103,-0.011943451734788875,0.0012890593981258695
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,es,linear,NQM,4,0.07118753904786164,0.008014553353345192,-0.00416856356081028,0.0031185762386188908,0.00607050150706232,-0.0005288071385459274
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,es,linear,NQT,4,0.13338253742301515,0.018729133320094942,0.017818177534210604,0.0016899438911222612,-0.0011097647681276176,-0.005404210958643674
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,es,linear,NMT,4,0.2107570288536051,0.021053794702768334,0.007092502358496234,0.012971327684759209,-0.01142241114537683,-0.009707309792193294
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,es,linear,QMT,4,0.21661774585217833,0.03589101270657105,-0.0028981974019012774,0.029565623636001907,-0.01693087076541331,-0.010908013525019834
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,es,affine,NQM,4,0.07347495252197851,0.010667305575784861,-0.004541874651672226,0.005698233218510124,0.006283545092599358,-0.004605429638199499
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,es,affine,NQT,4,0.17688228607893236,0.03165178691456258,0.027973942096912993,-0.0016351771543392825,0.0021110489586348923,-0.014565845200729257
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,es,affine,NMT,4,0.212455915589321,0.02111153056787628,0.008459295730407566,0.012305206132798403,-0.012018772447253955,-0.008846923168783185
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,es,affine,QMT,4,0.2120658773550192,0.03452543917972063,-0.0013380602326145562,0.02838867731917968,-0.017337543188778136,-0.009149215354948753
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,fr,linear,NQM,4,0.08500005018310859,0.013818913801377966,-0.0040995593319276095,-0.006013644596230652,0.011025787706178217,0.004052662836017181
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,fr,linear,NQT,4,0.19530670638706069,0.030444284686478588,0.021321178292982176,0.007510953547413209,-0.01265559574763669,0.01599010004193912
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,fr,linear,NMT,4,0.16692465469178525,0.02275795002412318,0.012073864114175076,0.006279514869896009,-0.016297374996399237,-0.008192030021821176
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,fr,linear,QMT,4,0.2098860536824861,0.035295347157151255,0.0005703646014665192,0.026084759444193303,-0.023484597983682066,-0.0036735810115776125
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,fr,affine,NQM,4,0.06334425353491097,0.010044568337693517,-0.005920936030440416,-0.0007599522525576826,0.007769175910973554,0.002213198556887371
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,fr,affine,NQT,4,0.19749291578403558,0.03361080199543866,0.032845824918674285,0.0014244760306486083,-0.006658001860214976,0.0021165243811164802
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,fr,affine,NMT,4,0.17251884510291715,0.023449828877040772,0.011561229981731667,0.009008371232811532,-0.016030516057958185,-0.008837660228782414
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,0.1,fr,affine,QMT,4,0.20890208533398574,0.03750595594215625,0.001903482540762125,0.028426511056962436,-0.023727200733514656,-0.005659231381722547
