model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
intfloat/multilingual-e5-large-instruct,0.1,en,linear,NQ_minus_QN,4,10.629543793066492,0.9989442740269361,0.999879691193227,8.445394556424267e-05,0.0033222591362126247,-0.027034413891733146,-0.023706320561858625,0.01694679767901777,0.04996321161536996
intfloat/multilingual-e5-large-instruct,0.1,en,linear,NM_minus_MN,4,13.152292581398076,0.9998960378862687,0.9998805173532785,9.017608310482188e-05,0.4418604651162791,-0.012222583604084094,-0.0023321674732059827,0.009156128772773518,-0.007654679011966278
intfloat/multilingual-e5-large-instruct,0.1,en,linear,NT_minus_TN,4,14.985842960278871,0.998243612225029,0.9998785210359468,8.855921774435863e-05,0.0033222591362126247,0.014510823547292991,-0.05837720177583285,0.006581044108159531,0.10553964994579487
intfloat/multilingual-e5-large-instruct,0.1,en,linear,QM_minus_MQ,4,7.529897870986936,0.9992938265225241,0.99988325797951,8.305346954085325e-05,0.0033222591362126247,0.009436291404758958,6.667090291692396e-05,-0.02754683543728164,0.016362896700428033
intfloat/multilingual-e5-large-instruct,0.1,en,linear,QT_minus_TQ,4,7.0555651149943746,0.9991138023880319,0.9998794393839008,8.539957897071341e-05,0.0033222591362126247,0.010761682198428296,0.011180992728102582,-0.005193959734844101,0.020596332905759872
intfloat/multilingual-e5-large-instruct,0.1,en,linear,MT_minus_TM,4,9.92265334721627,0.999414442010107,0.9998785404944993,9.274785591435592e-05,0.0033222591362126247,-0.014151976123510714,0.00858535777850124,0.03657344612716999,-0.007476436915156647
intfloat/multilingual-e5-large-instruct,0.1,en,affine,NQ_minus_QN,4,11.051978772612687,0.9984459727815647,0.999877025448574,7.537481881233831e-05,0.0033222591362126247,-0.030480189355565207,-0.04026397975688411,0.021846044127825023,0.06063838177118643
intfloat/multilingual-e5-large-instruct,0.1,en,affine,NM_minus_MN,4,13.64224141975884,0.9998432856480245,0.9998833794790097,7.985814209720697e-05,0.26245847176079734,0.009655608458561536,-0.007018422108020551,-0.021425617767479227,-0.011488929879882445
intfloat/multilingual-e5-large-instruct,0.1,en,affine,NT_minus_TN,4,15.963623768659703,0.9981034819718348,0.9998806240382089,8.448219177303743e-05,0.0033222591362126247,0.008860585003829906,-0.07737865656385133,0.011142037483235273,0.11551310723988306
intfloat/multilingual-e5-large-instruct,0.1,en,affine,QM_minus_MQ,4,7.640121169291328,0.9991177355684181,0.9998682297787408,8.981790963461339e-05,0.0033222591362126247,0.01256482073619985,-0.00934352853115394,-0.030194944280476248,0.018320264735050544
intfloat/multilingual-e5-large-instruct,0.1,en,affine,QT_minus_TQ,4,7.379568161884823,0.9995387141801553,0.9998849728520747,8.7453251726005e-05,0.009966777408637873,0.013216343507331176,0.009989892143041605,0.005204115553503381,0.0029016760409489844
intfloat/multilingual-e5-large-instruct,0.1,en,affine,MT_minus_TM,4,10.375616361806578,0.9996696458566516,0.9998804881125458,8.010571794058889e-05,0.029900332225913623,-0.0185624982414124,0.016940875992573476,0.01740509752782153,0.005430907633458291
intfloat/multilingual-e5-large-instruct,0.1,es,linear,NQ_minus_QN,4,12.120505384603636,0.9991605142811782,0.999882278455754,8.137516888588195e-05,0.0033222591362126247,-0.010541929182052568,-0.01006175525935895,0.059323587463081466,0.012284387849759566
intfloat/multilingual-e5-large-instruct,0.1,es,linear,NM_minus_MN,4,14.253559940493846,0.9973473051074847,0.999879682634767,7.840928209934035e-05,0.0033222591362126247,0.0842055603200685,-0.010741452449332722,-0.02308108121387764,0.005862740129449736
intfloat/multilingual-e5-large-instruct,0.1,es,linear,NT_minus_TN,4,15.136880939678917,0.9989399539850488,0.9998757511543745,9.122807184846608e-05,0.0033222591362126247,-0.03996368817829871,0.05665162200525066,0.04481005944336154,-0.03945667551571547
intfloat/multilingual-e5-large-instruct,0.1,es,linear,QM_minus_MQ,4,7.401360122959346,0.9994820222081879,0.9998721898812175,8.415131320773907e-05,0.006644518272425249,0.012066368126239417,-0.010721286308149934,-0.010547547412704921,0.02096057275300509
intfloat/multilingual-e5-large-instruct,0.1,es,linear,QT_minus_TQ,4,7.335580013174889,0.9991035095140627,0.9998854702144481,8.128177323140085e-05,0.0033222591362126247,-0.012177845642441515,0.032189392418610636,-0.0029960210773889587,0.0157042914161846
intfloat/multilingual-e5-large-instruct,0.1,es,linear,MT_minus_TM,4,8.730462606527185,0.994500880671118,0.9998762387192102,8.37312281347484e-05,0.0033222591362126247,0.0048253813293056965,0.024909937982199013,0.08667243904133214,-0.08984543700917412
intfloat/multilingual-e5-large-instruct,0.1,es,affine,NQ_minus_QN,4,12.564474925361502,0.9989245482245538,0.9998783197489388,8.234149146502558e-05,0.0033222591362126247,-0.006764664259817551,-0.02393626633204521,0.06371061650672624,0.028518998424819773
intfloat/multilingual-e5-large-instruct,0.1,es,affine,NM_minus_MN,4,14.692090545848108,0.9971267457138325,0.9998730372474978,9.038667209212285e-05,0.0033222591362126247,0.08822773783589155,-0.01452761799208141,-0.046952164447410905,-0.0008603082770685874
intfloat/multilingual-e5-large-instruct,0.1,es,affine,NT_minus_TN,4,16.056138589049404,0.9987911129211416,0.999888958548039,8.002444192752222e-05,0.0033222591362126247,-0.05414458601571435,0.042458980885539496,0.05176850646524038,-0.021524546961624855
intfloat/multilingual-e5-large-instruct,0.1,es,affine,QM_minus_MQ,4,7.638675827357137,0.9987193464354441,0.999874865477927,9.23683552520764e-05,0.0033222591362126247,0.017697755118938716,-0.019843146864373256,-0.020777126105723243,0.033627513442631485
intfloat/multilingual-e5-large-instruct,0.1,es,affine,QT_minus_TQ,4,7.8895392379599345,0.9992119855627806,0.9998815441720145,8.77460594481177e-05,0.0033222591362126247,-0.010931875300584015,0.020742324004229727,0.0021245599687525337,0.025142936905823293
intfloat/multilingual-e5-large-instruct,0.1,es,affine,MT_minus_TM,4,9.173599040260122,0.9955742943728059,0.9998827742514229,8.093933982191859e-05,0.0033222591362126247,-0.002514360254778371,0.04418940307386725,0.07300134499507246,-0.08468717311988365
