model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
distilbert-base-multilingual-cased,0.1,en,additive,N,0.8924025297164917,0.06361905485391617,160
distilbert-base-multilingual-cased,0.1,en,linear,N,0.4698701523683149,0.3742507279875828,160
distilbert-base-multilingual-cased,0.1,en,affine,N,0.4972812533378601,0.3524286150932312,160
distilbert-base-multilingual-cased,0.1,en,additive,Q,0.801284670829773,0.10401014238595963,160
distilbert-base-multilingual-cased,0.1,en,linear,Q,0.5884541154353367,0.17878418264869184,160
distilbert-base-multilingual-cased,0.1,en,affine,Q,0.6358551979064941,0.16996151208877563,160
distilbert-base-multilingual-cased,0.1,en,additive,M,0.9501887559890747,0.030007297173142433,160
distilbert-base-multilingual-cased,0.1,en,linear,M,0.6675295421837262,0.2314454944871343,160
distilbert-base-multilingual-cased,0.1,en,affine,M,0.657855749130249,0.24060097336769104,160
distilbert-base-multilingual-cased,0.1,en,additive,T,0.8698016405105591,0.07715550065040588,160
distilbert-base-multilingual-cased,0.1,en,linear,T,0.5859843326733888,0.24793796621130954,160
distilbert-base-multilingual-cased,0.1,en,affine,T,0.59185391664505,0.2520528733730316,160
distilbert-base-multilingual-cased,0.1,es,additive,N,0.9219627380371094,0.03542118892073631,160
distilbert-base-multilingual-cased,0.1,es,linear,N,0.6210067621647252,0.19932783257269862,160
distilbert-base-multilingual-cased,0.1,es,affine,N,0.5589812994003296,0.26278477907180786,160
distilbert-base-multilingual-cased,0.1,es,additive,Q,0.9286419749259949,0.02973100170493126,160
distilbert-base-multilingual-cased,0.1,es,linear,Q,0.48501168743981554,0.24101873701331256,160
distilbert-base-multilingual-cased,0.1,es,affine,Q,0.518761396408081,0.22144067287445068,160
distilbert-base-multilingual-cased,0.1,es,additive,M,0.9458853006362915,0.024653447791934013,160
distilbert-base-multilingual-cased,0.1,es,linear,M,0.5109238250319958,0.33686838550058973,160
distilbert-base-multilingual-cased,0.1,es,affine,M,0.4463593363761902,0.4373111128807068,160
distilbert-base-multilingual-cased,0.1,es,additive,T,0.9222387075424194,0.03598713502287865,160
distilbert-base-multilingual-cased,0.1,es,linear,T,0.6222008113484072,0.20196480384562682,160
distilbert-base-multilingual-cased,0.1,es,affine,T,0.5638321042060852,0.2919871509075165,160
distilbert-base-multilingual-cased,0.1,fr,additive,N,0.9101687669754028,0.03964199870824814,160
distilbert-base-multilingual-cased,0.1,fr,linear,N,0.4294819289110274,0.3276703045016159,160
distilbert-base-multilingual-cased,0.1,fr,affine,N,0.4105512499809265,0.3514423370361328,160
distilbert-base-multilingual-cased,0.1,fr,additive,Q,0.8894121050834656,0.04731887951493263,160
distilbert-base-multilingual-cased,0.1,fr,linear,Q,0.4520549694861293,0.24730741421401553,160
distilbert-base-multilingual-cased,0.1,fr,affine,Q,0.4914371073246002,0.2569800913333893,160
distilbert-base-multilingual-cased,0.1,fr,additive,M,0.9470926523208618,0.023601379245519638,160
distilbert-base-multilingual-cased,0.1,fr,linear,M,0.6127388042261612,0.18748535907375033,160
distilbert-base-multilingual-cased,0.1,fr,affine,M,0.4532642364501953,0.3198311924934387,160
distilbert-base-multilingual-cased,0.1,fr,additive,T,0.9256173968315125,0.03397249057888985,160
distilbert-base-multilingual-cased,0.1,fr,linear,T,0.5256170880535137,0.28101569834906925,160
distilbert-base-multilingual-cased,0.1,fr,affine,T,0.4897218644618988,0.3590254485607147,160
distilbert-base-multilingual-cased,0.1,de,additive,N,0.9204826354980469,0.03702834993600845,160
distilbert-base-multilingual-cased,0.1,de,linear,N,0.47572270748951373,0.41819505145147673,160
distilbert-base-multilingual-cased,0.1,de,affine,N,0.4295763373374939,0.6119197607040405,160
distilbert-base-multilingual-cased,0.1,de,additive,Q,0.899161696434021,0.04441419988870621,160
distilbert-base-multilingual-cased,0.1,de,linear,Q,0.37210391852059416,0.33696485300863177,160
distilbert-base-multilingual-cased,0.1,de,affine,Q,0.4929216802120209,0.24297435581684113,160
distilbert-base-multilingual-cased,0.1,de,additive,M,0.9725152254104614,0.012955005280673504,160
distilbert-base-multilingual-cased,0.1,de,linear,M,0.5889855823926433,0.23839485184758363,160
distilbert-base-multilingual-cased,0.1,de,affine,M,0.47825342416763306,0.3809691369533539,160
distilbert-base-multilingual-cased,0.1,de,additive,T,0.925345778465271,0.03559114411473274,160
distilbert-base-multilingual-cased,0.1,de,linear,T,0.5444721066952135,0.25993692640000027,160
distilbert-base-multilingual-cased,0.1,de,affine,T,0.5926515460014343,0.26981014013290405,160
distilbert-base-multilingual-cased,0.1,ru,additive,N,0.9225307703018188,0.033481381833553314,160
distilbert-base-multilingual-cased,0.1,ru,linear,N,0.5090492979935333,0.24132590072684618,160
distilbert-base-multilingual-cased,0.1,ru,affine,N,0.49058547616004944,0.2529042363166809,160
distilbert-base-multilingual-cased,0.1,ru,additive,Q,0.8836595416069031,0.04731203615665436,160
distilbert-base-multilingual-cased,0.1,ru,linear,Q,0.5370136866559782,0.18601256866927507,160
distilbert-base-multilingual-cased,0.1,ru,affine,Q,0.481572687625885,0.20573687553405762,160
distilbert-base-multilingual-cased,0.1,ru,additive,M,0.9038702249526978,0.04082152992486954,160
distilbert-base-multilingual-cased,0.1,ru,linear,M,0.684828880420023,0.12776698285505253,160
distilbert-base-multilingual-cased,0.1,ru,affine,M,0.6235780715942383,0.15619048476219177,160
distilbert-base-multilingual-cased,0.1,ru,additive,T,0.931964099407196,0.029910176992416382,160
distilbert-base-multilingual-cased,0.1,ru,linear,T,0.5641548411902634,0.24199757860872334,160
distilbert-base-multilingual-cased,0.1,ru,affine,T,0.5536213517189026,0.2795841097831726,160
distilbert-base-multilingual-cased,0.1,zh,additive,N,0.939517617225647,0.03981959819793701,160
distilbert-base-multilingual-cased,0.1,zh,linear,N,0.406199770515251,0.6310014928956226,160
distilbert-base-multilingual-cased,0.1,zh,affine,N,0.406865656375885,0.7390149831771851,160
distilbert-base-multilingual-cased,0.1,zh,additive,Q,0.9038507342338562,0.06092282012104988,160
distilbert-base-multilingual-cased,0.1,zh,linear,Q,0.3064615874953172,0.5242075561336854,160
distilbert-base-multilingual-cased,0.1,zh,affine,Q,0.5163626670837402,0.3107888102531433,160
distilbert-base-multilingual-cased,0.1,zh,additive,M,0.9580432772636414,0.027927568182349205,160
distilbert-base-multilingual-cased,0.1,zh,linear,M,0.5430413690955251,0.37818381621295954,160
distilbert-base-multilingual-cased,0.1,zh,affine,M,0.4820178151130676,0.46605223417282104,160
distilbert-base-multilingual-cased,0.1,zh,additive,T,0.9524980783462524,0.031546007841825485,160
distilbert-base-multilingual-cased,0.1,zh,linear,T,0.42807107489789364,0.497264349748691,160
distilbert-base-multilingual-cased,0.1,zh,affine,T,0.4760836064815521,0.4477185606956482,160
distilbert-base-multilingual-cased,0.1,ar,additive,N,0.9424899816513062,0.04657872021198273,160
distilbert-base-multilingual-cased,0.1,ar,linear,N,0.5778848576960869,0.46278066696818565,160
distilbert-base-multilingual-cased,0.1,ar,affine,N,0.3602364957332611,0.8894058465957642,160
distilbert-base-multilingual-cased,0.1,ar,additive,Q,0.9279689788818359,0.06877198070287704,160
distilbert-base-multilingual-cased,0.1,ar,linear,Q,0.44393703819960334,0.5243249313786377,160
distilbert-base-multilingual-cased,0.1,ar,affine,Q,0.5090499520301819,0.43668776750564575,160
distilbert-base-multilingual-cased,0.1,ar,additive,M,0.9740617871284485,0.021759483963251114,160
distilbert-base-multilingual-cased,0.1,ar,linear,M,0.6969621009602927,0.3641863222586621,160
distilbert-base-multilingual-cased,0.1,ar,affine,M,0.5446404218673706,0.7595629096031189,160
distilbert-base-multilingual-cased,0.1,ar,additive,T,0.9376628994941711,0.05143330618739128,160
distilbert-base-multilingual-cased,0.1,ar,linear,T,0.5642277597892127,0.5235165434529742,160
distilbert-base-multilingual-cased,0.1,ar,affine,T,0.44025173783302307,0.677977442741394,160
