model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
intfloat/multilingual-e5-large,0.1,en,additive,N,0.8136537671089172,0.5353267788887024,160
intfloat/multilingual-e5-large,0.1,en,linear,N,0.7716352307182788,0.6910211445404946,160
intfloat/multilingual-e5-large,0.1,en,affine,N,0.7696194052696228,0.6993492841720581,160
intfloat/multilingual-e5-large,0.1,en,additive,Q,0.8599146008491516,0.41545113921165466,160
intfloat/multilingual-e5-large,0.1,en,linear,Q,0.6860146723284123,0.892087376364741,160
intfloat/multilingual-e5-large,0.1,en,affine,Q,0.6828249096870422,0.9027343988418579,160
intfloat/multilingual-e5-large,0.1,en,additive,M,0.966913104057312,0.1042153611779213,160
intfloat/multilingual-e5-large,0.1,en,linear,M,0.795718091168157,0.6481069874601885,160
intfloat/multilingual-e5-large,0.1,en,affine,M,0.7978829145431519,0.6432968378067017,160
intfloat/multilingual-e5-large,0.1,en,additive,T,0.9610684514045715,0.1222781389951706,160
intfloat/multilingual-e5-large,0.1,en,linear,T,0.7820973701559671,0.7463728868610617,160
intfloat/multilingual-e5-large,0.1,en,affine,T,0.7813031077384949,0.750194787979126,160
intfloat/multilingual-e5-large,0.1,es,additive,N,0.8677495121955872,0.26264482736587524,160
intfloat/multilingual-e5-large,0.1,es,linear,N,0.7393901708129496,0.6788003012131012,160
intfloat/multilingual-e5-large,0.1,es,affine,N,0.7333762049674988,0.7345911860466003,160
intfloat/multilingual-e5-large,0.1,es,additive,Q,0.8984473943710327,0.19042816758155823,160
intfloat/multilingual-e5-large,0.1,es,linear,Q,0.7668389256067101,0.493745043355543,160
intfloat/multilingual-e5-large,0.1,es,affine,Q,0.762711763381958,0.5112196207046509,160
intfloat/multilingual-e5-large,0.1,es,additive,M,0.9377188682556152,0.13046512007713318,160
intfloat/multilingual-e5-large,0.1,es,linear,M,0.8139471665686825,0.37908723518448484,160
intfloat/multilingual-e5-large,0.1,es,affine,M,0.820942223072052,0.36636364459991455,160
intfloat/multilingual-e5-large,0.1,es,additive,T,0.9448717832565308,0.12142052501440048,160
intfloat/multilingual-e5-large,0.1,es,linear,T,0.7485125712399465,0.6401481775421376,160
intfloat/multilingual-e5-large,0.1,es,affine,T,0.7464648485183716,0.6550959348678589,160
intfloat/multilingual-e5-large,0.1,fr,additive,N,0.905835747718811,0.19954398274421692,160
intfloat/multilingual-e5-large,0.1,fr,linear,N,0.7376783419916805,0.551688654559164,160
intfloat/multilingual-e5-large,0.1,fr,affine,N,0.715234100818634,0.6097508072853088,160
intfloat/multilingual-e5-large,0.1,fr,additive,Q,0.8983505368232727,0.22802579402923584,160
intfloat/multilingual-e5-large,0.1,fr,linear,Q,0.7335983417663308,0.5704826738734183,160
intfloat/multilingual-e5-large,0.1,fr,affine,Q,0.7385393977165222,0.5645838379859924,160
intfloat/multilingual-e5-large,0.1,fr,additive,M,0.9583702087402344,0.09089255332946777,160
intfloat/multilingual-e5-large,0.1,fr,linear,M,0.8026423168069481,0.4253784704062271,160
intfloat/multilingual-e5-large,0.1,fr,affine,M,0.806049644947052,0.41299933195114136,160
intfloat/multilingual-e5-large,0.1,fr,additive,T,0.9717820882797241,0.06325310468673706,160
intfloat/multilingual-e5-large,0.1,fr,linear,T,0.805008315944362,0.4260080728176689,160
intfloat/multilingual-e5-large,0.1,fr,affine,T,0.8022974133491516,0.43579941987991333,160
intfloat/multilingual-e5-large,0.1,de,additive,N,0.8639686703681946,0.30816683173179626,160
intfloat/multilingual-e5-large,0.1,de,linear,N,0.6254210349195125,0.8984980350689774,160
intfloat/multilingual-e5-large,0.1,de,affine,N,0.6155125498771667,0.946729302406311,160
intfloat/multilingual-e5-large,0.1,de,additive,Q,0.8929696083068848,0.22671771049499512,160
intfloat/multilingual-e5-large,0.1,de,linear,Q,0.7592777431904146,0.5829780040816924,160
intfloat/multilingual-e5-large,0.1,de,affine,Q,0.762494683265686,0.5827177166938782,160
intfloat/multilingual-e5-large,0.1,de,additive,M,0.9600785970687866,0.08831498771905899,160
intfloat/multilingual-e5-large,0.1,de,linear,M,0.7023039803940653,0.8373822736443344,160
intfloat/multilingual-e5-large,0.1,de,affine,M,0.6919455528259277,0.8921161890029907,160
intfloat/multilingual-e5-large,0.1,de,additive,T,0.9325167536735535,0.15523037314414978,160
intfloat/multilingual-e5-large,0.1,de,linear,T,0.7235773865887817,0.7047162298996177,160
intfloat/multilingual-e5-large,0.1,de,affine,T,0.7231078147888184,0.7112435102462769,160
intfloat/multilingual-e5-large,0.1,ru,additive,N,0.7973873019218445,0.5320111513137817,160
intfloat/multilingual-e5-large,0.1,ru,linear,N,0.6425834024771383,0.9964336444694141,160
intfloat/multilingual-e5-large,0.1,ru,affine,N,0.648753821849823,1.0352877378463745,160
intfloat/multilingual-e5-large,0.1,ru,additive,Q,0.8105291128158569,0.42126625776290894,160
intfloat/multilingual-e5-large,0.1,ru,linear,Q,0.6522250097112023,0.8596744917499402,160
intfloat/multilingual-e5-large,0.1,ru,affine,Q,0.6741631627082825,0.8322908282279968,160
intfloat/multilingual-e5-large,0.1,ru,additive,M,0.9217325448989868,0.19562821090221405,160
intfloat/multilingual-e5-large,0.1,ru,linear,M,0.7056248492547869,0.7903822060049551,160
intfloat/multilingual-e5-large,0.1,ru,affine,M,0.7302039861679077,0.7382733225822449,160
intfloat/multilingual-e5-large,0.1,ru,additive,T,0.917980968952179,0.20708581805229187,160
intfloat/multilingual-e5-large,0.1,ru,linear,T,0.7624100587213736,0.7592670995315585,160
intfloat/multilingual-e5-large,0.1,ru,affine,T,0.7641215920448303,0.8039895296096802,160
intfloat/multilingual-e5-large,0.1,zh,additive,N,0.9054449200630188,0.2358202189207077,160
intfloat/multilingual-e5-large,0.1,zh,linear,N,0.5625995836550823,1.2875986929726881,160
intfloat/multilingual-e5-large,0.1,zh,affine,N,0.5401402711868286,1.3419830799102783,160
intfloat/multilingual-e5-large,0.1,zh,additive,Q,0.9219027757644653,0.21712222695350647,160
intfloat/multilingual-e5-large,0.1,zh,linear,Q,0.6459090560179168,1.157143136384153,160
intfloat/multilingual-e5-large,0.1,zh,affine,Q,0.6517080068588257,1.152010202407837,160
intfloat/multilingual-e5-large,0.1,zh,additive,M,0.9658479690551758,0.08677902817726135,160
intfloat/multilingual-e5-large,0.1,zh,linear,M,0.7584551125647259,0.7842897055043387,160
intfloat/multilingual-e5-large,0.1,zh,affine,M,0.7627559304237366,0.8238663673400879,160
intfloat/multilingual-e5-large,0.1,zh,additive,T,0.9681708216667175,0.0830376148223877,160
intfloat/multilingual-e5-large,0.1,zh,linear,T,0.7249432459861015,0.8864001353273763,160
intfloat/multilingual-e5-large,0.1,zh,affine,T,0.7252824902534485,0.8757518529891968,160
intfloat/multilingual-e5-large,0.1,ar,additive,N,0.8053255081176758,0.5317130088806152,160
intfloat/multilingual-e5-large,0.1,ar,linear,N,0.3732520284963291,1.9673088514588764,160
intfloat/multilingual-e5-large,0.1,ar,affine,N,0.38046830892562866,1.9905086755752563,160
intfloat/multilingual-e5-large,0.1,ar,additive,Q,0.7986305952072144,0.5024775266647339,160
intfloat/multilingual-e5-large,0.1,ar,linear,Q,0.6148657980626002,1.032218535243261,160
intfloat/multilingual-e5-large,0.1,ar,affine,Q,0.6028761863708496,1.1404961347579956,160
intfloat/multilingual-e5-large,0.1,ar,additive,M,0.9173177480697632,0.20760560035705566,160
intfloat/multilingual-e5-large,0.1,ar,linear,M,0.6124367431361945,1.1536599563301722,160
intfloat/multilingual-e5-large,0.1,ar,affine,M,0.5742833614349365,1.51780366897583,160
intfloat/multilingual-e5-large,0.1,ar,additive,T,0.8798866271972656,0.3180365562438965,160
intfloat/multilingual-e5-large,0.1,ar,linear,T,0.5517383988777296,1.1513686605014668,160
intfloat/multilingual-e5-large,0.1,ar,affine,T,0.538097083568573,1.2388643026351929,160
