model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,givens_spectral_matched_null_mean,givens_spectral_matched_null_std,empirical_p_below_givens_spectral_matched_null,coef_N,coef_Q,coef_M,coef_T
xlm-roberta-base,100.0,en,linear,NQ_minus_QN,4,0.5025741640856306,0.9930732362333908,0.9999398762853225,5.191382757721478e-05,0.0033222591362126247,0.013581673178079248,0.05869041030426507,-0.019664836111247037,-0.05243826712378905
xlm-roberta-base,100.0,en,linear,NM_minus_MN,4,0.29462224602696746,0.760127009663986,0.999937566209001,5.605415422814796e-05,0.0033222591362126247,-0.2762014939199705,-0.01130409463875498,0.29724835641043185,-0.009317259197794192
xlm-roberta-base,100.0,en,linear,NT_minus_TN,4,0.23736870602763477,0.7498827406654478,0.9999331107584498,6.22017288239398e-05,0.0033222591362126247,-0.285933061240977,-0.03387478481478581,0.0018047204776910426,0.3186488575798594
xlm-roberta-base,100.0,en,linear,QM_minus_MQ,4,0.4543723456336387,0.9068550918861868,0.9999392862474542,5.626001855497692e-05,0.0033222591362126247,-0.14616058172366583,-0.12982639445347327,0.27211196434169405,0.004003436924229368
xlm-roberta-base,100.0,en,linear,QT_minus_TQ,4,0.4225802890013433,0.9027865207870363,0.9999357600296391,5.992785270645922e-05,0.0033222591362126247,-0.15275343900298194,-0.16886986393249437,0.012250014826134156,0.3096790104911644
xlm-roberta-base,100.0,en,linear,MT_minus_TM,4,0.27300979965736777,0.7127978997233804,0.9999317708702165,6.4994822417089e-05,0.0033222591362126247,0.007901388277798233,-0.016209651462483855,-0.3301026788603669,0.3385922969270343
xlm-roberta-base,100.0,en,affine,NQ_minus_QN,4,0.3759090416573579,0.742279536172073,0.9999389569669656,5.944954397500957e-05,0.0033222591362126247,-0.37443847895303983,0.32155320637611146,0.0004908213093575337,0.05282536564397339
xlm-roberta-base,100.0,en,affine,NM_minus_MN,4,0.2772138259199717,0.6966571303683864,0.9999355389639286,5.691067317534336e-05,0.0033222591362126247,-0.36630543849777225,0.005590789306783639,0.3467346971007616,0.014473447978257468
xlm-roberta-base,100.0,en,affine,NT_minus_TN,4,0.21824465365363618,0.6497203941492554,0.9999376301681857,5.4228920143252604e-05,0.0033222591362126247,-0.39787664138955664,-0.007491678870945706,-0.002615249709633455,0.40851872739144135
xlm-roberta-base,100.0,en,affine,QM_minus_MQ,4,0.36752013740163714,0.751269473211917,0.9999340675305761,6.171236486815706e-05,0.0033222591362126247,0.022488266341273398,-0.32133643316885563,0.3244868422338212,-0.025609797400344737
xlm-roberta-base,100.0,en,affine,QT_minus_TQ,4,0.33396973739311875,0.7476107907523055,0.999937812947522,5.844415341936157e-05,0.0033222591362126247,-0.010676792793334515,-0.33105974494100227,-0.0009460714828123526,0.34276012073981854
xlm-roberta-base,100.0,en,affine,MT_minus_TM,4,0.25055807478505127,0.6957863856414073,0.9999341218236926,6.351136227831359e-05,0.0033222591362126247,-0.028579496750090028,-0.007343188539403722,-0.35732507522848467,0.3932871604986353
xlm-roberta-base,100.0,es,linear,NQ_minus_QN,4,0.46465937533795265,0.9631293481584537,0.9999293683286093,6.544673833260385e-05,0.0033222591362126247,-0.04291255801919286,0.1314605130835682,-0.011384341937811397,-0.07698238596245313
xlm-roberta-base,100.0,es,linear,NM_minus_MN,4,0.3044207139703686,0.7382209428697378,0.9999313239398426,6.324031483505021e-05,0.0033222591362126247,-0.2906024487357567,-0.0018341180978123095,0.32010117749387434,-0.027206382366470515
xlm-roberta-base,100.0,es,linear,NT_minus_TN,4,0.2484561582497493,0.7186729680225461,0.9999328626582478,5.949906823430768e-05,0.0033222591362126247,-0.308311136664063,-0.02517616971516029,-0.00683306833179137,0.34090082684103207
xlm-roberta-base,100.0,es,linear,QM_minus_MQ,4,0.4504769022034788,0.8564707815422387,0.999935955672369,6.457994777570428e-05,0.0033222591362126247,-0.11342047268804903,-0.19119129972891502,0.29539151582405765,0.009432231195793813
xlm-roberta-base,100.0,es,linear,QT_minus_TQ,4,0.4153053889362517,0.8233422415413935,0.9999337559056848,6.496417819981074e-05,0.0033222591362126247,-0.12511262744502713,-0.2406128535650056,0.00810515068062646,0.35795181720293034
xlm-roberta-base,100.0,es,linear,MT_minus_TM,4,0.29093768319748686,0.6766102835976018,0.9999321296659915,6.804686648566892e-05,0.0033222591362126247,0.002270713941021589,-0.014747540983437828,-0.3568081955132316,0.3693611833146367
xlm-roberta-base,100.0,es,affine,NQ_minus_QN,4,0.3704475122232536,0.6604353602455185,0.9999318148549033,6.477542895175354e-05,0.0033222591362126247,-0.3793427554598194,0.41768546514170873,-0.0130746285844092,-0.025084640144243366
xlm-roberta-base,100.0,es,affine,NM_minus_MN,4,0.2869429136657722,0.6821397274291001,0.9999393832803048,5.849274538260831e-05,0.0033222591362126247,-0.377164807429043,0.0040919487309305225,0.36846368975776667,0.0051480467149062886
xlm-roberta-base,100.0,es,affine,NT_minus_TN,4,0.22822424508482955,0.6419311439815386,0.9999353575650622,6.273598103725436e-05,0.0033222591362126247,-0.4190809189306971,-0.015369843469979272,-0.006970676580146635,0.44187808974861287
xlm-roberta-base,100.0,es,affine,QM_minus_MQ,4,0.3784948965008929,0.6778772545508097,0.9999431193008331,5.026453695362238e-05,0.0033222591362126247,0.014057646745115891,-0.4057300521152558,0.36177115150075306,0.030215159272070545
xlm-roberta-base,100.0,es,affine,QT_minus_TQ,4,0.3405758693995565,0.6221275416992174,0.999934285326827,5.669564841486682e-05,0.0033222591362126247,-0.020466253349429375,-0.4372179532489382,0.009252585273444972,0.4486782243414483
xlm-roberta-base,100.0,es,affine,MT_minus_TM,4,0.2681334362856888,0.6589597751771138,0.9999327033095001,6.502295953580976e-05,0.0033222591362126247,-0.03729184120152261,-0.015615614628166099,-0.38421852401400786,0.43704686303605267
xlm-roberta-base,100.0,fr,linear,NQ_minus_QN,4,0.4712577081633297,0.988067968292542,0.9999290766923673,7.205599669361135e-05,0.0033222591362126247,-0.035745716930967494,0.06970439611898072,0.02973715722081051,-0.06344043262629788
xlm-roberta-base,100.0,fr,linear,NM_minus_MN,4,0.2817107194926578,0.7516802159971543,0.9999383208804388,5.579217215843096e-05,0.0033222591362126247,-0.29404492319663883,-0.022474909899535156,0.32114938554632444,-0.0043658540254520855
xlm-roberta-base,100.0,fr,linear,NT_minus_TN,4,0.2297518272705927,0.7165044858677198,0.9999360447614635,5.770528740355228e-05,0.0033222591362126247,-0.31661603872505967,-0.051653668414784915,-0.0020947060660469466,0.3707320549533935
xlm-roberta-base,100.0,fr,linear,QM_minus_MQ,4,0.4482512104941281,0.9202272839370181,0.999933919236892,6.531836273831268e-05,0.0033222591362126247,-0.16223391789893718,-0.13621947577719346,0.2623558974013413,0.0360692360396139
xlm-roberta-base,100.0,fr,linear,QT_minus_TQ,4,0.4053257854463527,0.881153851216041,0.9999304274957899,6.450796681060472e-05,0.0033222591362126247,-0.17824399049596404,-0.1798769534343233,-0.032783956664195694,0.39089652455161716
xlm-roberta-base,100.0,fr,linear,MT_minus_TM,4,0.2806695113154113,0.6933512936309242,0.9999379956407691,5.994128994606733e-05,0.0033222591362126247,-0.02049333692061472,-0.026697273294202347,-0.33443480157266625,0.3817048079001492
xlm-roberta-base,100.0,fr,affine,NQ_minus_QN,4,0.3517954440514007,0.7146930037291943,0.9999292366442234,6.347776492900028e-05,0.0033222591362126247,-0.3733940525024559,0.35155743471146667,-0.021442795754446523,0.0437975090946636
xlm-roberta-base,100.0,fr,affine,NM_minus_MN,4,0.26055660355912796,0.7213960186874031,0.9999411924694351,5.2516957313008484e-05,0.0033222591362126247,-0.3519793661501759,-0.008847880189444907,0.34674156646616294,0.014434678591091139
xlm-roberta-base,100.0,fr,affine,NT_minus_TN,4,0.2088226203877257,0.6227686166812915,0.9999313948409417,6.789266996880884e-05,0.0033222591362126247,-0.41899919519880074,-0.004790581777371822,-0.019860119055472514,0.4439452484253556
xlm-roberta-base,100.0,fr,affine,QM_minus_MQ,4,0.3498344864898849,0.7118017575216987,0.9999273990475573,6.86687565393892e-05,0.0033222591362126247,0.013054926912591332,-0.3656119038852729,0.36071355442531683,-0.00833917916941978
xlm-roberta-base,100.0,fr,affine,QT_minus_TQ,4,0.3166138461460709,0.7055806499264798,0.9999319176030416,6.269403714110378e-05,0.0033222591362126247,-0.04490999729756482,-0.3585473870139293,0.00046300354862611874,0.4027678102922334
xlm-roberta-base,100.0,fr,affine,MT_minus_TM,4,0.2561358580960876,0.6878386425724151,0.9999306726328602,6.477997390186989e-05,0.0033222591362126247,-0.06456092522946678,-0.002903989172909703,-0.3623575135006531,0.42976337843405865
xlm-roberta-base,100.0,de,linear,NQ_minus_QN,4,0.43595590819875635,0.9206653565125513,0.999930522187498,6.246219633632121e-05,0.0033222591362126247,-0.14376610110767363,0.16085356517243388,0.007911474411297952,-0.024672845477064158
xlm-roberta-base,100.0,de,linear,NM_minus_MN,4,0.28518116063811744,0.72225535288843,0.9999369554575746,6.0350676458796134e-05,0.0033222591362126247,-0.31913244782883776,-0.0016866751816825565,0.32231309942859354,-0.001220202970392862
xlm-roberta-base,100.0,de,linear,NT_minus_TN,4,0.2340032341735668,0.6317165293622337,0.99993257598328,6.606338633545414e-05,0.0033222591362126247,-0.3598627335787619,-0.021759511305598833,-0.002595318334429274,0.3847481843333537
xlm-roberta-base,100.0,de,linear,QM_minus_MQ,4,0.45140380463160035,0.8601210040798053,0.9999365133305523,5.610402753960308e-05,0.0033222591362126247,-0.09909929470138445,-0.18928059994506416,0.28117732574117354,0.007144900966992354
xlm-roberta-base,100.0,de,linear,QT_minus_TQ,4,0.41921954830795144,0.8274753833845164,0.999931997418881,6.0932863085378115e-05,0.0033222591362126247,-0.1377642172997275,-0.2201862990696949,-0.015939191155896107,0.37399977797903844
xlm-roberta-base,100.0,de,linear,MT_minus_TM,4,0.2814292059667685,0.6854787491516279,0.9999332354459485,6.064357866898015e-05,0.0033222591362126247,-0.017776489333803568,-0.015179894423469571,-0.3433039217423811,0.3764771501550925
xlm-roberta-base,100.0,de,affine,NQ_minus_QN,4,0.3636320980551233,0.7105841226681593,0.9999280042176227,7.160325449507201e-05,0.0033222591362126247,-0.39658214364622024,0.34114069946151543,0.01993938260575903,0.03581072038780319
xlm-roberta-base,100.0,de,affine,NM_minus_MN,4,0.27005351093096797,0.696035203993947,0.9999337348051381,5.9354446315408935e-05,0.0033222591362126247,-0.3844480254518547,0.011134215794890906,0.34890864218929596,0.0247603954343911
xlm-roberta-base,100.0,de,affine,NT_minus_TN,4,0.2165167570152612,0.5740305469195653,0.9999321271504271,5.8908784292660675e-05,0.0033222591362126247,-0.45046434461083823,-0.005108659778194802,-0.0007364934375990699,0.45674868731520674
xlm-roberta-base,100.0,de,affine,QM_minus_MQ,4,0.3798141142832514,0.747838168361915,0.9999321834387624,6.387640890626326e-05,0.0033222591362126247,0.02918870033296976,-0.32923272433867856,0.31369539403149155,-0.013637503935895775
xlm-roberta-base,100.0,de,affine,QT_minus_TQ,4,0.34629363024058357,0.7108120008642266,0.9999332088984094,6.143210111402864e-05,0.0033222591362126247,-0.02494991397568235,-0.3477521994685294,-0.018606656113597197,0.3914067349565486
xlm-roberta-base,100.0,de,affine,MT_minus_TM,4,0.26300683091198596,0.6746303633438223,0.9999319164242737,6.782957008554643e-05,0.0033222591362126247,-0.05250539430595444,-0.012821157134264134,-0.3612287484058239,0.42663277111522446
xlm-roberta-base,100.0,ru,linear,NQ_minus_QN,4,0.4202840113634969,0.9444172502431505,0.9999330123470118,6.290552028261897e-05,0.0033222591362126247,-0.08979543119732693,0.12230854144555395,-0.006918291696790892,-0.025426446773065065
xlm-roberta-base,100.0,ru,linear,NM_minus_MN,4,0.28679667562171685,0.6984529638986549,0.9999408479591281,5.886920051526109e-05,0.0033222591362126247,-0.2886997561092449,-0.02103335506780643,0.3350043705706955,-0.024515368010355015
xlm-roberta-base,100.0,ru,linear,NT_minus_TN,4,0.24896198423713534,0.6297869336746486,0.9999344532102366,5.958485680992404e-05,0.0033222591362126247,-0.34291102588280503,-0.021685488111069767,0.0011196930733747522,0.36415149666165686
xlm-roberta-base,100.0,ru,linear,QM_minus_MQ,4,0.42264617643911145,0.8624816240874984,0.9999349317185816,5.878832172767489e-05,0.0033222591362126247,-0.1064380497722602,-0.16226146175453654,0.2877138545377651,-0.018550479406132372
xlm-roberta-base,100.0,ru,linear,QT_minus_TQ,4,0.39359536038030846,0.833353724017004,0.9999367948650968,6.207944714296899e-05,0.0033222591362126247,-0.10885244683053935,-0.20613813695639027,0.005243331963745725,0.3101503937193635
xlm-roberta-base,100.0,ru,linear,MT_minus_TM,4,0.27958566323135164,0.643884627254561,0.9999317657537268,6.74569502448684e-05,0.0033222591362126247,-0.013885797337478254,-0.001329886946561343,-0.3643252792133026,0.3793770735401017
xlm-roberta-base,100.0,ru,affine,NQ_minus_QN,4,0.34247390079729556,0.6730054916596938,0.9999373589334023,5.819319376897474e-05,0.0033222591362126247,-0.3935816250171573,0.3412728544701492,0.02675372060468489,0.025740626002435256
xlm-roberta-base,100.0,ru,affine,NM_minus_MN,4,0.2657210864885953,0.6537691225450737,0.9999399356483445,5.360062009219178e-05,0.0033222591362126247,-0.382079996673513,0.015536830678029412,0.37567852565993437,-0.008327453974889489
xlm-roberta-base,100.0,ru,affine,NT_minus_TN,4,0.2133295296493601,0.5962363556000017,0.9999357709961587,5.9580596989203246e-05,0.0033222591362126247,-0.4121421546332093,-0.0004975116106396282,-0.0014771714242644391,0.41464205061579695
xlm-roberta-base,100.0,ru,affine,QM_minus_MQ,4,0.34569809008088015,0.721007641019543,0.9999334471990261,6.248288890409409e-05,0.0033222591362126247,0.021679633483540205,-0.3202016600059762,0.3249694116147194,-0.025886791504838084
xlm-roberta-base,100.0,ru,affine,QT_minus_TQ,4,0.31127056066014575,0.6857664224049581,0.9999292142489761,6.85668229863374e-05,0.0033222591362126247,0.00782458464408864,-0.3416499423024064,-0.029812889948056417,0.3639364143292907
xlm-roberta-base,100.0,ru,affine,MT_minus_TM,4,0.25405630354181163,0.6436508804545918,0.9999351251970287,6.220780725781982e-05,0.0033222591362126247,-0.02097063388871517,-0.012496523361202126,-0.38531413456218583,0.41847957228360383
xlm-roberta-base,100.0,zh,linear,NQ_minus_QN,4,0.4642341933215223,0.9931983140565059,0.9999333661050089,6.384951853246705e-05,0.0033222591362126247,-0.018599904399880934,0.05173519615448716,-0.007957006219218167,-0.02494261987155115
xlm-roberta-base,100.0,zh,linear,NM_minus_MN,4,0.2823038606827429,0.7570514292932393,0.9999352250011754,5.9786089817916606e-05,0.0033222591362126247,-0.2722355822014053,-0.01408471290396357,0.29679504444905935,-0.00993623596232876
xlm-roberta-base,100.0,zh,linear,NT_minus_TN,4,0.23859613324068732,0.6827132012563901,0.9999380013222972,5.793740880659222e-05,0.0033222591362126247,-0.3179551325702705,-0.03428568909603491,0.002039247330342908,0.3508424290150603
xlm-roberta-base,100.0,zh,linear,QM_minus_MQ,4,0.4395226481529671,0.916561348165495,0.9999388489035806,5.647228904755521e-05,0.0033222591362126247,-0.141940728512089,-0.11367654467171197,0.26605604721655307,-0.010260928217325434
xlm-roberta-base,100.0,zh,linear,QT_minus_TQ,4,0.40626054258893185,0.8964971202133557,0.9999346672941942,6.110681027469282e-05,0.0033222591362126247,-0.16116168258275698,-0.15965146052863718,-0.011675161923109008,0.33271609477751285
xlm-roberta-base,100.0,zh,linear,MT_minus_TM,4,0.2745481685213863,0.6939384775001769,0.9999371363573825,5.4192016377732455e-05,0.0033222591362126247,-0.014935262126070182,-0.018003166581112437,-0.3282156624108815,0.361199313733003
xlm-roberta-base,100.0,zh,affine,NQ_minus_QN,4,0.3412344700917667,0.7317563154411465,0.9999327035372073,6.0320818383108546e-05,0.0033222591362126247,-0.37929991477395714,0.3244560136132888,0.036802236194986244,0.018488365320828978
xlm-roberta-base,100.0,zh,affine,NM_minus_MN,4,0.2632004821186202,0.7192887239789745,0.9999375170544311,5.875113649995592e-05,0.0033222591362126247,-0.3500619569799701,0.020981241616789964,0.33377051231828914,-0.004096654564554047
xlm-roberta-base,100.0,zh,affine,NT_minus_TN,4,0.21736345984111283,0.6309890872466426,0.9999320455770152,6.440983506909986e-05,0.0033222591362126247,-0.4048133474938611,-0.0069704880728812535,-0.007775951117953782,0.4200828766716167
xlm-roberta-base,100.0,zh,affine,QM_minus_MQ,4,0.3471810887932618,0.781003296437917,0.9999320167627055,6.612128018775883e-05,0.0033222591362126247,0.032582803438062156,-0.298158274746218,0.28258544619961085,-0.016908245218612384
xlm-roberta-base,100.0,zh,affine,QT_minus_TQ,4,0.3139522775412346,0.7221259752280189,0.999932844896097,5.610607811138003e-05,0.0033222591362126247,-0.00929871333240421,-0.33264573586448887,-0.04013046537242627,0.382111539414824
xlm-roberta-base,100.0,zh,affine,MT_minus_TM,4,0.2572995712314289,0.684129002581762,0.9999359847451581,5.8316147672932085e-05,0.0033222591362126247,-0.04199673888806621,-0.022741319270795035,-0.35098665689574776,0.4156430006895335
xlm-roberta-base,100.0,ar,linear,NQ_minus_QN,4,0.46190572330251095,0.8941627794282169,0.9999311151071281,6.706014430343042e-05,0.0033222591362126247,-0.12342934072681376,0.19227765629741,-0.04857448643504444,-0.019889005822045343
xlm-roberta-base,100.0,ar,linear,NM_minus_MN,4,0.29600352175072236,0.6856553814388047,0.9999373817255008,6.096738948857362e-05,0.0033222591362126247,-0.3204189812509772,-0.020109577464661382,0.34267674366133877,-0.002065772586433249
xlm-roberta-base,100.0,ar,linear,NT_minus_TN,4,0.2593219206177734,0.6249529721581033,0.9999347789915354,6.688753373092907e-05,0.0033222591362126247,-0.3605207243448297,-0.02653741699892978,-0.00211513969479823,0.38995988173131646
xlm-roberta-base,100.0,ar,linear,QM_minus_MQ,4,0.47097461557633014,0.7855526359104598,0.9999364446979159,6.514828599332893e-05,0.0033222591362126247,-0.11294353482772315,-0.24489330591891895,0.3559244077670686,0.0016223288645446738
xlm-roberta-base,100.0,ar,linear,QT_minus_TQ,4,0.4424330086461219,0.7714280621435273,0.9999388793011322,5.5967078887157015e-05,0.0033222591362126247,-0.13421308523477174,-0.2824630887697621,0.035670165803799884,0.38130905543891835
xlm-roberta-base,100.0,ar,linear,MT_minus_TM,4,0.28108930032856166,0.6390430347904296,0.9999352578447414,6.211201928819857e-05,0.0033222591362126247,-0.006945445823702527,-0.0028633994892720356,-0.37475513098347585,0.38523481688489836
xlm-roberta-base,100.0,ar,affine,NQ_minus_QN,4,0.3578477618972435,0.7381749721287967,0.9999408565546878,5.744683528333096e-05,0.0033222591362126247,-0.36567635560075956,0.31254366045353854,0.03428745943872034,0.019113817997606627
xlm-roberta-base,100.0,ar,affine,NM_minus_MN,4,0.2594155541220242,0.6657792152349158,0.9999366400112588,6.11476670228907e-05,0.0033222591362126247,-0.3654556554706653,0.007211530249807363,0.36749812165925255,-0.009161113508768373
xlm-roberta-base,100.0,ar,affine,NT_minus_TN,4,0.20841146104147407,0.6257269372239761,0.9999414568416615,5.378766624870575e-05,0.0033222591362126247,-0.3868711819289294,-0.008112423362678284,0.00053854326796457,0.39506526835766087
xlm-roberta-base,100.0,ar,affine,QM_minus_MQ,4,0.3576442686786395,0.7499247192353088,0.9999413576124334,5.373904328707035e-05,0.0033222591362126247,-0.005244751279032232,-0.3075019464408544,0.32046847013914365,-0.007902451413879826
xlm-roberta-base,100.0,ar,affine,QT_minus_TQ,4,0.3259802088133146,0.7197621423598143,0.9999347103069317,5.849097186748239e-05,0.0033222591362126247,-0.010940322101608654,-0.3268857768234769,-0.024643774222870538,0.3627774354702226
xlm-roberta-base,100.0,ar,affine,MT_minus_TM,4,0.24181368010581453,0.649824162085765,0.9999411135652381,5.5640300812597084e-05,0.0033222591362126247,-0.012116751595749193,-0.012960745295417807,-0.3733786567318513,0.39898895808835355
