model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace_null,gaussian_norm_matched_null_mean,gaussian_norm_matched_null_std,empirical_p_below_gaussian_norm_matched_null,signed_permutation_matched_null_mean,signed_permutation_matched_null_std,empirical_p_below_signed_permutation_matched_null,coef_N,coef_Q,coef_M,coef_T
xlm-roberta-base,10.0,en,linear,NQ_minus_QN,4,1.0759598666750256,0.9833465702668706,0.9998758719492011,8.749233794160585e-05,0.000999000999000999,0.9998746470095471,8.779132921430623e-05,0.000999000999000999,0.9999266990314927,6.316581941702155e-05,0.000999000999000999,-0.05741803585787517,0.08425986032072905,-0.011093880459877192,-0.01490616810839043
xlm-roberta-base,10.0,en,linear,NM_minus_MN,4,0.7360989992283344,0.9125021947013608,0.9998790097314229,8.304203456145333e-05,0.000999000999000999,0.9998722322682987,9.369460480059475e-05,0.000999000999000999,0.9999306945222017,6.949244967417331e-05,0.000999000999000999,-0.21335887502478573,0.002836642842353493,0.15094633019335593,0.06146443950846239
xlm-roberta-base,10.0,en,linear,NT_minus_TN,4,0.5821322618038265,0.8694903237811796,0.9998799468103929,8.528447029564156e-05,0.000999000999000999,0.9998777197684917,8.60391973133258e-05,0.000999000999000999,0.9999277147087482,6.998154941376064e-05,0.000999000999000999,-0.24374239398149655,0.01821028661839519,0.01686427991806396,0.21095774343800452
xlm-roberta-base,10.0,en,linear,QM_minus_MQ,4,1.0669193225401299,0.9447942003172782,0.999880900589186,8.019142147776417e-05,0.000999000999000999,0.9998723305869796,8.61551090581351e-05,0.000999000999000999,0.9999275237815911,7.216798843352473e-05,0.000999000999000999,-0.014354132939005795,-0.1327519432232818,0.1330998253741814,0.01373684495771307
xlm-roberta-base,10.0,en,linear,QT_minus_TQ,4,0.9918869554108186,0.9406107095421912,0.9998789678274288,8.343318625288203e-05,0.000999000999000999,0.9998802090553037,8.808141131115159e-05,0.000999000999000999,0.99992703196501,7.192087746923363e-05,0.000999000999000999,-0.02296272012364452,-0.15347889490869812,0.019653511660986122,0.15702954101654784
xlm-roberta-base,10.0,en,linear,MT_minus_TM,4,0.7012423754913463,0.9310226699298174,0.9998803491085209,8.338720222775598e-05,0.000999000999000999,0.9998802836775708,8.364275287047324e-05,0.000999000999000999,0.9999266367578726,6.763749407349555e-05,0.000999000999000999,-0.013105165281581968,0.008052806801811363,-0.1513652306502542,0.15656519911822403
xlm-roberta-base,10.0,en,affine,NQ_minus_QN,4,0.8748522590933018,0.8834787879585023,0.9998793195039273,8.394196953170595e-05,0.000999000999000999,0.999880261300598,8.488664493239144e-05,0.000999000999000999,0.9999310115285721,6.775427940697682e-05,0.000999000999000999,-0.28268594333332947,0.2197689641000474,0.026903857802294203,0.038135505642129
xlm-roberta-base,10.0,en,affine,NM_minus_MN,4,0.6891020755834711,0.9276945102635219,0.9998768192781494,8.745845099355134e-05,0.000999000999000999,0.9998750366447768,8.827832655934295e-05,0.000999000999000999,0.9999288373228408,6.825698231170273e-05,0.000999000999000999,-0.20932834849218943,0.015324021748947217,0.13811662028081867,0.0576415588668916
xlm-roberta-base,10.0,en,affine,NT_minus_TN,4,0.5231178726137867,0.9093925030280368,0.9998753939425769,8.663072281316791e-05,0.000999000999000999,0.9998757173916575,9.057214096949207e-05,0.000999000999000999,0.9999257917648823,6.849885553789175e-05,0.000999000999000999,-0.22248358405651195,0.017161475977747642,0.01797559871533189,0.1893121548744426
xlm-roberta-base,10.0,en,affine,QM_minus_MQ,4,0.9278210776511673,0.9156545332924786,0.9998738975033308,9.049648025954735e-05,0.000999000999000999,0.9998767569598722,8.990494643335727e-05,0.000999000999000999,0.9999249204199998,7.308880231776252e-05,0.000999000999000999,0.05528455308342505,-0.20840747066819743,0.1248389412422502,0.027823978707958642
xlm-roberta-base,10.0,en,affine,QT_minus_TQ,4,0.8195943624171497,0.9162098546490373,0.9998796158840899,8.493289823956386e-05,0.000999000999000999,0.9998821710880115,8.10301443310861e-05,0.000999000999000999,0.9999311942846653,6.416126856313257e-05,0.000999000999000999,0.041812893706907064,-0.2010410708372575,-0.005660584882744958,0.16469355418971185
xlm-roberta-base,10.0,en,affine,MT_minus_TM,4,0.6539834077642807,0.9504596017484829,0.9998754461943258,8.789143730521674e-05,0.000999000999000999,0.999878125366254,8.807672030545583e-05,0.000999000999000999,0.9999255283121344,6.948067251157555e-05,0.000999000999000999,-0.009678126481982345,0.0018138609042942268,-0.12803485398071252,0.13601134498270437
xlm-roberta-base,10.0,es,linear,NQ_minus_QN,4,0.986448080525501,0.9666923064247982,0.9998834144339285,8.199566357746593e-05,0.000999000999000999,0.9998815459385221,8.2418036826228e-05,0.000999000999000999,0.9999254916588017,7.099790048894948e-05,0.000999000999000999,-0.08145486879079726,0.12567936931212598,-0.013038544982815507,-0.030170127994480957
xlm-roberta-base,10.0,es,linear,NM_minus_MN,4,0.7370461081788954,0.9075291256581642,0.999877270252051,8.323468121865273e-05,0.000999000999000999,0.9998782458816634,8.227879524144153e-05,0.000999000999000999,0.9999286133072021,6.807480574672215e-05,0.000999000999000999,-0.2205299506438978,0.011238123810687395,0.16330030626019604,0.04793093864749053
xlm-roberta-base,10.0,es,linear,NT_minus_TN,4,0.5954453539897155,0.8568083446354525,0.9998810769733902,8.50392952179531e-05,0.000999000999000999,0.999872506693975,9.217318128608651e-05,0.000999000999000999,0.9999276657553987,7.089647059527621e-05,0.000999000999000999,-0.2662025394400603,0.026852393228175675,0.009388481306679035,0.23209254723706993
