model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace_null,gaussian_norm_matched_null_mean,gaussian_norm_matched_null_std,empirical_p_below_gaussian_norm_matched_null,signed_permutation_matched_null_mean,signed_permutation_matched_null_std,empirical_p_below_signed_permutation_matched_null,coef_N,coef_Q,coef_M,coef_T
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,NQ_minus_QN,4,1.5122971329331862,0.9424172344461014,0.9998787779993983,8.428747800048228e-05,0.000999000999000999,0.9998754721205357,8.881418582509562e-05,0.000999000999000999,0.9999175973434024,7.821743069733001e-05,0.000999000999000999,-0.15702632044974868,0.11295266550044833,0.039636498248425876,0.008009304533388356
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,NM_minus_MN,4,1.669982684121082,0.9212498487472954,0.9998786569030397,8.894316641896084e-05,0.000999000999000999,0.9998729418248753,8.828889120410476e-05,0.000999000999000999,0.9999184192551092,8.172429067437665e-05,0.000999000999000999,-0.18760352501680286,0.04813057659904002,0.14763902979633087,-0.0008849499759624961
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,NT_minus_TN,4,1.6803450748295414,0.8710625288505838,0.9998761374221723,8.65042370683755e-05,0.000999000999000999,0.9998772885826952,8.893350143454091e-05,0.000999000999000999,0.9999141229753484,7.674166505348158e-05,0.000999000999000999,-0.24735628522622186,0.07491183176577587,0.13823075841535543,0.042099734397328295
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,QM_minus_MQ,4,1.1779041399348358,0.9287039214127519,0.9998785396196884,8.517001697722224e-05,0.000999000999000999,0.9998793318442115,8.865147283836918e-05,0.000999000999000999,0.9999204382993375,6.906828628019567e-05,0.000999000999000999,0.008332734387556447,-0.2009905326348019,0.10101340114171213,0.09422387776979067
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,QT_minus_TQ,4,1.1100175811352744,0.9148289280864069,0.9998750625203963,9.262730702455584e-05,0.000999000999000999,0.9998812824224251,8.492542628416621e-05,0.000999000999000999,0.9999220966040098,6.38085393796083e-05,0.000999000999000999,0.038883618963302634,-0.22600506985853006,0.044214784347892305,0.14291524549904047
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,MT_minus_TM,4,0.9635035420786415,0.9793399667515392,0.9998748933541485,8.855277714367573e-05,0.000999000999000999,0.9998747431787042,8.703587463531962e-05,0.000999000999000999,0.9999199637727795,7.144533753032032e-05,0.000999000999000999,0.0226465106901998,-0.03778495884878076,-0.07907737326616684,0.09299245979448768
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,NQ_minus_QN,4,1.5106662553805912,0.8484144094329154,0.9998750313156171,8.810537254783775e-05,0.000999000999000999,0.9998788331889298,8.546058957142771e-05,0.000999000999000999,0.9999231206633715,6.721270024363419e-05,0.000999000999000999,-0.28443500513635533,0.21121615951105316,0.04920607494826725,0.03052033058653307
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,NM_minus_MN,4,1.5511887848735135,0.8749191868104852,0.999883468980754,8.533026038139482e-05,0.000999000999000999,0.9998794910737123,8.208085909646831e-05,0.000999000999000999,0.9999256934884733,6.129959304242862e-05,0.000999000999000999,-0.2462915616946382,0.05138925780109668,0.1691255443177552,0.034338478051535976
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,NT_minus_TN,4,1.563033312255656,0.8360033463860109,0.9998779405724022,8.544240373384724e-05,0.000999000999000999,0.9998774088875809,8.786454743634926e-05,0.000999000999000999,0.9999181017869093,7.56990594784605e-05,0.000999000999000999,-0.28731725263688124,0.0437532037198991,0.07217257774884968,0.17879693098041216
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,affine,QM_minus_MQ,4,1.1212039535223468,0.929909055372489,0.9998721207115995,9.00784268181313e-05,0.000999000999000999,0.999876858377017,8.73265824403682e-05,0.000999000999000999,0.9999256754351094,6.721795785967641e-05,0.000999000999000999,-0.008000094630643339,-0.1920685772718577,0.09909210209833176,0.10367461963655546
