model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
intfloat/multilingual-e5-large-instruct,10.0,en,linear,N,0.8314355445588693,0.3533528539108785,160
intfloat/multilingual-e5-large-instruct,10.0,en,affine,N,0.8295719027519226,0.35726094245910645,160
intfloat/multilingual-e5-large-instruct,10.0,en,linear,Q,0.790873387876981,0.37084136961063524,160
intfloat/multilingual-e5-large-instruct,10.0,en,affine,Q,0.7793899774551392,0.3911516070365906,160
intfloat/multilingual-e5-large-instruct,10.0,en,linear,M,0.8920947141535663,0.24204410649689487,160
intfloat/multilingual-e5-large-instruct,10.0,en,affine,M,0.8905347585678101,0.24390354752540588,160
intfloat/multilingual-e5-large-instruct,10.0,en,linear,T,0.9002396699460533,0.21857616015897516,160
intfloat/multilingual-e5-large-instruct,10.0,en,affine,T,0.8970018625259399,0.22284555435180664,160
intfloat/multilingual-e5-large-instruct,10.0,es,linear,N,0.8074562258731692,0.3369048123801961,160
intfloat/multilingual-e5-large-instruct,10.0,es,affine,N,0.8108015060424805,0.3336612582206726,160
intfloat/multilingual-e5-large-instruct,10.0,es,linear,Q,0.8196109788941793,0.286711501094289,160
intfloat/multilingual-e5-large-instruct,10.0,es,affine,Q,0.8143116235733032,0.2943621575832367,160
intfloat/multilingual-e5-large-instruct,10.0,es,linear,M,0.8510008613639922,0.2575245377516703,160
intfloat/multilingual-e5-large-instruct,10.0,es,affine,M,0.845725417137146,0.26819849014282227,160
intfloat/multilingual-e5-large-instruct,10.0,es,linear,T,0.8335010641339178,0.29767896564145585,160
intfloat/multilingual-e5-large-instruct,10.0,es,affine,T,0.8321159482002258,0.30308276414871216,160
intfloat/multilingual-e5-large-instruct,10.0,fr,linear,N,0.8141634803591679,0.3154205252223393,160
intfloat/multilingual-e5-large-instruct,10.0,fr,affine,N,0.8183543086051941,0.30957016348838806,160
intfloat/multilingual-e5-large-instruct,10.0,fr,linear,Q,0.8534389626969838,0.23217199638568536,160
intfloat/multilingual-e5-large-instruct,10.0,fr,affine,Q,0.8519660830497742,0.2346504181623459,160
intfloat/multilingual-e5-large-instruct,10.0,fr,linear,M,0.8552194190660203,0.2535222198551811,160
intfloat/multilingual-e5-large-instruct,10.0,fr,affine,M,0.8527080416679382,0.2578582465648651,160
intfloat/multilingual-e5-large-instruct,10.0,fr,linear,T,0.8823608772145752,0.21473237341064283,160
intfloat/multilingual-e5-large-instruct,10.0,fr,affine,T,0.8823608160018921,0.2147437036037445,160
intfloat/multilingual-e5-large-instruct,10.0,de,linear,N,0.7447321998931791,0.42987154666647137,160
intfloat/multilingual-e5-large-instruct,10.0,de,affine,N,0.7524701952934265,0.4221120774745941,160
intfloat/multilingual-e5-large-instruct,10.0,de,linear,Q,0.8242677099117731,0.26064799710384523,160
intfloat/multilingual-e5-large-instruct,10.0,de,affine,Q,0.8221839666366577,0.26398682594299316,160
intfloat/multilingual-e5-large-instruct,10.0,de,linear,M,0.8315778537980595,0.2795112525302471,160
intfloat/multilingual-e5-large-instruct,10.0,de,affine,M,0.8295652270317078,0.2842063009738922,160
intfloat/multilingual-e5-large-instruct,10.0,de,linear,T,0.8318280141086813,0.2927540809524643,160
intfloat/multilingual-e5-large-instruct,10.0,de,affine,T,0.8291833996772766,0.29926401376724243,160
intfloat/multilingual-e5-large-instruct,10.0,ru,linear,N,0.6547947579016007,0.5823960410107026,160
intfloat/multilingual-e5-large-instruct,10.0,ru,affine,N,0.647487998008728,0.6007025241851807,160
intfloat/multilingual-e5-large-instruct,10.0,ru,linear,Q,0.739874067151089,0.395896323358774,160
intfloat/multilingual-e5-large-instruct,10.0,ru,affine,Q,0.7424306869506836,0.39202237129211426,160
intfloat/multilingual-e5-large-instruct,10.0,ru,linear,M,0.7803999293374391,0.35532322907718095,160
intfloat/multilingual-e5-large-instruct,10.0,ru,affine,M,0.7729984521865845,0.36500927805900574,160
intfloat/multilingual-e5-large-instruct,10.0,ru,linear,T,0.7832621879523135,0.3821754652297882,160
intfloat/multilingual-e5-large-instruct,10.0,ru,affine,T,0.7780584096908569,0.39067167043685913,160
intfloat/multilingual-e5-large-instruct,10.0,zh,linear,N,0.7333004574467006,0.45714258252254236,160
intfloat/multilingual-e5-large-instruct,10.0,zh,affine,N,0.7321513891220093,0.46436911821365356,160
intfloat/multilingual-e5-large-instruct,10.0,zh,linear,Q,0.7866459572251425,0.3408459078610815,160
intfloat/multilingual-e5-large-instruct,10.0,zh,affine,Q,0.7720134854316711,0.36388590931892395,160
intfloat/multilingual-e5-large-instruct,10.0,zh,linear,M,0.8329020525253348,0.28916832341018506,160
intfloat/multilingual-e5-large-instruct,10.0,zh,affine,M,0.8266220092773438,0.30048924684524536,160
intfloat/multilingual-e5-large-instruct,10.0,zh,linear,T,0.8468154702325439,0.26792566684862723,160
intfloat/multilingual-e5-large-instruct,10.0,zh,affine,T,0.8413154482841492,0.2805251479148865,160
intfloat/multilingual-e5-large-instruct,10.0,ar,linear,N,0.5803620508693532,0.788874363218995,160
intfloat/multilingual-e5-large-instruct,10.0,ar,affine,N,0.5328502655029297,0.8750671148300171,160
intfloat/multilingual-e5-large-instruct,10.0,ar,linear,Q,0.6924900119642132,0.5451945020607217,160
intfloat/multilingual-e5-large-instruct,10.0,ar,affine,Q,0.6621806025505066,0.5864654779434204,160
intfloat/multilingual-e5-large-instruct,10.0,ar,linear,M,0.7034268344241472,0.5991512528816354,160
intfloat/multilingual-e5-large-instruct,10.0,ar,affine,M,0.6608601808547974,0.6630228161811829,160
intfloat/multilingual-e5-large-instruct,10.0,ar,linear,T,0.6863941103296483,0.6087844628637245,160
intfloat/multilingual-e5-large-instruct,10.0,ar,affine,T,0.6598161458969116,0.6543067693710327,160
