model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace_null,gaussian_norm_matched_null_mean,gaussian_norm_matched_null_std,empirical_p_below_gaussian_norm_matched_null,signed_permutation_matched_null_mean,signed_permutation_matched_null_std,empirical_p_below_signed_permutation_matched_null,coef_N,coef_Q,coef_M,coef_T
bert-base-multilingual-cased,100.0,en,linear,NQ_minus_QN,4,1.8927318307165955,0.8804058761683373,0.9998802139550741,8.594459300733368e-05,0.000999000999000999,0.9998785810358612,8.712826208363707e-05,0.000999000999000999,0.9999057801003656,7.532914361581502e-05,0.000999000999000999,-0.22625633331021486,0.24916092238688506,-0.01199464400186037,-0.0200584355815221
bert-base-multilingual-cased,100.0,en,linear,NM_minus_MN,4,1.1615730936961814,0.9529091129989711,0.9998796769515903,8.204687848419071e-05,0.000999000999000999,0.9998774084346996,8.836251817260176e-05,0.000999000999000999,0.9999084281745068,7.881722287087014e-05,0.000999000999000999,-0.16261629782600182,0.009875482891103946,0.11693386898154032,0.037930418644174006
bert-base-multilingual-cased,100.0,en,linear,NT_minus_TN,4,1.0633354645605813,0.9031631659534042,0.9998832017041391,8.337157192794023e-05,0.000999000999000999,0.9998734544185965,8.73869839571848e-05,0.000999000999000999,0.9999120233241213,7.08338686324173e-05,0.000999000999000999,-0.22355535517109365,0.017910069598960826,0.004646031635382435,0.2005959742885768
bert-base-multilingual-cased,100.0,en,linear,QM_minus_MQ,4,1.8342034626890034,0.8852126705318454,0.9998765096634066,8.545419246060957e-05,0.000999000999000999,0.9998758598380073,8.591647647566096e-05,0.000999000999000999,0.9999098518245456,7.313271142442182e-05,0.000999000999000999,0.07513847154898194,-0.24329883171791694,0.14058443547227634,0.037970247972395094
bert-base-multilingual-cased,100.0,en,linear,QT_minus_TQ,4,1.8072248866875884,0.8940880347600183,0.9998767214547676,8.515411593110585e-05,0.000999000999000999,0.9998744069266621,8.98528245013571e-05,0.000999000999000999,0.999909281396619,6.937441696822536e-05,0.000999000999000999,0.05707776155477658,-0.23912211595622995,0.019950225654829557,0.17105850473410478
bert-base-multilingual-cased,100.0,en,linear,MT_minus_TM,4,1.191966599847385,0.9554441682898999,0.9998787823083576,8.331797137948386e-05,0.000999000999000999,0.9998774676716617,8.638406428390842e-05,0.000999000999000999,0.9999093118365493,7.167771119454902e-05,0.000999000999000999,-0.044176152414152216,0.01017215501147379,-0.11391193224055488,0.14559788702099852
bert-base-multilingual-cased,100.0,en,affine,NQ_minus_QN,4,1.8161836893124612,0.8326490404680095,0.9998767419717821,8.558060607120118e-05,0.000999000999000999,0.9998803463063732,8.539975484182196e-05,0.000999000999000999,0.9999112136258379,6.911781834380581e-05,0.000999000999000999,-0.2769085368317336,0.3122852326492165,-0.004353008727465315,-0.0408519129239076
bert-base-multilingual-cased,100.0,en,affine,NM_minus_MN,4,1.1349739559266698,0.956291452323825,0.9998781674381069,8.557610639077395e-05,0.000999000999000999,0.9998805914358756,8.507624835918803e-05,0.000999000999000999,0.9999134407608342,7.165673564657005e-05,0.000999000999000999,-0.15647619072802985,0.005840428803578768,0.11391106541753518,0.03892997020271685
bert-base-multilingual-cased,100.0,en,affine,NT_minus_TN,4,1.0023832512890483,0.9172385176745683,0.9998740277054909,8.49207598216916e-05,0.000999000999000999,0.9998796790411729,8.447184577255953e-05,0.000999000999000999,0.9999139428166931,7.199211271139267e-05,0.000999000999000999,-0.2044712845769692,0.012767369671009679,0.007062851556255933,0.18448850007797574
bert-base-multilingual-cased,100.0,en,affine,QM_minus_MQ,4,1.7929252560996856,0.8528479848986238,0.9998781005393992,8.377334617885236e-05,0.000999000999000999,0.9998727744374732,8.741268726643092e-05,0.000999000999000999,0.9999143951983492,6.720372740589943e-05,0.000999000999000999,0.08075545632372341,-0.30060227367854564,0.16252291094985374,0.06890776791009204
