model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace_null,gaussian_norm_matched_null_mean,gaussian_norm_matched_null_std,empirical_p_below_gaussian_norm_matched_null,signed_permutation_matched_null_mean,signed_permutation_matched_null_std,empirical_p_below_signed_permutation_matched_null,coef_N,coef_Q,coef_M,coef_T
intfloat/multilingual-e5-large-instruct,100.0,en,linear,NQ_minus_QN,4,1.8665638772629554,0.8577952642576441,0.9998749321715865,8.728789115482588e-05,0.000999000999000999,0.999869996840875,9.309518640989678e-05,0.000999000999000999,0.9998890148947018,8.027783299594494e-05,0.000999000999000999,-0.29698972371083787,0.28267822320423797,0.013663782370432153,0.008206346489049431
intfloat/multilingual-e5-large-instruct,100.0,en,linear,NM_minus_MN,4,1.7240227618205948,0.8374404042894776,0.9998750420205212,8.696673897145072e-05,0.000999000999000999,0.9998744101519096,9.113636210701962e-05,0.000999000999000999,0.9998875895696451,8.532178371727751e-05,0.000999000999000999,-0.29299810788160835,0.020788623911414505,0.27320635039973323,0.01246688927939879
intfloat/multilingual-e5-large-instruct,100.0,en,linear,NT_minus_TN,4,1.671758534598218,0.8302454109266798,0.9998734089380051,8.943947842982045e-05,0.000999000999000999,0.9998739132572377,8.755254821724245e-05,0.000999000999000999,0.9998894728541219,8.600704348405481e-05,0.000999000999000999,-0.3192404875254244,0.032341547424095896,0.011070535335002305,0.28635040917001786
intfloat/multilingual-e5-large-instruct,100.0,en,linear,QM_minus_MQ,4,1.5106670048854394,0.8435313738343965,0.9998801241286431,8.769362594209064e-05,0.000999000999000999,0.9998741909998342,9.416160160625522e-05,0.000999000999000999,0.9998905037545687,8.241989847504761e-05,0.000999000999000999,0.012317014589802375,-0.2905517782441116,0.2657538207478415,0.017748110167032066
intfloat/multilingual-e5-large-instruct,100.0,en,linear,QT_minus_TQ,4,1.3822466535067768,0.8472519821792106,0.9998755378502886,8.696809296344449e-05,0.000999000999000999,0.9998798468737803,7.964480429604884e-05,0.000999000999000999,0.9998911526382745,7.998638412557654e-05,0.000999000999000999,0.02930684781660164,-0.3057516146905922,0.02085906516964837,0.2575319789162205
intfloat/multilingual-e5-large-instruct,100.0,en,linear,MT_minus_TM,4,1.195012598665346,0.874978235144756,0.9998796315427722,8.421653004498927e-05,0.000999000999000999,0.9998750335566021,8.574026585411246e-05,0.000999000999000999,0.9998920539205376,7.647967765785439e-05,0.000999000999000999,0.003368214587076887,0.00894456343667508,-0.25704157889305623,0.24151268038693904
intfloat/multilingual-e5-large-instruct,100.0,en,affine,NQ_minus_QN,4,1.7982622822465308,0.8177957970942212,0.9998802594513058,8.46489871820817e-05,0.000999000999000999,0.9998753300986557,9.239074469969403e-05,0.000999000999000999,0.9998934267694692,7.888734810599811e-05,0.000999000999000999,-0.3485831431516426,0.34240500207520774,0.01653672674092501,-0.00015362634901559843
intfloat/multilingual-e5-large-instruct,100.0,en,affine,NM_minus_MN,4,1.6824586580576466,0.8375622741006172,0.9998779978804917,8.500942876428158e-05,0.000999000999000999,0.9998795167597404,8.945375069690626e-05,0.000999000999000999,0.999886396555428,8.826380794992493e-05,0.000999000999000999,-0.29283665166932266,0.002340083084892669,0.2865029654468918,0.016939489469817885
intfloat/multilingual-e5-large-instruct,100.0,en,affine,NT_minus_TN,4,1.596101920917414,0.8316330379781123,0.999879871008606,8.572022410044858e-05,0.000999000999000999,0.9998762251991364,8.747863021104637e-05,0.000999000999000999,0.9998926274914477,7.680636822258809e-05,0.000999000999000999,-0.3162093413558371,0.002150578018471322,0.017923648427280076,0.3059596892867796
intfloat/multilingual-e5-large-instruct,100.0,en,affine,QM_minus_MQ,4,1.4488183047272323,0.8350757989240853,0.9998756499721522,8.81667874108569e-05,0.000999000999000999,0.999871308817162,9.311130185285576e-05,0.000999000999000999,0.9998944461945626,7.86563579852459e-05,0.000999000999000999,0.0022932121614254296,-0.3218163469966679,0.28470217059446484,0.039156894982005995
intfloat/multilingual-e5-large-instruct,100.0,en,affine,QT_minus_TQ,4,1.281863904374943,0.8279408700442809,0.9998720693127585,9.037257100477408e-05,0.000999000999000999,0.9998778972393313,8.542052977884343e-05,0.000999000999000999,0.9998904311831175,7.88623759113386e-05,0.000999000999000999,0.011023477454603036,-0.33492926457821354,0.005969765942687097,0.31903195168957726
intfloat/multilingual-e5-large-instruct,100.0,en,affine,MT_minus_TM,4,1.1440404745570947,0.8821997523848475,0.9998788836374163,8.759981356501315e-05,0.000999000999000999,0.9998728511664976,8.899097137599508e-05,0.000999000999000999,0.9998935186118458,8.065666880022653e-05,0.000999000999000999,0.009055909831572988,0.009963335285894789,-0.2510896565793086,0.22860748680642953
intfloat/multilingual-e5-large-instruct,100.0,es,linear,NQ_minus_QN,4,2.0582293321992706,0.8515112779646197,0.9998801673370965,8.906769270304367e-05,0.000999000999000999,0.9998783845723801,8.286196443000684e-05,0.000999000999000999,0.9998874593950865,8.12263578977548e-05,0.000999000999000999,-0.3199631421738888,0.30658890672409767,0.01928073993320379,0.0018613926514804507
intfloat/multilingual-e5-large-instruct,100.0,es,linear,NM_minus_MN,4,1.8626845654137067,0.8195720467907229,0.999879769886217,8.177269760380834e-05,0.000999000999000999,0.9998766951207658,8.887048296982526e-05,0.000999000999000999,0.9998886855327868,7.948039958637342e-05,0.000999000999000999,-0.31861539241452264,0.012085868030149327,0.3004492463578796,0.02009746460933608
intfloat/multilingual-e5-large-instruct,100.0,es,linear,NT_minus_TN,4,1.7761425986694364,0.8311292826847703,0.9998774923750283,8.78207132623561e-05,0.000999000999000999,0.9998726044900871,9.444602620654844e-05,0.000999000999000999,0.9998871020999858,8.606803810384177e-05,0.000999000999000999,-0.3195331538016005,0.00898826263900207,0.016680965723489264,0.3038539355113632
intfloat/multilingual-e5-large-instruct,100.0,es,linear,QM_minus_MQ,4,1.6147654411053756,0.8427258384226503,0.9998795943202238,8.326125459873919e-05,0.000999000999000999,0.9998800651310744,9.153220826068744e-05,0.000999000999000999,0.9998889241000836,8.51406221105918e-05,0.000999000999000999,0.003372431921116749,-0.30934019832334203,0.26917378004261017,0.04234936298775911
intfloat/multilingual-e5-large-instruct,100.0,es,linear,QT_minus_TQ,4,1.5662476455378453,0.8356955261512127,0.999880812161182,8.444877790992173e-05,0.000999000999000999,0.9998771286058701,8.690003428981171e-05,0.000999000999000999,0.9998827298738858,8.940333820879495e-05,0.000999000999000999,0.026735258844283037,-0.34036117430180657,0.02147909253130223,0.29431803826602054
intfloat/multilingual-e5-large-instruct,100.0,es,linear,MT_minus_TM,4,1.2280252788887995,0.8706385362826414,0.9998808366258867,8.158968091979827e-05,0.000999000999000999,0.9998800456796509,8.899906529162349e-05,0.000999000999000999,0.9998893267286799,8.0857846779565e-05,0.000999000999000999,0.006816790377817015,-0.00655773479669426,-0.2630238028809796,0.26025608844422504
intfloat/multilingual-e5-large-instruct,100.0,es,affine,NQ_minus_QN,4,1.9999570316520554,0.8099841529160111,0.9998685514846547,9.259902076897574e-05,0.000999000999000999,0.9998771842849364,8.78402960392003e-05,0.000999000999000999,0.9998907513187851,8.458906773393833e-05,0.000999000999000999,-0.3720039649705783,0.37473326468445617,0.020422462108353003,-0.012849849594783427
