model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace_null,gaussian_norm_matched_null_mean,gaussian_norm_matched_null_std,empirical_p_below_gaussian_norm_matched_null,signed_permutation_matched_null_mean,signed_permutation_matched_null_std,empirical_p_below_signed_permutation_matched_null,coef_N,coef_Q,coef_M,coef_T
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,NQ_minus_QN,4,2.9339439454743412,0.9970640294347254,0.9998766969198327,8.444487106229736e-05,0.000999000999000999,0.9998788835663053,8.82497374255818e-05,0.000999000999000999,0.9997629427290503,0.00019023977857081584,0.000999000999000999,0.043534522683746205,-0.035035135867070855,0.0006178761607038369,-0.00848219180257015
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,NM_minus_MN,4,3.324390661751518,0.9967443580829463,0.9998715326495325,8.835559838249085e-05,0.000999000999000999,0.9998780470937759,8.156164189963783e-05,0.000999000999000999,0.9997525524842804,0.00020176284037539462,0.000999000999000999,-0.013197951861726894,0.036677305840741206,-0.04812332513795663,0.019984185795234685
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,NT_minus_TN,4,3.2029444212314164,0.9951311871646151,0.9998743695331507,8.669084895651636e-05,0.000999000999000999,0.9998799926191404,8.348130783251909e-05,0.000999000999000999,0.9997491004936861,0.00019447815290100684,0.000999000999000999,0.034505671642572046,0.034684029547791144,0.008325432582730876,-0.07589506799883045
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,QM_minus_MQ,4,2.61526755007286,0.9963849806769073,0.9998741453295011,9.142597382763126e-05,0.000999000999000999,0.9998806302407264,8.399918091934451e-05,0.000999000999000999,0.9997907230583482,0.00015677141322059857,0.000999000999000999,-0.00554214983590843,0.037389619478966886,-0.04011534554116839,0.0019851787889340606
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,QT_minus_TQ,4,2.4872902598654787,0.9904939723730743,0.9998763717250846,8.700634860337834e-05,0.000999000999000999,0.9998788025619904,8.508047147150954e-05,0.000999000999000999,0.9997890292942743,0.00016291107890386224,0.000999000999000999,0.021470598415565707,0.05990319331115557,-0.0004592705248189055,-0.08062364980371114
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,MT_minus_TM,4,2.8921928992946913,0.9951321583934087,0.9998733117571288,9.15784347438245e-05,0.000999000999000999,0.9998796111502315,8.564472078884678e-05,0.000999000999000999,0.9997730796905763,0.0001866994372435641,0.000999000999000999,0.0027731358352833806,0.01778490203224724,0.04727427355555906,-0.05579935745511548
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,NQ_minus_QN,4,2.8243682522165146,0.9973860351031636,0.9998757647859148,8.767727809848305e-05,0.000999000999000999,0.9998783552105467,8.795369031223422e-05,0.000999000999000999,0.9997738313454502,0.00016706321723200618,0.000999000999000999,0.0423296736964107,-0.025781047402075406,-0.00039571863090578994,-0.017944395256976765
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,NM_minus_MN,4,3.277903983379705,0.9969941307419742,0.9998794934549191,8.556179354379349e-05,0.000999000999000999,0.9998752944551423,8.679207004097824e-05,0.000999000999000999,0.9997579461035748,0.0001989537916725007,0.000999000999000999,-0.005299577609970251,0.03587965672336533,-0.049225675405860314,0.015038020439352696
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,NT_minus_TN,4,3.1287350008863513,0.9939031749226998,0.9998789913388869,9.021933932886901e-05,0.000999000999000999,0.9998782573952731,8.566685192249135e-05,0.000999000999000999,0.9997603825074713,0.00018921674023029665,0.000999000999000999,0.03635924914123839,0.04289114538404781,0.007332897117962913,-0.08557149487623282
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,QM_minus_MQ,4,2.5677420101912047,0.9951175165822165,0.9998791865773498,8.69379287946405e-05,0.000999000999000999,0.999875116920962,8.638077999512128e-05,0.000999000999000999,0.9997974883776513,0.000151783381014551,0.000999000999000999,-0.011302387641631039,0.04744944906569108,-0.043521465896454115,0.004017798506886102
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,QT_minus_TQ,4,2.419240147122026,0.9888543162933506,0.9998787379571572,8.821024775164878e-05,0.000999000999000999,0.9998755580741249,8.837308019399171e-05,0.000999000999000999,0.99980078928096,0.0001520333816787113,0.000999000999000999,0.023444870412220355,0.06506352183307212,0.0010296022004363792,-0.08688931273483387
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,MT_minus_TM,4,2.8162864240207615,0.992681790457808,0.999880045131097,8.451470582627844e-05,0.000999000999000999,0.9998764203066624,8.365021759008938e-05,0.000999000999000999,0.9997742119909571,0.00017706744213029604,0.000999000999000999,0.006322573624454509,0.01322897335717427,0.058220359656807975,-0.06809774866653442
Qwen/Qwen3-Embedding-0.6B,100.0,es,linear,NQ_minus_QN,4,3.2011268649014335,0.9947481670825067,0.9998807109104032,8.21903175177818e-05,0.000999000999000999,0.999877817208694,8.646743772734543e-05,0.000999000999000999,0.9997557746870231,0.00019605274374867834,0.000999000999000999,0.05798835172315985,-0.043794703539095814,0.016054043245923227,-0.021395524491257215
Qwen/Qwen3-Embedding-0.6B,100.0,es,linear,NM_minus_MN,4,3.1149155114815774,0.9981530669077823,0.9998837269438843,8.17715202749237e-05,0.000999000999000999,0.9998740539742044,8.483800349426102e-05,0.000999000999000999,0.9997568679497385,0.0001807721785327177,0.000999000999000999,0.013257089264908001,0.007451443335203903,-0.04242449369484391,0.010205336832559232
Qwen/Qwen3-Embedding-0.6B,100.0,es,linear,NT_minus_TN,4,3.2587839713200806,0.9960723158758372,0.9998786608358508,8.77530024552608e-05,0.000999000999000999,0.9998781221141445,8.40027680425862e-05,0.000999000999000999,0.999763775243518,0.0001883652654088505,0.000999000999000999,0.0458752598880533,0.00705784792181105,0.0115475072102634,-0.0513298497898423
Qwen/Qwen3-Embedding-0.6B,100.0,es,linear,QM_minus_MQ,4,2.665499367041557,0.9957644749098962,0.9998744223483886,8.92365541048361e-05,0.000999000999000999,0.9998789576036102,8.37580394644703e-05,0.000999000999000999,0.9997947891797385,0.00015719002557635283,0.000999000999000999,-0.004361160220520442,0.023567963970661653,-0.05124527994974216,0.015043314700740816
Qwen/Qwen3-Embedding-0.6B,100.0,es,linear,QT_minus_TQ,4,2.6775842677436485,0.9906826855605588,0.9998778498303725,8.786001047012817e-05,0.000999000999000999,0.9998803215170579,8.293582932763023e-05,0.000999000999000999,0.9997982195795516,0.0001543530677728774,0.000999000999000999,0.014638636125361369,0.06046535769667277,-0.0027459218885042508,-0.07871421066375563
