model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace_null,gaussian_norm_matched_null_mean,gaussian_norm_matched_null_std,empirical_p_below_gaussian_norm_matched_null,signed_permutation_matched_null_mean,signed_permutation_matched_null_std,empirical_p_below_signed_permutation_matched_null,coef_N,coef_Q,coef_M,coef_T
BAAI/bge-m3,10.0,en,linear,NQ_minus_QN,4,5.786894143715911,0.9986292834947932,0.9998786931082936,8.437009381043442e-05,0.0009990009990009,0.9998717616940062,9.168111337561551e-05,0.0009990009990009,0.9996982517566908,0.0002492376586805,0.0089910089910089,-0.0378330892684797,-0.0058863376747972,0.0310800209242366,0.0058331233956511
BAAI/bge-m3,10.0,en,linear,NM_minus_MN,4,4.696198541523198,0.9985537441907038,0.9998805933079782,8.226655431486062e-05,0.0009990009990009,0.9998779545292422,8.663781658863766e-05,0.0009990009990009,0.9996802832495932,0.000274651782747,0.0079920079920079,0.0014398954470885,-0.0141186400291241,0.0482576149834749,-0.0066651072764929
BAAI/bge-m3,10.0,en,linear,NT_minus_TN,4,5.497918690681471,0.9975901748478916,0.9998761233182216,9.204963556750071e-05,0.0009990009990009,0.9998777209657306,8.583449920148494e-05,0.0009990009990009,0.9996397517789308,0.0002972629801958,0.0009990009990009,-0.0452878784187134,0.0034702573999449,0.0118131261148732,0.0533812112592069
BAAI/bge-m3,10.0,en,linear,QM_minus_MQ,4,4.182366363455465,0.9987355313747984,0.9998735541286412,9.078488895066354e-05,0.0009990009990009,0.9998801933472002,8.49611248230944e-05,0.0009990009990009,0.999735194229295,0.0002136669838028,0.0029970029970029,-0.0258814032897198,0.0133799593615869,0.021834400634031,0.0105741237887885
BAAI/bge-m3,10.0,en,linear,QT_minus_TQ,4,4.409881695092857,0.9988053542953844,0.999883655924834,8.425202294534943e-05,0.0009990009990009,0.9998780393253752,8.744604783368283e-05,0.0009990009990009,0.9997072982639248,0.0002181991579213,0.0019980019980019,-0.007981178307367,0.0147424666291627,-0.0024215931242818,0.0230649879242295
BAAI/bge-m3,10.0,en,linear,MT_minus_TM,4,3.899406403198593,0.9919205029800526,0.9998785581446032,8.457718583814798e-05,0.0009990009990009,0.9998756136924628,8.314952536523218e-05,0.0009990009990009,0.9996832982572496,0.0002709271192279,0.0009990009990009,0.035597526493544,0.0335821245623703,0.0074974724294797,-0.0907739487190598
BAAI/bge-m3,10.0,en,affine,NQ_minus_QN,4,5.617689811167439,0.9976545940993158,0.9998773125776064,8.509280090248827e-05,0.0009990009990009,0.9998796713279268,8.791686586917216e-05,0.0009990009990009,0.9996899081130164,0.0002707619588392,0.0009990009990009,-0.0537022939794915,0.0034130836814404,0.0379091611936324,0.0132382101137394
BAAI/bge-m3,10.0,en,affine,NM_minus_MN,4,4.645108873508892,0.9984263674183254,0.9998786455237167,8.268687644640295e-05,0.0009990009990009,0.9998773131197122,8.742913613244679e-05,0.0009990009990009,0.9996711075858364,0.0002912976320803,0.0049950049950049,0.0073189529645063,-0.0248181034687539,0.0443514140614198,-0.0002925121290422
BAAI/bge-m3,10.0,en,affine,NT_minus_TN,4,5.254491843828807,0.9973028565501836,0.9998736145015864,8.710655677019888e-05,0.0009990009990009,0.9998775409666352,8.779017065238264e-05,0.0009990009990009,0.9996546704644492,0.000277572326501,0.0009990009990009,-0.0355891644231596,-0.0134707479630928,0.0033904614035554,0.0674967259674905
BAAI/bge-m3,10.0,en,affine,QM_minus_MQ,4,4.119251184663459,0.9985392470471371,0.9998831959104928,8.455223900417618e-05,0.0009990009990009,0.9998770662329248,8.951822371696381e-05,0.0009990009990009,0.9997387436004764,0.000210070361953,0.0009990009990009,-0.0266526393444802,0.0163671820802467,0.0253384685850868,0.0067566439528985
BAAI/bge-m3,10.0,en,affine,QT_minus_TQ,4,4.28350156671948,0.9987220239128122,0.9998738611454232,9.063865457496508e-05,0.0009990009990009,0.9998795759474854,8.300877286380823e-05,0.0009990009990009,0.9997119737314712,0.000250705249765,0.0129870129870129,-0.0068914125398053,0.0180291224274853,-0.0084335071691473,0.0212123174451561
BAAI/bge-m3,10.0,en,affine,MT_minus_TM,4,3.8447548719116074,0.9916484247368248,0.999881126604051,8.376950623401501e-05,0.0009990009990009,0.9998750999167594,8.86292292751567e-05,0.0009990009990009,0.9996874639240066,0.0002584934116996,0.0009990009990009,0.037141395818793,0.0313104920283757,0.0097319455746929,-0.0931977158234853
BAAI/bge-m3,10.0,es,linear,NQ_minus_QN,4,6.20712489869073,0.9968199293654392,0.999871136126213,8.777198552951658e-05,0.0009990009990009,0.999874145269023,8.763633181599178e-05,0.0009990009990009,0.999667520216484,0.0002815790056266,0.0009990009990009,-0.071308266947045,0.0315856276224129,0.0201072960197697,0.0222154695091076
BAAI/bge-m3,10.0,es,linear,NM_minus_MN,4,4.774529195406656,0.9992815660360328,0.9998741144691632,9.05352560144154e-05,0.0009990009990009,0.999877395709886,8.724297374411385e-05,0.0009990009990009,0.999661629751913,0.0002676147710408,0.0919080919080919,0.0060470058722427,-0.016256202781027,0.0293385112747086,0.001809441132081
BAAI/bge-m3,10.0,es,linear,NT_minus_TN,4,5.788365330257923,0.9965816768639042,0.9998787133252632,8.05152237389235e-05,0.0009990009990009,0.9998819003059028,8.292316389664214e-05,0.0009990009990009,0.9996556926847534,0.0002961484077628,0.0009990009990009,-0.0260203752758246,-0.0418180383062792,0.0152507834073199,0.0790380867985109
BAAI/bge-m3,10.0,es,linear,QM_minus_MQ,4,4.19146271234198,0.9995502932096793,0.9998800244781944,8.666743429473359e-05,0.0049950049950049,0.999875619215038,8.87239244790284e-05,0.0049950049950049,0.9997121798500944,0.0002322695640045,0.1868131868131868,-0.0144400438445285,0.0045413624880302,0.0170918066952472,-0.0039455253090173
BAAI/bge-m3,10.0,es,linear,QT_minus_TQ,4,4.8583735304646005,0.9980698901129204,0.9998788480251444,8.721589906250191e-05,0.0009990009990009,0.999877755490484,8.722694833187663e-05,0.0009990009990009,0.9996803815057956,0.000269420323036,0.0009990009990009,0.011954532321186,-0.0442811960527482,0.007513645434579,0.0300916833640463
BAAI/bge-m3,10.0,es,linear,MT_minus_TM,4,3.6620087819070433,0.9957293587816772,0.9998808265974088,8.365741424175926e-05,0.0009990009990009,0.9998770563547263,8.433581751064796e-05,0.0009990009990009,0.9996838390843872,0.0002625794499848,0.0009990009990009,0.0163671244579278,0.0159836339925186,0.0266403241150153,-0.0612340569624851
BAAI/bge-m3,10.0,es,affine,NQ_minus_QN,4,6.035199955156843,0.9961017756476872,0.9998765852319887,8.511784585714486e-05,0.0009990009990009,0.9998793947831331,8.344707344198939e-05,0.0009990009990009,0.9996669962846316,0.0002736922617435,0.0009990009990009,-0.0759304353451849,0.0379101562420563,0.0258987042575078,0.0173210106096046
BAAI/bge-m3,10.0,es,affine,NM_minus_MN,4,4.712825917995785,0.9992727778242948,0.9998787918949872,8.455221570461941e-05,0.0009990009990009,0.9998771732819028,8.645207977014372e-05,0.0019980019980019,0.9996720549869542,0.0002804473093539,0.0879120879120879,0.0092601411075075,-0.0171371435278715,0.0277346695313825,-0.0009791852313767
BAAI/bge-m3,10.0,es,affine,NT_minus_TN,4,5.680835328196976,0.9960822769981248,0.9998762388805602,8.35637684313921e-05,0.0009990009990009,0.9998757450291657,8.755508251782127e-05,0.0009990009990009,0.9996297607319028,0.000307911668574,0.0009990009990009,-0.0296967737873533,-0.0427427138811419,0.0092731414624984,0.0866857093496358
BAAI/bge-m3,10.0,es,affine,QM_minus_MQ,4,4.137942877889378,0.999328937716816,0.9998763536366714,8.9565296718214e-05,0.0019980019980019,0.9998763052834904,8.813099244886995e-05,0.0009990009990009,0.9997180299291816,0.0002265488127839,0.0649350649350649,-0.0159629691235339,0.0012976827734017,0.0241481437569364,-0.0025718702545768
BAAI/bge-m3,10.0,es,affine,QT_minus_TQ,4,4.685937397621266,0.9979756924251052,0.9998760266133092,9.365326943048006e-05,0.0009990009990009,0.9998790942027084,8.667266688992229e-05,0.0009990009990009,0.999692952172406,0.000249903571283,0.0009990009990009,0.0135130957016712,-0.041884646142385,-0.0026006732141831,0.0355970888728917
BAAI/bge-m3,10.0,es,affine,MT_minus_TM,4,3.611361565071664,0.9949869701932424,0.9998833737446584,8.315247918797735e-05,0.0009990009990009,0.999879860265387,8.805332867149905e-05,0.0009990009990009,0.9996741734451472,0.0002620716663425,0.0009990009990009,0.0198750990787541,0.0158841687431763,0.0237206562180863,-0.0667511011135228
BAAI/bge-m3,10.0,fr,linear,NQ_minus_QN,4,6.098062798582765,0.994472452817032,0.9998782705466872,8.717969735512536e-05,0.0009990009990009,0.9998811865716072,8.4624177002598e-05,0.0009990009990009,0.999658080217019,0.0002810910155736,0.0009990009990009,-0.0682647853358966,0.0853523406787954,0.0061536366114286,-0.0040309852724999
BAAI/bge-m3,10.0,fr,linear,NM_minus_MN,4,4.611174332594279,0.9993015933574186,0.9998791491160016,8.672483145908963e-05,0.0009990009990009,0.9998791733679344,8.648219903873809e-05,0.0009990009990009,0.9996758225989564,0.0002839377324005,0.0969030969030969,0.0098960049296552,-0.0154186305062804,0.0257650352414703,0.0004855657856299
BAAI/bge-m3,10.0,fr,linear,NT_minus_TN,4,5.900236510989416,0.9962959048135062,0.9998824152133482,8.253853523234102e-05,0.0009990009990009,0.999874538995192,8.780722254227073e-05,0.0009990009990009,0.9996252394235412,0.0003213920646194,0.0009990009990009,-0.0626812269637763,0.009878680975047,0.0003083647887343,0.0686057799162422
BAAI/bge-m3,10.0,fr,linear,QM_minus_MQ,4,3.985732235957076,0.9998128392544696,0.999875415783457,8.796323350989382e-05,0.2007992007992008,0.9998763246409272,8.887414164927876e-05,0.1958041958041958,0.9997188103845835,0.0002326538606668,0.5874125874125874,-0.0042706861107763,-0.0091632588680255,0.0015338710178877,0.004382430487156
