model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
Qwen/Qwen3-Embedding-0.6B,10.0,en,linear,N,0.7247582895336769,9.910702699968743,160
Qwen/Qwen3-Embedding-0.6B,10.0,en,affine,N,0.7011216282844543,11.064882278442383,160
Qwen/Qwen3-Embedding-0.6B,10.0,en,linear,Q,0.8732702743233667,4.431773750619398,160
Qwen/Qwen3-Embedding-0.6B,10.0,en,affine,Q,0.8584359884262085,4.9137959480285645,160
Qwen/Qwen3-Embedding-0.6B,10.0,en,linear,M,0.8569660356881652,5.028946826799616,160
Qwen/Qwen3-Embedding-0.6B,10.0,en,affine,M,0.8268032073974609,6.054575443267822,160
Qwen/Qwen3-Embedding-0.6B,10.0,en,linear,T,0.8575528064913049,4.8662127971208005,160
Qwen/Qwen3-Embedding-0.6B,10.0,en,affine,T,0.8448535799980164,5.33900785446167,160
Qwen/Qwen3-Embedding-0.6B,10.0,es,linear,N,0.650992281280005,10.010111747327661,160
Qwen/Qwen3-Embedding-0.6B,10.0,es,affine,N,0.5926939249038696,13.174774169921875,160
Qwen/Qwen3-Embedding-0.6B,10.0,es,linear,Q,0.794243397536688,5.947244340931677,160
Qwen/Qwen3-Embedding-0.6B,10.0,es,affine,Q,0.7201137542724609,7.959936618804932,160
Qwen/Qwen3-Embedding-0.6B,10.0,es,linear,M,0.7764037615804554,6.178368012308579,160
Qwen/Qwen3-Embedding-0.6B,10.0,es,affine,M,0.6686696410179138,11.03674030303955,160
Qwen/Qwen3-Embedding-0.6B,10.0,es,linear,T,0.7025790188841258,8.864151657560187,160
Qwen/Qwen3-Embedding-0.6B,10.0,es,affine,T,0.7177982330322266,8.2376708984375,160
Qwen/Qwen3-Embedding-0.6B,10.0,fr,linear,N,0.563642140056143,17.597526418990846,160
Qwen/Qwen3-Embedding-0.6B,10.0,fr,affine,N,0.4065737724304199,28.89468765258789,160
Qwen/Qwen3-Embedding-0.6B,10.0,fr,linear,Q,0.7226552450688922,10.507497775826707,160
Qwen/Qwen3-Embedding-0.6B,10.0,fr,affine,Q,0.5896557569503784,15.05072021484375,160
Qwen/Qwen3-Embedding-0.6B,10.0,fr,linear,M,0.6562481643061611,13.367450950237133,160
Qwen/Qwen3-Embedding-0.6B,10.0,fr,affine,M,0.3258192837238312,47.344791412353516,160
Qwen/Qwen3-Embedding-0.6B,10.0,fr,linear,T,0.5675671438049157,16.84867098313417,160
Qwen/Qwen3-Embedding-0.6B,10.0,fr,affine,T,0.34560805559158325,32.31262969970703,160
Qwen/Qwen3-Embedding-0.6B,10.0,de,linear,N,0.6121222385839893,11.519058529396204,160
Qwen/Qwen3-Embedding-0.6B,10.0,de,affine,N,0.5108617544174194,15.906171798706055,160
Qwen/Qwen3-Embedding-0.6B,10.0,de,linear,Q,0.746890531331991,7.274672374062211,160
Qwen/Qwen3-Embedding-0.6B,10.0,de,affine,Q,0.6338372826576233,11.530631065368652,160
Qwen/Qwen3-Embedding-0.6B,10.0,de,linear,M,0.713599196212614,7.908953809045246,160
Qwen/Qwen3-Embedding-0.6B,10.0,de,affine,M,0.5272248983383179,14.71270751953125,160
Qwen/Qwen3-Embedding-0.6B,10.0,de,linear,T,0.5854188823379955,14.166173403264912,160
Qwen/Qwen3-Embedding-0.6B,10.0,de,affine,T,0.5434783697128296,14.40882396697998,160
Qwen/Qwen3-Embedding-0.6B,10.0,ru,linear,N,0.5708135832758054,13.718491836825464,160
